team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
OKC,0.8405,0.157,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAS,0.159,0.79,0.0415,0.007,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEN,0.0005,0.0105,0.1815,0.2715,0.26,0.205,0.056,0.0135,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
HOU,0.0,0.029,0.4925,0.246,0.1525,0.0625,0.0145,0.0025,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
MIN,0.0,0.012,0.2135,0.3065,0.2585,0.1555,0.046,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAL,0.0,0.0015,0.0665,0.149,0.2495,0.333,0.139,0.049,0.0115,0.001,0.0,0.0,0.0,0.0,0.0
PHX,0.0,0.0,0.002,0.0165,0.0595,0.1555,0.3565,0.266,0.1295,0.0145,0.0,0.0,0.0,0.0,0.0
LAC,0.0,0.0,0.0,0.0035,0.0115,0.0545,0.24,0.338,0.267,0.082,0.0035,0.0,0.0,0.0,0.0
GSW,0.0,0.0,0.0,0.0,0.006,0.0305,0.1365,0.269,0.393,0.162,0.003,0.0,0.0,0.0,0.0
POR,0.0,0.0,0.0,0.0,0.0,0.0035,0.0115,0.0535,0.1905,0.6835,0.0555,0.002,0.0,0.0,0.0
MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0065,0.055,0.855,0.0735,0.0085,0.001,0.0
DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.066,0.5665,0.283,0.078,0.0045
NOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155,0.289,0.463,0.198,0.0345
UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.065,0.2255,0.6055,0.1025
SAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.02,0.1175,0.8585
