team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
DET,0.995,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OKC,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAS,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,0.0025,0.4755,0.377,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYK,0.0025,0.464,0.386,0.1475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.0,0.0565,0.236,0.698,0.0085,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAL,0.0,0.0,0.7905,0.1475,0.053,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEN,0.0,0.0,0.121,0.5155,0.2815,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOU,0.0,0.0,0.0475,0.173,0.343,0.427,0.009,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIN,0.0,0.0,0.041,0.164,0.3215,0.46,0.0135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR,0.0,0.0,0.0,0.005,0.5515,0.2315,0.114,0.063,0.026,0.009,0.0,0.0,0.0,0.0,0.0
ATL,0.0,0.0,0.0,0.0045,0.2115,0.313,0.1745,0.1335,0.095,0.068,0.0,0.0,0.0,0.0,0.0
MIA,0.0,0.0,0.0,0.0,0.073,0.1275,0.1765,0.18,0.2095,0.2335,0.0,0.0,0.0,0.0,0.0
ORL,0.0,0.0,0.0,0.0,0.0605,0.0965,0.161,0.213,0.221,0.248,0.0,0.0,0.0,0.0,0.0
CHO,0.0,0.0,0.0,0.0,0.053,0.1355,0.1955,0.2095,0.205,0.2015,0.0,0.0,0.0,0.0,0.0
PHI,0.0,0.0,0.0,0.0,0.042,0.095,0.1785,0.201,0.2435,0.24,0.0,0.0,0.0,0.0,0.0
PHX,0.0,0.0,0.0,0.0,0.001,0.0205,0.8155,0.1455,0.016,0.0015,0.0,0.0,0.0,0.0,0.0
LAC,0.0,0.0,0.0,0.0,0.0,0.0015,0.135,0.611,0.185,0.0675,0.0,0.0,0.0,0.0,0.0
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.18,0.6145,0.1865,0.0,0.0,0.0,0.0,0.0
GSW,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.063,0.1845,0.7445,0.0,0.0,0.0,0.0,0.0
NOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6115,0.337,0.0495,0.002,0.0
CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5875,0.4125,0.0,0.0,0.0
MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4125,0.5875,0.0,0.0,0.0
MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344,0.4725,0.1715,0.012,0.0
DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0415,0.179,0.677,0.099,0.0035
UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.01,0.0895,0.6985,0.199
SAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0125,0.1885,0.7975
BRK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6315,0.2355,0.133
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1885,0.4715,0.34
IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.293,0.527
