team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
OKC,0.967,0.028,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEM,0.019,0.316,0.178,0.154,0.133,0.087,0.044,0.022,0.021,0.02,0.006,0.0,0.0,0.0,0.0
HOU,0.007,0.186,0.212,0.165,0.13,0.082,0.073,0.058,0.047,0.023,0.011,0.006,0.0,0.0,0.0
DEN,0.005,0.126,0.146,0.138,0.139,0.136,0.109,0.077,0.056,0.034,0.023,0.011,0.0,0.0,0.0
DAL,0.001,0.186,0.202,0.179,0.132,0.108,0.08,0.056,0.023,0.021,0.01,0.002,0.0,0.0,0.0
LAL,0.001,0.035,0.064,0.085,0.102,0.127,0.134,0.122,0.124,0.093,0.073,0.037,0.003,0.0,0.0
MIN,0.0,0.074,0.098,0.097,0.121,0.129,0.125,0.117,0.096,0.066,0.047,0.027,0.003,0.0,0.0
LAC,0.0,0.022,0.041,0.059,0.081,0.085,0.135,0.116,0.146,0.123,0.11,0.071,0.011,0.0,0.0
GSW,0.0,0.019,0.03,0.061,0.065,0.105,0.117,0.132,0.138,0.135,0.117,0.072,0.009,0.0,0.0
PHO,0.0,0.005,0.013,0.034,0.052,0.068,0.074,0.129,0.12,0.162,0.175,0.152,0.013,0.003,0.0
SAC,0.0,0.002,0.004,0.012,0.022,0.038,0.055,0.073,0.12,0.159,0.203,0.265,0.04,0.007,0.0
SAS,0.0,0.001,0.008,0.015,0.023,0.035,0.054,0.094,0.107,0.157,0.201,0.256,0.038,0.009,0.002
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.004,0.011,0.05,0.386,0.323,0.223
UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.007,0.02,0.211,0.31,0.448
NOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.006,0.031,0.286,0.348,0.327
