team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
OKC,0.989,0.01,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAS,0.007,0.376,0.254,0.155,0.1,0.054,0.027,0.016,0.009,0.002,0.0,0.0,0.0,0.0,0.0
DEN,0.002,0.205,0.219,0.203,0.173,0.09,0.061,0.035,0.009,0.003,0.0,0.0,0.0,0.0,0.0
HOU,0.001,0.209,0.219,0.203,0.166,0.096,0.066,0.021,0.015,0.003,0.001,0.0,0.0,0.0,0.0
MIN,0.001,0.142,0.183,0.213,0.183,0.12,0.078,0.048,0.026,0.002,0.003,0.001,0.0,0.0,0.0
GSW,0.0,0.024,0.045,0.095,0.138,0.209,0.204,0.138,0.097,0.034,0.014,0.002,0.0,0.0,0.0
LAL,0.0,0.014,0.036,0.062,0.085,0.149,0.172,0.207,0.149,0.081,0.036,0.008,0.001,0.0,0.0
LAC,0.0,0.001,0.004,0.009,0.019,0.061,0.092,0.152,0.223,0.238,0.145,0.053,0.003,0.0,0.0
POR,0.0,0.0,0.001,0.004,0.017,0.036,0.084,0.127,0.199,0.266,0.201,0.064,0.001,0.0,0.0
MEM,0.0,0.0,0.0,0.0,0.002,0.019,0.021,0.064,0.113,0.218,0.343,0.194,0.025,0.001,0.0
DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.012,0.034,0.067,0.227,0.567,0.071,0.015,0.001
SAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.048,0.366,0.392,0.187
UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.05,0.408,0.361,0.179
NOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.009,0.125,0.231,0.633
