team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
CLE,0.589,0.333,0.067,0.008,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,0.38,0.52,0.077,0.019,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYK,0.027,0.103,0.405,0.229,0.117,0.077,0.032,0.008,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IND,0.003,0.028,0.204,0.262,0.218,0.152,0.073,0.036,0.015,0.005,0.004,0.0,0.0,0.0,0.0
MIL,0.001,0.004,0.078,0.139,0.144,0.186,0.167,0.129,0.087,0.046,0.019,0.0,0.0,0.0,0.0
ORL,0.0,0.009,0.1,0.193,0.229,0.182,0.127,0.082,0.05,0.018,0.01,0.0,0.0,0.0,0.0
MIA,0.0,0.002,0.042,0.094,0.139,0.18,0.198,0.144,0.109,0.066,0.026,0.0,0.0,0.0,0.0
DET,0.0,0.001,0.017,0.018,0.054,0.081,0.142,0.182,0.197,0.158,0.123,0.025,0.002,0.0,0.0
ATL,0.0,0.0,0.005,0.023,0.044,0.052,0.096,0.174,0.181,0.209,0.179,0.03,0.006,0.001,0.0
PHI,0.0,0.0,0.003,0.008,0.024,0.047,0.098,0.119,0.168,0.235,0.212,0.071,0.013,0.002,0.0
CHI,0.0,0.0,0.002,0.007,0.027,0.039,0.067,0.125,0.184,0.216,0.256,0.058,0.016,0.003,0.0
BRK,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.005,0.034,0.09,0.402,0.262,0.162,0.043
TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.047,0.195,0.31,0.276,0.167
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.032,0.193,0.285,0.322,0.159
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.026,0.106,0.234,0.631
