team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
NYK,0.45,0.257,0.149,0.067,0.036,0.018,0.014,0.005,0.002,0.0,0.002,0.0,0.0,0.0,0.0
DET,0.357,0.305,0.15,0.096,0.055,0.015,0.013,0.006,0.002,0.0,0.001,0.0,0.0,0.0,0.0
BOS,0.103,0.174,0.225,0.143,0.129,0.086,0.05,0.043,0.023,0.017,0.006,0.001,0.0,0.0,0.0
ORL,0.048,0.109,0.157,0.175,0.161,0.108,0.107,0.057,0.041,0.02,0.012,0.004,0.001,0.0,0.0
CLE,0.024,0.081,0.157,0.178,0.172,0.15,0.089,0.069,0.045,0.019,0.015,0.001,0.0,0.0,0.0
TOR,0.008,0.011,0.038,0.07,0.096,0.116,0.147,0.155,0.134,0.099,0.076,0.037,0.012,0.001,0.0
MIA,0.006,0.032,0.058,0.107,0.15,0.159,0.126,0.129,0.106,0.073,0.035,0.013,0.003,0.001,0.002
ATL,0.003,0.006,0.019,0.045,0.053,0.106,0.142,0.149,0.183,0.146,0.087,0.036,0.018,0.006,0.001
PHI,0.001,0.021,0.033,0.079,0.082,0.128,0.15,0.163,0.132,0.109,0.058,0.03,0.014,0.0,0.0
CHI,0.0,0.003,0.013,0.034,0.044,0.07,0.096,0.102,0.138,0.169,0.161,0.1,0.05,0.018,0.002
MIL,0.0,0.001,0.001,0.005,0.018,0.038,0.052,0.082,0.124,0.193,0.205,0.158,0.089,0.025,0.009
CHO,0.0,0.0,0.0,0.001,0.002,0.003,0.01,0.023,0.037,0.083,0.166,0.258,0.243,0.117,0.057
BRK,0.0,0.0,0.0,0.0,0.002,0.003,0.003,0.017,0.027,0.05,0.12,0.207,0.271,0.188,0.112
IND,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.006,0.017,0.039,0.093,0.165,0.315,0.364
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.017,0.062,0.134,0.329,0.453
