team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
OKC,0.895,0.103,0.0015,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAS,0.103,0.77,0.096,0.023,0.0055,0.0015,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOU,0.001,0.061,0.4075,0.2535,0.158,0.078,0.031,0.0075,0.002,0.0005,0.0,0.0,0.0,0.0,0.0
DEN,0.001,0.05,0.279,0.2895,0.205,0.1055,0.052,0.013,0.0045,0.0005,0.0,0.0,0.0,0.0,0.0
MIN,0.0,0.011,0.1165,0.203,0.268,0.2245,0.1055,0.05,0.019,0.0025,0.0,0.0,0.0,0.0,0.0
LAL,0.0,0.0045,0.0855,0.1595,0.195,0.228,0.17,0.1025,0.044,0.011,0.0,0.0,0.0,0.0,0.0
PHX,0.0,0.0005,0.0095,0.047,0.083,0.175,0.231,0.251,0.161,0.0415,0.0005,0.0,0.0,0.0,0.0
GSW,0.0,0.0,0.004,0.021,0.064,0.1305,0.239,0.239,0.2025,0.096,0.004,0.0,0.0,0.0,0.0
LAC,0.0,0.0,0.0005,0.003,0.0175,0.0505,0.1345,0.2255,0.329,0.2235,0.016,0.0,0.0,0.0,0.0
POR,0.0,0.0,0.0,0.0005,0.0035,0.0065,0.0355,0.1095,0.232,0.566,0.0435,0.003,0.0,0.0,0.0
MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0015,0.005,0.0525,0.697,0.2215,0.021,0.001,0.0
DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.001,0.006,0.226,0.6125,0.1255,0.0275,0.001
NOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.091,0.436,0.418,0.048
UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.07,0.3955,0.4805,0.048
SAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.022,0.073,0.903
