team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
CLE,0.721,0.25,0.025,0.002,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,0.256,0.585,0.111,0.036,0.011,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYK,0.018,0.1,0.403,0.258,0.126,0.058,0.023,0.006,0.006,0.002,0.0,0.0,0.0,0.0,0.0
IND,0.002,0.037,0.226,0.29,0.211,0.114,0.08,0.023,0.012,0.005,0.0,0.0,0.0,0.0,0.0
MIL,0.002,0.018,0.127,0.197,0.231,0.164,0.12,0.078,0.046,0.012,0.004,0.001,0.0,0.0,0.0
ORL,0.001,0.005,0.055,0.104,0.196,0.242,0.176,0.115,0.07,0.029,0.007,0.0,0.0,0.0,0.0
MIA,0.0,0.003,0.026,0.046,0.099,0.164,0.21,0.205,0.123,0.069,0.048,0.006,0.001,0.0,0.0
ATL,0.0,0.002,0.024,0.049,0.092,0.166,0.192,0.188,0.151,0.099,0.032,0.005,0.0,0.0,0.0
DET,0.0,0.0,0.001,0.013,0.021,0.059,0.103,0.191,0.242,0.204,0.133,0.026,0.005,0.002,0.0
PHI,0.0,0.0,0.001,0.004,0.008,0.022,0.055,0.102,0.193,0.257,0.247,0.083,0.024,0.004,0.0
CHI,0.0,0.0,0.001,0.001,0.004,0.009,0.04,0.09,0.142,0.265,0.311,0.096,0.034,0.007,0.0
BRK,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.007,0.028,0.104,0.321,0.282,0.215,0.041
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.026,0.071,0.255,0.321,0.265,0.056
TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.004,0.042,0.188,0.283,0.35,0.13
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.019,0.05,0.157,0.773
