team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
DET,0.325,0.194,0.15,0.104,0.077,0.062,0.035,0.026,0.02,0.005,0.002,0.0,0.0,0.0,0.0
NYK,0.226,0.185,0.17,0.137,0.098,0.069,0.052,0.036,0.017,0.008,0.002,0.0,0.0,0.0,0.0
CLE,0.163,0.174,0.162,0.173,0.125,0.072,0.065,0.038,0.019,0.008,0.001,0.0,0.0,0.0,0.0
ORL,0.125,0.129,0.136,0.122,0.137,0.104,0.091,0.072,0.05,0.024,0.009,0.001,0.0,0.0,0.0
BOS,0.063,0.108,0.119,0.122,0.14,0.127,0.107,0.09,0.062,0.042,0.015,0.005,0.0,0.0,0.0
MIA,0.035,0.069,0.083,0.099,0.116,0.156,0.13,0.12,0.11,0.053,0.023,0.006,0.0,0.0,0.0
PHI,0.023,0.047,0.069,0.082,0.105,0.107,0.143,0.16,0.141,0.084,0.031,0.007,0.001,0.0,0.0
TOR,0.021,0.039,0.047,0.065,0.083,0.105,0.143,0.164,0.139,0.124,0.054,0.013,0.002,0.001,0.0
ATL,0.018,0.05,0.053,0.078,0.087,0.135,0.14,0.125,0.137,0.104,0.05,0.019,0.004,0.0,0.0
MIL,0.001,0.005,0.011,0.013,0.022,0.048,0.063,0.111,0.166,0.242,0.192,0.07,0.036,0.015,0.005
CHI,0.0,0.0,0.0,0.004,0.01,0.01,0.027,0.043,0.096,0.183,0.281,0.192,0.095,0.044,0.015
CHO,0.0,0.0,0.0,0.001,0.0,0.001,0.002,0.002,0.011,0.04,0.122,0.225,0.249,0.225,0.122
IND,0.0,0.0,0.0,0.0,0.0,0.003,0.002,0.011,0.023,0.068,0.139,0.267,0.229,0.16,0.098
BRK,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.002,0.009,0.015,0.061,0.128,0.252,0.3,0.232
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.067,0.132,0.255,0.528
