team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
OKC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEN,0.0,0.417,0.278,0.164,0.094,0.035,0.008,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAL,0.0,0.344,0.289,0.176,0.107,0.049,0.018,0.011,0.006,0.0,0.0,0.0,0.0,0.0,0.0
MEM,0.0,0.16,0.242,0.258,0.193,0.071,0.048,0.022,0.004,0.002,0.0,0.0,0.0,0.0,0.0
HOU,0.0,0.065,0.115,0.199,0.246,0.177,0.111,0.052,0.024,0.01,0.001,0.0,0.0,0.0,0.0
MIN,0.0,0.007,0.035,0.111,0.144,0.26,0.196,0.132,0.073,0.037,0.005,0.0,0.0,0.0,0.0
GSW,0.0,0.005,0.031,0.058,0.104,0.185,0.211,0.178,0.133,0.08,0.013,0.001,0.001,0.0,0.0
SAC,0.0,0.001,0.007,0.016,0.066,0.121,0.175,0.2,0.193,0.172,0.038,0.011,0.0,0.0,0.0
LAC,0.0,0.001,0.002,0.008,0.02,0.044,0.095,0.182,0.243,0.263,0.104,0.034,0.004,0.0,0.0
DAL,0.0,0.0,0.001,0.01,0.026,0.058,0.131,0.201,0.263,0.217,0.068,0.018,0.007,0.0,0.0
PHO,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.014,0.04,0.126,0.37,0.297,0.147,0.0,0.0
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.013,0.05,0.228,0.352,0.352,0.002,0.0
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.008,0.043,0.173,0.286,0.485,0.003,0.0
NOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.884,0.111
UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.889
