team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
DET,0.763,0.136,0.057,0.023,0.011,0.005,0.002,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0
BOS,0.119,0.327,0.221,0.125,0.089,0.054,0.032,0.02,0.009,0.003,0.001,0.0,0.0,0.0,0.0
NYK,0.054,0.219,0.202,0.183,0.141,0.092,0.059,0.031,0.014,0.005,0.0,0.0,0.0,0.0,0.0
CLE,0.03,0.124,0.188,0.181,0.15,0.125,0.102,0.065,0.026,0.008,0.001,0.0,0.0,0.0,0.0
ORL,0.015,0.051,0.107,0.134,0.135,0.158,0.151,0.126,0.074,0.039,0.01,0.0,0.0,0.0,0.0
TOR,0.008,0.064,0.084,0.126,0.158,0.168,0.157,0.139,0.067,0.022,0.007,0.0,0.0,0.0,0.0
PHI,0.008,0.04,0.061,0.108,0.125,0.166,0.18,0.159,0.093,0.04,0.019,0.001,0.0,0.0,0.0
MIA,0.003,0.037,0.068,0.09,0.141,0.139,0.159,0.17,0.112,0.056,0.018,0.006,0.001,0.0,0.0
ATL,0.0,0.002,0.008,0.018,0.035,0.064,0.096,0.153,0.287,0.197,0.094,0.045,0.001,0.0,0.0
MIL,0.0,0.0,0.003,0.005,0.003,0.012,0.031,0.058,0.109,0.242,0.303,0.217,0.015,0.002,0.0
CHI,0.0,0.0,0.001,0.007,0.01,0.014,0.028,0.064,0.152,0.271,0.259,0.186,0.007,0.001,0.0
CHO,0.0,0.0,0.0,0.0,0.002,0.003,0.003,0.014,0.055,0.111,0.273,0.462,0.069,0.006,0.002
BRK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.013,0.059,0.541,0.246,0.136
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.005,0.178,0.402,0.413
IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.019,0.188,0.343,0.449
