team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
OKC,0.831,0.116,0.034,0.014,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYK,0.408,0.299,0.139,0.076,0.038,0.024,0.013,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DET,0.388,0.276,0.162,0.08,0.052,0.023,0.008,0.008,0.003,0.0,0.0,0.0,0.0,0.0,0.0
BOS,0.11,0.163,0.202,0.191,0.126,0.081,0.061,0.036,0.019,0.005,0.006,0.0,0.0,0.0,0.0
DEN,0.067,0.274,0.248,0.202,0.105,0.055,0.033,0.008,0.006,0.002,0.0,0.0,0.0,0.0,0.0
SAS,0.06,0.303,0.252,0.153,0.11,0.077,0.03,0.007,0.006,0.002,0.0,0.0,0.0,0.0,0.0
CLE,0.038,0.105,0.169,0.17,0.171,0.14,0.087,0.059,0.048,0.008,0.005,0.0,0.0,0.0,0.0
ORL,0.03,0.09,0.127,0.183,0.155,0.15,0.095,0.086,0.045,0.03,0.008,0.0,0.001,0.0,0.0
HOU,0.028,0.18,0.213,0.251,0.158,0.09,0.05,0.016,0.009,0.005,0.0,0.0,0.0,0.0,0.0
PHI,0.013,0.015,0.047,0.065,0.104,0.12,0.161,0.169,0.135,0.091,0.057,0.018,0.005,0.0,0.0
MIN,0.009,0.074,0.145,0.153,0.217,0.193,0.108,0.059,0.028,0.009,0.005,0.0,0.0,0.0,0.0
MIA,0.007,0.026,0.074,0.103,0.134,0.15,0.147,0.122,0.102,0.081,0.045,0.008,0.001,0.0,0.0
LAL,0.004,0.033,0.049,0.106,0.137,0.189,0.174,0.141,0.073,0.045,0.029,0.014,0.006,0.0,0.0
TOR,0.004,0.017,0.047,0.074,0.109,0.139,0.141,0.152,0.14,0.097,0.057,0.018,0.004,0.001,0.0
ATL,0.002,0.008,0.022,0.043,0.056,0.091,0.13,0.171,0.192,0.153,0.094,0.021,0.016,0.0,0.001
MEM,0.001,0.002,0.004,0.018,0.057,0.093,0.14,0.182,0.2,0.146,0.085,0.044,0.023,0.004,0.001
GSW,0.0,0.016,0.039,0.074,0.145,0.168,0.189,0.132,0.106,0.076,0.037,0.015,0.003,0.0,0.0
PHX,0.0,0.002,0.015,0.019,0.045,0.066,0.129,0.155,0.173,0.15,0.134,0.089,0.018,0.005,0.0
CHI,0.0,0.001,0.008,0.011,0.038,0.04,0.075,0.104,0.14,0.206,0.204,0.099,0.064,0.01,0.0
MIL,0.0,0.0,0.002,0.004,0.016,0.039,0.071,0.069,0.138,0.196,0.231,0.147,0.062,0.022,0.003
LAC,0.0,0.0,0.001,0.006,0.013,0.035,0.077,0.159,0.182,0.214,0.176,0.098,0.028,0.008,0.003
BRK,0.0,0.0,0.001,0.0,0.0,0.001,0.005,0.01,0.021,0.056,0.127,0.28,0.254,0.172,0.073
DAL,0.0,0.0,0.0,0.003,0.005,0.011,0.026,0.056,0.108,0.14,0.211,0.247,0.132,0.047,0.014
POR,0.0,0.0,0.0,0.001,0.005,0.021,0.042,0.078,0.093,0.167,0.218,0.23,0.091,0.039,0.015
CHO,0.0,0.0,0.0,0.0,0.001,0.002,0.006,0.011,0.015,0.064,0.124,0.258,0.322,0.136,0.061
SAC,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.005,0.01,0.021,0.056,0.124,0.264,0.294,0.224
UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.01,0.024,0.071,0.237,0.316,0.337
NOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.013,0.025,0.068,0.198,0.287,0.406
IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.01,0.032,0.099,0.143,0.305,0.41
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.01,0.052,0.128,0.354,0.452
