team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
OKC,0.934,0.056,0.007,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOU,0.02,0.27,0.245,0.21,0.121,0.081,0.032,0.018,0.001,0.002,0.0,0.0,0.0,0.0,0.0
DEN,0.02,0.253,0.248,0.18,0.133,0.094,0.049,0.019,0.004,0.0,0.0,0.0,0.0,0.0,0.0
SAS,0.019,0.236,0.234,0.18,0.171,0.095,0.041,0.017,0.006,0.001,0.0,0.0,0.0,0.0,0.0
MIN,0.005,0.134,0.17,0.205,0.198,0.155,0.078,0.041,0.009,0.005,0.0,0.0,0.0,0.0,0.0
LAL,0.002,0.037,0.047,0.119,0.193,0.202,0.176,0.129,0.07,0.02,0.003,0.002,0.0,0.0,0.0
GSW,0.0,0.006,0.022,0.058,0.093,0.156,0.269,0.187,0.131,0.054,0.02,0.004,0.0,0.0,0.0
POR,0.0,0.001,0.003,0.008,0.013,0.034,0.086,0.136,0.225,0.235,0.183,0.066,0.01,0.0,0.0
LAC,0.0,0.0,0.002,0.001,0.006,0.028,0.045,0.108,0.192,0.249,0.238,0.108,0.02,0.003,0.0
MEM,0.0,0.0,0.0,0.0,0.006,0.016,0.032,0.087,0.156,0.232,0.27,0.168,0.028,0.005,0.0
DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.013,0.042,0.108,0.203,0.463,0.137,0.025,0.003
UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.007,0.034,0.131,0.481,0.251,0.092
SAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.034,0.205,0.406,0.349
NOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.013,0.118,0.31,0.556
