team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
OKC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOU,0.0,0.603,0.25,0.093,0.035,0.016,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEN,0.0,0.277,0.359,0.215,0.092,0.03,0.02,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAL,0.0,0.063,0.137,0.221,0.231,0.165,0.126,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEM,0.0,0.042,0.148,0.219,0.222,0.173,0.125,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSW,0.0,0.007,0.04,0.084,0.146,0.215,0.249,0.248,0.011,0.0,0.0,0.0,0.0,0.0,0.0
MIN,0.0,0.004,0.049,0.11,0.169,0.229,0.259,0.179,0.001,0.0,0.0,0.0,0.0,0.0,0.0
LAC,0.0,0.004,0.017,0.058,0.104,0.172,0.216,0.39,0.03,0.006,0.003,0.0,0.0,0.0,0.0
SAC,0.0,0.0,0.0,0.0,0.001,0.0,0.002,0.038,0.568,0.234,0.113,0.043,0.001,0.0,0.0
DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.239,0.379,0.266,0.089,0.018,0.0,0.0
PHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.125,0.298,0.379,0.163,0.034,0.0,0.0
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.066,0.173,0.493,0.248,0.0,0.0
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.017,0.066,0.212,0.699,0.0,0.0
NOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966,0.034
UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.966
