team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
DET,0.706,0.168,0.07,0.028,0.02,0.006,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,0.103,0.273,0.226,0.16,0.109,0.067,0.041,0.016,0.003,0.001,0.001,0.0,0.0,0.0,0.0
NYK,0.092,0.244,0.221,0.188,0.115,0.087,0.027,0.017,0.006,0.002,0.001,0.0,0.0,0.0,0.0
CLE,0.06,0.188,0.228,0.198,0.158,0.091,0.041,0.018,0.012,0.006,0.0,0.0,0.0,0.0,0.0
TOR,0.035,0.082,0.143,0.19,0.204,0.148,0.089,0.063,0.023,0.017,0.006,0.0,0.0,0.0,0.0
MIA,0.003,0.026,0.059,0.102,0.143,0.205,0.163,0.134,0.096,0.044,0.019,0.006,0.0,0.0,0.0
ORL,0.001,0.007,0.022,0.044,0.093,0.129,0.215,0.181,0.156,0.104,0.034,0.014,0.0,0.0,0.0
PHI,0.0,0.01,0.017,0.052,0.092,0.141,0.203,0.189,0.179,0.073,0.037,0.007,0.0,0.0,0.0
ATL,0.0,0.001,0.009,0.026,0.051,0.092,0.14,0.214,0.223,0.143,0.073,0.028,0.0,0.0,0.0
CHO,0.0,0.001,0.001,0.001,0.001,0.003,0.017,0.043,0.077,0.185,0.329,0.331,0.011,0.0,0.0
CHI,0.0,0.0,0.004,0.009,0.01,0.02,0.044,0.092,0.145,0.262,0.223,0.19,0.001,0.0,0.0
MIL,0.0,0.0,0.0,0.002,0.004,0.011,0.019,0.032,0.08,0.162,0.276,0.398,0.015,0.0,0.001
BRK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.007,0.404,0.356,0.232
IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.017,0.42,0.317,0.245
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.149,0.327,0.522
