game_id,date,team,opponent,team_name,opponent_name,team_score,opponent_score,margin,location,pace,completed,year,garbage_time_detected,garbage_time_cutoff_period,garbage_time_cutoff_clock,garbage_time_cutoff_action_number,garbage_time_possessions_before_cutoff,effective_margin,effective_possessions,effective_pace,team_score_at_cutoff,opponent_score_at_cutoff
0021300058,2013-11-05,POR,HOU,Portland Trail Blazers,Houston Rockets,101.0,116.0,-15.0,Home,,True,2014,False,,,,,-15.0,0,,101.0,116.0
0021300059,2013-11-05,SAC,ATL,Sacramento Kings,Atlanta Hawks,100.0,105.0,-5.0,Home,,True,2014,False,,,,,-5.0,0,,100.0,105.0
0021300060,2013-11-06,CHA,TOR,Charlotte Bobcats,Toronto Raptors,92.0,90.0,2.0,Home,,True,2014,False,,,,29,2.0,0,,92.0,90.0
0021300061,2013-11-06,IND,CHI,Indiana Pacers,Chicago Bulls,97.0,80.0,17.0,Home,,True,2014,False,,,,33,17.0,0,,97.0,80.0
0021300062,2013-11-06,ORL,LAC,Orlando Magic,Los Angeles Clippers,98.0,90.0,8.0,Home,,True,2014,False,,,,30,8.0,0,,98.0,90.0
0021300063,2013-11-06,PHI,WAS,Philadelphia 76ers,Washington Wizards,102.0,116.0,-14.0,Home,,True,2014,False,,,,33,-14.0,0,,102.0,116.0
0021300064,2013-11-06,BOS,UTA,Boston Celtics,Utah Jazz,97.0,87.0,10.0,Home,,True,2014,False,,,,35,10.0,0,,97.0,87.0
0021300065,2013-11-06,MEM,NOP,Memphis Grizzlies,New Orleans Pelicans,84.0,99.0,-15.0,Home,,True,2014,False,,,,34,-15.0,0,,84.0,99.0
0021300066,2013-11-06,MIL,CLE,Milwaukee Bucks,Cleveland Cavaliers,109.0,104.0,5.0,Home,,True,2014,False,,,,30,5.0,0,,109.0,104.0
0021300067,2013-11-06,MIN,GSW,Minnesota Timberwolves,Golden State Warriors,93.0,106.0,-13.0,Home,,True,2014,False,,,,38,-13.0,0,,93.0,106.0
0021300068,2013-11-06,SAS,PHX,San Antonio Spurs,Phoenix Suns,99.0,96.0,3.0,Home,,True,2014,False,,,,33,3.0,0,,99.0,96.0
0021300069,2013-11-06,OKC,DAL,Oklahoma City Thunder,Dallas Mavericks,107.0,93.0,14.0,Home,,True,2014,False,,,,52,14.0,0,,107.0,93.0
0021300070,2013-11-07,MIA,LAC,Miami Heat,Los Angeles Clippers,102.0,97.0,5.0,Home,,True,2014,False,,,,40,5.0,0,,102.0,97.0
0021300071,2013-11-07,DEN,ATL,Denver Nuggets,Atlanta Hawks,109.0,107.0,2.0,Home,,True,2014,False,,,,27,2.0,0,,109.0,107.0
0021300072,2013-11-07,HOU,LAL,Houston Rockets,Los Angeles Lakers,98.0,99.0,-1.0,Home,,True,2014,False,,,,40,-1.0,0,,98.0,99.0
0021300073,2013-11-08,CHA,NYK,Charlotte Bobcats,New York Knicks,91.0,101.0,-10.0,Home,,True,2014,False,,,,29,-10.0,0,,91.0,101.0
0021300074,2013-11-08,IND,TOR,Indiana Pacers,Toronto Raptors,91.0,84.0,7.0,Home,,True,2014,False,,,,34,7.0,0,,91.0,84.0
0021300075,2013-11-08,ORL,BOS,Orlando Magic,Boston Celtics,89.0,91.0,-2.0,Home,,True,2014,False,,,,32,-2.0,0,,89.0,91.0
0021300076,2013-11-08,PHI,CLE,Philadelphia 76ers,Cleveland Cavaliers,94.0,79.0,15.0,Home,,True,2014,False,,,,28,15.0,0,,94.0,79.0
0021300077,2013-11-08,WAS,BKN,Washington Wizards,Brooklyn Nets,112.0,108.0,4.0,Home,,True,2014,False,,,,45,4.0,0,,112.0,108.0
0021300078,2013-11-08,DET,OKC,Detroit Pistons,Oklahoma City Thunder,110.0,119.0,-9.0,Home,,True,2014,False,,,,25,-9.0,0,,110.0,119.0
0021300079,2013-11-08,CHI,UTA,Chicago Bulls,Utah Jazz,97.0,73.0,24.0,Home,,True,2014,True,4,PT10M20.00S,404,29,-27,29,36.955752212389385,58,85
0021300080,2013-11-08,MIN,DAL,Minnesota Timberwolves,Dallas Mavericks,116.0,108.0,8.0,Home,,True,2014,False,,,,37,8.0,0,,116.0,108.0
0021300081,2013-11-08,NOP,LAL,New Orleans Pelicans,Los Angeles Lakers,96.0,85.0,11.0,Home,,True,2014,False,,,,30,11.0,0,,96.0,85.0
0021300082,2013-11-08,SAS,GSW,San Antonio Spurs,Golden State Warriors,76.0,74.0,2.0,Home,,True,2014,False,,,,35,2.0,0,,76.0,74.0
0021300083,2013-11-08,PHX,DEN,Phoenix Suns,Denver Nuggets,114.0,103.0,11.0,Home,,True,2014,False,,,,33,11.0,0,,114.0,103.0
0021300084,2013-11-08,POR,SAC,Portland Trail Blazers,Sacramento Kings,104.0,91.0,13.0,Home,,True,2014,False,,,,32,13.0,0,,104.0,91.0
0021300085,2013-11-09,TOR,UTA,Toronto Raptors,Utah Jazz,115.0,91.0,24.0,Home,,True,2014,True,3,PT04M30.00S,335,19,-33,19,28.95238095238095,48,81
0021300086,2013-11-09,ATL,ORL,Atlanta Hawks,Orlando Magic,104.0,94.0,10.0,Home,,True,2014,False,,,,33,10.0,0,,104.0,94.0
0021300087,2013-11-09,BKN,IND,Brooklyn Nets,Indiana Pacers,91.0,96.0,-5.0,Home,,True,2014,False,,,,38,-5.0,0,,91.0,96.0
0021300088,2013-11-09,CLE,PHI,Cleveland Cavaliers,Philadelphia 76ers,127.0,125.0,2.0,Home,,True,2014,False,,,,40,2.0,0,,127.0,125.0
0021300089,2013-11-09,MIA,BOS,Miami Heat,Boston Celtics,110.0,111.0,-1.0,Home,,True,2014,False,,,,30,-1.0,0,,110.0,111.0
0021300090,2013-11-09,HOU,LAC,Houston Rockets,Los Angeles Clippers,94.0,107.0,-13.0,Home,,True,2014,False,,,,35,-13.0,0,,94.0,107.0
0021300091,2013-11-09,MEM,GSW,Memphis Grizzlies,Golden State Warriors,108.0,90.0,18.0,Home,,True,2014,True,4,PT05M33.00S,475,30,-20,30,33.92226148409894,82,102
0021300092,2013-11-09,MIL,DAL,Milwaukee Bucks,Dallas Mavericks,83.0,91.0,-8.0,Home,,True,2014,False,,,,40,-8.0,0,,83.0,91.0
0021300093,2013-11-09,SAC,POR,Sacramento Kings,Portland Trail Blazers,85.0,96.0,-11.0,Home,,True,2014,False,,,,30,-11.0,0,,85.0,96.0
0021300094,2013-11-10,NYK,SAS,New York Knicks,San Antonio Spurs,89.0,120.0,-31.0,Home,,True,2014,False,,,,26,-31.0,0,,89.0,120.0
0021300095,2013-11-10,OKC,WAS,Oklahoma City Thunder,Washington Wizards,106.0,105.0,1.0,Home,,True,2014,False,,,,36,1.0,0,,106.0,105.0
0021300096,2013-11-10,PHX,NOP,Phoenix Suns,New Orleans Pelicans,101.0,94.0,7.0,Home,,True,2014,False,,,,29,7.0,0,,101.0,94.0
0021300097,2013-11-10,LAL,MIN,Los Angeles Lakers,Minnesota Timberwolves,90.0,113.0,-23.0,Home,,True,2014,False,,,,,-23.0,0,,90.0,113.0
0021300098,2013-11-11,CHA,ATL,Charlotte Bobcats,Atlanta Hawks,94.0,103.0,-9.0,Home,,True,2014,False,,,,,-9.0,0,,94.0,103.0
0021300099,2013-11-11,IND,MEM,Indiana Pacers,Memphis Grizzlies,95.0,79.0,16.0,Home,,True,2014,False,,,,,16.0,0,,95.0,79.0
0021300100,2013-11-11,PHI,SAS,Philadelphia 76ers,San Antonio Spurs,85.0,109.0,-24.0,Home,,True,2014,False,,,,,-24.0,0,,85.0,109.0
0021300101,2013-11-11,BOS,ORL,Boston Celtics,Orlando Magic,120.0,105.0,15.0,Home,,True,2014,False,,,,,15.0,0,,120.0,105.0
0021300102,2013-11-11,CHI,CLE,Chicago Bulls,Cleveland Cavaliers,96.0,81.0,15.0,Home,,True,2014,False,,,,,15.0,0,,96.0,81.0
0021300103,2013-11-11,HOU,TOR,Houston Rockets,Toronto Raptors,110.0,104.0,6.0,Home,,True,2014,False,,,,,6.0,0,,110.0,104.0
0021300104,2013-11-11,UTA,DEN,Utah Jazz,Denver Nuggets,81.0,100.0,-19.0,Home,,True,2014,False,,,,,-19.0,0,,81.0,100.0
0021300105,2013-11-11,POR,DET,Portland Trail Blazers,Detroit Pistons,109.0,103.0,6.0,Home,,True,2014,False,,,,,6.0,0,,109.0,103.0
0021300106,2013-11-11,LAC,MIN,Los Angeles Clippers,Minnesota Timberwolves,109.0,107.0,2.0,Home,,True,2014,False,,,,,2.0,0,,109.0,107.0
0021300107,2013-11-12,MIA,MIL,Miami Heat,Milwaukee Bucks,118.0,95.0,23.0,Home,,True,2014,False,,,,,23.0,0,,118.0,95.0
0021300108,2013-11-12,DAL,WAS,Dallas Mavericks,Washington Wizards,105.0,95.0,10.0,Home,,True,2014,False,,,,,10.0,0,,105.0,95.0
0021300109,2013-11-12,GSW,DET,Golden State Warriors,Detroit Pistons,113.0,95.0,18.0,Home,,True,2014,False,,,,,18.0,0,,113.0,95.0
0021300110,2013-11-12,LAL,NOP,Los Angeles Lakers,New Orleans Pelicans,116.0,95.0,21.0,Home,,True,2014,False,,,,,21.0,0,,116.0,95.0
0021300111,2013-11-13,ORL,MIL,Orlando Magic,Milwaukee Bucks,94.0,91.0,3.0,Home,,True,2014,False,,,,,3.0,0,,94.0,91.0
0021300112,2013-11-13,PHI,HOU,Philadelphia 76ers,Houston Rockets,123.0,117.0,6.0,Home,,True,2014,False,,,,,6.0,0,,123.0,117.0
0021300113,2013-11-13,BOS,CHA,Boston Celtics,Charlotte Bobcats,83.0,89.0,-6.0,Home,,True,2014,False,,,,,-6.0,0,,83.0,89.0
0021300114,2013-11-13,MEM,TOR,Memphis Grizzlies,Toronto Raptors,87.0,103.0,-16.0,Home,,True,2014,False,,,,,-16.0,0,,87.0,103.0
0021300115,2013-11-13,MIN,CLE,Minnesota Timberwolves,Cleveland Cavaliers,124.0,95.0,29.0,Home,,True,2014,False,,,,,29.0,0,,124.0,95.0
0021300116,2013-11-13,ATL,NYK,Atlanta Hawks,New York Knicks,91.0,95.0,-4.0,Home,,True,2014,False,,,,,-4.0,0,,91.0,95.0
0021300117,2013-11-13,SAS,WAS,San Antonio Spurs,Washington Wizards,92.0,79.0,13.0,Home,,True,2014,False,,,,,13.0,0,,92.0,79.0
0021300118,2013-11-13,DEN,LAL,Denver Nuggets,Los Angeles Lakers,111.0,99.0,12.0,Home,,True,2014,False,,,,,12.0,0,,111.0,99.0
0021300119,2013-11-13,UTA,NOP,Utah Jazz,New Orleans Pelicans,111.0,105.0,6.0,Home,,True,2014,False,,,,,6.0,0,,111.0,105.0
0021300120,2013-11-13,POR,PHX,Portland Trail Blazers,Phoenix Suns,90.0,89.0,1.0,Home,,True,2014,False,,,,,1.0,0,,90.0,89.0
0021300121,2013-11-13,SAC,BKN,Sacramento Kings,Brooklyn Nets,107.0,86.0,21.0,Home,,True,2014,False,,,,,21.0,0,,107.0,86.0
0021300122,2013-11-13,LAC,OKC,Los Angeles Clippers,Oklahoma City Thunder,111.0,103.0,8.0,Home,,True,2014,False,,,,,8.0,0,,111.0,103.0
0021300123,2013-11-14,NYK,HOU,New York Knicks,Houston Rockets,106.0,109.0,-3.0,Home,,True,2014,False,,,,,-3.0,0,,106.0,109.0
0021300124,2013-11-14,GSW,OKC,Golden State Warriors,Oklahoma City Thunder,116.0,115.0,1.0,Home,,True,2014,False,,,,,1.0,0,,116.0,115.0
0021300125,2013-11-15,IND,MIL,Indiana Pacers,Milwaukee Bucks,104.0,77.0,27.0,Home,,True,2014,False,,,,,27.0,0,,104.0,77.0
0021300126,2013-11-15,TOR,CHI,Toronto Raptors,Chicago Bulls,80.0,96.0,-16.0,Home,,True,2014,False,,,,,-16.0,0,,80.0,96.0
0021300127,2013-11-15,ATL,PHI,Atlanta Hawks,Philadelphia 76ers,113.0,103.0,10.0,Home,,True,2014,False,,,,,10.0,0,,113.0,103.0
0021300128,2013-11-15,BOS,POR,Boston Celtics,Portland Trail Blazers,96.0,109.0,-13.0,Home,,True,2014,False,,,,,-13.0,0,,96.0,109.0
0021300129,2013-11-15,CLE,CHA,Cleveland Cavaliers,Charlotte Bobcats,80.0,86.0,-6.0,Home,,True,2014,False,,,,,-6.0,0,,80.0,86.0
0021300130,2013-11-15,MIA,DAL,Miami Heat,Dallas Mavericks,110.0,104.0,6.0,Home,,True,2014,False,,,,,6.0,0,,110.0,104.0
0021300131,2013-11-15,DEN,MIN,Denver Nuggets,Minnesota Timberwolves,117.0,113.0,4.0,Home,,True,2014,False,,,,,4.0,0,,117.0,113.0
0021300132,2013-11-15,PHX,BKN,Phoenix Suns,Brooklyn Nets,98.0,100.0,-2.0,Home,,True,2014,False,,,,,-2.0,0,,98.0,100.0
0021300133,2013-11-15,UTA,SAS,Utah Jazz,San Antonio Spurs,82.0,91.0,-9.0,Home,,True,2014,False,,,,,-9.0,0,,82.0,91.0
0021300134,2013-11-15,LAL,MEM,Los Angeles Lakers,Memphis Grizzlies,86.0,89.0,-3.0,Home,,True,2014,False,,,,,-3.0,0,,86.0,89.0
0021300135,2013-11-15,SAC,DET,Sacramento Kings,Detroit Pistons,90.0,97.0,-7.0,Home,,True,2014,False,,,,,-7.0,0,,90.0,97.0
0021300136,2013-11-16,CHA,MIA,Charlotte Bobcats,Miami Heat,81.0,97.0,-16.0,Home,,True,2014,False,,,,,-16.0,0,,81.0,97.0
0021300137,2013-11-16,ORL,DAL,Orlando Magic,Dallas Mavericks,100.0,108.0,-8.0,Home,,True,2014,False,,,,,-8.0,0,,100.0,108.0
0021300138,2013-11-16,WAS,CLE,Washington Wizards,Cleveland Cavaliers,96.0,103.0,-7.0,Home,,True,2014,False,,,,,-7.0,0,,96.0,103.0
0021300139,2013-11-16,NYK,ATL,New York Knicks,Atlanta Hawks,90.0,110.0,-20.0,Home,,True,2014,False,,,,,-20.0,0,,90.0,110.0
0021300140,2013-11-16,CHI,IND,Chicago Bulls,Indiana Pacers,110.0,94.0,16.0,Home,,True,2014,False,,,,,16.0,0,,110.0,94.0
0021300141,2013-11-16,HOU,DEN,Houston Rockets,Denver Nuggets,122.0,111.0,11.0,Home,,True,2014,False,,,,,11.0,0,,122.0,111.0
0021300142,2013-11-16,MIN,BOS,Minnesota Timberwolves,Boston Celtics,106.0,88.0,18.0,Home,,True,2014,False,,,,,18.0,0,,106.0,88.0
0021300143,2013-11-16,NOP,PHI,New Orleans Pelicans,Philadelphia 76ers,135.0,98.0,37.0,Home,,True,2014,False,,,,,37.0,0,,135.0,98.0
0021300144,2013-11-16,MIL,OKC,Milwaukee Bucks,Oklahoma City Thunder,79.0,92.0,-13.0,Home,,True,2014,False,,,,,-13.0,0,,79.0,92.0
0021300145,2013-11-16,GSW,UTA,Golden State Warriors,Utah Jazz,102.0,88.0,14.0,Home,,True,2014,False,,,,,14.0,0,,102.0,88.0
0021300146,2013-11-16,LAC,BKN,Los Angeles Clippers,Brooklyn Nets,110.0,103.0,7.0,Home,,True,2014,False,,,,,7.0,0,,110.0,103.0
0021300147,2013-11-17,TOR,POR,Toronto Raptors,Portland Trail Blazers,110.0,118.0,-8.0,Home,,True,2014,False,,,,,-8.0,0,,110.0,118.0
0021300148,2013-11-17,SAC,MEM,Sacramento Kings,Memphis Grizzlies,86.0,97.0,-11.0,Home,,True,2014,False,,,,,-11.0,0,,86.0,97.0
0021300149,2013-11-17,LAL,DET,Los Angeles Lakers,Detroit Pistons,114.0,99.0,15.0,Home,,True,2014,False,,,,,15.0,0,,114.0,99.0
0021300150,2013-11-18,BKN,POR,Brooklyn Nets,Portland Trail Blazers,98.0,108.0,-10.0,Home,,True,2014,False,,,,,-10.0,0,,98.0,108.0
0021300151,2013-11-18,CHI,CHA,Chicago Bulls,Charlotte Bobcats,86.0,81.0,5.0,Home,,True,2014,False,,,,,5.0,0,,86.0,81.0
0021300152,2013-11-18,OKC,DEN,Oklahoma City Thunder,Denver Nuggets,115.0,113.0,2.0,Home,,True,2014,False,,,,,2.0,0,,115.0,113.0
0021300153,2013-11-18,DAL,PHI,Dallas Mavericks,Philadelphia 76ers,97.0,94.0,3.0,Home,,True,2014,False,,,,,3.0,0,,97.0,94.0
0021300154,2013-11-18,UTA,GSW,Utah Jazz,Golden State Warriors,87.0,98.0,-11.0,Home,,True,2014,False,,,,,-11.0,0,,87.0,98.0
0021300155,2013-11-18,LAC,MEM,Los Angeles Clippers,Memphis Grizzlies,102.0,106.0,-4.0,Home,,True,2014,False,,,,,-4.0,0,,102.0,106.0
0021300156,2013-11-19,WAS,MIN,Washington Wizards,Minnesota Timberwolves,104.0,100.0,4.0,Home,,True,2014,False,,,,,4.0,0,,104.0,100.0
0021300157,2013-11-19,DET,NYK,Detroit Pistons,New York Knicks,92.0,86.0,6.0,Home,,True,2014,False,,,,,6.0,0,,92.0,86.0
0021300158,2013-11-19,MIA,ATL,Miami Heat,Atlanta Hawks,104.0,88.0,16.0,Home,,True,2014,False,,,,,16.0,0,,104.0,88.0
0021300159,2013-11-19,HOU,BOS,Houston Rockets,Boston Celtics,109.0,85.0,24.0,Home,,True,2014,False,,,,,24.0,0,,109.0,85.0
0021300160,2013-11-19,SAC,PHX,Sacramento Kings,Phoenix Suns,107.0,104.0,3.0,Home,,True,2014,False,,,,,3.0,0,,107.0,104.0
0021300161,2013-11-20,CHA,BKN,Charlotte Bobcats,Brooklyn Nets,95.0,91.0,4.0,Home,,True,2014,False,,,,,4.0,0,,95.0,91.0
0021300162,2013-11-20,CLE,WAS,Cleveland Cavaliers,Washington Wizards,91.0,98.0,-7.0,Home,,True,2014,False,,,,,-7.0,0,,91.0,98.0
0021300163,2013-11-20,NYK,IND,New York Knicks,Indiana Pacers,96.0,103.0,-7.0,Home,,True,2014,False,,,,,-7.0,0,,96.0,103.0
0021300164,2013-11-20,ORL,MIA,Orlando Magic,Miami Heat,92.0,120.0,-28.0,Home,,True,2014,False,,,,,-28.0,0,,92.0,120.0
