game_id,date,team,opponent,team_name,opponent_name,team_score,opponent_score,margin,location,pace,completed,year,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,opp_fgm,opp_fga,opp_fg_pct,opp_fg3m,opp_fg3a,opp_fg3_pct,opp_ftm,opp_fta,opp_ft_pct,opp_oreb,opp_dreb,opp_reb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,off_rating,def_rating,net_rating,efg_pct,ts_pct,tov_pct,oreb_pct,dreb_pct,ast_pct,ast_to,opp_off_rating,opp_def_rating,opp_net_rating,opp_efg_pct,opp_ts_pct,opp_tov_pct,opp_oreb_pct,opp_dreb_pct,opp_ast_pct,opp_ast_to
12100047,2021-10-12,LAL,GSW,Lakers,Warriors,99.0,111.0,-12.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12100048,2021-10-13,CHO,DAL,Hornets,Mavericks,59.0,127.0,-68.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12100049,2021-10-13,IND,MEM,Pacers,Grizzlies,109.0,107.0,2.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12100050,2021-10-13,ORL,BOS,Magic,Celtics,103.0,102.0,1.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12100051,2021-10-13,NYK,DET,Knicks,Pistons,108.0,100.0,8.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12100052,2021-10-13,OKC,DEN,Thunder,Nuggets,108.0,99.0,9.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12100053,2021-10-13,UTA,MIL,Jazz,Bucks,124.0,120.0,4.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12100054,2021-10-13,PHX,POR,Suns,Trail Blazers,119.0,74.0,45.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12100055,2021-10-14,ATL,MIA,Hawks,Heat,127.0,92.0,35.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12100056,2021-10-14,BRK,MIN,Nets,Timberwolves,107.0,101.0,6.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12100057,2021-10-14,OKC,DEN,Thunder,Nuggets,107.0,113.0,-6.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12100058,2021-10-14,SAC,LAL,Kings,Lakers,116.0,112.0,4.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12100059,2021-10-15,MIA,BOS,Heat,Celtics,121.0,100.0,21.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12100060,2021-10-15,DET,PHI,Pistons,76ers,112.0,108.0,4.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12100061,2021-10-15,IND,CLE,Pacers,Cavaliers,94.0,110.0,-16.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12100062,2021-10-15,NYK,WAS,Knicks,Wizards,115.0,113.0,2.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12100063,2021-10-15,CHI,MEM,Bulls,Grizzlies,118.0,105.0,13.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12100064,2021-10-15,MIL,DAL,Bucks,Mavericks,103.0,114.0,-11.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12100065,2021-10-15,SAS,HOU,Spurs,Rockets,126.0,98.0,28.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12100066,2021-10-15,GSW,POR,Warriors,Trail Blazers,119.0,97.0,22.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100001,2021-10-19,MIL,BRK,Bucks,Nets,127.0,104.0,23.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100002,2021-10-19,LAL,GSW,Lakers,Warriors,114.0,121.0,-7.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100003,2021-10-20,CHO,IND,Hornets,Pacers,123.0,122.0,1.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100004,2021-10-20,DET,CHI,Pistons,Bulls,88.0,94.0,-6.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100005,2021-10-20,NYK,BOS,Knicks,Celtics,138.0,134.0,4.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100006,2021-10-20,TOR,WAS,Raptors,Wizards,83.0,98.0,-15.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100007,2021-10-20,MEM,CLE,Grizzlies,Cavaliers,132.0,121.0,11.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100008,2021-10-20,MIN,HOU,Timberwolves,Rockets,124.0,106.0,18.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100009,2021-10-20,NOP,PHI,Pelicans,76ers,97.0,117.0,-20.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100010,2021-10-20,SAS,ORL,Spurs,Magic,123.0,97.0,26.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100011,2021-10-20,UTA,OKC,Jazz,Thunder,107.0,86.0,21.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100012,2021-10-20,PHX,DEN,Suns,Nuggets,98.0,110.0,-12.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100013,2021-10-20,POR,SAC,Trail Blazers,Kings,121.0,124.0,-3.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100014,2021-10-21,ATL,DAL,Hawks,Mavericks,113.0,87.0,26.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100015,2021-10-21,MIA,MIL,Heat,Bucks,137.0,95.0,42.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100016,2021-10-21,GSW,LAC,Warriors,Clippers,115.0,113.0,2.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100017,2021-10-22,CLE,CHO,Cavaliers,Hornets,112.0,123.0,-11.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100018,2021-10-22,ORL,NYK,Magic,Knicks,96.0,121.0,-25.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100019,2021-10-22,WAS,IND,Wizards,Pacers,135.0,134.0,1.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100020,2021-10-22,BOS,TOR,Celtics,Raptors,83.0,115.0,-32.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100021,2021-10-22,PHI,BRK,76ers,Nets,109.0,114.0,-5.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100022,2021-10-22,CHI,NOP,Bulls,Pelicans,128.0,112.0,16.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100023,2021-10-22,HOU,OKC,Rockets,Thunder,124.0,91.0,33.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100024,2021-10-22,DEN,SAS,Nuggets,Spurs,102.0,96.0,6.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100025,2021-10-22,LAL,PHX,Lakers,Suns,105.0,115.0,-10.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100026,2021-10-22,SAC,UTA,Kings,Jazz,101.0,110.0,-9.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100027,2021-10-23,CLE,ATL,Cavaliers,Hawks,101.0,95.0,6.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100028,2021-10-23,IND,MIA,Pacers,Heat,102.0,91.0,11.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100029,2021-10-23,TOR,DAL,Raptors,Mavericks,95.0,103.0,-8.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100030,2021-10-23,CHI,DET,Bulls,Pistons,97.0,82.0,15.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100031,2021-10-23,MIN,NOP,Timberwolves,Pelicans,96.0,89.0,7.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100032,2021-10-23,SAS,MIL,Spurs,Bucks,111.0,121.0,-10.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100033,2021-10-23,POR,PHX,Trail Blazers,Suns,134.0,105.0,29.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100034,2021-10-23,LAC,MEM,Clippers,Grizzlies,114.0,120.0,-6.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100035,2021-10-24,BRK,CHO,Nets,Hornets,95.0,111.0,-16.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100036,2021-10-24,NYK,ORL,Knicks,Magic,104.0,110.0,-6.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100037,2021-10-24,HOU,BOS,Rockets,Celtics,97.0,107.0,-10.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100038,2021-10-24,OKC,PHI,Thunder,76ers,103.0,115.0,-12.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100039,2021-10-24,SAC,GSW,Kings,Warriors,107.0,119.0,-12.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100040,2021-10-24,LAL,MEM,Lakers,Grizzlies,121.0,118.0,3.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100041,2021-10-25,CHO,BOS,Hornets,Celtics,129.0,140.0,-11.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100042,2021-10-25,IND,MIL,Pacers,Bucks,109.0,119.0,-10.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100043,2021-10-25,ATL,DET,Hawks,Pistons,122.0,104.0,18.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100044,2021-10-25,BRK,WAS,Nets,Wizards,104.0,90.0,14.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100045,2021-10-25,MIA,ORL,Heat,Magic,107.0,90.0,17.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100046,2021-10-25,TOR,CHI,Raptors,Bulls,108.0,111.0,-3.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100047,2021-10-25,MIN,NOP,Timberwolves,Pelicans,98.0,107.0,-9.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100048,2021-10-25,DEN,CLE,Nuggets,Cavaliers,87.0,99.0,-12.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100049,2021-10-25,LAC,POR,Clippers,Trail Blazers,116.0,86.0,30.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100050,2021-10-26,NYK,PHI,Knicks,76ers,112.0,99.0,13.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100051,2021-10-26,OKC,GSW,Thunder,Warriors,98.0,106.0,-8.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100052,2021-10-26,DAL,HOU,Mavericks,Rockets,116.0,106.0,10.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100053,2021-10-26,SAS,LAL,Spurs,Lakers,121.0,125.0,-4.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100054,2021-10-26,UTA,DEN,Jazz,Nuggets,122.0,110.0,12.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100055,2021-10-27,ORL,CHO,Magic,Hornets,111.0,120.0,-9.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100056,2021-10-27,BOS,WAS,Celtics,Wizards,107.0,116.0,-9.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100057,2021-10-27,BRK,MIA,Nets,Heat,93.0,106.0,-13.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100058,2021-10-27,TOR,IND,Raptors,Pacers,118.0,100.0,18.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100059,2021-10-27,NOP,ATL,Pelicans,Hawks,99.0,102.0,-3.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100060,2021-10-27,MIL,MIN,Bucks,Timberwolves,108.0,113.0,-5.0,Home,,True,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
