game_id,date,team,opponent,team_name,opponent_name,team_score,opponent_score,margin,location,pace,completed,year,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,opp_fgm,opp_fga,opp_fg_pct,opp_fg3m,opp_fg3a,opp_fg3_pct,opp_ftm,opp_fta,opp_ft_pct,opp_oreb,opp_dreb,opp_reb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,off_rating,def_rating,net_rating,efg_pct,ts_pct,tov_pct,oreb_pct,dreb_pct,ast_pct,ast_to,opp_off_rating,opp_def_rating,opp_net_rating,opp_efg_pct,opp_ts_pct,opp_tov_pct,opp_oreb_pct,opp_dreb_pct,opp_ast_pct,opp_ast_to,garbage_time_detected,garbage_time_cutoff_period,garbage_time_cutoff_clock,garbage_time_cutoff_action_number,garbage_time_possessions_before_cutoff,effective_margin,effective_possessions,effective_pace,team_score_at_cutoff,opponent_score_at_cutoff
0012000036,2020-12-17,DAL,MIN,Mavericks,Timberwolves,127.0,129.0,-2.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,35.0,-2.0,0.0,,127.0,129.0
0012000037,2020-12-17,LAC,UTA,Clippers,Jazz,105.0,125.0,-20.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,25.0,-20.0,0.0,,105.0,125.0
0012000038,2020-12-17,SAC,GSW,Kings,Warriors,105.0,113.0,-8.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,31.0,-8.0,0.0,,105.0,113.0
0012000039,2020-12-18,IND,PHI,Pacers,76ers,107.0,113.0,-6.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,34.0,-6.0,0.0,,107.0,113.0
0012000040,2020-12-18,TOR,MIA,Raptors,Heat,105.0,117.0,-12.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,37.0,-12.0,0.0,,105.0,117.0
0012000041,2020-12-18,BOS,BRK,Celtics,Nets,89.0,113.0,-24.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,39.0,-24.0,0.0,,89.0,113.0
0012000042,2020-12-18,NYK,CLE,Knicks,Cavaliers,119.0,83.0,36.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,PT08M59.00S,394.0,17.0,36.0,0.0,,119.0,83.0
0012000043,2020-12-18,NOP,MIL,Pelicans,Bucks,127.0,113.0,14.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,29.0,14.0,0.0,,127.0,113.0
0012000044,2020-12-18,OKC,CHI,Thunder,Bulls,103.0,105.0,-2.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,31.0,-2.0,0.0,,103.0,105.0
0012000045,2020-12-18,DEN,POR,Nuggets,Trail Blazers,129.0,96.0,33.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,PT01M06.00S,500.0,23.0,33.0,0.0,,129.0,96.0
0012000046,2020-12-18,PHX,LAL,Suns,Lakers,113.0,114.0,-1.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,42.0,-1.0,0.0,,113.0,114.0
0012000047,2020-12-19,ORL,CHO,Magic,Hornets,120.0,117.0,3.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,37.0,3.0,0.0,,120.0,117.0
0012000048,2020-12-19,WAS,DET,Wizards,Pistons,99.0,96.0,3.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,38.0,3.0,0.0,,99.0,96.0
0012000049,2020-12-19,MEM,ATL,Grizzlies,Hawks,116.0,117.0,-1.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,37.0,-1.0,0.0,,116.0,117.0
0022000001,2020-12-22,BRK,GSW,Nets,Warriors,125.0,99.0,26.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,PT03M58.00S,504.0,23.0,26.0,0.0,,125.0,99.0
0022000002,2020-12-22,LAL,LAC,Lakers,Clippers,109.0,116.0,-7.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-7.0,0.0,,109.0,116.0
0022000003,2020-12-23,BOS,MIL,Celtics,Bucks,122.0,121.0,1.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,1.0,0.0,,122.0,121.0
0022000004,2020-12-23,PHX,DAL,Suns,Mavericks,106.0,102.0,4.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,4.0,0.0,,106.0,102.0
0022000010,2020-12-23,CLE,CHO,Cavaliers,Hornets,121.0,114.0,7.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,7.0,0.0,,121.0,114.0
0022000011,2020-12-23,IND,NYK,Pacers,Knicks,121.0,107.0,14.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,14.0,0.0,,121.0,107.0
0022000012,2020-12-23,ORL,MIA,Magic,Heat,113.0,107.0,6.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,6.0,0.0,,113.0,107.0
0022000013,2020-12-23,PHI,WAS,76ers,Wizards,113.0,107.0,6.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,6.0,0.0,,113.0,107.0
0022000014,2020-12-23,TOR,NOP,Raptors,Pelicans,99.0,113.0,-14.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-14.0,0.0,,99.0,113.0
0022000015,2020-12-23,CHI,ATL,Bulls,Hawks,104.0,124.0,-20.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-20.0,0.0,,104.0,124.0
0022000017,2020-12-23,MEM,SAS,Grizzlies,Spurs,119.0,131.0,-12.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-12.0,0.0,,119.0,131.0
0022000018,2020-12-23,MIN,DET,Timberwolves,Pistons,111.0,101.0,10.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,10.0,0.0,,111.0,101.0
0022000019,2020-12-23,DEN,SAC,Nuggets,Kings,122.0,124.0,-2.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-2.0,0.0,,122.0,124.0
0022000020,2020-12-23,POR,UTA,Trail Blazers,Jazz,100.0,120.0,-20.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-20.0,0.0,,100.0,120.0
0022000005,2020-12-25,MIA,NOP,Heat,Pelicans,111.0,98.0,13.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,13.0,0.0,,111.0,98.0
0022000006,2020-12-25,MIL,GSW,Bucks,Warriors,138.0,99.0,39.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,39.0,0.0,,138.0,99.0
0022000007,2020-12-25,BOS,BRK,Celtics,Nets,95.0,123.0,-28.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-28.0,0.0,,95.0,123.0
0022000008,2020-12-25,LAL,DAL,Lakers,Mavericks,138.0,115.0,23.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,23.0,0.0,,138.0,115.0
0022000009,2020-12-25,DEN,LAC,Nuggets,Clippers,108.0,121.0,-13.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-13.0,0.0,,108.0,121.0
0022000021,2020-12-26,MEM,ATL,Grizzlies,Hawks,112.0,122.0,-10.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-10.0,0.0,,112.0,122.0
0022000022,2020-12-26,CHO,OKC,Hornets,Thunder,107.0,109.0,-2.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-2.0,0.0,,107.0,109.0
0022000023,2020-12-26,DET,CLE,Pistons,Cavaliers,119.0,128.0,-9.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-9.0,0.0,,119.0,128.0
0022000024,2020-12-26,WAS,ORL,Wizards,Magic,120.0,130.0,-10.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-10.0,0.0,,120.0,130.0
0022000025,2020-12-26,NYK,PHI,Knicks,76ers,89.0,109.0,-20.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-20.0,0.0,,89.0,109.0
0022000026,2020-12-26,CHI,IND,Bulls,Pacers,106.0,125.0,-19.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-19.0,0.0,,106.0,125.0
0022000027,2020-12-26,SAS,TOR,Spurs,Raptors,119.0,114.0,5.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,5.0,0.0,,119.0,114.0
0022000028,2020-12-26,UTA,MIN,Jazz,Timberwolves,111.0,116.0,-5.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-5.0,0.0,,111.0,116.0
0022000029,2020-12-26,POR,HOU,Trail Blazers,Rockets,128.0,126.0,2.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,2.0,0.0,,128.0,126.0
0022000030,2020-12-26,SAC,PHX,Kings,Suns,106.0,103.0,3.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,3.0,0.0,,106.0,103.0
0022000031,2020-12-27,LAC,DAL,Clippers,Mavericks,73.0,124.0,-51.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-51.0,0.0,,73.0,124.0
0022000032,2020-12-27,CHO,BRK,Hornets,Nets,106.0,104.0,2.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,2.0,0.0,,106.0,104.0
0022000033,2020-12-27,WAS,ORL,Wizards,Magic,113.0,120.0,-7.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-7.0,0.0,,113.0,120.0
0022000034,2020-12-27,NOP,SAS,Pelicans,Spurs,98.0,95.0,3.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,3.0,0.0,,98.0,95.0
0022000035,2020-12-27,CLE,PHI,Cavaliers,76ers,118.0,94.0,24.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,24.0,0.0,,118.0,94.0
0022000036,2020-12-27,NYK,MIL,Knicks,Bucks,130.0,110.0,20.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,20.0,0.0,,130.0,110.0
0022000037,2020-12-27,IND,BOS,Pacers,Celtics,108.0,107.0,1.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,1.0,0.0,,108.0,107.0
0022000038,2020-12-27,CHI,GSW,Bulls,Warriors,128.0,129.0,-1.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-1.0,0.0,,128.0,129.0
0022000039,2020-12-27,SAC,PHX,Kings,Suns,100.0,116.0,-16.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-16.0,0.0,,100.0,116.0
0022000040,2020-12-27,LAL,MIN,Lakers,Timberwolves,127.0,91.0,36.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,36.0,0.0,,127.0,91.0
0022000041,2020-12-28,ATL,DET,Hawks,Pistons,128.0,120.0,8.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,8.0,0.0,,128.0,120.0
0022000042,2020-12-28,BRK,MEM,Nets,Grizzlies,111.0,116.0,-5.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-5.0,0.0,,111.0,116.0
0022000043,2020-12-28,OKC,UTA,Thunder,Jazz,109.0,110.0,-1.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-1.0,0.0,,109.0,110.0
0022000044,2020-12-28,DEN,HOU,Nuggets,Rockets,124.0,111.0,13.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,13.0,0.0,,124.0,111.0
0022000045,2020-12-28,LAL,POR,Lakers,Trail Blazers,107.0,115.0,-8.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-8.0,0.0,,107.0,115.0
0022000046,2020-12-29,CLE,NYK,Cavaliers,Knicks,86.0,95.0,-9.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-9.0,0.0,,86.0,95.0
0022000047,2020-12-29,DET,GSW,Pistons,Warriors,106.0,116.0,-10.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-10.0,0.0,,106.0,116.0
0022000048,2020-12-29,IND,BOS,Pacers,Celtics,111.0,116.0,-5.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-5.0,0.0,,111.0,116.0
0022000049,2020-12-29,PHI,TOR,76ers,Raptors,100.0,93.0,7.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,7.0,0.0,,100.0,93.0
0022000050,2020-12-29,WAS,CHI,Wizards,Bulls,107.0,115.0,-8.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-8.0,0.0,,107.0,115.0
0022000051,2020-12-29,MIA,MIL,Heat,Bucks,97.0,144.0,-47.0,Home,,True,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-47.0,0.0,,97.0,144.0
