game_id,date,team,opponent,team_name,opponent_name,team_score,opponent_score,margin,location,pace,completed,year,garbage_time_detected,garbage_time_cutoff_period,garbage_time_cutoff_clock,garbage_time_cutoff_action_number,garbage_time_possessions_before_cutoff,effective_margin,effective_possessions,effective_pace,team_score_at_cutoff,opponent_score_at_cutoff
0021600036,2016-10-30,PHX,GSW,Phoenix Suns,Golden State Warriors,100.0,106.0,-6.0,Home,,True,2017,False,,,,33,-6.0,0,,100.0,106.0
0021600037,2016-10-30,MIA,SAS,Miami Heat,San Antonio Spurs,99.0,106.0,-7.0,Home,,True,2017,False,,,,32,-7.0,0,,99.0,106.0
0021600038,2016-10-30,DET,MIL,Detroit Pistons,Milwaukee Bucks,98.0,83.0,15.0,Home,,True,2017,True,4,PT03M12.00S,450,29,-14,29,31.071428571428573,79,93
0021600039,2016-10-30,MEM,WAS,Memphis Grizzlies,Washington Wizards,112.0,103.0,9.0,Home,,True,2017,False,,,,30,9.0,0,,112.0,103.0
0021600040,2016-10-30,OKC,LAL,Oklahoma City Thunder,Los Angeles Lakers,113.0,96.0,17.0,Home,,True,2017,False,,,,44,17.0,0,,113.0,96.0
0021600041,2016-10-30,HOU,DAL,Houston Rockets,Dallas Mavericks,93.0,92.0,1.0,Home,,True,2017,False,,,,30,1.0,0,,93.0,92.0
0021600042,2016-10-31,TOR,DEN,Toronto Raptors,Denver Nuggets,105.0,102.0,3.0,Home,,True,2017,False,,,,,3.0,0,,105.0,102.0
0021600043,2016-10-31,BKN,CHI,Brooklyn Nets,Chicago Bulls,88.0,118.0,-30.0,Home,,True,2017,False,,,,31,-30.0,0,,88.0,118.0
0021600044,2016-10-31,ATL,SAC,Atlanta Hawks,Sacramento Kings,106.0,95.0,11.0,Home,,True,2017,False,,,,34,11.0,0,,106.0,95.0
0021600045,2016-10-31,LAC,PHX,LA Clippers,Phoenix Suns,116.0,98.0,18.0,Home,,True,2017,True,4,PT05M01.00S,563,33,-17,33,36.851492826677,87,104
0021600046,2016-11-01,PHI,ORL,Philadelphia 76ers,Orlando Magic,101.0,103.0,-2.0,Home,,True,2017,False,,,,33,-2.0,0,,101.0,103.0
0021600047,2016-11-01,CLE,HOU,Cleveland Cavaliers,Houston Rockets,128.0,120.0,8.0,Home,,True,2017,False,,,,22,8.0,0,,128.0,120.0
0021600048,2016-11-01,IND,LAL,Indiana Pacers,Los Angeles Lakers,115.0,108.0,7.0,Home,,True,2017,False,,,,36,7.0,0,,115.0,108.0
0021600049,2016-11-01,MIA,SAC,Miami Heat,Sacramento Kings,108.0,96.0,12.0,Home,,True,2017,False,,,,36,12.0,0,,108.0,96.0
0021600050,2016-11-01,DET,NYK,Detroit Pistons,New York Knicks,102.0,89.0,13.0,Home,,True,2017,False,,,,27,13.0,0,,102.0,89.0
0021600051,2016-11-01,NOP,MIL,New Orleans Pelicans,Milwaukee Bucks,113.0,117.0,-4.0,Home,,True,2017,False,,,,27,-4.0,0,,113.0,117.0
0021600052,2016-11-01,MIN,MEM,Minnesota Timberwolves,Memphis Grizzlies,116.0,80.0,36.0,Home,,True,2017,True,3,PT08M13.00S,306,25,-36,25,43.19136172765447,41,77
0021600053,2016-11-01,SAS,UTA,San Antonio Spurs,Utah Jazz,91.0,106.0,-15.0,Home,,True,2017,False,,,,22,-15.0,0,,91.0,106.0
0021600054,2016-11-01,POR,GSW,Portland Trail Blazers,Golden State Warriors,104.0,127.0,-23.0,Home,,True,2017,False,,,,42,-23.0,0,,104.0,127.0
0021600055,2016-11-02,WAS,TOR,Washington Wizards,Toronto Raptors,103.0,113.0,-10.0,Home,,True,2017,False,,,,31,-10.0,0,,103.0,113.0
0021600056,2016-11-02,CHA,PHI,Charlotte Hornets,Philadelphia 76ers,109.0,93.0,16.0,Home,,True,2017,True,4,PT04M24.00S,492,32,-16,32,35.22935779816513,88,104
0021600057,2016-11-02,BKN,DET,Brooklyn Nets,Detroit Pistons,109.0,101.0,8.0,Home,,True,2017,False,,,,33,8.0,0,,109.0,101.0
0021600058,2016-11-02,NYK,HOU,New York Knicks,Houston Rockets,99.0,118.0,-19.0,Home,,True,2017,False,,,,33,-19.0,0,,99.0,118.0
0021600059,2016-11-02,ATL,LAL,Atlanta Hawks,Los Angeles Lakers,116.0,123.0,-7.0,Home,,True,2017,False,,,,39,-7.0,0,,116.0,123.0
0021600060,2016-11-02,MEM,NOP,Memphis Grizzlies,New Orleans Pelicans,89.0,83.0,6.0,Home,,True,2017,False,,,,45,6.0,0,,89.0,83.0
0021600061,2016-11-02,BOS,CHI,Boston Celtics,Chicago Bulls,107.0,100.0,7.0,Home,,True,2017,False,,,,29,7.0,0,,107.0,100.0
0021600062,2016-11-02,UTA,DAL,Utah Jazz,Dallas Mavericks,97.0,81.0,16.0,Home,,True,2017,False,,,,27,16.0,0,,97.0,81.0
0021600063,2016-11-02,PHX,POR,Phoenix Suns,Portland Trail Blazers,118.0,115.0,3.0,Home,,True,2017,False,,,,30,3.0,0,,118.0,115.0
0021600064,2016-11-02,LAC,OKC,LA Clippers,Oklahoma City Thunder,83.0,85.0,-2.0,Home,,True,2017,False,,,,46,-2.0,0,,83.0,85.0
0021600065,2016-11-03,ORL,SAC,Orlando Magic,Sacramento Kings,102.0,94.0,8.0,Home,,True,2017,False,,,,27,8.0,0,,102.0,94.0
0021600066,2016-11-03,MIL,IND,Milwaukee Bucks,Indiana Pacers,125.0,107.0,18.0,Home,,True,2017,False,,,,47,18.0,0,,125.0,107.0
0021600067,2016-11-03,MIN,DEN,Minnesota Timberwolves,Denver Nuggets,99.0,102.0,-3.0,Home,,True,2017,False,,,,42,-3.0,0,,99.0,102.0
0021600068,2016-11-03,CLE,BOS,Cleveland Cavaliers,Boston Celtics,128.0,122.0,6.0,Home,,True,2017,False,,,,23,6.0,0,,128.0,122.0
0021600069,2016-11-03,GSW,OKC,Golden State Warriors,Oklahoma City Thunder,122.0,96.0,26.0,Home,,True,2017,True,3,PT00M01.10S,422,27,-28,27,36.018342674510166,70,98
0021600070,2016-11-04,WAS,ATL,Washington Wizards,Atlanta Hawks,95.0,92.0,3.0,Home,,True,2017,False,,,,40,3.0,0,,95.0,92.0
0021600071,2016-11-04,TOR,MIA,Toronto Raptors,Miami Heat,96.0,87.0,9.0,Home,,True,2017,False,,,,34,9.0,0,,96.0,87.0
0021600072,2016-11-04,BKN,CHA,Brooklyn Nets,Charlotte Hornets,95.0,99.0,-4.0,Home,,True,2017,False,,,,35,-4.0,0,,95.0,99.0
0021600073,2016-11-04,CHI,NYK,Chicago Bulls,New York Knicks,104.0,117.0,-13.0,Home,,True,2017,False,,,,22,-13.0,0,,104.0,117.0
0021600074,2016-11-04,MEM,LAC,Memphis Grizzlies,LA Clippers,88.0,99.0,-11.0,Home,,True,2017,False,,,,37,-11.0,0,,88.0,99.0
0021600075,2016-11-04,NOP,PHX,New Orleans Pelicans,Phoenix Suns,111.0,112.0,-1.0,Home,,True,2017,False,,,,29,-1.0,0,,111.0,112.0
0021600076,2016-11-04,DAL,POR,Dallas Mavericks,Portland Trail Blazers,95.0,105.0,-10.0,Home,,True,2017,False,,,,30,-10.0,0,,95.0,105.0
0021600077,2016-11-04,UTA,SAS,Utah Jazz,San Antonio Spurs,86.0,100.0,-14.0,Home,,True,2017,False,,,,27,-14.0,0,,86.0,100.0
0021600078,2016-11-04,LAL,GSW,Los Angeles Lakers,Golden State Warriors,117.0,97.0,20.0,Home,,True,2017,True,4,PT04M49.00S,500,31,-18,31,34.457738324971054,91,109
0021600079,2016-11-05,OKC,MIN,Oklahoma City Thunder,Minnesota Timberwolves,112.0,92.0,20.0,Home,,True,2017,True,4,PT08M09.00S,463,29,-24,29,34.93099121706399,76,100
0021600080,2016-11-05,PHI,CLE,Philadelphia 76ers,Cleveland Cavaliers,101.0,102.0,-1.0,Home,,True,2017,False,,,,36,-1.0,0,,101.0,102.0
0021600081,2016-11-05,ORL,WAS,Orlando Magic,Washington Wizards,88.0,86.0,2.0,Home,,True,2017,False,,,,26,2.0,0,,88.0,86.0
0021600082,2016-11-05,DET,DEN,Detroit Pistons,Denver Nuggets,103.0,86.0,17.0,Home,,True,2017,True,4,PT06M36.00S,473,26,-22,26,30.144927536231883,69,91
0021600083,2016-11-05,IND,CHI,Indiana Pacers,Chicago Bulls,111.0,94.0,17.0,Home,,True,2017,True,4,PT11M07.00S,365,23,-27,23,29.932218707636693,64,91
0021600084,2016-11-05,ATL,HOU,Atlanta Hawks,Houston Rockets,112.0,97.0,15.0,Home,,True,2017,True,4,PT05M36.00S,491,38,-20,38,43.0188679245283,89,109
0021600085,2016-11-05,MIL,SAC,Milwaukee Bucks,Sacramento Kings,117.0,91.0,26.0,Home,,True,2017,True,3,PT03M23.00S,372,20,-31,20,29.432805314256516,51,82
0021600086,2016-11-05,SAS,LAC,San Antonio Spurs,LA Clippers,92.0,116.0,-24.0,Home,,True,2017,False,,,,30,-24.0,0,,92.0,116.0
0021600087,2016-11-06,NYK,UTA,New York Knicks,Utah Jazz,109.0,114.0,-5.0,Home,,True,2017,False,,,,26,-5.0,0,,109.0,114.0
0021600088,2016-11-06,MEM,POR,Memphis Grizzlies,Portland Trail Blazers,94.0,100.0,-6.0,Home,,True,2017,False,,,,,-6.0,0,,94.0,100.0
0021600089,2016-11-06,TOR,SAC,Toronto Raptors,Sacramento Kings,91.0,96.0,-5.0,Home,,True,2017,False,,,,,-5.0,0,,91.0,96.0
0021600090,2016-11-06,DAL,MIL,Dallas Mavericks,Milwaukee Bucks,86.0,75.0,11.0,Home,,True,2017,False,,,,,11.0,0,,86.0,75.0
0021600091,2016-11-06,BOS,DEN,Boston Celtics,Denver Nuggets,107.0,123.0,-16.0,Home,,True,2017,False,,,,29,-16.0,0,,107.0,123.0
0021600092,2016-11-06,LAL,PHX,Los Angeles Lakers,Phoenix Suns,119.0,108.0,11.0,Home,,True,2017,False,,,,41,11.0,0,,119.0,108.0
0021600093,2016-11-07,PHI,UTA,Philadelphia 76ers,Utah Jazz,84.0,109.0,-25.0,Home,,True,2017,False,,,,32,-25.0,0,,84.0,109.0
0021600094,2016-11-07,WAS,HOU,Washington Wizards,Houston Rockets,106.0,114.0,-8.0,Home,,True,2017,False,,,,36,-8.0,0,,106.0,114.0
0021600095,2016-11-07,CHA,IND,Charlotte Hornets,Indiana Pacers,122.0,100.0,22.0,Home,,True,2017,True,4,PT08M53.00S,449,24,-24,24,29.450362164465275,85,109
0021600096,2016-11-07,CHI,ORL,Chicago Bulls,Orlando Magic,112.0,80.0,32.0,Home,,True,2017,True,4,PT11M27.00S,391,16,-27,16,21.01231190150479,63,90
0021600097,2016-11-07,OKC,MIA,Oklahoma City Thunder,Miami Heat,97.0,85.0,12.0,Home,,True,2017,True,4,PT07M20.00S,441,28,-22,28,33.049180327868854,68,90
0021600098,2016-11-07,LAC,DET,LA Clippers,Detroit Pistons,114.0,82.0,32.0,Home,,True,2017,True,3,PT09M26.00S,283,15,-38,15,27.101631116687578,35,73
0021600099,2016-11-07,GSW,NOP,Golden State Warriors,New Orleans Pelicans,116.0,106.0,10.0,Home,,True,2017,False,,,,36,10.0,0,,116.0,106.0
0021600100,2016-11-08,CLE,ATL,Cleveland Cavaliers,Atlanta Hawks,106.0,110.0,-4.0,Home,,True,2017,False,,,,29,-4.0,0,,106.0,110.0
0021600101,2016-11-08,BKN,MIN,Brooklyn Nets,Minnesota Timberwolves,119.0,110.0,9.0,Home,,True,2017,False,,,,40,9.0,0,,119.0,110.0
0021600102,2016-11-08,MEM,DEN,Memphis Grizzlies,Denver Nuggets,108.0,107.0,1.0,Home,,True,2017,False,,,,38,1.0,0,,108.0,107.0
0021600103,2016-11-08,POR,PHX,Portland Trail Blazers,Phoenix Suns,124.0,121.0,3.0,Home,,True,2017,False,,,,36,3.0,0,,124.0,121.0
0021600104,2016-11-08,LAL,DAL,Los Angeles Lakers,Dallas Mavericks,97.0,109.0,-12.0,Home,,True,2017,False,,,,32,-12.0,0,,97.0,109.0
0021600105,2016-11-08,SAC,NOP,Sacramento Kings,New Orleans Pelicans,102.0,94.0,8.0,Home,,True,2017,False,,,,28,8.0,0,,102.0,94.0
0021600106,2016-11-09,NYK,BKN,New York Knicks,Brooklyn Nets,110.0,96.0,14.0,Home,,True,2017,True,4,PT04M30.00S,496,30,-17,30,33.10344827586207,80,97
0021600107,2016-11-09,WAS,BOS,Washington Wizards,Boston Celtics,118.0,93.0,25.0,Home,,True,2017,True,4,PT09M19.00S,454,21,-25,21,26.057733735458854,74,99
0021600108,2016-11-09,CHA,UTA,Charlotte Hornets,Utah Jazz,104.0,98.0,6.0,Home,,True,2017,False,,,,29,6.0,0,,104.0,98.0
0021600109,2016-11-09,ORL,MIN,Orlando Magic,Minnesota Timberwolves,107.0,123.0,-16.0,Home,,True,2017,False,,,,20,-16.0,0,,107.0,123.0
0021600110,2016-11-09,IND,PHI,Indiana Pacers,Philadelphia 76ers,122.0,115.0,7.0,Home,,True,2017,False,,,,32,7.0,0,,122.0,115.0
0021600111,2016-11-09,ATL,CHI,Atlanta Hawks,Chicago Bulls,115.0,107.0,8.0,Home,,True,2017,False,,,,32,8.0,0,,115.0,107.0
0021600112,2016-11-09,OKC,TOR,Oklahoma City Thunder,Toronto Raptors,102.0,112.0,-10.0,Home,,True,2017,False,,,,34,-10.0,0,,102.0,112.0
0021600113,2016-11-09,PHX,DET,Phoenix Suns,Detroit Pistons,107.0,100.0,7.0,Home,,True,2017,False,,,,31,7.0,0,,107.0,100.0
0021600114,2016-11-09,SAS,HOU,San Antonio Spurs,Houston Rockets,99.0,101.0,-2.0,Home,,True,2017,False,,,,28,-2.0,0,,99.0,101.0
0021600115,2016-11-09,LAC,POR,LA Clippers,Portland Trail Blazers,111.0,80.0,31.0,Home,,True,2017,True,3,PT09M45.00S,307,14,-36,14,25.6,35,71
0021600116,2016-11-09,GSW,DAL,Golden State Warriors,Dallas Mavericks,116.0,95.0,21.0,Home,,True,2017,True,4,PT06M06.00S,433,26,-20,26,29.785202863961814,80,100
0021600117,2016-11-10,MIL,NOP,Milwaukee Bucks,New Orleans Pelicans,106.0,112.0,-6.0,Home,,True,2017,False,,,,27,-6.0,0,,106.0,112.0
0021600118,2016-11-10,MIA,CHI,Miami Heat,Chicago Bulls,95.0,98.0,-3.0,Home,,True,2017,False,,,,26,-3.0,0,,95.0,98.0
0021600119,2016-11-10,DEN,GSW,Denver Nuggets,Golden State Warriors,101.0,125.0,-24.0,Home,,True,2017,False,,,,39,-24.0,0,,101.0,125.0
0021600120,2016-11-10,SAC,LAL,Sacramento Kings,Los Angeles Lakers,91.0,101.0,-10.0,Home,,True,2017,False,,,,42,-10.0,0,,91.0,101.0
0021600121,2016-11-11,PHI,IND,Philadelphia 76ers,Indiana Pacers,109.0,105.0,4.0,Home,,True,2017,False,,,,36,4.0,0,,109.0,105.0
0021600122,2016-11-11,WAS,CLE,Washington Wizards,Cleveland Cavaliers,94.0,105.0,-11.0,Home,,True,2017,False,,,,34,-11.0,0,,94.0,105.0
0021600123,2016-11-11,CHA,TOR,Charlotte Hornets,Toronto Raptors,111.0,113.0,-2.0,Home,,True,2017,False,,,,24,-2.0,0,,111.0,113.0
0021600124,2016-11-11,ORL,UTA,Orlando Magic,Utah Jazz,74.0,87.0,-13.0,Home,,True,2017,False,,,,28,-13.0,0,,74.0,87.0
0021600125,2016-11-11,BOS,NYK,Boston Celtics,New York Knicks,115.0,87.0,28.0,Home,,True,2017,True,4,PT06M20.00S,544,27,-23,27,31.104,76,99
0021600126,2016-11-11,OKC,LAC,Oklahoma City Thunder,LA Clippers,108.0,110.0,-2.0,Home,,True,2017,False,,,,32,-2.0,0,,108.0,110.0
0021600127,2016-11-11,SAS,DET,San Antonio Spurs,Detroit Pistons,96.0,86.0,10.0,Home,,True,2017,False,,,,24,10.0,0,,96.0,86.0
0021600128,2016-11-11,POR,SAC,Portland Trail Blazers,Sacramento Kings,122.0,120.0,2.0,Home,,True,2017,False,,,,,2.0,0,,122.0,120.0
0021600129,2016-11-12,NOP,LAL,New Orleans Pelicans,Los Angeles Lakers,99.0,126.0,-27.0,Home,,True,2017,False,,,,26,-27.0,0,,99.0,126.0
0021600130,2016-11-12,IND,BOS,Indiana Pacers,Boston Celtics,99.0,105.0,-6.0,Home,,True,2017,False,,,,32,-6.0,0,,99.0,105.0
0021600131,2016-11-12,TOR,NYK,Toronto Raptors,New York Knicks,118.0,107.0,11.0,Home,,True,2017,False,,,,29,11.0,0,,118.0,107.0
0021600132,2016-11-12,ATL,PHI,Atlanta Hawks,Philadelphia 76ers,117.0,96.0,21.0,Home,,True,2017,False,,,,,21.0,0,,117.0,96.0
0021600133,2016-11-12,CHI,WAS,Chicago Bulls,Washington Wizards,106.0,95.0,11.0,Home,,True,2017,False,,,,24,11.0,0,,106.0,95.0
0021600134,2016-11-12,HOU,SAS,Houston Rockets,San Antonio Spurs,100.0,106.0,-6.0,Home,,True,2017,False,,,,30,-6.0,0,,100.0,106.0
0021600135,2016-11-12,MIN,LAC,Minnesota Timberwolves,LA Clippers,105.0,119.0,-14.0,Home,,True,2017,False,,,,33,-14.0,0,,105.0,119.0
0021600136,2016-11-12,MIA,UTA,Miami Heat,Utah Jazz,91.0,102.0,-11.0,Home,,True,2017,False,,,,23,-11.0,0,,91.0,102.0
0021600137,2016-11-12,MIL,MEM,Milwaukee Bucks,Memphis Grizzlies,106.0,96.0,10.0,Home,,True,2017,False,,,,30,10.0,0,,106.0,96.0
0021600138,2016-11-12,DEN,DET,Denver Nuggets,Detroit Pistons,95.0,106.0,-11.0,Home,,True,2017,False,,,,28,-11.0,0,,95.0,106.0
0021600139,2016-11-12,PHX,BKN,Phoenix Suns,Brooklyn Nets,104.0,122.0,-18.0,Home,,True,2017,False,,,,34,-18.0,0,,104.0,122.0
0021600140,2016-11-13,CLE,CHA,Cleveland Cavaliers,Charlotte Hornets,100.0,93.0,7.0,Home,,True,2017,False,,,,15,7.0,0,,100.0,93.0
0021600141,2016-11-13,OKC,ORL,Oklahoma City Thunder,Orlando Magic,117.0,119.0,-2.0,Home,,True,2017,False,,,,27,-2.0,0,,117.0,119.0
0021600142,2016-11-13,MIN,LAL,Minnesota Timberwolves,Los Angeles Lakers,125.0,99.0,26.0,Home,,True,2017,True,4,PT03M02.00S,517,30,-17,30,32.02372127501853,98,115
0021600143,2016-11-13,GSW,PHX,Golden State Warriors,Phoenix Suns,133.0,120.0,13.0,Home,,True,2017,False,,,,34,13.0,0,,133.0,120.0
0021600144,2016-11-13,POR,DEN,Portland Trail Blazers,Denver Nuggets,112.0,105.0,7.0,Home,,True,2017,False,,,,33,7.0,0,,112.0,105.0
0021600145,2016-11-14,IND,ORL,Indiana Pacers,Orlando Magic,88.0,69.0,19.0,Home,,True,2017,True,4,PT05M18.00S,421,23,-21,23,25.854800936768147,62,83
0021600146,2016-11-14,NYK,DAL,New York Knicks,Dallas Mavericks,93.0,77.0,16.0,Home,,True,2017,True,4,PT03M44.00S,447,28,-19,28,30.36144578313253,66,85
0021600147,2016-11-14,DET,OKC,Detroit Pistons,Oklahoma City Thunder,104.0,88.0,16.0,Home,,True,2017,False,,,,27,16.0,0,,104.0,88.0
0021600148,2016-11-14,NOP,BOS,New Orleans Pelicans,Boston Celtics,106.0,105.0,1.0,Home,,True,2017,False,,,,36,1.0,0,,106.0,105.0
0021600149,2016-11-14,HOU,PHI,Houston Rockets,Philadelphia 76ers,115.0,88.0,27.0,Home,,True,2017,True,4,PT09M20.00S,453,19,-27,19,23.586206896551726,70,97
0021600150,2016-11-14,SAS,MIA,San Antonio Spurs,Miami Heat,94.0,90.0,4.0,Home,,True,2017,False,,,,32,4.0,0,,94.0,90.0
0021600151,2016-11-14,UTA,MEM,Utah Jazz,Memphis Grizzlies,96.0,102.0,-6.0,Home,,True,2017,False,,,,26,-6.0,0,,96.0,102.0
0021600152,2016-11-14,LAC,BKN,LA Clippers,Brooklyn Nets,127.0,95.0,32.0,Home,,True,2017,True,3,PT04M19.00S,328,20,-32,20,30.29984218832194,59,91
0021600153,2016-11-15,CLE,TOR,Cleveland Cavaliers,Toronto Raptors,121.0,117.0,4.0,Home,,True,2017,False,,,,29,4.0,0,,121.0,117.0
0021600154,2016-11-15,MIA,ATL,Miami Heat,Atlanta Hawks,90.0,93.0,-3.0,Home,,True,2017,False,,,,40,-3.0,0,,90.0,93.0
0021600155,2016-11-15,MIN,CHA,Minnesota Timberwolves,Charlotte Hornets,108.0,115.0,-7.0,Home,,True,2017,False,,,,28,-7.0,0,,108.0,115.0
0021600156,2016-11-15,POR,CHI,Portland Trail Blazers,Chicago Bulls,88.0,113.0,-25.0,Home,,True,2017,False,,,,26,-25.0,0,,88.0,113.0
0021600157,2016-11-15,LAL,BKN,Los Angeles Lakers,Brooklyn Nets,125.0,118.0,7.0,Home,,True,2017,False,,,,32,7.0,0,,125.0,118.0
0021600158,2016-11-16,PHI,WAS,Philadelphia 76ers,Washington Wizards,109.0,102.0,7.0,Home,,True,2017,False,,,,28,7.0,0,,109.0,102.0
0021600159,2016-11-16,ORL,NOP,Orlando Magic,New Orleans Pelicans,89.0,82.0,7.0,Home,,True,2017,False,,,,35,7.0,0,,89.0,82.0
0021600160,2016-11-16,IND,CLE,Indiana Pacers,Cleveland Cavaliers,103.0,93.0,10.0,Home,,True,2017,False,,,,30,10.0,0,,103.0,93.0
0021600161,2016-11-16,BOS,DAL,Boston Celtics,Dallas Mavericks,90.0,83.0,7.0,Home,,True,2017,False,,,,27,7.0,0,,90.0,83.0
