game_id,date,team,opponent,team_name,opponent_name,team_score,opponent_score,margin,location,pace,completed,year,garbage_time_detected,garbage_time_cutoff_period,garbage_time_cutoff_clock,garbage_time_cutoff_action_number,garbage_time_possessions_before_cutoff
0022500900,2026-03-05 05:00:00,WAS,UTA,Wizards,Jazz,0.0,0.0,,Home,,False,2026,,,,,
0022500901,2026-03-05 05:00:00,MIA,BRK,Heat,Nets,0.0,0.0,,Home,,False,2026,,,,,
0022500902,2026-03-05 05:00:00,HOU,GSW,Rockets,Warriors,0.0,0.0,,Home,,False,2026,,,,,
0022500903,2026-03-05 05:00:00,MIN,TOR,Timberwolves,Raptors,0.0,0.0,,Home,,False,2026,,,,,
0022500904,2026-03-05 05:00:00,SAS,DET,Spurs,Pistons,0.0,0.0,,Home,,False,2026,,,,,
0022500905,2026-03-05 05:00:00,PHX,CHI,Suns,Bulls,0.0,0.0,,Home,,False,2026,,,,,
0022500906,2026-03-05 05:00:00,DEN,LAL,Nuggets,Lakers,0.0,0.0,,Home,,False,2026,,,,,
0022500907,2026-03-05 05:00:00,SAC,NOP,Kings,Pelicans,0.0,0.0,,Home,,False,2026,,,,,
0022500908,2026-03-06 05:00:00,BOS,DAL,Celtics,Mavericks,0.0,0.0,,Home,,False,2026,,,,,
0022500909,2026-03-06 05:00:00,CHO,MIA,Hornets,Heat,0.0,0.0,,Home,,False,2026,,,,,
0022500910,2026-03-06 05:00:00,HOU,POR,Rockets,Trail Blazers,0.0,0.0,,Home,,False,2026,,,,,
0022500911,2026-03-06 05:00:00,DEN,NYK,Nuggets,Knicks,0.0,0.0,,Home,,False,2026,,,,,
0022500912,2026-03-06 05:00:00,PHX,NOP,Suns,Pelicans,0.0,0.0,,Home,,False,2026,,,,,
0022500913,2026-03-06 05:00:00,SAS,LAC,Spurs,Clippers,0.0,0.0,,Home,,False,2026,,,,,
0022500914,2026-03-06 05:00:00,LAL,IND,Lakers,Pacers,0.0,0.0,,Home,,False,2026,,,,,
0022500915,2026-03-07 05:00:00,MIN,ORL,Timberwolves,Magic,0.0,0.0,,Home,,False,2026,,,,,
0022500916,2026-03-07 05:00:00,DET,BRK,Pistons,Nets,0.0,0.0,,Home,,False,2026,,,,,
0022500917,2026-03-07 05:00:00,ATL,PHI,Hawks,76ers,0.0,0.0,,Home,,False,2026,,,,,
0022500918,2026-03-07 05:00:00,MEM,LAC,Grizzlies,Clippers,0.0,0.0,,Home,,False,2026,,,,,
0022500919,2026-03-07 05:00:00,MIL,UTA,Bucks,Jazz,0.0,0.0,,Home,,False,2026,,,,,
0022500920,2026-03-07 05:00:00,OKC,GSW,Thunder,Warriors,0.0,0.0,,Home,,False,2026,,,,,
0022500921,2026-03-08 05:00:00,CLE,BOS,Cavaliers,Celtics,0.0,0.0,,Home,,False,2026,,,,,
0022500922,2026-03-08 05:00:00,LAL,NYK,Lakers,Knicks,0.0,0.0,,Home,,False,2026,,,,,
0022500923,2026-03-08 05:00:00,MIA,DET,Heat,Pistons,0.0,0.0,,Home,,False,2026,,,,,
0022500924,2026-03-08 05:00:00,TOR,DAL,Raptors,Mavericks,0.0,0.0,,Home,,False,2026,,,,,
0022500925,2026-03-08 05:00:00,NOP,WAS,Pelicans,Wizards,0.0,0.0,,Home,,False,2026,,,,,
0022500926,2026-03-08 05:00:00,MIL,ORL,Bucks,Magic,0.0,0.0,,Home,,False,2026,,,,,
0022500927,2026-03-08 05:00:00,SAS,HOU,Spurs,Rockets,0.0,0.0,,Home,,False,2026,,,,,
0022500928,2026-03-08 05:00:00,PHX,CHO,Suns,Hornets,0.0,0.0,,Home,,False,2026,,,,,
0022500929,2026-03-08 05:00:00,POR,IND,Trail Blazers,Pacers,0.0,0.0,,Home,,False,2026,,,,,
0022500930,2026-03-08 05:00:00,SAC,CHI,Kings,Bulls,0.0,0.0,,Home,,False,2026,,,,,
0022500931,2026-03-09 04:00:00,CLE,PHI,Cavaliers,76ers,0.0,0.0,,Home,,False,2026,,,,,
0022500932,2026-03-09 04:00:00,BRK,MEM,Nets,Grizzlies,0.0,0.0,,Home,,False,2026,,,,,
0022500933,2026-03-09 04:00:00,OKC,DEN,Thunder,Nuggets,0.0,0.0,,Home,,False,2026,,,,,
0022500934,2026-03-09 04:00:00,UTA,GSW,Jazz,Warriors,0.0,0.0,,Home,,False,2026,,,,,
0022500935,2026-03-09 04:00:00,LAC,NYK,Clippers,Knicks,0.0,0.0,,Home,,False,2026,,,,,
0022500936,2026-03-10 04:00:00,PHI,MEM,76ers,Grizzlies,0.0,0.0,,Home,,False,2026,,,,,
0022500937,2026-03-10 04:00:00,BRK,DET,Nets,Pistons,0.0,0.0,,Home,,False,2026,,,,,
0022500938,2026-03-10 04:00:00,MIA,WAS,Heat,Wizards,0.0,0.0,,Home,,False,2026,,,,,
0022500939,2026-03-10 04:00:00,ATL,DAL,Hawks,Mavericks,0.0,0.0,,Home,,False,2026,,,,,
0022500940,2026-03-10 04:00:00,HOU,TOR,Rockets,Raptors,0.0,0.0,,Home,,False,2026,,,,,
0022500941,2026-03-10 04:00:00,MIL,PHX,Bucks,Suns,0.0,0.0,,Home,,False,2026,,,,,
0022500942,2026-03-10 04:00:00,SAS,BOS,Spurs,Celtics,0.0,0.0,,Home,,False,2026,,,,,
0022500943,2026-03-10 04:00:00,GSW,CHI,Warriors,Bulls,0.0,0.0,,Home,,False,2026,,,,,
0022500944,2026-03-10 04:00:00,POR,CHO,Trail Blazers,Hornets,0.0,0.0,,Home,,False,2026,,,,,
0022500945,2026-03-10 04:00:00,SAC,IND,Kings,Pacers,0.0,0.0,,Home,,False,2026,,,,,
0022500946,2026-03-10 04:00:00,LAL,MIN,Lakers,Timberwolves,0.0,0.0,,Home,,False,2026,,,,,
0022500947,2026-03-11 04:00:00,ORL,CLE,Magic,Cavaliers,0.0,0.0,,Home,,False,2026,,,,,
0022500948,2026-03-11 04:00:00,NOP,TOR,Pelicans,Raptors,0.0,0.0,,Home,,False,2026,,,,,
0022500949,2026-03-11 04:00:00,UTA,NYK,Jazz,Knicks,0.0,0.0,,Home,,False,2026,,,,,
0022500950,2026-03-11 04:00:00,DEN,HOU,Nuggets,Rockets,0.0,0.0,,Home,,False,2026,,,,,
0022500951,2026-03-11 04:00:00,SAC,CHO,Kings,Hornets,0.0,0.0,,Home,,False,2026,,,,,
0022500952,2026-03-11 04:00:00,LAC,MIN,Clippers,Timberwolves,0.0,0.0,,Home,,False,2026,,,,,
0022500953,2026-03-12 04:00:00,DET,PHI,Pistons,76ers,0.0,0.0,,Home,,False,2026,,,,,
0022500954,2026-03-12 04:00:00,IND,PHX,Pacers,Suns,0.0,0.0,,Home,,False,2026,,,,,
0022500955,2026-03-12 04:00:00,ORL,WAS,Magic,Wizards,0.0,0.0,,Home,,False,2026,,,,,
0022500956,2026-03-12 04:00:00,ATL,BRK,Hawks,Nets,0.0,0.0,,Home,,False,2026,,,,,
0022500957,2026-03-12 04:00:00,MIA,MIL,Heat,Bucks,0.0,0.0,,Home,,False,2026,,,,,
0022500958,2026-03-12 04:00:00,SAS,DEN,Spurs,Nuggets,0.0,0.0,,Home,,False,2026,,,,,
0022500959,2026-03-12 04:00:00,OKC,BOS,Thunder,Celtics,0.0,0.0,,Home,,False,2026,,,,,
0022500960,2026-03-12 04:00:00,LAL,CHI,Lakers,Bulls,0.0,0.0,,Home,,False,2026,,,,,
0022500961,2026-03-13 04:00:00,DET,MEM,Pistons,Grizzlies,0.0,0.0,,Home,,False,2026,,,,,
0022500962,2026-03-13 04:00:00,IND,NYK,Pacers,Knicks,0.0,0.0,,Home,,False,2026,,,,,
0022500963,2026-03-13 04:00:00,TOR,PHX,Raptors,Suns,0.0,0.0,,Home,,False,2026,,,,,
0022500964,2026-03-13 04:00:00,HOU,NOP,Rockets,Pelicans,0.0,0.0,,Home,,False,2026,,,,,
0022500965,2026-03-13 04:00:00,DAL,CLE,Mavericks,Cavaliers,0.0,0.0,,Home,,False,2026,,,,,
0022500966,2026-03-13 04:00:00,GSW,MIN,Warriors,Timberwolves,0.0,0.0,,Home,,False,2026,,,,,
0022500967,2026-03-13 04:00:00,POR,UTA,Trail Blazers,Jazz,0.0,0.0,,Home,,False,2026,,,,,
0022500968,2026-03-13 04:00:00,LAC,CHI,Clippers,Bulls,0.0,0.0,,Home,,False,2026,,,,,
0022500969,2026-03-14 04:00:00,PHI,BRK,76ers,Nets,0.0,0.0,,Home,,False,2026,,,,,
0022500970,2026-03-14 04:00:00,ATL,MIL,Hawks,Bucks,0.0,0.0,,Home,,False,2026,,,,,
0022500971,2026-03-14 04:00:00,BOS,WAS,Celtics,Wizards,0.0,0.0,,Home,,False,2026,,,,,
0022500972,2026-03-14 04:00:00,MIA,ORL,Heat,Magic,0.0,0.0,,Home,,False,2026,,,,,
0022500973,2026-03-14 04:00:00,SAS,CHO,Spurs,Hornets,0.0,0.0,,Home,,False,2026,,,,,
0022500974,2026-03-14 04:00:00,LAL,DEN,Lakers,Nuggets,0.0,0.0,,Home,,False,2026,,,,,
0022500975,2026-03-14 04:00:00,LAC,SAC,Clippers,Kings,0.0,0.0,,Home,,False,2026,,,,,
0022500976,2026-03-15 04:00:00,OKC,MIN,Thunder,Timberwolves,0.0,0.0,,Home,,False,2026,,,,,
0022500977,2026-03-15 04:00:00,CLE,DAL,Cavaliers,Mavericks,0.0,0.0,,Home,,False,2026,,,,,
0022500978,2026-03-15 04:00:00,TOR,DET,Raptors,Pistons,0.0,0.0,,Home,,False,2026,,,,,
0022500979,2026-03-15 04:00:00,MIL,IND,Bucks,Pacers,0.0,0.0,,Home,,False,2026,,,,,
0022500980,2026-03-15 04:00:00,PHI,POR,76ers,Trail Blazers,0.0,0.0,,Home,,False,2026,,,,,
0022500981,2026-03-15 04:00:00,NYK,GSW,Knicks,Warriors,0.0,0.0,,Home,,False,2026,,,,,
0022500982,2026-03-15 04:00:00,SAC,UTA,Kings,Jazz,0.0,0.0,,Home,,False,2026,,,,,
0022500983,2026-03-16 04:00:00,ATL,ORL,Hawks,Magic,0.0,0.0,,Home,,False,2026,,,,,
0022500984,2026-03-16 04:00:00,WAS,GSW,Wizards,Warriors,0.0,0.0,,Home,,False,2026,,,,,
0022500985,2026-03-16 04:00:00,BRK,POR,Nets,Trail Blazers,0.0,0.0,,Home,,False,2026,,,,,
0022500986,2026-03-16 04:00:00,BOS,PHX,Celtics,Suns,0.0,0.0,,Home,,False,2026,,,,,
0022500987,2026-03-16 04:00:00,CHI,MEM,Bulls,Grizzlies,0.0,0.0,,Home,,False,2026,,,,,
0022500988,2026-03-16 04:00:00,NOP,DAL,Pelicans,Mavericks,0.0,0.0,,Home,,False,2026,,,,,
0022500989,2026-03-16 04:00:00,HOU,LAL,Rockets,Lakers,0.0,0.0,,Home,,False,2026,,,,,
0022500990,2026-03-16 04:00:00,LAC,SAS,Clippers,Spurs,0.0,0.0,,Home,,False,2026,,,,,
0022500991,2026-03-17 04:00:00,CHO,MIA,Hornets,Heat,0.0,0.0,,Home,,False,2026,,,,,
0022500992,2026-03-17 04:00:00,ORL,OKC,Magic,Thunder,0.0,0.0,,Home,,False,2026,,,,,
0022500993,2026-03-17 04:00:00,WAS,DET,Wizards,Pistons,0.0,0.0,,Home,,False,2026,,,,,
0022500994,2026-03-17 04:00:00,NYK,IND,Knicks,Pacers,0.0,0.0,,Home,,False,2026,,,,,
0022500995,2026-03-17 04:00:00,MIL,CLE,Bucks,Cavaliers,0.0,0.0,,Home,,False,2026,,,,,
0022500996,2026-03-17 04:00:00,MIN,PHX,Timberwolves,Suns,0.0,0.0,,Home,,False,2026,,,,,
0022500997,2026-03-17 04:00:00,DEN,PHI,Nuggets,76ers,0.0,0.0,,Home,,False,2026,,,,,
0022500998,2026-03-17 04:00:00,SAC,SAS,Kings,Spurs,0.0,0.0,,Home,,False,2026,,,,,
0022500999,2026-03-18 04:00:00,BOS,GSW,Celtics,Warriors,0.0,0.0,,Home,,False,2026,,,,,
0022501000,2026-03-18 04:00:00,BRK,OKC,Nets,Thunder,0.0,0.0,,Home,,False,2026,,,,,
0022501001,2026-03-18 04:00:00,IND,POR,Pacers,Trail Blazers,0.0,0.0,,Home,,False,2026,,,,,
0022501002,2026-03-18 04:00:00,CHI,TOR,Bulls,Raptors,0.0,0.0,,Home,,False,2026,,,,,
0022501003,2026-03-18 04:00:00,MEM,NYK,Grizzlies,Knicks,0.0,0.0,,Home,,False,2026,,,,,
0022501004,2026-03-18 04:00:00,MIN,UTA,Timberwolves,Jazz,0.0,0.0,,Home,,False,2026,,,,,
0022501005,2026-03-18 04:00:00,NOP,LAC,Pelicans,Clippers,0.0,0.0,,Home,,False,2026,,,,,
0022501006,2026-03-18 04:00:00,DAL,ATL,Mavericks,Hawks,0.0,0.0,,Home,,False,2026,,,,,
0022501007,2026-03-18 04:00:00,HOU,LAL,Rockets,Lakers,0.0,0.0,,Home,,False,2026,,,,,
0022501008,2026-03-19 04:00:00,CHO,ORL,Hornets,Magic,0.0,0.0,,Home,,False,2026,,,,,
0022501009,2026-03-19 04:00:00,WAS,DET,Wizards,Pistons,0.0,0.0,,Home,,False,2026,,,,,
0022501010,2026-03-19 04:00:00,MIA,LAL,Heat,Lakers,0.0,0.0,,Home,,False,2026,,,,,
0022501011,2026-03-19 04:00:00,CHI,CLE,Bulls,Cavaliers,0.0,0.0,,Home,,False,2026,,,,,
0022501012,2026-03-19 04:00:00,NOP,LAC,Pelicans,Clippers,0.0,0.0,,Home,,False,2026,,,,,
0022501013,2026-03-19 04:00:00,SAS,PHX,Spurs,Suns,0.0,0.0,,Home,,False,2026,,,,,
0022501014,2026-03-19 04:00:00,UTA,MIL,Jazz,Bucks,0.0,0.0,,Home,,False,2026,,,,,
0022501015,2026-03-19 04:00:00,SAC,PHI,Kings,76ers,0.0,0.0,,Home,,False,2026,,,,,
0022501016,2026-03-20 04:00:00,BRK,NYK,Nets,Knicks,0.0,0.0,,Home,,False,2026,,,,,
0022501017,2026-03-20 04:00:00,DET,GSW,Pistons,Warriors,0.0,0.0,,Home,,False,2026,,,,,
0022501018,2026-03-20 04:00:00,HOU,ATL,Rockets,Hawks,0.0,0.0,,Home,,False,2026,,,,,
0022501019,2026-03-20 04:00:00,MEM,BOS,Grizzlies,Celtics,0.0,0.0,,Home,,False,2026,,,,,
0022501020,2026-03-20 04:00:00,MIN,POR,Timberwolves,Trail Blazers,0.0,0.0,,Home,,False,2026,,,,,
0022501021,2026-03-20 04:00:00,DEN,TOR,Nuggets,Raptors,0.0,0.0,,Home,,False,2026,,,,,
0022501022,2026-03-21 04:00:00,WAS,OKC,Wizards,Thunder,0.0,0.0,,Home,,False,2026,,,,,
0022501023,2026-03-21 04:00:00,CHO,MEM,Hornets,Grizzlies,0.0,0.0,,Home,,False,2026,,,,,
0022501024,2026-03-21 04:00:00,ORL,LAL,Magic,Lakers,0.0,0.0,,Home,,False,2026,,,,,
0022501025,2026-03-21 04:00:00,NOP,CLE,Pelicans,Cavaliers,0.0,0.0,,Home,,False,2026,,,,,
0022501026,2026-03-21 04:00:00,ATL,GSW,Hawks,Warriors,0.0,0.0,,Home,,False,2026,,,,,
0022501027,2026-03-21 04:00:00,HOU,MIA,Rockets,Heat,0.0,0.0,,Home,,False,2026,,,,,
0022501028,2026-03-21 04:00:00,SAS,IND,Spurs,Pacers,0.0,0.0,,Home,,False,2026,,,,,
0022501029,2026-03-21 04:00:00,DAL,LAC,Mavericks,Clippers,0.0,0.0,,Home,,False,2026,,,,,
0022501030,2026-03-21 04:00:00,UTA,PHI,Jazz,76ers,0.0,0.0,,Home,,False,2026,,,,,
0022501031,2026-03-21 04:00:00,PHX,MIL,Suns,Bucks,0.0,0.0,,Home,,False,2026,,,,,
0022501032,2026-03-22 04:00:00,DEN,POR,Nuggets,Trail Blazers,0.0,0.0,,Home,,False,2026,,,,,
0022501033,2026-03-22 04:00:00,SAC,BRK,Kings,Nets,0.0,0.0,,Home,,False,2026,,,,,
0022501034,2026-03-22 04:00:00,NYK,WAS,Knicks,Wizards,0.0,0.0,,Home,,False,2026,,,,,
0022501035,2026-03-22 04:00:00,BOS,MIN,Celtics,Timberwolves,0.0,0.0,,Home,,False,2026,,,,,
0022501036,2026-03-22 04:00:00,PHX,TOR,Suns,Raptors,0.0,0.0,,Home,,False,2026,,,,,
0022501037,2026-03-23 04:00:00,ATL,MEM,Hawks,Grizzlies,0.0,0.0,,Home,,False,2026,,,,,
0022501038,2026-03-23 04:00:00,DET,LAL,Pistons,Lakers,0.0,0.0,,Home,,False,2026,,,,,
0022501039,2026-03-23 04:00:00,ORL,IND,Magic,Pacers,0.0,0.0,,Home,,False,2026,,,,,
0022501040,2026-03-23 04:00:00,PHI,OKC,76ers,Thunder,0.0,0.0,,Home,,False,2026,,,,,
0022501041,2026-03-23 04:00:00,MIA,SAS,Heat,Spurs,0.0,0.0,,Home,,False,2026,,,,,
0022501042,2026-03-23 04:00:00,CHI,HOU,Bulls,Rockets,0.0,0.0,,Home,,False,2026,,,,,
0022501043,2026-03-23 04:00:00,UTA,TOR,Jazz,Raptors,0.0,0.0,,Home,,False,2026,,,,,
0022501044,2026-03-23 04:00:00,DAL,GSW,Mavericks,Warriors,0.0,0.0,,Home,,False,2026,,,,,
0022501045,2026-03-23 04:00:00,POR,BRK,Trail Blazers,Nets,0.0,0.0,,Home,,False,2026,,,,,
0022501046,2026-03-23 04:00:00,LAC,MIL,Clippers,Bucks,0.0,0.0,,Home,,False,2026,,,,,
0022501047,2026-03-24 04:00:00,CHO,SAC,Hornets,Kings,0.0,0.0,,Home,,False,2026,,,,,
0022501048,2026-03-24 04:00:00,NYK,NOP,Knicks,Pelicans,0.0,0.0,,Home,,False,2026,,,,,
0022501049,2026-03-24 04:00:00,CLE,ORL,Cavaliers,Magic,0.0,0.0,,Home,,False,2026,,,,,
0022501050,2026-03-24 04:00:00,PHX,DEN,Suns,Nuggets,0.0,0.0,,Home,,False,2026,,,,,
0022501051,2026-03-25 04:00:00,DET,ATL,Pistons,Hawks,0.0,0.0,,Home,,False,2026,,,,,
0022501052,2026-03-25 04:00:00,IND,LAL,Pacers,Lakers,0.0,0.0,,Home,,False,2026,,,,,
0022501053,2026-03-25 04:00:00,PHI,CHI,76ers,Bulls,0.0,0.0,,Home,,False,2026,,,,,
0022501054,2026-03-25 04:00:00,BOS,OKC,Celtics,Thunder,0.0,0.0,,Home,,False,2026,,,,,
0022501055,2026-03-25 04:00:00,CLE,MIA,Cavaliers,Heat,0.0,0.0,,Home,,False,2026,,,,,
0022501056,2026-03-25 04:00:00,MEM,SAS,Grizzlies,Spurs,0.0,0.0,,Home,,False,2026,,,,,
0022501057,2026-03-25 04:00:00,UTA,WAS,Jazz,Wizards,0.0,0.0,,Home,,False,2026,,,,,
0022501058,2026-03-25 04:00:00,MIN,HOU,Timberwolves,Rockets,0.0,0.0,,Home,,False,2026,,,,,
0022501059,2026-03-25 04:00:00,DEN,DAL,Nuggets,Mavericks,0.0,0.0,,Home,,False,2026,,,,,
0022501060,2026-03-25 04:00:00,GSW,BRK,Warriors,Nets,0.0,0.0,,Home,,False,2026,,,,,
0022501061,2026-03-25 04:00:00,POR,MIL,Trail Blazers,Bucks,0.0,0.0,,Home,,False,2026,,,,,
0022501062,2026-03-25 04:00:00,LAC,TOR,Clippers,Raptors,0.0,0.0,,Home,,False,2026,,,,,
0022501063,2026-03-26 04:00:00,CHO,NYK,Hornets,Knicks,0.0,0.0,,Home,,False,2026,,,,,
0022501064,2026-03-26 04:00:00,DET,NOP,Pistons,Pelicans,0.0,0.0,,Home,,False,2026,,,,,
0022501065,2026-03-26 04:00:00,ORL,SAC,Magic,Kings,0.0,0.0,,Home,,False,2026,,,,,
0022501066,2026-03-27 04:00:00,IND,LAC,Pacers,Clippers,0.0,0.0,,Home,,False,2026,,,,,
0022501067,2026-03-27 04:00:00,BOS,ATL,Celtics,Hawks,0.0,0.0,,Home,,False,2026,,,,,
0022501068,2026-03-27 04:00:00,CLE,MIA,Cavaliers,Heat,0.0,0.0,,Home,,False,2026,,,,,
0022501069,2026-03-27 04:00:00,MEM,HOU,Grizzlies,Rockets,0.0,0.0,,Home,,False,2026,,,,,
0022501070,2026-03-27 04:00:00,OKC,CHI,Thunder,Bulls,0.0,0.0,,Home,,False,2026,,,,,
0022501071,2026-03-27 04:00:00,TOR,NOP,Raptors,Pelicans,0.0,0.0,,Home,,False,2026,,,,,
0022501072,2026-03-27 04:00:00,DEN,UTA,Nuggets,Jazz,0.0,0.0,,Home,,False,2026,,,,,
0022501073,2026-03-27 04:00:00,GSW,WAS,Warriors,Wizards,0.0,0.0,,Home,,False,2026,,,,,
0022501074,2026-03-27 04:00:00,POR,DAL,Trail Blazers,Mavericks,0.0,0.0,,Home,,False,2026,,,,,
0022501075,2026-03-27 04:00:00,LAL,BRK,Lakers,Nets,0.0,0.0,,Home,,False,2026,,,,,
0022501076,2026-03-28 04:00:00,MIL,SAS,Bucks,Spurs,0.0,0.0,,Home,,False,2026,,,,,
0022501077,2026-03-28 04:00:00,CHO,PHI,Hornets,76ers,0.0,0.0,,Home,,False,2026,,,,,
0022501078,2026-03-28 04:00:00,ATL,SAC,Hawks,Kings,0.0,0.0,,Home,,False,2026,,,,,
0022501079,2026-03-28 04:00:00,MEM,CHI,Grizzlies,Bulls,0.0,0.0,,Home,,False,2026,,,,,
0022501080,2026-03-28 04:00:00,MIN,DET,Timberwolves,Pistons,0.0,0.0,,Home,,False,2026,,,,,
0022501081,2026-03-28 04:00:00,PHX,UTA,Suns,Jazz,0.0,0.0,,Home,,False,2026,,,,,
0022501082,2026-03-29 04:00:00,MIL,LAC,Bucks,Clippers,0.0,0.0,,Home,,False,2026,,,,,
0022501083,2026-03-29 04:00:00,IND,MIA,Pacers,Heat,0.0,0.0,,Home,,False,2026,,,,,
0022501084,2026-03-29 04:00:00,BRK,SAC,Nets,Kings,0.0,0.0,,Home,,False,2026,,,,,
0022501085,2026-03-29 04:00:00,CHO,BOS,Hornets,Celtics,0.0,0.0,,Home,,False,2026,,,,,
0022501086,2026-03-29 04:00:00,TOR,ORL,Raptors,Magic,0.0,0.0,,Home,,False,2026,,,,,
0022501087,2026-03-29 04:00:00,POR,WAS,Trail Blazers,Wizards,0.0,0.0,,Home,,False,2026,,,,,
0022501088,2026-03-29 04:00:00,NOP,HOU,Pelicans,Rockets,0.0,0.0,,Home,,False,2026,,,,,
0022501089,2026-03-29 04:00:00,OKC,NYK,Thunder,Knicks,0.0,0.0,,Home,,False,2026,,,,,
0022501090,2026-03-29 04:00:00,DEN,GSW,Nuggets,Warriors,0.0,0.0,,Home,,False,2026,,,,,
0022501091,2026-03-30 04:00:00,MIA,PHI,Heat,76ers,0.0,0.0,,Home,,False,2026,,,,,
0022501092,2026-03-30 04:00:00,ATL,BOS,Hawks,Celtics,0.0,0.0,,Home,,False,2026,,,,,
0022501093,2026-03-30 04:00:00,MEM,PHX,Grizzlies,Suns,0.0,0.0,,Home,,False,2026,,,,,
0022501094,2026-03-30 04:00:00,SAS,CHI,Spurs,Bulls,0.0,0.0,,Home,,False,2026,,,,,
0022501095,2026-03-30 04:00:00,DAL,MIN,Mavericks,Timberwolves,0.0,0.0,,Home,,False,2026,,,,,
0022501096,2026-03-30 04:00:00,UTA,CLE,Jazz,Cavaliers,0.0,0.0,,Home,,False,2026,,,,,
0022501097,2026-03-30 04:00:00,OKC,DET,Thunder,Pistons,0.0,0.0,,Home,,False,2026,,,,,
0022501098,2026-03-30 04:00:00,LAL,WAS,Lakers,Wizards,0.0,0.0,,Home,,False,2026,,,,,
0022501099,2026-03-31 04:00:00,ORL,PHX,Magic,Suns,0.0,0.0,,Home,,False,2026,,,,,
0022501100,2026-03-31 04:00:00,BRK,CHO,Nets,Hornets,0.0,0.0,,Home,,False,2026,,,,,
0022501101,2026-03-31 04:00:00,DET,TOR,Pistons,Raptors,0.0,0.0,,Home,,False,2026,,,,,
0022501102,2026-03-31 04:00:00,HOU,NYK,Rockets,Knicks,0.0,0.0,,Home,,False,2026,,,,,
0022501103,2026-03-31 04:00:00,LAL,CLE,Lakers,Cavaliers,0.0,0.0,,Home,,False,2026,,,,,
0022501104,2026-03-31 04:00:00,LAC,POR,Clippers,Trail Blazers,0.0,0.0,,Home,,False,2026,,,,,
0022501105,2026-04-01 04:00:00,WAS,PHI,Wizards,76ers,0.0,0.0,,Home,,False,2026,,,,,
0022501106,2026-04-01 04:00:00,MIA,BOS,Heat,Celtics,0.0,0.0,,Home,,False,2026,,,,,
0022501107,2026-04-01 04:00:00,ORL,ATL,Magic,Hawks,0.0,0.0,,Home,,False,2026,,,,,
0022501108,2026-04-01 04:00:00,TOR,SAC,Raptors,Kings,0.0,0.0,,Home,,False,2026,,,,,
0022501109,2026-04-01 04:00:00,CHI,IND,Bulls,Pacers,0.0,0.0,,Home,,False,2026,,,,,
0022501110,2026-04-01 04:00:00,HOU,MIL,Rockets,Bucks,0.0,0.0,,Home,,False,2026,,,,,
0022501111,2026-04-01 04:00:00,MEM,DAL,Grizzlies,Mavericks,0.0,0.0,,Home,,False,2026,,,,,
0022501112,2026-04-01 04:00:00,UTA,DEN,Jazz,Nuggets,0.0,0.0,,Home,,False,2026,,,,,
0022501113,2026-04-01 04:00:00,GSW,SAS,Warriors,Spurs,0.0,0.0,,Home,,False,2026,,,,,
0022501114,2026-04-02 04:00:00,CHO,PHX,Hornets,Suns,0.0,0.0,,Home,,False,2026,,,,,
0022501115,2026-04-02 04:00:00,DET,MIN,Pistons,Timberwolves,0.0,0.0,,Home,,False,2026,,,,,
0022501116,2026-04-02 04:00:00,OKC,LAL,Thunder,Lakers,0.0,0.0,,Home,,False,2026,,,,,
0022501117,2026-04-02 04:00:00,GSW,CLE,Warriors,Cavaliers,0.0,0.0,,Home,,False,2026,,,,,
0022501118,2026-04-02 04:00:00,POR,NOP,Trail Blazers,Pelicans,0.0,0.0,,Home,,False,2026,,,,,
0022501119,2026-04-02 04:00:00,LAC,SAS,Clippers,Spurs,0.0,0.0,,Home,,False,2026,,,,,
0022501120,2026-04-03 04:00:00,CHO,IND,Hornets,Pacers,0.0,0.0,,Home,,False,2026,,,,,
0022501121,2026-04-03 04:00:00,PHI,MIN,76ers,Timberwolves,0.0,0.0,,Home,,False,2026,,,,,
0022501122,2026-04-03 04:00:00,BRK,ATL,Nets,Hawks,0.0,0.0,,Home,,False,2026,,,,,
0022501123,2026-04-03 04:00:00,NYK,CHI,Knicks,Bulls,0.0,0.0,,Home,,False,2026,,,,,
0022501124,2026-04-03 04:00:00,HOU,UTA,Rockets,Jazz,0.0,0.0,,Home,,False,2026,,,,,
0022501125,2026-04-03 04:00:00,MEM,TOR,Grizzlies,Raptors,0.0,0.0,,Home,,False,2026,,,,,
0022501126,2026-04-03 04:00:00,MIL,BOS,Bucks,Celtics,0.0,0.0,,Home,,False,2026,,,,,
0022501127,2026-04-03 04:00:00,DAL,ORL,Mavericks,Magic,0.0,0.0,,Home,,False,2026,,,,,
0022501128,2026-04-03 04:00:00,SAC,NOP,Kings,Pelicans,0.0,0.0,,Home,,False,2026,,,,,
0022501129,2026-04-04 04:00:00,MIA,WAS,Heat,Wizards,0.0,0.0,,Home,,False,2026,,,,,
0022501130,2026-04-04 04:00:00,DEN,SAS,Nuggets,Spurs,0.0,0.0,,Home,,False,2026,,,,,
0022501131,2026-04-04 04:00:00,PHI,DET,76ers,Pistons,0.0,0.0,,Home,,False,2026,,,,,
0022501132,2026-04-05 04:00:00,BOS,TOR,Celtics,Raptors,0.0,0.0,,Home,,False,2026,,,,,
0022501133,2026-04-05 04:00:00,BRK,WAS,Nets,Wizards,0.0,0.0,,Home,,False,2026,,,,,
