game_id,date,team,opponent,team_name,opponent_name,team_score,opponent_score,margin,location,pace,completed,year,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,opp_fgm,opp_fga,opp_fg_pct,opp_fg3m,opp_fg3a,opp_fg3_pct,opp_ftm,opp_fta,opp_ft_pct,opp_oreb,opp_dreb,opp_reb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,off_rating,def_rating,net_rating,efg_pct,ts_pct,tov_pct,oreb_pct,dreb_pct,ast_pct,ast_to,opp_off_rating,opp_def_rating,opp_net_rating,opp_efg_pct,opp_ts_pct,opp_tov_pct,opp_oreb_pct,opp_dreb_pct,opp_ast_pct,opp_ast_to
22400061,2024-10-22,BOS,NYK,Celtics,Knicks,132.0,109.0,23.0,Home,91.0,True,2025,48.0,95.0,0.505,29.0,61.0,0.475,7.0,8.0,0.875,11.0,29.0,40.0,33.0,6.0,3.0,3.0,15.0,43.0,78.0,0.551,11.0,30.0,0.367,12.0,16.0,0.75,5.0,29.0,34.0,20.0,2.0,3.0,11.0,12.0,145.1,119.8,25.3,0.658,0.67,4.4,0.298,0.816,0.688,8.25,119.8,145.1,-25.3,0.622,0.641,13.2,0.184,0.702,0.465,1.67
22400062,2024-10-22,LAL,MIN,Lakers,Timberwolves,110.0,103.0,7.0,Home,94.5,True,2025,42.0,95.0,0.442,5.0,30.0,0.167,21.0,25.0,0.84,15.0,31.0,46.0,22.0,7.0,8.0,7.0,22.0,35.0,85.0,0.412,13.0,41.0,0.317,20.0,27.0,0.741,12.0,35.0,47.0,17.0,4.0,1.0,15.0,22.0,115.8,109.6,6.2,0.468,0.519,7.4,0.375,0.63,0.524,3.14,109.6,115.8,-6.2,0.488,0.532,17.0,0.37,0.625,0.486,1.06
22400063,2024-10-23,DET,IND,Pistons,Pacers,109.0,115.0,-6.0,Home,100.0,True,2025,38.0,88.0,0.432,9.0,33.0,0.273,24.0,28.0,0.857,12.0,26.0,38.0,22.0,6.0,2.0,12.0,21.0,42.0,83.0,0.506,9.0,31.0,0.29,22.0,25.0,0.88,7.0,32.0,39.0,32.0,10.0,8.0,15.0,23.0,110.1,113.9,-3.8,0.483,0.543,14.1,0.321,0.744,0.579,1.57,113.9,110.1,3.8,0.56,0.612,14.9,0.256,0.679,0.762,2.13
22400064,2024-10-23,ATL,BRK,Hawks,Nets,120.0,116.0,4.0,Home,105.0,True,2025,39.0,80.0,0.488,9.0,28.0,0.321,33.0,46.0,0.717,12.0,33.0,45.0,25.0,12.0,9.0,16.0,20.0,40.0,91.0,0.44,17.0,43.0,0.395,19.0,25.0,0.76,12.0,31.0,43.0,21.0,8.0,6.0,17.0,32.0,114.3,110.5,3.8,0.544,0.599,15.2,0.304,0.679,0.641,1.56,110.5,114.3,-3.8,0.533,0.569,18.1,0.321,0.696,0.525,1.11
22400065,2024-10-23,MIA,ORL,Heat,Magic,97.0,116.0,-19.0,Home,97.5,True,2025,32.0,82.0,0.39,11.0,34.0,0.324,22.0,29.0,0.759,9.0,32.0,41.0,24.0,5.0,8.0,11.0,19.0,41.0,96.0,0.427,18.0,49.0,0.367,16.0,22.0,0.727,18.0,39.0,57.0,28.0,8.0,8.0,11.0,21.0,100.0,118.4,-18.4,0.457,0.512,11.3,0.192,0.61,0.75,2.18,118.4,100.0,18.4,0.521,0.549,14.3,0.39,0.808,0.683,2.0
22400066,2024-10-23,PHI,MIL,76ers,Bucks,109.0,124.0,-15.0,Home,101.0,True,2025,41.0,98.0,0.418,8.0,31.0,0.258,19.0,27.0,0.704,17.0,32.0,49.0,18.0,4.0,2.0,10.0,28.0,43.0,80.0,0.538,16.0,37.0,0.432,22.0,31.0,0.71,8.0,38.0,46.0,27.0,4.0,9.0,14.0,23.0,109.0,121.6,-12.6,0.459,0.496,10.0,0.356,0.78,0.439,1.8,121.6,109.0,12.6,0.638,0.662,13.7,0.22,0.644,0.628,1.93
22400067,2024-10-23,TOR,CLE,Raptors,Cavaliers,106.0,136.0,-30.0,Home,102.0,True,2025,36.0,86.0,0.419,12.0,31.0,0.387,22.0,29.0,0.759,14.0,24.0,38.0,25.0,8.0,6.0,18.0,24.0,51.0,87.0,0.586,14.0,30.0,0.467,20.0,26.0,0.769,8.0,28.0,36.0,29.0,10.0,9.0,12.0,22.0,102.9,134.7,-31.7,0.488,0.537,18.4,0.385,0.718,0.694,1.32,134.7,102.9,31.7,0.667,0.691,12.9,0.282,0.615,0.569,2.23
22400068,2024-10-23,HOU,CHO,Rockets,Hornets,105.0,110.0,-5.0,Home,96.0,True,2025,38.0,103.0,0.369,13.0,43.0,0.302,16.0,20.0,0.8,16.0,27.0,43.0,19.0,8.0,4.0,8.0,18.0,38.0,85.0,0.447,15.0,39.0,0.385,19.0,24.0,0.792,15.0,41.0,56.0,20.0,6.0,10.0,16.0,21.0,109.4,114.6,-5.2,0.432,0.47,8.3,0.373,0.6,0.5,2.38,114.6,109.4,5.2,0.535,0.576,17.7,0.4,0.627,0.526,1.18
22400069,2024-10-23,NOP,CHI,Pelicans,Bulls,123.0,111.0,12.0,Home,108.0,True,2025,45.0,97.0,0.464,14.0,37.0,0.378,19.0,21.0,0.905,7.0,35.0,42.0,29.0,15.0,10.0,11.0,17.0,42.0,86.0,0.488,10.0,34.0,0.294,17.0,25.0,0.68,9.0,38.0,47.0,26.0,4.0,2.0,21.0,16.0,113.9,102.8,11.1,0.536,0.579,11.1,0.231,0.78,0.644,2.42,102.8,113.9,-11.1,0.547,0.572,19.4,0.22,0.769,0.619,1.24
22400070,2024-10-23,UTA,MEM,Jazz,Grizzlies,124.0,126.0,-2.0,Home,,True,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22400071,2024-10-23,LAC,PHX,Clippers,Suns,113.0,116.0,-3.0,Home,102.34,True,2025,42.0,92.0,0.457,8.0,29.0,0.276,21.0,30.0,0.7,13.0,38.0,51.0,27.0,9.0,1.0,21.0,29.0,38.0,78.0,0.487,15.0,38.0,0.395,25.0,34.0,0.735,4.0,38.0,42.0,25.0,12.0,9.0,22.0,23.0,100.0,102.7,-2.7,0.5,0.537,19.5,0.293,0.864,0.643,1.23,102.7,100.0,2.7,0.583,0.624,19.5,0.136,0.707,0.658,1.14
22400072,2024-10-23,POR,GSW,Trail Blazers,Warriors,104.0,140.0,-36.0,Home,108.5,True,2025,36.0,92.0,0.391,8.0,34.0,0.235,24.0,30.0,0.8,13.0,29.0,42.0,21.0,10.0,4.0,17.0,22.0,48.0,93.0,0.516,20.0,48.0,0.417,24.0,30.0,0.8,15.0,42.0,57.0,38.0,13.0,5.0,17.0,27.0,96.3,128.4,-32.1,0.435,0.494,16.7,0.271,0.612,0.583,1.17,128.4,96.3,32.1,0.624,0.659,16.5,0.388,0.729,0.792,2.11
22400073,2024-10-24,WAS,BOS,Wizards,Celtics,102.0,122.0,-20.0,Home,103.5,True,2025,41.0,95.0,0.432,7.0,36.0,0.194,13.0,18.0,0.722,10.0,30.0,40.0,27.0,9.0,6.0,13.0,19.0,42.0,90.0,0.467,17.0,45.0,0.378,21.0,27.0,0.778,12.0,37.0,49.0,21.0,7.0,3.0,14.0,19.0,99.0,117.3,-18.3,0.468,0.496,14.6,0.286,0.7,0.659,1.8,117.3,99.0,18.3,0.561,0.599,13.5,0.3,0.714,0.5,1.5
22400074,2024-10-24,DAL,SAS,Mavericks,Spurs,120.0,109.0,11.0,Home,104.5,True,2025,42.0,102.0,0.412,19.0,44.0,0.432,17.0,23.0,0.739,17.0,33.0,50.0,27.0,9.0,5.0,9.0,21.0,39.0,86.0,0.453,12.0,36.0,0.333,19.0,24.0,0.792,12.0,40.0,52.0,30.0,6.0,5.0,19.0,18.0,115.4,103.8,11.6,0.505,0.535,9.6,0.302,0.714,0.643,2.7,103.8,115.4,-11.6,0.523,0.564,18.1,0.286,0.698,0.769,1.58
22400075,2024-10-24,DEN,OKC,Nuggets,Thunder,87.0,102.0,-15.0,Home,98.5,True,2025,35.0,98.0,0.357,7.0,38.0,0.184,10.0,14.0,0.714,17.0,40.0,57.0,29.0,11.0,7.0,15.0,12.0,43.0,101.0,0.426,8.0,36.0,0.222,8.0,12.0,0.667,13.0,36.0,49.0,23.0,9.0,13.0,12.0,15.0,87.9,104.1,-16.2,0.393,0.418,16.2,0.391,0.683,0.829,1.81,104.1,87.9,16.2,0.465,0.48,12.2,0.317,0.609,0.535,1.92
22400076,2024-10-24,SAC,MIN,Kings,Timberwolves,115.0,117.0,-2.0,Home,101.5,True,2025,38.0,82.0,0.463,11.0,29.0,0.379,28.0,35.0,0.8,4.0,34.0,38.0,21.0,7.0,2.0,9.0,18.0,41.0,86.0,0.477,20.0,50.0,0.4,15.0,17.0,0.882,6.0,36.0,42.0,24.0,3.0,2.0,16.0,24.0,112.7,115.8,-3.1,0.53,0.59,8.8,0.191,0.83,0.553,2.33,115.8,112.7,3.1,0.593,0.626,16.8,0.17,0.809,0.585,1.41
22400077,2024-10-25,ORL,BRK,Magic,Nets,116.0,101.0,15.0,Home,,True,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22400078,2024-10-25,TOR,PHI,Raptors,76ers,115.0,107.0,8.0,Home,101.5,True,2025,35.0,76.0,0.461,6.0,23.0,0.261,39.0,46.0,0.848,18.0,36.0,54.0,25.0,11.0,13.0,26.0,34.0,29.0,76.0,0.382,9.0,29.0,0.31,40.0,53.0,0.755,10.0,18.0,28.0,19.0,11.0,5.0,16.0,32.0,113.9,104.9,9.0,0.5,0.597,26.7,0.523,0.727,0.714,0.93,104.9,113.9,-9.0,0.441,0.539,15.7,0.273,0.477,0.655,1.19
22400079,2024-10-25,ATL,CHO,Hawks,Hornets,125.0,120.0,5.0,Home,,True,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22400080,2024-10-25,CLE,DET,Cavaliers,Pistons,113.0,101.0,12.0,Home,99.5,True,2025,42.0,82.0,0.512,13.0,34.0,0.382,16.0,23.0,0.696,5.0,34.0,39.0,28.0,13.0,4.0,12.0,15.0,38.0,81.0,0.469,13.0,32.0,0.406,12.0,17.0,0.706,8.0,34.0,42.0,25.0,3.0,5.0,22.0,22.0,114.1,101.0,13.1,0.591,0.613,13.1,0.182,0.739,0.667,2.15,101.0,114.1,-13.1,0.549,0.571,22.0,0.261,0.818,0.658,1.14
22400081,2024-10-25,NYK,IND,Knicks,Pacers,123.0,98.0,25.0,Home,,True,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22400082,2024-10-25,HOU,MEM,Rockets,Grizzlies,128.0,108.0,20.0,Home,,True,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22400083,2024-10-25,MIL,CHI,Bucks,Bulls,122.0,133.0,-11.0,Home,108.0,True,2025,46.0,93.0,0.495,13.0,40.0,0.325,17.0,25.0,0.68,8.0,39.0,47.0,24.0,5.0,3.0,14.0,14.0,46.0,96.0,0.479,21.0,47.0,0.447,20.0,23.0,0.87,9.0,37.0,46.0,30.0,10.0,4.0,9.0,17.0,114.0,122.0,-8.0,0.565,0.587,14.0,0.24,0.78,0.522,1.6,122.0,114.0,8.0,0.589,0.627,9.2,0.22,0.76,0.652,3.0
22400084,2024-10-25,UTA,GSW,Jazz,Warriors,86.0,127.0,-41.0,Home,,True,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22400085,2024-10-25,LAL,PHX,Lakers,Suns,123.0,116.0,7.0,Home,,True,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22400086,2024-10-25,POR,NOP,Trail Blazers,Pelicans,103.0,105.0,-2.0,Home,102.0,True,2025,37.0,90.0,0.411,13.0,37.0,0.351,16.0,20.0,0.8,10.0,38.0,48.0,26.0,7.0,11.0,19.0,22.0,36.0,86.0,0.419,12.0,32.0,0.375,21.0,31.0,0.677,11.0,33.0,44.0,25.0,12.0,8.0,14.0,22.0,101.0,102.9,-2.0,0.483,0.521,19.6,0.309,0.741,0.703,1.3,102.9,101.0,2.0,0.488,0.527,13.7,0.259,0.691,0.694,1.79
22400087,2024-10-26,DEN,LAC,Nuggets,Clippers,104.0,109.0,-5.0,Home,96.0,True,2025,35.0,87.0,0.402,14.0,35.0,0.4,20.0,24.0,0.833,10.0,27.0,37.0,20.0,13.0,4.0,10.0,22.0,40.0,82.0,0.488,12.0,33.0,0.364,17.0,21.0,0.81,11.0,33.0,44.0,30.0,4.0,5.0,16.0,24.0,107.2,114.7,-7.5,0.483,0.533,10.3,0.278,0.705,0.571,2.0,114.7,107.2,7.5,0.561,0.597,17.9,0.295,0.722,0.75,1.76
22400088,2024-10-26,CHO,MIA,Hornets,Heat,106.0,114.0,-8.0,Home,98.0,True,2025,39.0,89.0,0.438,13.0,41.0,0.317,15.0,21.0,0.714,15.0,31.0,46.0,20.0,6.0,5.0,17.0,24.0,40.0,86.0,0.465,14.0,34.0,0.412,20.0,28.0,0.714,13.0,30.0,43.0,33.0,8.0,6.0,13.0,19.0,108.2,116.3,-8.2,0.511,0.539,20.4,0.396,0.694,0.513,1.0,116.3,108.2,8.2,0.547,0.58,14.3,0.306,0.604,0.825,2.36
22400089,2024-10-26,DET,BOS,Pistons,Celtics,118.0,124.0,-6.0,Home,,True,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22400090,2024-10-26,WAS,CLE,Wizards,Cavaliers,116.0,135.0,-19.0,Home,105.0,True,2025,37.0,96.0,0.385,15.0,43.0,0.349,27.0,32.0,0.844,18.0,28.0,46.0,25.0,6.0,9.0,15.0,25.0,47.0,88.0,0.534,18.0,39.0,0.462,23.0,34.0,0.676,11.0,37.0,48.0,27.0,13.0,10.0,16.0,27.0,111.5,127.4,-15.8,0.464,0.527,14.4,0.355,0.63,0.676,1.67,127.4,111.5,15.8,0.636,0.656,16.0,0.37,0.645,0.574,1.59
22400091,2024-10-26,CHI,OKC,Bulls,Thunder,95.0,114.0,-19.0,Home,,True,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22400092,2024-10-26,MEM,ORL,Grizzlies,Magic,124.0,111.0,13.0,Home,104.5,True,2025,46.0,86.0,0.535,13.0,34.0,0.382,19.0,24.0,0.792,6.0,36.0,42.0,38.0,10.0,5.0,18.0,24.0,37.0,87.0,0.425,17.0,48.0,0.354,20.0,28.0,0.714,12.0,29.0,41.0,21.0,10.0,6.0,19.0,20.0,118.1,106.7,11.4,0.61,0.642,17.1,0.279,0.685,0.826,2.11,106.7,118.1,-11.4,0.523,0.559,18.3,0.315,0.721,0.568,1.11
22400093,2024-10-26,MIN,TOR,Timberwolves,Raptors,112.0,101.0,11.0,Home,100.5,True,2025,39.0,83.0,0.47,14.0,37.0,0.378,20.0,26.0,0.769,9.0,32.0,41.0,29.0,9.0,8.0,13.0,16.0,41.0,90.0,0.456,10.0,29.0,0.345,9.0,13.0,0.692,12.0,34.0,46.0,29.0,9.0,4.0,20.0,22.0,110.9,101.0,9.9,0.554,0.593,12.9,0.213,0.686,0.744,2.23,101.0,110.9,-9.9,0.511,0.528,20.0,0.314,0.787,0.707,1.45
22400094,2024-10-26,SAS,HOU,Spurs,Rockets,109.0,106.0,3.0,Home,95.5,True,2025,39.0,79.0,0.494,8.0,20.0,0.4,23.0,28.0,0.821,10.0,39.0,49.0,23.0,6.0,7.0,17.0,18.0,38.0,92.0,0.413,13.0,41.0,0.317,17.0,21.0,0.81,8.0,26.0,34.0,21.0,10.0,3.0,10.0,24.0,113.5,111.6,2.0,0.544,0.597,17.7,0.317,0.702,0.59,1.35,111.6,113.5,-2.0,0.484,0.524,11.6,0.298,0.683,0.553,1.91
22400095,2024-10-26,PHX,DAL,Suns,Mavericks,114.0,102.0,12.0,Home,97.5,True,2025,36.0,80.0,0.45,14.0,39.0,0.359,28.0,37.0,0.757,7.0,40.0,47.0,26.0,3.0,4.0,11.0,17.0,37.0,93.0,0.398,13.0,41.0,0.317,15.0,18.0,0.833,12.0,34.0,46.0,22.0,6.0,2.0,8.0,28.0,117.5,104.1,13.4,0.538,0.592,11.3,0.239,0.754,0.722,2.36,104.1,117.5,-13.4,0.468,0.505,9.2,0.246,0.761,0.595,2.44
22400096,2024-10-26,LAL,SAC,Lakers,Kings,131.0,127.0,4.0,Home,106.5,True,2025,48.0,92.0,0.522,14.0,34.0,0.412,21.0,24.0,0.875,13.0,32.0,45.0,32.0,8.0,3.0,19.0,19.0,45.0,88.0,0.511,15.0,44.0,0.341,22.0,25.0,0.88,5.0,27.0,32.0,32.0,12.0,5.0,14.0,19.0,122.4,119.8,2.6,0.598,0.639,17.8,0.378,0.818,0.667,1.68,119.8,122.4,-2.6,0.597,0.641,13.2,0.182,0.622,0.711,2.29
22400097,2024-10-27,IND,PHI,Pacers,76ers,114.0,118.0,-4.0,Home,98.26,True,2025,39.0,84.0,0.464,13.0,32.0,0.406,23.0,34.0,0.676,7.0,30.0,37.0,28.0,8.0,4.0,19.0,26.0,42.0,98.0,0.429,11.0,42.0,0.262,23.0,31.0,0.742,20.0,34.0,54.0,15.0,9.0,4.0,19.0,26.0,105.6,108.3,-2.7,0.542,0.576,18.5,0.265,0.552,0.718,1.4,108.3,105.6,2.7,0.485,0.528,18.3,0.448,0.735,0.357,0.75
22400098,2024-10-27,BRK,MIL,Nets,Bucks,115.0,102.0,13.0,Home,99.0,True,2025,39.0,91.0,0.429,16.0,45.0,0.356,21.0,23.0,0.913,12.0,35.0,47.0,23.0,9.0,3.0,12.0,26.0,33.0,74.0,0.446,10.0,33.0,0.303,26.0,31.0,0.839,7.0,36.0,43.0,20.0,7.0,3.0,18.0,17.0,116.2,103.0,13.1,0.516,0.569,12.1,0.283,0.795,0.59,1.92,103.0,116.2,-13.1,0.514,0.582,18.2,0.205,0.717,0.606,1.11
22400099,2024-10-27,POR,NOP,Trail Blazers,Pelicans,125.0,103.0,22.0,Home,97.0,True,2025,43.0,93.0,0.462,14.0,35.0,0.4,25.0,32.0,0.781,22.0,29.0,51.0,25.0,9.0,8.0,16.0,21.0,38.0,88.0,0.432,8.0,29.0,0.276,19.0,24.0,0.792,15.0,24.0,39.0,24.0,9.0,8.0,15.0,22.0,128.9,106.2,22.7,0.538,0.584,16.5,0.5,0.604,0.581,1.56,106.2,128.9,-22.7,0.477,0.523,17.5,0.396,0.5,0.632,1.41
22400100,2024-10-27,OKC,ATL,Thunder,Hawks,128.0,104.0,24.0,Home,101.5,True,2025,44.0,89.0,0.494,16.0,40.0,0.4,24.0,32.0,0.75,11.0,34.0,45.0,26.0,13.0,12.0,10.0,23.0,36.0,91.0,0.396,10.0,31.0,0.323,22.0,29.0,0.759,17.0,32.0,49.0,24.0,7.0,4.0,19.0,23.0,125.5,103.0,22.5,0.584,0.621,9.8,0.306,0.617,0.591,2.6,103.0,125.5,-22.5,0.451,0.501,19.8,0.383,0.694,0.667,1.2
22400101,2024-10-27,GSW,LAC,Warriors,Clippers,104.0,112.0,-8.0,Home,103.5,True,2025,38.0,88.0,0.432,14.0,43.0,0.326,14.0,22.0,0.636,14.0,33.0,47.0,19.0,10.0,5.0,21.0,22.0,42.0,90.0,0.467,10.0,32.0,0.313,18.0,23.0,0.783,14.0,34.0,48.0,27.0,11.0,2.0,18.0,21.0,100.0,108.7,-8.7,0.511,0.532,20.2,0.315,0.686,0.5,0.9,108.7,100.0,8.7,0.522,0.559,17.5,0.314,0.685,0.643,1.5
22400102,2024-10-28,ORL,IND,Magic,Pacers,119.0,115.0,4.0,Home,100.5,True,2025,39.0,83.0,0.47,13.0,41.0,0.317,28.0,38.0,0.737,11.0,35.0,46.0,26.0,7.0,6.0,15.0,25.0,41.0,88.0,0.466,13.0,29.0,0.448,20.0,30.0,0.667,15.0,29.0,44.0,25.0,7.0,4.0,12.0,28.0,119.0,113.9,5.1,0.548,0.597,15.0,0.34,0.698,0.667,1.73,113.9,119.0,-5.1,0.54,0.568,12.9,0.302,0.66,0.61,1.92
22400103,2024-10-28,ATL,WAS,Hawks,Wizards,119.0,121.0,-2.0,Home,105.5,True,2025,39.0,81.0,0.481,15.0,40.0,0.375,26.0,36.0,0.722,6.0,33.0,39.0,32.0,12.0,7.0,16.0,22.0,41.0,91.0,0.451,21.0,44.0,0.477,18.0,22.0,0.818,9.0,34.0,43.0,24.0,7.0,3.0,18.0,25.0,112.3,115.2,-3.0,0.574,0.614,15.1,0.222,0.725,0.821,2.0,115.2,112.3,3.0,0.566,0.601,17.1,0.275,0.778,0.585,1.33
22400104,2024-10-28,BOS,MIL,Celtics,Bucks,119.0,108.0,11.0,Home,101.5,True,2025,43.0,87.0,0.494,18.0,47.0,0.383,15.0,19.0,0.789,4.0,34.0,38.0,24.0,5.0,5.0,12.0,18.0,37.0,82.0,0.451,8.0,31.0,0.258,26.0,31.0,0.839,8.0,35.0,43.0,18.0,7.0,6.0,16.0,24.0,117.8,105.9,11.9,0.598,0.624,13.9,0.191,0.796,0.558,1.71,105.9,117.8,-11.9,0.5,0.565,16.7,0.204,0.809,0.486,1.06
22400105,2024-10-28,MIA,DET,Heat,Pistons,106.0,98.0,8.0,Home,96.0,True,2025,38.0,88.0,0.432,15.0,47.0,0.319,15.0,20.0,0.75,10.0,34.0,44.0,24.0,14.0,3.0,9.0,14.0,35.0,91.0,0.385,14.0,38.0,0.368,14.0,17.0,0.824,19.0,35.0,54.0,14.0,6.0,6.0,16.0,19.0,110.4,102.1,8.3,0.517,0.548,12.5,0.264,0.643,0.632,2.0,102.1,110.4,-8.3,0.462,0.498,17.7,0.357,0.736,0.4,0.82
22400106,2024-10-28,NYK,CLE,Knicks,Cavaliers,104.0,110.0,-6.0,Home,97.0,True,2025,40.0,90.0,0.444,9.0,28.0,0.321,15.0,18.0,0.833,13.0,30.0,43.0,22.0,8.0,3.0,16.0,21.0,39.0,82.0,0.476,12.0,36.0,0.333,20.0,24.0,0.833,9.0,32.0,41.0,21.0,10.0,5.0,13.0,20.0,108.3,112.2,-3.9,0.494,0.531,16.7,0.365,0.705,0.55,1.38,112.2,108.3,3.9,0.549,0.594,14.3,0.295,0.635,0.538,1.5
22400107,2024-10-28,TOR,DEN,Raptors,Nuggets,125.0,127.0,-2.0,Home,102.79,True,2025,49.0,109.0,0.45,10.0,35.0,0.286,17.0,21.0,0.81,18.0,36.0,54.0,30.0,7.0,7.0,15.0,27.0,47.0,96.0,0.49,9.0,20.0,0.45,24.0,30.0,0.8,15.0,37.0,52.0,29.0,6.0,6.0,16.0,20.0,109.6,112.4,-2.7,0.495,0.529,13.2,0.387,0.712,0.612,2.0,112.4,109.6,2.7,0.536,0.582,14.2,0.288,0.613,0.617,1.81
22400108,2024-10-28,MEM,CHI,Grizzlies,Bulls,123.0,126.0,-3.0,Home,104.5,True,2025,51.0,111.0,0.459,14.0,43.0,0.326,7.0,13.0,0.538,18.0,42.0,60.0,37.0,5.0,9.0,10.0,21.0,45.0,100.0,0.45,25.0,53.0,0.472,11.0,17.0,0.647,11.0,39.0,50.0,36.0,5.0,6.0,9.0,15.0,118.3,120.0,-1.7,0.523,0.527,9.6,0.354,0.759,0.725,3.7,120.0,118.3,1.7,0.575,0.586,8.6,0.241,0.646,0.8,4.0
22400109,2024-10-28,SAS,HOU,Spurs,Rockets,101.0,106.0,-5.0,Home,93.0,True,2025,37.0,87.0,0.425,10.0,33.0,0.303,17.0,21.0,0.81,17.0,32.0,49.0,22.0,6.0,6.0,17.0,21.0,35.0,85.0,0.412,15.0,37.0,0.405,21.0,24.0,0.875,13.0,30.0,43.0,20.0,6.0,2.0,12.0,23.0,107.4,115.2,-7.8,0.483,0.525,18.1,0.396,0.692,0.595,1.29,115.2,107.4,7.8,0.5,0.555,13.0,0.308,0.604,0.571,1.67
22400110,2024-10-28,DAL,UTA,Mavericks,Jazz,110.0,102.0,8.0,Home,100.5,True,2025,43.0,95.0,0.453,11.0,39.0,0.282,13.0,17.0,0.765,13.0,37.0,50.0,27.0,9.0,12.0,13.0,23.0,34.0,92.0,0.37,10.0,35.0,0.286,24.0,29.0,0.828,15.0,35.0,50.0,24.0,7.0,5.0,13.0,17.0,110.0,101.0,9.0,0.511,0.537,14.0,0.327,0.633,0.628,1.93,101.0,110.0,-9.0,0.424,0.487,14.9,0.367,0.673,0.706,1.6
22400111,2024-10-28,PHX,LAL,Suns,Lakers,109.0,105.0,4.0,Home,96.5,True,2025,40.0,87.0,0.46,11.0,36.0,0.306,18.0,20.0,0.9,9.0,37.0,46.0,21.0,7.0,11.0,10.0,22.0,39.0,94.0,0.415,14.0,32.0,0.438,13.0,18.0,0.722,11.0,35.0,46.0,25.0,5.0,6.0,11.0,19.0,113.5,108.2,5.3,0.523,0.569,11.5,0.245,0.695,0.525,1.91,108.2,113.5,-5.3,0.489,0.515,12.4,0.305,0.755,0.641,2.08
22400112,2024-10-28,SAC,POR,Kings,Trail Blazers,111.0,98.0,13.0,Home,97.5,True,2025,37.0,81.0,0.457,14.0,35.0,0.4,23.0,25.0,0.92,9.0,31.0,40.0,25.0,8.0,6.0,14.0,27.0,35.0,83.0,0.422,4.0,22.0,0.182,24.0,30.0,0.8,12.0,34.0,46.0,17.0,5.0,4.0,17.0,22.0,114.4,100.0,14.4,0.543,0.603,16.5,0.244,0.673,0.676,1.56,100.0,114.4,-14.4,0.446,0.509,18.4,0.327,0.756,0.486,0.94
22400113,2024-10-29,BRK,DEN,Nets,Nuggets,139.0,144.0,-5.0,Home,95.55,True,2025,49.0,96.0,0.51,20.0,52.0,0.385,21.0,27.0,0.778,7.0,34.0,41.0,37.0,4.0,6.0,8.0,32.0,46.0,89.0,0.517,13.0,27.0,0.481,39.0,47.0,0.83,9.0,34.0,43.0,31.0,3.0,4.0,5.0,22.0,131.1,137.1,-6.0,0.615,0.644,8.5,0.271,0.735,0.755,4.11,137.1,131.1,6.0,0.59,0.656,4.8,0.265,0.729,0.674,6.2
22400114,2024-10-29,MIN,DAL,Timberwolves,Mavericks,114.0,120.0,-6.0,Home,97.5,True,2025,39.0,77.0,0.506,19.0,39.0,0.487,17.0,26.0,0.654,11.0,31.0,42.0,33.0,5.0,2.0,20.0,20.0,45.0,93.0,0.484,16.0,39.0,0.41,14.0,18.0,0.778,12.0,28.0,40.0,25.0,12.0,2.0,9.0,21.0,117.5,122.4,-4.9,0.63,0.645,20.6,0.295,0.7,0.846,1.65,122.4,117.5,4.9,0.57,0.595,10.2,0.3,0.705,0.556,2.5
22400115,2024-10-29,UTA,SAC,Jazz,Kings,96.0,113.0,-17.0,Home,98.0,True,2025,35.0,89.0,0.393,14.0,48.0,0.292,12.0,14.0,0.857,12.0,30.0,42.0,24.0,7.0,4.0,17.0,16.0,48.0,92.0,0.522,8.0,31.0,0.258,9.0,14.0,0.643,9.0,40.0,49.0,26.0,9.0,9.0,11.0,19.0,98.0,115.3,-17.3,0.472,0.504,17.3,0.268,0.689,0.686,1.41,115.3,98.0,17.3,0.565,0.576,12.2,0.311,0.732,0.542,2.17
