game_id,date,team,opponent,team_name,opponent_name,team_score,opponent_score,margin,location,pace,completed,year,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,opp_fgm,opp_fga,opp_fg_pct,opp_fg3m,opp_fg3a,opp_fg3_pct,opp_ftm,opp_fta,opp_ft_pct,opp_oreb,opp_dreb,opp_reb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,off_rating,def_rating,net_rating,efg_pct,ts_pct,tov_pct,oreb_pct,dreb_pct,ast_pct,ast_to,opp_off_rating,opp_def_rating,opp_net_rating,opp_efg_pct,opp_ts_pct,opp_tov_pct,opp_oreb_pct,opp_dreb_pct,opp_ast_pct,opp_ast_to
12200017,2022-10-04,POR,UTA,Trail Blazers,Jazz,101.0,118.0,-17.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200018,2022-10-05,CHO,IND,Hornets,Pacers,97.0,122.0,-25.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200019,2022-10-05,PHI,CLE,76ers,Cavaliers,113.0,112.0,1.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200020,2022-10-05,BOS,TOR,Celtics,Raptors,119.0,125.0,-6.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200021,2022-10-05,OKC,DAL,Thunder,Mavericks,96.0,98.0,-2.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200022,2022-10-05,LAL,PHX,Lakers,Suns,115.0,119.0,-4.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200023,2022-10-06,ATL,MIL,Hawks,Bucks,123.0,113.0,10.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200024,2022-10-06,BRK,MIA,Nets,Heat,80.0,109.0,-29.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200025,2022-10-06,OKC,ADL,Thunder,36ers,131.0,98.0,33.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200026,2022-10-06,SAS,ORL,Spurs,Magic,99.0,102.0,-3.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200027,2022-10-06,POR,MRA,Trail Blazers,Maccabi Ra'anana,138.0,85.0,53.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200028,2022-10-06,LAL,MIN,Lakers,Timberwolves,99.0,114.0,-15.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200029,2022-10-07,CHO,BOS,Hornets,Celtics,103.0,112.0,-9.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200030,2022-10-07,NYK,IND,Knicks,Pacers,131.0,114.0,17.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200031,2022-10-07,CHI,DEN,Bulls,Nuggets,131.0,113.0,18.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200032,2022-10-07,HOU,TOR,Rockets,Raptors,116.0,100.0,16.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200033,2022-10-07,MEM,MIA,Grizzlies,Heat,108.0,111.0,-3.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200034,2022-10-07,NOP,DET,Pelicans,Pistons,107.0,101.0,6.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200035,2022-10-07,DAL,ORL,Mavericks,Magic,105.0,110.0,-5.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200036,2022-10-08,MIL,ATL,Bucks,Hawks,109.0,118.0,-9.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200037,2022-10-09,TOR,CHI,Raptors,Bulls,98.0,115.0,-17.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200038,2022-10-09,OKC,MRA,Thunder,Maccabi Ra'anana,144.0,97.0,47.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200039,2022-10-09,SAS,NOP,Spurs,Pelicans,97.0,111.0,-14.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200040,2022-10-09,GSW,LAL,Warriors,Lakers,121.0,124.0,-3.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200041,2022-10-09,SAC,POR,Kings,Trail Blazers,126.0,94.0,32.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200042,2022-10-09,LAC,MIN,Clippers,Timberwolves,117.0,119.0,-2.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200043,2022-10-10,CHO,WAS,Hornets,Wizards,107.0,116.0,-9.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200044,2022-10-10,CLE,PHI,Cavaliers,76ers,97.0,113.0,-16.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200045,2022-10-10,MIA,HOU,Heat,Rockets,118.0,110.0,8.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200046,2022-10-10,DEN,PHX,Nuggets,Suns,107.0,105.0,2.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200047,2022-10-11,DET,OKC,Pistons,Thunder,99.0,115.0,-16.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200048,2022-10-11,ORL,MEM,Magic,Grizzlies,109.0,105.0,4.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200049,2022-10-11,CHI,MIL,Bulls,Bucks,127.0,104.0,23.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200050,2022-10-11,UTA,SAS,Jazz,Spurs,104.0,111.0,-7.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200051,2022-10-11,GSW,POR,Warriors,Trail Blazers,131.0,98.0,33.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200052,2022-10-12,CLE,ATL,Cavaliers,Hawks,105.0,99.0,6.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200053,2022-10-12,IND,NYK,Pacers,Knicks,109.0,100.0,9.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200054,2022-10-12,PHI,CHO,76ers,Hornets,99.0,94.0,5.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200055,2022-10-12,MIA,NOP,Heat,Pelicans,120.0,103.0,17.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200056,2022-10-12,MIL,BRK,Bucks,Nets,97.0,107.0,-10.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200057,2022-10-12,LAL,MIN,Lakers,Timberwolves,113.0,118.0,-5.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200058,2022-10-12,PHX,SAC,Suns,Kings,104.0,105.0,-1.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200059,2022-10-12,LAC,DEN,Clippers,Nuggets,115.0,126.0,-11.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200060,2022-10-13,DET,MEM,Pistons,Grizzlies,111.0,126.0,-15.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200061,2022-10-13,SAS,OKC,Spurs,Thunder,112.0,118.0,-6.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200062,2022-10-14,IND,HOU,Pacers,Rockets,114.0,122.0,-8.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200063,2022-10-14,ORL,CLE,Magic,Cavaliers,114.0,108.0,6.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200064,2022-10-14,TOR,BOS,Raptors,Celtics,137.0,134.0,3.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200065,2022-10-14,NYK,WAS,Knicks,Wizards,105.0,89.0,16.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200066,2022-10-14,MIN,BRK,Timberwolves,Nets,102.0,112.0,-10.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200067,2022-10-14,NOP,ATL,Pelicans,Hawks,120.0,111.0,9.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200068,2022-10-14,UTA,DAL,Jazz,Mavericks,101.0,115.0,-14.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200069,2022-10-14,GSW,DEN,Warriors,Nuggets,112.0,119.0,-7.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200070,2022-10-14,SAC,LAL,Kings,Lakers,133.0,86.0,47.0,Home,,True,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22200001,2022-10-18,BOS,PHI,Celtics,76ers,126.0,117.0,9.0,Home,97.5,True,2023,46.0,82.0,0.561,12.0,35.0,0.343,22.0,28.0,0.786,6.0,30.0,36.0,24.0,8.0,3.0,10.0,24.0,40.0,80.0,0.5,13.0,34.0,0.382,24.0,28.0,0.857,4.0,27.0,31.0,16.0,8.0,3.0,14.0,25.0,129.9,119.4,10.5,0.634,0.668,11.3,0.256,0.81,0.522,2.18,119.4,129.9,-10.5,0.581,0.634,14.3,0.19,0.744,0.4,1.14
22200002,2022-10-18,GSW,LAL,Warriors,Lakers,123.0,109.0,14.0,Home,113.5,True,2023,45.0,99.0,0.455,16.0,45.0,0.356,17.0,23.0,0.739,11.0,37.0,48.0,31.0,11.0,4.0,18.0,23.0,40.0,94.0,0.426,10.0,40.0,0.25,19.0,25.0,0.76,9.0,39.0,48.0,23.0,12.0,4.0,21.0,18.0,107.0,97.3,9.6,0.535,0.564,15.7,0.281,0.754,0.689,1.72,97.3,107.0,-9.6,0.479,0.519,19.6,0.246,0.719,0.575,1.05
22200003,2022-10-19,DET,ORL,Pistons,Magic,113.0,109.0,4.0,Home,101.5,True,2023,40.0,94.0,0.426,14.0,38.0,0.368,19.0,24.0,0.792,12.0,29.0,41.0,31.0,11.0,4.0,12.0,21.0,42.0,86.0,0.488,11.0,30.0,0.367,14.0,19.0,0.737,10.0,38.0,48.0,21.0,5.0,5.0,18.0,24.0,111.9,106.9,5.0,0.5,0.54,12.9,0.293,0.723,0.775,2.38,106.9,111.9,-5.0,0.552,0.578,17.6,0.277,0.707,0.5,1.17
22200004,2022-10-19,IND,WAS,Pacers,Wizards,107.0,114.0,-7.0,Home,104.5,True,2023,39.0,97.0,0.402,15.0,42.0,0.357,14.0,21.0,0.667,12.0,30.0,42.0,21.0,7.0,5.0,15.0,20.0,42.0,92.0,0.457,11.0,31.0,0.355,19.0,24.0,0.792,14.0,39.0,53.0,21.0,5.0,10.0,16.0,19.0,102.9,108.6,-5.7,0.479,0.504,14.4,0.29,0.647,0.538,1.4,108.6,102.9,5.7,0.516,0.556,16.2,0.353,0.71,0.5,1.24
22200005,2022-10-19,ATL,HOU,Hawks,Rockets,117.0,107.0,10.0,Home,106.0,True,2023,45.0,90.0,0.5,7.0,25.0,0.28,20.0,24.0,0.833,4.0,34.0,38.0,30.0,12.0,5.0,9.0,18.0,42.0,98.0,0.429,9.0,35.0,0.257,14.0,15.0,0.933,15.0,39.0,54.0,25.0,4.0,3.0,15.0,20.0,110.4,100.9,9.4,0.539,0.582,8.5,0.128,0.696,0.667,3.33,100.9,110.4,-9.4,0.474,0.511,15.1,0.304,0.872,0.595,1.56
22200006,2022-10-19,BRK,NOP,Nets,Pelicans,108.0,130.0,-22.0,Home,102.0,True,2023,40.0,89.0,0.449,10.0,33.0,0.303,18.0,24.0,0.75,9.0,30.0,39.0,22.0,10.0,10.0,16.0,25.0,50.0,102.0,0.49,12.0,26.0,0.462,18.0,25.0,0.72,21.0,40.0,61.0,31.0,9.0,4.0,12.0,21.0,105.9,127.5,-21.6,0.506,0.542,15.7,0.226,0.571,0.55,1.38,127.5,105.9,21.6,0.549,0.575,12.7,0.429,0.774,0.62,2.38
22200007,2022-10-19,MIA,CHI,Heat,Bulls,108.0,116.0,-8.0,Home,105.0,True,2023,37.0,80.0,0.463,12.0,28.0,0.429,22.0,28.0,0.786,8.0,38.0,46.0,21.0,6.0,2.0,19.0,24.0,41.0,93.0,0.441,13.0,36.0,0.361,21.0,28.0,0.75,12.0,34.0,46.0,23.0,12.0,6.0,14.0,26.0,102.9,110.5,-7.6,0.538,0.585,18.1,0.196,0.696,0.568,1.11,110.5,102.9,7.6,0.511,0.551,14.3,0.304,0.804,0.561,1.53
22200008,2022-10-19,TOR,CLE,Raptors,Cavaliers,108.0,105.0,3.0,Home,99.0,True,2023,36.0,86.0,0.419,13.0,30.0,0.433,23.0,32.0,0.719,12.0,29.0,41.0,19.0,15.0,4.0,13.0,23.0,38.0,77.0,0.494,10.0,28.0,0.357,19.0,23.0,0.826,6.0,32.0,38.0,25.0,5.0,5.0,17.0,21.0,109.1,106.1,3.0,0.494,0.54,13.1,0.321,0.805,0.528,1.46,106.1,109.1,-3.0,0.558,0.603,17.2,0.195,0.679,0.658,1.47
22200009,2022-10-19,MEM,NYK,Grizzlies,Knicks,115.0,112.0,3.0,Home,96.45,True,2023,42.0,108.0,0.389,17.0,50.0,0.34,14.0,23.0,0.609,20.0,44.0,64.0,27.0,6.0,7.0,13.0,17.0,44.0,109.0,0.404,9.0,37.0,0.243,15.0,18.0,0.833,18.0,36.0,54.0,28.0,7.0,5.0,12.0,26.0,107.5,105.7,1.8,0.468,0.487,13.1,0.4,0.676,0.643,1.93,105.7,107.5,-1.8,0.445,0.479,11.3,0.324,0.6,0.636,2.33
22200010,2022-10-19,MIN,OKC,Timberwolves,Thunder,115.0,108.0,7.0,Home,106.0,True,2023,39.0,94.0,0.415,10.0,38.0,0.263,27.0,33.0,0.818,14.0,41.0,55.0,25.0,6.0,5.0,14.0,21.0,38.0,99.0,0.384,14.0,45.0,0.311,18.0,22.0,0.818,16.0,41.0,57.0,22.0,6.0,6.0,13.0,26.0,109.5,100.9,8.6,0.468,0.53,13.3,0.3,0.683,0.641,1.79,100.9,109.5,-8.6,0.455,0.497,13.1,0.317,0.7,0.579,1.57
22200011,2022-10-19,SAS,CHO,Spurs,Hornets,102.0,129.0,-27.0,Home,106.0,True,2023,40.0,99.0,0.404,7.0,34.0,0.206,15.0,21.0,0.714,14.0,30.0,44.0,22.0,8.0,8.0,15.0,19.0,48.0,94.0,0.511,13.0,29.0,0.448,20.0,23.0,0.87,14.0,37.0,51.0,26.0,7.0,10.0,15.0,20.0,97.1,120.6,-23.4,0.439,0.471,14.3,0.295,0.667,0.55,1.47,120.6,97.1,23.4,0.58,0.619,14.0,0.333,0.705,0.542,1.73
22200012,2022-10-19,UTA,DEN,Jazz,Nuggets,123.0,102.0,21.0,Home,102.5,True,2023,42.0,83.0,0.506,16.0,38.0,0.421,23.0,31.0,0.742,11.0,32.0,43.0,27.0,10.0,1.0,19.0,21.0,40.0,83.0,0.482,5.0,22.0,0.227,17.0,18.0,0.944,10.0,25.0,35.0,21.0,10.0,3.0,21.0,23.0,119.4,100.0,19.4,0.602,0.636,19.4,0.409,0.75,0.643,1.35,100.0,119.4,-19.4,0.512,0.561,20.6,0.25,0.591,0.525,1.0
22200013,2022-10-19,PHX,DAL,Suns,Mavericks,107.0,105.0,2.0,Home,94.5,True,2023,40.0,85.0,0.471,8.0,22.0,0.364,19.0,22.0,0.864,8.0,32.0,40.0,25.0,4.0,5.0,12.0,29.0,35.0,75.0,0.467,14.0,35.0,0.4,21.0,34.0,0.618,5.0,35.0,40.0,17.0,6.0,4.0,12.0,22.0,113.8,110.5,3.3,0.518,0.565,12.8,0.255,0.783,0.625,2.08,110.5,113.8,-3.3,0.56,0.584,12.6,0.217,0.745,0.486,1.42
22200014,2022-10-19,SAC,POR,Kings,Trail Blazers,108.0,115.0,-7.0,Home,101.0,True,2023,39.0,85.0,0.459,17.0,44.0,0.386,13.0,19.0,0.684,4.0,37.0,41.0,27.0,8.0,5.0,15.0,25.0,39.0,88.0,0.443,11.0,28.0,0.393,26.0,33.0,0.788,11.0,33.0,44.0,20.0,11.0,2.0,11.0,17.0,106.9,113.9,-6.9,0.559,0.578,15.8,0.234,0.736,0.692,1.69,113.9,106.9,6.9,0.506,0.561,10.9,0.264,0.766,0.513,1.82
22200015,2022-10-20,PHI,MIL,76ers,Bucks,88.0,90.0,-2.0,Home,95.0,True,2023,36.0,83.0,0.434,5.0,24.0,0.208,11.0,13.0,0.846,6.0,38.0,44.0,17.0,6.0,5.0,10.0,14.0,34.0,84.0,0.405,13.0,42.0,0.31,9.0,14.0,0.643,7.0,41.0,48.0,24.0,4.0,6.0,12.0,16.0,92.6,94.7,-2.1,0.464,0.496,10.5,0.125,0.788,0.472,1.7,94.7,92.6,2.1,0.482,0.499,14.7,0.212,0.875,0.706,1.71
22200016,2022-10-20,LAL,LAC,Lakers,Clippers,97.0,103.0,-6.0,Home,105.0,True,2023,33.0,94.0,0.351,9.0,45.0,0.2,22.0,26.0,0.846,8.0,30.0,38.0,23.0,13.0,5.0,10.0,24.0,37.0,80.0,0.463,9.0,29.0,0.31,20.0,31.0,0.645,10.0,48.0,58.0,18.0,7.0,7.0,22.0,24.0,91.5,99.0,-7.5,0.399,0.46,9.4,0.2,0.717,0.697,2.3,99.0,91.5,7.5,0.519,0.55,22.1,0.283,0.8,0.486,0.78
22200017,2022-10-21,CHO,NOP,Hornets,Pelicans,112.0,124.0,-12.0,Home,103.5,True,2023,44.0,97.0,0.454,13.0,34.0,0.382,11.0,14.0,0.786,11.0,26.0,37.0,30.0,9.0,4.0,13.0,24.0,42.0,89.0,0.472,8.0,22.0,0.364,32.0,37.0,0.865,15.0,38.0,53.0,23.0,9.0,7.0,15.0,14.0,108.7,119.2,-10.5,0.521,0.543,13.6,0.264,0.583,0.682,2.14,119.2,108.7,10.5,0.517,0.589,15.4,0.417,0.736,0.548,1.44
22200018,2022-10-21,IND,SAS,Pacers,Spurs,134.0,137.0,-3.0,Home,112.0,True,2023,51.0,104.0,0.49,11.0,35.0,0.314,21.0,22.0,0.955,14.0,28.0,42.0,32.0,8.0,6.0,16.0,34.0,44.0,81.0,0.543,17.0,31.0,0.548,32.0,44.0,0.727,7.0,30.0,37.0,34.0,9.0,4.0,17.0,22.0,118.6,123.4,-4.8,0.543,0.589,14.2,0.377,0.791,0.627,2.0,123.4,118.6,4.8,0.648,0.683,15.3,0.209,0.623,0.773,2.0
22200019,2022-10-21,WAS,CHI,Wizards,Bulls,102.0,100.0,2.0,Home,98.0,True,2023,41.0,80.0,0.513,10.0,26.0,0.385,10.0,11.0,0.909,5.0,34.0,39.0,26.0,8.0,8.0,16.0,22.0,33.0,79.0,0.418,7.0,27.0,0.259,27.0,33.0,0.818,10.0,28.0,38.0,19.0,8.0,3.0,13.0,15.0,103.0,103.1,-0.1,0.575,0.601,17.2,0.179,0.771,0.634,1.53,103.1,103.0,0.1,0.462,0.535,13.4,0.229,0.821,0.576,1.46
22200020,2022-10-21,ATL,ORL,Hawks,Magic,108.0,98.0,10.0,Home,101.5,True,2023,40.0,89.0,0.449,13.0,31.0,0.419,15.0,16.0,0.938,9.0,37.0,46.0,26.0,10.0,2.0,17.0,22.0,33.0,80.0,0.413,8.0,34.0,0.235,24.0,30.0,0.8,10.0,34.0,44.0,16.0,9.0,7.0,19.0,19.0,105.9,97.0,8.9,0.522,0.562,16.7,0.286,0.776,0.65,1.53,97.0,105.9,-8.9,0.463,0.526,18.8,0.224,0.714,0.485,0.84
22200021,2022-10-21,BRK,TOR,Nets,Raptors,109.0,105.0,4.0,Home,95.5,True,2023,38.0,80.0,0.475,13.0,35.0,0.371,20.0,29.0,0.69,13.0,31.0,44.0,26.0,3.0,13.0,13.0,19.0,41.0,84.0,0.488,11.0,28.0,0.393,12.0,18.0,0.667,8.0,33.0,41.0,25.0,9.0,4.0,13.0,21.0,114.7,109.4,5.4,0.556,0.588,13.7,0.277,0.708,0.684,2.0,109.4,114.7,-5.4,0.554,0.571,15.6,0.292,0.723,0.61,1.67
