game_id,date,team,opponent,team_name,opponent_name,team_score,opponent_score,margin,location,pace,completed,year,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,opp_fgm,opp_fga,opp_fg_pct,opp_fg3m,opp_fg3a,opp_fg3_pct,opp_ftm,opp_fta,opp_ft_pct,opp_oreb,opp_dreb,opp_reb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,off_rating,def_rating,net_rating,efg_pct,ts_pct,tov_pct,oreb_pct,dreb_pct,ast_pct,ast_to,opp_off_rating,opp_def_rating,opp_net_rating,opp_efg_pct,opp_ts_pct,opp_tov_pct,opp_oreb_pct,opp_dreb_pct,opp_ast_pct,opp_ast_to,garbage_time_detected,garbage_time_cutoff_period,garbage_time_cutoff_clock,garbage_time_cutoff_action_number,garbage_time_possessions_before_cutoff,effective_margin,effective_possessions,effective_pace,team_score_at_cutoff,opponent_score_at_cutoff
12300049,2023-10-16,PHX,POR,Suns,Trail Blazers,117.0,106.0,11.0,Home,,True,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,11.0,0,,117.0,106.0
12300050,2023-10-17,ORL,NOP,Magic,Pelicans,92.0,104.0,-12.0,Home,,True,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-12.0,0,,92.0,104.0
12300051,2023-10-17,BOS,NYK,Celtics,Knicks,123.0,110.0,13.0,Home,,True,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,13.0,0,,123.0,110.0
12300052,2023-10-17,CHI,TOR,Bulls,Raptors,102.0,106.0,-4.0,Home,,True,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-4.0,0,,102.0,106.0
12300053,2023-10-17,OKC,MIL,Thunder,Bucks,124.0,101.0,23.0,Home,,True,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,23.0,0,,124.0,101.0
12300054,2023-10-17,MIN,MRA,Timberwolves,Maccabi Ra'anana,138.0,111.0,27.0,Home,,True,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,27.0,0,,138.0,111.0
12300055,2023-10-17,LAC,DEN,Clippers,Nuggets,116.0,103.0,13.0,Home,,True,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,13.0,0,,116.0,103.0
12300056,2023-10-18,MIA,BRK,Heat,Nets,104.0,107.0,-3.0,Home,,True,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-3.0,0,,104.0,107.0
12300057,2023-10-18,NYK,WAS,Knicks,Wizards,106.0,131.0,-25.0,Home,,True,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-25.0,0,,106.0,131.0
12300058,2023-10-18,SAS,HOU,Spurs,Rockets,117.0,103.0,14.0,Home,,True,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,14.0,0,,117.0,103.0
12300059,2023-10-18,GSW,SAC,Warriors,Kings,116.0,115.0,1.0,Home,,True,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,1.0,0,,116.0,115.0
12300060,2023-10-19,CHO,BOS,Hornets,Celtics,99.0,127.0,-28.0,Home,,True,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-28.0,0,,99.0,127.0
12300061,2023-10-19,CHI,MIN,Bulls,Timberwolves,105.0,114.0,-9.0,Home,,True,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-9.0,0,,105.0,114.0
12300062,2023-10-19,OKC,DET,Thunder,Pistons,116.0,118.0,-2.0,Home,,True,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-2.0,0,,116.0,118.0
12300063,2023-10-19,LAL,PHX,Lakers,Suns,100.0,123.0,-23.0,Home,,True,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-23.0,0,,100.0,123.0
12300064,2023-10-19,LAC,DEN,Clippers,Nuggets,90.0,103.0,-13.0,Home,,True,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-13.0,0,,90.0,103.0
