game_id,date,team,opponent,team_name,opponent_name,team_score,opponent_score,margin,location,pace,completed,year
0021200097,2012-11-12,DET,OKC,Detroit Pistons,Oklahoma City Thunder,90.0,92.0,-2.0,Home,,True,2013
0021200098,2012-11-12,CHI,BOS,Chicago Bulls,Boston Celtics,95.0,101.0,-6.0,Home,,True,2013
0021200099,2012-11-12,HOU,MIA,Houston Rockets,Miami Heat,110.0,113.0,-3.0,Home,,True,2013
0021200100,2012-11-12,DAL,MIN,Dallas Mavericks,Minnesota Timberwolves,82.0,90.0,-8.0,Home,,True,2013
0021200101,2012-11-12,PHX,DEN,Phoenix Suns,Denver Nuggets,110.0,100.0,10.0,Home,,True,2013
0021200102,2012-11-12,POR,ATL,Portland Trail Blazers,Atlanta Hawks,87.0,95.0,-8.0,Home,,True,2013
0021200103,2012-11-13,CHA,WAS,Charlotte Bobcats,Washington Wizards,92.0,76.0,16.0,Home,,True,2013
0021200104,2012-11-13,ORL,NYK,Orlando Magic,New York Knicks,89.0,99.0,-10.0,Home,,True,2013
0021200105,2012-11-13,IND,TOR,Indiana Pacers,Toronto Raptors,72.0,74.0,-2.0,Home,,True,2013
0021200106,2012-11-13,BKN,CLE,Brooklyn Nets,Cleveland Cavaliers,114.0,101.0,13.0,Home,,True,2013
0021200107,2012-11-13,SAC,POR,Sacramento Kings,Portland Trail Blazers,86.0,103.0,-17.0,Home,,True,2013
0021200108,2012-11-13,LAL,SAS,Los Angeles Lakers,San Antonio Spurs,82.0,84.0,-2.0,Home,,True,2013
0021200109,2012-11-14,PHI,DET,Philadelphia 76ers,Detroit Pistons,76.0,94.0,-18.0,Home,,True,2013
0021200110,2012-11-14,BOS,UTA,Boston Celtics,Utah Jazz,98.0,93.0,5.0,Home,,True,2013
0021200111,2012-11-14,MIL,IND,Milwaukee Bucks,Indiana Pacers,99.0,85.0,14.0,Home,,True,2013
0021200112,2012-11-14,HOU,NOH,Houston Rockets,New Orleans Hornets,100.0,96.0,4.0,Home,,True,2013
0021200113,2012-11-14,OKC,MEM,Oklahoma City Thunder,Memphis Grizzlies,97.0,107.0,-10.0,Home,,True,2013
0021200114,2012-11-14,MIN,CHA,Minnesota Timberwolves,Charlotte Bobcats,87.0,89.0,-2.0,Home,,True,2013
0021200115,2012-11-14,DAL,WAS,Dallas Mavericks,Washington Wizards,107.0,101.0,6.0,Home,,True,2013
0021200116,2012-11-14,PHX,CHI,Phoenix Suns,Chicago Bulls,106.0,112.0,-6.0,Home,,True,2013
0021200117,2012-11-14,LAC,MIA,Los Angeles Clippers,Miami Heat,107.0,100.0,7.0,Home,,True,2013
0021200118,2012-11-14,GSW,ATL,Golden State Warriors,Atlanta Hawks,92.0,88.0,4.0,Home,,True,2013
0021200119,2012-11-15,BKN,BOS,Brooklyn Nets,Boston Celtics,102.0,97.0,5.0,Home,,True,2013
0021200120,2012-11-15,SAS,NYK,San Antonio Spurs,New York Knicks,100.0,104.0,-4.0,Home,,True,2013
0021200121,2012-11-15,DEN,MIA,Denver Nuggets,Miami Heat,93.0,98.0,-5.0,Home,,True,2013
0021200122,2012-11-16,PHI,UTA,Philadelphia 76ers,Utah Jazz,99.0,93.0,6.0,Home,,True,2013
0021200123,2012-11-16,DET,ORL,Detroit Pistons,Orlando Magic,106.0,110.0,-4.0,Home,,True,2013
0021200124,2012-11-16,IND,DAL,Indiana Pacers,Dallas Mavericks,103.0,83.0,20.0,Home,,True,2013
0021200125,2012-11-16,NOH,OKC,New Orleans Hornets,Oklahoma City Thunder,95.0,110.0,-15.0,Home,,True,2013
0021200126,2012-11-16,MIN,GSW,Minnesota Timberwolves,Golden State Warriors,98.0,106.0,-8.0,Home,,True,2013
0021200127,2012-11-16,MEM,NYK,Memphis Grizzlies,New York Knicks,105.0,95.0,10.0,Home,,True,2013
0021200128,2012-11-16,SAC,ATL,Sacramento Kings,Atlanta Hawks,96.0,112.0,-16.0,Home,,True,2013
0021200129,2012-11-16,POR,HOU,Portland Trail Blazers,Houston Rockets,119.0,117.0,2.0,Home,,True,2013
0021200130,2012-11-16,LAL,PHX,Los Angeles Lakers,Phoenix Suns,114.0,102.0,12.0,Home,,True,2013
0021200131,2012-11-17,BOS,TOR,Boston Celtics,Toronto Raptors,107.0,89.0,18.0,Home,,True,2013
0021200132,2012-11-17,LAC,CHI,Los Angeles Clippers,Chicago Bulls,101.0,80.0,21.0,Home,,True,2013
0021200133,2012-11-17,WAS,UTA,Washington Wizards,Utah Jazz,76.0,83.0,-7.0,Home,,True,2013
0021200134,2012-11-17,CHA,MEM,Charlotte Bobcats,Memphis Grizzlies,87.0,94.0,-7.0,Home,,True,2013
0021200135,2012-11-17,CLE,DAL,Cleveland Cavaliers,Dallas Mavericks,95.0,103.0,-8.0,Home,,True,2013
0021200136,2012-11-17,MIL,NOH,Milwaukee Bucks,New Orleans Hornets,117.0,113.0,4.0,Home,,True,2013
0021200137,2012-11-17,SAS,DEN,San Antonio Spurs,Denver Nuggets,126.0,100.0,26.0,Home,,True,2013
0021200138,2012-11-17,PHX,MIA,Phoenix Suns,Miami Heat,88.0,97.0,-9.0,Home,,True,2013
0021200139,2012-11-18,NYK,IND,New York Knicks,Indiana Pacers,88.0,76.0,12.0,Home,,True,2013
0021200140,2012-11-18,TOR,ORL,Toronto Raptors,Orlando Magic,97.0,86.0,11.0,Home,,True,2013
0021200141,2012-11-18,PHI,CLE,Philadelphia 76ers,Cleveland Cavaliers,86.0,79.0,7.0,Home,,True,2013
0021200142,2012-11-18,SAC,BKN,Sacramento Kings,Brooklyn Nets,90.0,99.0,-9.0,Home,,True,2013
0021200143,2012-11-18,OKC,GSW,Oklahoma City Thunder,Golden State Warriors,119.0,109.0,10.0,Home,,True,2013
0021200144,2012-11-18,DET,BOS,Detroit Pistons,Boston Celtics,103.0,83.0,20.0,Home,,True,2013
0021200145,2012-11-18,POR,CHI,Portland Trail Blazers,Chicago Bulls,102.0,94.0,8.0,Home,,True,2013
0021200146,2012-11-18,LAL,HOU,Los Angeles Lakers,Houston Rockets,119.0,108.0,11.0,Home,,True,2013
0021200147,2012-11-19,WAS,IND,Washington Wizards,Indiana Pacers,89.0,96.0,-7.0,Home,,True,2013
0021200148,2012-11-19,CHA,MIL,Charlotte Bobcats,Milwaukee Bucks,102.0,98.0,4.0,Home,,True,2013
0021200149,2012-11-19,ATL,ORL,Atlanta Hawks,Orlando Magic,81.0,72.0,9.0,Home,,True,2013
0021200150,2012-11-19,MEM,DEN,Memphis Grizzlies,Denver Nuggets,92.0,97.0,-5.0,Home,,True,2013
0021200151,2012-11-19,DAL,GSW,Dallas Mavericks,Golden State Warriors,101.0,105.0,-4.0,Home,,True,2013
0021200152,2012-11-19,SAS,LAC,San Antonio Spurs,Los Angeles Clippers,87.0,92.0,-5.0,Home,,True,2013
0021200153,2012-11-19,UTA,HOU,Utah Jazz,Houston Rockets,102.0,91.0,11.0,Home,,True,2013
0021200154,2012-11-20,PHI,TOR,Philadelphia 76ers,Toronto Raptors,106.0,98.0,8.0,Home,,True,2013
0021200155,2012-11-20,NOH,NYK,New Orleans Hornets,New York Knicks,80.0,102.0,-22.0,Home,,True,2013
0021200156,2012-11-20,LAL,BKN,Los Angeles Lakers,Brooklyn Nets,95.0,90.0,5.0,Home,,True,2013
0021200157,2012-11-21,CHA,TOR,Charlotte Bobcats,Toronto Raptors,98.0,97.0,1.0,Home,,True,2013
0021200158,2012-11-21,ORL,DET,Orlando Magic,Detroit Pistons,90.0,74.0,16.0,Home,,True,2013
0021200159,2012-11-21,CLE,PHI,Cleveland Cavaliers,Philadelphia 76ers,92.0,83.0,9.0,Home,,True,2013
0021200160,2012-11-21,IND,NOH,Indiana Pacers,New Orleans Hornets,115.0,107.0,8.0,Home,,True,2013
0021200161,2012-11-21,BOS,SAS,Boston Celtics,San Antonio Spurs,100.0,112.0,-12.0,Home,,True,2013
0021200162,2012-11-21,ATL,WAS,Atlanta Hawks,Washington Wizards,101.0,100.0,1.0,Home,,True,2013
0021200163,2012-11-21,MIA,MIL,Miami Heat,Milwaukee Bucks,113.0,106.0,7.0,Home,,True,2013
0021200164,2012-11-21,OKC,LAC,Oklahoma City Thunder,Los Angeles Clippers,117.0,111.0,6.0,Home,,True,2013
0021200165,2012-11-21,HOU,CHI,Houston Rockets,Chicago Bulls,93.0,89.0,4.0,Home,,True,2013
0021200166,2012-11-21,MIN,DEN,Minnesota Timberwolves,Denver Nuggets,94.0,101.0,-7.0,Home,,True,2013
0021200167,2012-11-21,DAL,NYK,Dallas Mavericks,New York Knicks,114.0,111.0,3.0,Home,,True,2013
0021200168,2012-11-21,PHX,POR,Phoenix Suns,Portland Trail Blazers,114.0,87.0,27.0,Home,,True,2013
0021200169,2012-11-21,SAC,LAL,Sacramento Kings,Los Angeles Lakers,113.0,97.0,16.0,Home,,True,2013
0021200170,2012-11-21,GSW,BKN,Golden State Warriors,Brooklyn Nets,102.0,93.0,9.0,Home,,True,2013
0021200171,2012-11-23,CHA,ATL,Charlotte Bobcats,Atlanta Hawks,91.0,101.0,-10.0,Home,,True,2013
0021200172,2012-11-23,ORL,CLE,Orlando Magic,Cleveland Cavaliers,108.0,104.0,4.0,Home,,True,2013
0021200173,2012-11-23,BOS,OKC,Boston Celtics,Oklahoma City Thunder,108.0,100.0,8.0,Home,,True,2013
0021200174,2012-11-23,BKN,LAC,Brooklyn Nets,Los Angeles Clippers,86.0,76.0,10.0,Home,,True,2013
0021200175,2012-11-23,DET,TOR,Detroit Pistons,Toronto Raptors,91.0,90.0,1.0,Home,,True,2013
0021200176,2012-11-23,IND,SAS,Indiana Pacers,San Antonio Spurs,97.0,104.0,-7.0,Home,,True,2013
0021200177,2012-11-23,MEM,LAL,Memphis Grizzlies,Los Angeles Lakers,106.0,98.0,8.0,Home,,True,2013
0021200178,2012-11-23,HOU,NYK,Houston Rockets,New York Knicks,131.0,103.0,28.0,Home,,True,2013
0021200179,2012-11-23,DEN,GSW,Denver Nuggets,Golden State Warriors,102.0,91.0,11.0,Home,,True,2013
0021200180,2012-11-23,UTA,SAC,Utah Jazz,Sacramento Kings,104.0,102.0,2.0,Home,,True,2013
0021200181,2012-11-23,PHX,NOH,Phoenix Suns,New Orleans Hornets,111.0,108.0,3.0,Home,,True,2013
0021200182,2012-11-23,POR,MIN,Portland Trail Blazers,Minnesota Timberwolves,103.0,95.0,8.0,Home,,True,2013
0021200183,2012-11-24,PHI,OKC,Philadelphia 76ers,Oklahoma City Thunder,109.0,116.0,-7.0,Home,,True,2013
0021200184,2012-11-24,WAS,CHA,Washington Wizards,Charlotte Bobcats,106.0,108.0,-2.0,Home,,True,2013
0021200185,2012-11-24,ATL,LAC,Atlanta Hawks,Los Angeles Clippers,104.0,93.0,11.0,Home,,True,2013
0021200186,2012-11-24,MIA,CLE,Miami Heat,Cleveland Cavaliers,110.0,108.0,2.0,Home,,True,2013
0021200187,2012-11-24,DAL,LAL,Dallas Mavericks,Los Angeles Lakers,89.0,115.0,-26.0,Home,,True,2013
0021200188,2012-11-24,MIL,CHI,Milwaukee Bucks,Chicago Bulls,86.0,93.0,-7.0,Home,,True,2013
0021200189,2012-11-24,SAC,UTA,Sacramento Kings,Utah Jazz,108.0,97.0,11.0,Home,,True,2013
0021200190,2012-11-24,GSW,MIN,Golden State Warriors,Minnesota Timberwolves,96.0,85.0,11.0,Home,,True,2013
0021200191,2012-11-25,TOR,SAS,Toronto Raptors,San Antonio Spurs,106.0,111.0,-5.0,Home,,True,2013
0021200192,2012-11-25,NYK,DET,New York Knicks,Detroit Pistons,121.0,100.0,21.0,Home,,True,2013
0021200193,2012-11-25,BKN,POR,Brooklyn Nets,Portland Trail Blazers,98.0,85.0,13.0,Home,,True,2013
0021200194,2012-11-25,PHI,PHX,Philadelphia 76ers,Phoenix Suns,104.0,101.0,3.0,Home,,True,2013
0021200195,2012-11-25,ORL,BOS,Orlando Magic,Boston Celtics,110.0,116.0,-6.0,Home,,True,2013
0021200196,2012-11-25,DEN,NOH,Denver Nuggets,New Orleans Hornets,102.0,84.0,18.0,Home,,True,2013
0021200013,2012-11-26,BKN,NYK,Brooklyn Nets,New York Knicks,96.0,89.0,7.0,Home,,True,2013
0021200197,2012-11-26,WAS,SAS,Washington Wizards,San Antonio Spurs,92.0,118.0,-26.0,Home,,True,2013
0021200198,2012-11-26,DET,POR,Detroit Pistons,Portland Trail Blazers,108.0,101.0,7.0,Home,,True,2013
0021200199,2012-11-26,CHI,MIL,Chicago Bulls,Milwaukee Bucks,92.0,93.0,-1.0,Home,,True,2013
0021200200,2012-11-26,MEM,CLE,Memphis Grizzlies,Cleveland Cavaliers,84.0,78.0,6.0,Home,,True,2013
0021200201,2012-11-26,OKC,CHA,Oklahoma City Thunder,Charlotte Bobcats,114.0,69.0,45.0,Home,,True,2013
0021200202,2012-11-26,UTA,DEN,Utah Jazz,Denver Nuggets,105.0,103.0,2.0,Home,,True,2013
0021200203,2012-11-26,LAC,NOH,Los Angeles Clippers,New Orleans Hornets,98.0,105.0,-7.0,Home,,True,2013
0021200204,2012-11-27,PHI,DAL,Philadelphia 76ers,Dallas Mavericks,100.0,98.0,2.0,Home,,True,2013
0021200205,2012-11-27,CLE,PHX,Cleveland Cavaliers,Phoenix Suns,78.0,91.0,-13.0,Home,,True,2013
0021200206,2012-11-27,HOU,TOR,Houston Rockets,Toronto Raptors,117.0,101.0,16.0,Home,,True,2013
0021200207,2012-11-27,SAC,MIN,Sacramento Kings,Minnesota Timberwolves,89.0,97.0,-8.0,Home,,True,2013
0021200208,2012-11-27,LAL,IND,Los Angeles Lakers,Indiana Pacers,77.0,79.0,-2.0,Home,,True,2013
0021200209,2012-11-28,WAS,POR,Washington Wizards,Portland Trail Blazers,84.0,82.0,2.0,Home,,True,2013
0021200210,2012-11-28,ORL,SAS,Orlando Magic,San Antonio Spurs,89.0,110.0,-21.0,Home,,True,2013
0021200211,2012-11-28,BOS,BKN,Boston Celtics,Brooklyn Nets,83.0,95.0,-12.0,Home,,True,2013
0021200212,2012-11-28,ATL,CHA,Atlanta Hawks,Charlotte Bobcats,94.0,91.0,3.0,Home,,True,2013
0021200213,2012-11-28,DET,PHX,Detroit Pistons,Phoenix Suns,117.0,77.0,40.0,Home,,True,2013
0021200214,2012-11-28,CHI,DAL,Chicago Bulls,Dallas Mavericks,101.0,78.0,23.0,Home,,True,2013
0021200215,2012-11-28,MIL,NYK,Milwaukee Bucks,New York Knicks,88.0,102.0,-14.0,Home,,True,2013
0021200216,2012-11-28,MEM,TOR,Memphis Grizzlies,Toronto Raptors,103.0,82.0,21.0,Home,,True,2013
0021200217,2012-11-28,NOH,UTA,New Orleans Hornets,Utah Jazz,84.0,96.0,-12.0,Home,,True,2013
0021200218,2012-11-28,OKC,HOU,Oklahoma City Thunder,Houston Rockets,120.0,98.0,22.0,Home,,True,2013
0021200219,2012-11-28,LAC,MIN,Los Angeles Clippers,Minnesota Timberwolves,101.0,95.0,6.0,Home,,True,2013
0021200220,2012-11-29,MIA,SAS,Miami Heat,San Antonio Spurs,105.0,100.0,5.0,Home,,True,2013
0021200221,2012-11-29,GSW,DEN,Golden State Warriors,Denver Nuggets,106.0,105.0,1.0,Home,,True,2013
0021200222,2012-11-30,TOR,PHX,Toronto Raptors,Phoenix Suns,101.0,97.0,4.0,Home,,True,2013
0021200223,2012-11-30,CHA,PHI,Charlotte Bobcats,Philadelphia 76ers,98.0,104.0,-6.0,Home,,True,2013
0021200224,2012-11-30,ORL,BKN,Orlando Magic,Brooklyn Nets,86.0,98.0,-12.0,Home,,True,2013
0021200225,2012-11-30,BOS,POR,Boston Celtics,Portland Trail Blazers,96.0,78.0,18.0,Home,,True,2013
0021200226,2012-11-30,NYK,WAS,New York Knicks,Washington Wizards,108.0,87.0,21.0,Home,,True,2013
0021200227,2012-11-30,ATL,CLE,Atlanta Hawks,Cleveland Cavaliers,111.0,113.0,-2.0,Home,,True,2013
0021200228,2012-11-30,MEM,DET,Memphis Grizzlies,Detroit Pistons,90.0,78.0,12.0,Home,,True,2013
0021200229,2012-11-30,OKC,UTA,Oklahoma City Thunder,Utah Jazz,106.0,94.0,12.0,Home,,True,2013
0021200230,2012-11-30,MIN,MIL,Minnesota Timberwolves,Milwaukee Bucks,95.0,85.0,10.0,Home,,True,2013
