team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,57.417,24.583,0.274,0.425,0.592,0.819,1.0
OKC,61.695,20.305,0.231,0.38,0.542,0.77,1.0
CLE,57.86,24.14,0.065,0.122,0.292,0.604,0.999
NYK,53.078,28.922,0.062,0.145,0.306,0.613,0.999
DAL,48.249,33.751,0.062,0.142,0.278,0.53,0.936
MIN,45.045,36.955,0.045,0.099,0.199,0.389,0.759
ORL,46.297,35.703,0.035,0.07,0.171,0.419,0.927
DEN,46.953,35.047,0.034,0.092,0.207,0.438,0.85
MEM,49.609,32.391,0.033,0.079,0.224,0.517,0.951
IND,44.745,37.255,0.027,0.085,0.2,0.403,0.856
MIL,44.258,37.742,0.024,0.065,0.16,0.371,0.846
HOU,48.169,33.831,0.021,0.059,0.168,0.406,0.894
PHO,40.868,41.132,0.013,0.036,0.091,0.181,0.404
LAL,43.937,38.063,0.013,0.035,0.101,0.25,0.663
GSW,42.597,39.403,0.013,0.035,0.083,0.207,0.537
MIA,43.84,38.16,0.012,0.032,0.106,0.299,0.792
PHI,39.091,42.909,0.012,0.03,0.083,0.19,0.501
SAC,38.959,43.041,0.008,0.016,0.037,0.077,0.245
LAC,42.605,39.395,0.006,0.018,0.046,0.156,0.505
DET,36.525,45.475,0.005,0.009,0.02,0.054,0.251
ATL,40.298,41.702,0.003,0.012,0.047,0.153,0.531
SAS,38.999,43.001,0.001,0.009,0.024,0.079,0.252
BRK,30.932,51.068,0.001,0.001,0.002,0.012,0.039
CHI,36.65,45.35,0.0,0.004,0.021,0.06,0.251
CHO,24.923,57.077,0.0,0.0,0.0,0.002,0.002
TOR,25.82,56.18,0.0,0.0,0.0,0.001,0.005
POR,27.529,54.471,0.0,0.0,0.0,0.0,0.002
NOP,26.003,55.997,0.0,0.0,0.0,0.0,0.001
UTA,24.942,57.058,0.0,0.0,0.0,0.0,0.001
WAS,22.107,59.893,0.0,0.0,0.0,0.0,0.001
