team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,65.507,16.493,0.331,0.525,0.707,0.859,1.0
BOS,58.387,23.613,0.295,0.484,0.652,0.868,1.0
CLE,64.697,17.303,0.057,0.163,0.443,0.757,1.0
IND,48.452,33.548,0.052,0.121,0.296,0.597,1.0
NYK,51.898,30.102,0.052,0.107,0.214,0.63,0.999
MIN,46.15,35.85,0.045,0.112,0.254,0.521,0.897
DEN,51.415,30.585,0.036,0.111,0.313,0.581,0.998
MIL,47.103,34.897,0.028,0.065,0.175,0.466,0.993
LAL,50.118,31.882,0.024,0.058,0.186,0.507,0.988
GSW,45.131,36.869,0.017,0.047,0.133,0.314,0.759
MEM,48.909,33.091,0.016,0.048,0.134,0.46,0.969
SAC,43.21,38.79,0.016,0.033,0.092,0.189,0.554
HOU,47.811,34.189,0.011,0.036,0.09,0.335,0.935
DAL,42.235,39.765,0.009,0.02,0.061,0.128,0.419
MIA,40.218,41.782,0.005,0.012,0.052,0.156,0.783
ATL,37.952,44.048,0.003,0.013,0.04,0.094,0.511
ORL,37.858,44.142,0.001,0.016,0.046,0.109,0.528
DET,44.181,37.819,0.001,0.015,0.061,0.264,0.961
PHI,31.343,50.657,0.001,0.002,0.009,0.023,0.079
LAC,42.519,39.481,0.0,0.01,0.026,0.094,0.396
CHI,32.464,49.536,0.0,0.002,0.009,0.028,0.111
PHO,37.894,44.106,0.0,0.0,0.004,0.009,0.061
TOR,29.497,52.503,0.0,0.0,0.003,0.008,0.032
SAS,35.808,46.192,0.0,0.0,0.0,0.002,0.008
POR,36.376,45.624,0.0,0.0,0.0,0.001,0.016
BRK,27.549,54.451,0.0,0.0,0.0,0.0,0.003
NOP,25.953,56.047,0.0,0.0,0.0,0.0,0.0
UTA,21.126,60.874,0.0,0.0,0.0,0.0,0.0
CHO,19.965,62.035,0.0,0.0,0.0,0.0,0.0
WAS,18.274,63.726,0.0,0.0,0.0,0.0,0.0
