team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,67.536,14.464,0.299,0.468,0.628,0.834,1.0
BOS,60.728,21.272,0.221,0.404,0.551,0.783,1.0
MIN,48.699,33.301,0.082,0.157,0.286,0.568,0.971
CLE,64.05,17.95,0.068,0.164,0.393,0.711,1.0
NYK,51.183,30.817,0.058,0.126,0.269,0.67,1.0
IND,50.05,31.95,0.05,0.126,0.302,0.606,1.0
HOU,53.024,28.976,0.039,0.086,0.238,0.478,1.0
LAL,50.142,31.858,0.034,0.072,0.233,0.499,0.998
GSW,48.127,33.873,0.028,0.076,0.185,0.401,0.888
MIL,47.112,34.888,0.027,0.072,0.212,0.443,1.0
ORL,40.821,41.179,0.023,0.055,0.108,0.221,0.837
DEN,49.089,32.911,0.019,0.053,0.165,0.452,0.964
LAC,48.912,33.088,0.019,0.05,0.14,0.403,0.951
MEM,47.964,34.036,0.01,0.029,0.1,0.308,0.837
DET,44.888,37.112,0.007,0.017,0.052,0.281,1.0
MIA,37.352,44.648,0.006,0.014,0.034,0.082,0.248
CHI,38.205,43.795,0.004,0.01,0.034,0.072,0.321
ATL,39.029,42.971,0.003,0.012,0.045,0.131,0.594
DAL,38.99,43.01,0.003,0.004,0.01,0.023,0.17
SAC,40.087,41.913,0.0,0.005,0.015,0.034,0.221
PHO,35.984,46.016,0.0,0.0,0.0,0.0,0.0
POR,35.875,46.125,0.0,0.0,0.0,0.0,0.0
SAS,33.985,48.015,0.0,0.0,0.0,0.0,0.0
TOR,30.821,51.179,0.0,0.0,0.0,0.0,0.0
BRK,26.482,55.518,0.0,0.0,0.0,0.0,0.0
PHI,25.041,56.959,0.0,0.0,0.0,0.0,0.0
NOP,21.701,60.299,0.0,0.0,0.0,0.0,0.0
CHO,19.272,62.728,0.0,0.0,0.0,0.0,0.0
WAS,17.492,64.508,0.0,0.0,0.0,0.0,0.0
UTA,17.359,64.641,0.0,0.0,0.0,0.0,0.0
