team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,63.148,17.852,0.315,0.455,0.624,0.819,1.0
CLE,50.03,31.97,0.157,0.292,0.441,0.688,0.975
NYK,51.399,29.601,0.076,0.184,0.34,0.609,0.963
DEN,53.002,28.998,0.074,0.121,0.3,0.62,0.975
ORL,48.5,32.5,0.062,0.155,0.305,0.552,0.92
HOU,53.631,28.369,0.06,0.118,0.299,0.605,0.971
MIN,47.954,34.046,0.042,0.085,0.193,0.401,0.884
ATL,44.914,37.086,0.03,0.078,0.149,0.339,0.755
DET,52.478,29.522,0.029,0.107,0.271,0.536,0.98
BOS,48.038,33.962,0.024,0.064,0.159,0.397,0.902
GSW,45.055,36.945,0.024,0.058,0.129,0.312,0.742
LAL,48.695,32.305,0.024,0.055,0.157,0.412,0.901
MIA,44.555,36.445,0.02,0.042,0.105,0.278,0.709
LAC,36.735,45.265,0.012,0.023,0.051,0.098,0.28
MEM,40.092,41.908,0.011,0.019,0.055,0.149,0.442
TOR,43.657,37.343,0.01,0.03,0.098,0.26,0.676
SAS,47.11,33.89,0.008,0.023,0.092,0.328,0.827
POR,37.473,44.527,0.007,0.017,0.041,0.087,0.28
DAL,36.144,45.856,0.006,0.011,0.018,0.055,0.222
MIL,37.388,44.612,0.003,0.018,0.055,0.132,0.364
PHX,40.456,40.544,0.003,0.014,0.033,0.096,0.412
PHI,42.474,39.526,0.002,0.022,0.061,0.162,0.585
BRK,25.274,56.726,0.001,0.002,0.002,0.003,0.01
CHI,32.315,49.685,0.0,0.005,0.011,0.031,0.115
SAC,30.116,51.884,0.0,0.001,0.006,0.016,0.049
IND,28.014,53.986,0.0,0.001,0.003,0.008,0.023
UTA,27.33,54.67,0.0,0.0,0.002,0.002,0.014
CHO,27.177,54.823,0.0,0.0,0.0,0.005,0.022
NOP,22.085,59.915,0.0,0.0,0.0,0.0,0.001
WAS,20.761,61.239,0.0,0.0,0.0,0.0,0.001
