simulation,OKC,LAL,PHX,UTA,MIL,MEM,CHI,POR,ATL,ORL,BOS,CHO,DAL,NYK,IND,GSW,LAC,NOP,SAC,HOU,BRK,TOR,PHI,DEN,MIN,WAS,MIA,SAS,CLE,DET
45,67,47,44,30,39,40,32,42,46,42,47,30,34,51,26,49,38,28,21,44,27,38,45,63,53,22,40,53,40,53
46,66,47,39,29,37,37,34,40,46,47,55,38,30,55,24,39,44,15,26,53,24,48,46,45,47,26,45,51,42,56
47,60,52,46,32,38,37,30,41,41,51,49,25,35,56,26,49,43,18,23,46,22,43,48,49,51,26,42,58,43,51
48,60,44,46,30,37,46,34,40,37,47,50,31,30,48,16,46,40,18,23,50,31,39,44,51,56,23,51,51,50,62
49,59,50,53,21,33,38,39,40,48,51,53,28,34,49,23,46,43,25,19,47,17,43,44,58,46,26,45,51,45,57
50,63,48,37,30,38,37,35,40,40,56,47,39,32,52,22,44,42,21,27,51,24,47,41,50,51,20,46,53,43,55
51,66,49,42,30,33,39,39,38,47,45,55,24,35,47,16,48,38,19,22,48,24,52,53,52,52,23,47,57,43,48
52,63,46,48,27,33,33,37,35,43,46,55,31,41,50,26,47,37,21,27,52,27,44,44,51,50,27,34,48,52,56
53,59,48,48,27,45,32,38,41,49,43,44,31,35,55,23,45,43,20,24,49,23,50,50,50,46,20,49,50,41,53
54,60,44,42,32,29,39,41,40,38,48,43,37,36,52,25,48,42,26,20,48,25,51,44,53,48,23,47,50,46,54
55,55,44,47,28,34,40,26,41,41,44,52,31,33,56,30,50,45,23,19,52,28,47,47,48,48,19,48,52,47,56
56,60,52,39,25,38,26,42,44,48,45,54,33,28,46,31,43,36,22,32,57,24,46,39,55,56,22,45,47,42,54
57,63,48,47,28,37,36,34,41,45,42,47,33,35,44,21,46,41,20,24,56,26,46,45,51,56,16,52,54,47,50
58,61,42,47,27,37,34,30,44,44,48,48,31,30,56,24,47,45,21,17,51,29,45,53,52,47,21,43,53,49,55
59,60,50,46,29,31,38,41,43,46,45,47,32,36,55,24,42,44,21,25,54,18,44,41,49,54,21,43,53,46,53
60,67,46,44,34,35,40,35,40,49,49,49,27,30,53,26,52,45,18,22,46,20,50,44,45,45,25,46,49,46,54
61,67,48,48,27,34,40,33,39,47,41,51,31,36,49,28,45,32,25,24,50,25,41,44,49,53,23,45,57,47,52
62,57,53,38,29,35,37,37,38,45,47,49,36,27,50,33,51,45,24,24,53,22,43,39,52,51,21,51,47,46,51
63,59,40,48,22,45,37,30,36,47,51,42,33,25,48,22,47,43,18,24,48,32,46,45,57,55,25,48,52,51,55
64,64,41,46,28,34,39,37,43,40,41,41,34,30,52,23,44,45,19,22,56,28,49,52,53,53,24,42,46,50,55
65,62,39,54,26,30,39,40,36,44,48,52,36,28,49,32,41,35,30,20,50,26,44,47,51,53,24,41,50,48,56
66,61,47,44,25,38,36,34,40,43,47,53,35,29,49,24,43,36,32,26,44,18,45,47,50,60,25,40,57,45,58
67,61,50,48,28,41,39,40,38,44,48,49,29,29,49,29,45,39,22,24,45,24,41,44,49,53,27,40,52,51,53
68,63,41,44,31,39,41,33,38,41,42,53,39,31,46,29,45,47,21,23,53,34,47,42,48,48,23,40,46,44,59
69,57,41,41,27,34,41,41,34,40,49,53,32,34,54,19,46,42,23,27,48,27,45,45,53,55,21,35,53,55,59
70,62,52,50,23,35,33,34,40,40,54,49,30,32,52,21,48,36,32,27,53,27,44,39,58,53,19,38,48,44,58
71,58,47,44,26,38,28,37,46,39,47,52,21,30,58,23,49,38,21,19,59,32,52,50,47,55,22,42,55,49,47
72,67,43,44,25,38,35,31,33,41,49,51,41,29,51,28,48,43,20,20,46,34,41,49,58,49,22,41,53,49,52
73,65,43,54,29,39,36,31,43,43,42,49,34,30,55,25,44,39,21,27,54,24,49,40,50,46,18,48,49,49,55
74,66,39,51,33,38,37,40,39,43,44,49,31,38,52,22,48,38,21,34,48,22,46,47,55,48,20,41,47,41,53
75,64,52,40,32,36,43,34,38,44,48,51,31,33,54,16,45,41,18,26,45,22,40,40,51,58,24,46,56,49,54
76,65,50,49,28,36,34,31,38,41,44,45,25,32,50,25,50,41,28,25,53,27,44,41,47,60,25,48,49,49,51
77,67,46,43,28,36,36,41,41,41,43,48,44,35,51,25,46,41,20,22,44,20,45,44,50,58,22,49,48,45,52
78,63,47,40,24,35,41,45,40,47,45,48,25,32,48,21,47,38,23,25,46,34,46,45,48,51,18,48,54,46,61
79,67,44,51,25,37,46,32,40,42,50,50,24,42,48,26,42,39,23,27,50,20,42,45,50,48,24,44,49,51,53
80,70,44,43,29,36,39,36,43,45,41,48,40,33,53,21,44,44,24,24,52,26,43,40,47,50,25,48,48,44,51
81,67,48,50,21,41,41,29,41,47,39,52,28,34,55,20,45,40,18,20,53,24,46,47,55,47,24,41,57,47,54
82,67,52,54,38,34,40,37,37,44,39,49,38,30,52,21,42,38,19,28,49,28,42,45,55,54,22,34,47,44,52
83,63,49,38,24,51,44,43,43,44,40,42,30,29,49,28,45,33,18,21,50,26,52,47,58,54,19,38,51,52,50
84,67,43,43,23,38,37,35,38,43,45,41,31,29,54,22,44,42,17,35,55,26,47,53,54,48,24,47,50,44,56
85,66,46,42,23,39,45,30,40,43,44,46,32,34,48,23,49,40,27,28,49,25,50,52,52,44,21,46,49,44,54
86,62,52,36,25,41,38,40,41,42,43,45,35,27,52,16,47,39,29,26,47,28,49,46,49,56,26,46,53,43,52
87,65,42,48,33,26,36,37,41,37,54,52,32,32,50,23,56,39,20,27,51,22,48,51,51,46,26,40,40,55,51
88,57,41,50,29,34,30,29,48,43,49,48,32,26,52,22,47,46,19,26,52,29,47,53,54,51,23,40,53,43,58
89,62,50,44,28,39,39,41,40,44,49,42,27,29,55,32,48,39,20,26,43,25,46,48,50,55,22,44,53,39,52
90,60,45,46,27,28,39,38,42,45,44,49,34,34,54,20,45,38,28,19,53,30,49,46,57,48,27,39,47,46,54
91,68,46,50,29,28,37,41,43,46,49,44,29,31,52,27,42,37,27,25,48,24,47,44,53,50,20,47,48,45,54
92,66,43,46,31,37,29,38,40,48,46,46,30,28,56,17,49,44,22,31,49,27,53,42,51,49,21,45,49,45,53
93,63,40,48,22,34,42,37,44,47,49,45,29,36,54,27,47,45,24,21,56,20,43,47,49,46,21,46,53,41,55
94,58,51,49,31,33,43,38,43,37,48,46,27,27,54,24,50,37,22,26,55,22,40,41,53,55,25,41,51,46,58
95,66,41,46,36,33,41,37,35,47,44,49,39,26,50,21,50,40,19,29,48,26,49,38,48,58,20,48,55,43,49
96,65,50,49,27,34,41,31,44,37,47,52,33,42,50,27,40,34,19,31,48,24,43,46,49,51,22,42,45,50,58
97,60,36,52,34,39,33,28,38,44,50,46,34,33,59,28,48,36,20,26,59,20,47,46,53,51,20,47,51,39,54
98,68,44,41,26,30,35,38,40,41,48,54,28,39,56,17,44,39,18,30,54,26,39,48,53,51,27,42,48,50,57
99,64,49,43,25,35,40,36,38,37,40,52,29,38,52,24,43,42,21,23,53,29,44,48,54,50,25,49,48,51,49
100,63,43,51,31,36,32,38,40,46,43,44,30,30,56,26,51,37,27,22,51,23,39,44,51,49,22,51,54,45,56
101,65,50,42,30,42,47,34,42,41,41,41,33,34,52,25,47,43,22,19,55,25,49,44,51,53,25,35,48,48,48
102,62,37,44,29,31,40,34,33,42,47,49,30,37,50,30,46,37,22,32,50,26,56,49,56,51,17,48,46,47,53
103,66,54,43,33,35,40,39,35,44,49,43,33,31,55,16,51,37,19,22,43,28,42,50,47,53,28,51,54,43,47
104,58,53,45,31,32,40,38,31,47,47,43,26,32,53,23,48,43,19,25,58,24,42,47,54,53,20,44,53,45,57
105,66,53,38,27,29,38,33,40,48,51,48,29,37,53,32,49,34,24,30,51,22,46,42,50,48,26,41,46,51,49
106,61,46,51,28,35,33,36,37,49,47,55,30,26,49,25,46,40,20,28,55,23,48,43,50,51,15,46,46,53,59
107,60,46,40,27,49,36,42,35,41,36,52,31,33,57,32,43,38,20,20,45,28,49,46,53,52,21,47,50,49,53
108,61,52,48,29,40,39,37,42,35,45,48,33,32,49,19,44,35,21,23,53,26,44,50,45,50,21,46,58,46,60
109,64,43,46,21,37,43,36,41,48,48,46,32,32,46,26,48,45,13,23,52,25,46,48,52,50,24,41,56,48,51
110,70,46,49,24,32,42,43,44,38,51,48,42,41,52,18,41,31,23,30,46,17,50,50,49,48,19,42,45,49,51
111,65,45,43,29,47,33,41,46,36,41,45,35,34,51,14,46,37,23,29,55,34,44,50,48,51,27,39,52,44,47
112,64,46,43,29,38,35,35,36,42,43,48,41,28,54,24,45,42,18,27,51,29,47,53,51,49,28,39,48,46,52
113,60,42,40,26,40,30,31,36,38,50,53,38,27,65,25,37,40,31,26,53,31,35,46,56,54,24,53,47,39,58
114,61,45,52,26,37,32,40,40,41,47,49,36,27,54,17,39,41,25,22,60,19,43,52,58,48,26,48,55,41,50
115,65,49,45,32,36,36,30,37,33,49,53,39,35,56,25,40,41,25,26,46,28,44,45,53,50,21,44,44,47,57
116,62,45,49,26,42,40,31,42,36,46,54,31,29,49,28,47,38,23,22,57,19,50,52,54,46,23,41,47,49,53
117,63,45,48,26,37,41,39,43,44,45,52,26,27,53,21,39,38,19,21,55,22,45,55,54,56,32,44,49,42,50
118,63,46,43,28,27,35,40,33,44,48,50,33,32,51,28,46,37,23,19,58,38,48,50,51,49,16,45,48,41,61
119,63,51,44,26,41,45,33,31,42,37,50,22,33,55,24,42,42,23,25,53,30,48,40,55,51,23,42,54,46,60
120,67,41,44,29,31,37,36,41,37,47,51,29,33,53,19,48,39,26,19,49,31,50,41,53,48,22,43,60,54,53
121,64,41,45,28,39,40,37,30,40,46,40,28,36,45,21,51,47,27,27,57,28,47,50,49,47,25,45,54,48,49
122,63,45,47,25,33,35,35,44,46,44,44,31,35,52,19,46,39,20,27,51,30,49,46,57,46,21,51,49,47,54
123,64,40,46,24,32,44,33,43,42,43,44,34,36,56,20,47,43,21,25,49,29,45,49,55,53,22,43,50,47,52
124,64,44,48,35,34,40,38,32,43,46,47,29,29,56,25,49,43,19,26,50,25,42,41,49,51,28,46,55,44,53
125,65,43,46,31,44,33,41,33,39,46,54,32,39,52,27,44,43,18,25,45,24,42,45,47,49,24,46,55,50,49
126,61,52,37,24,36,36,38,40,48,44,46,32,30,55,18,50,48,19,24,48,26,46,47,47,53,27,48,50,50,51
127,60,51,44,22,38,33,41,38,45,53,50,29,30,57,26,45,39,17,25,48,25,46,52,51,49,26,41,48,43,59
128,65,44,45,22,41,34,36,42,43,44,39,31,33,53,23,42,33,26,27,53,27,47,48,56,55,23,50,55,43,51
129,62,46,43,22,34,35,28,33,42,50,52,35,34,49,22,49,36,23,26,51,30,40,44,62,51,19,51,60,49,53
130,63,39,50,28,36,39,37,39,34,47,55,36,33,49,27,43,42,21,21,56,29,48,41,49,56,21,43,52,46,51
131,62,53,44,25,36,41,35,49,37,50,51,28,31,52,25,52,37,21,24,49,27,47,40,52,54,23,39,53,47,47
132,64,39,49,27,39,39,38,37,43,51,42,31,39,48,17,42,42,18,24,55,26,46,49,56,49,24,43,53,45,56
133,64,46,43,27,40,37,29,40,42,44,48,34,31,52,17,43,40,20,28,57,28,44,51,52,53,21,43,53,50,54
134,61,49,54,24,36,39,42,37,47,45,51,37,29,49,15,38,48,24,24,49,32,49,38,53,52,27,36,51,39,56
135,65,44,41,23,39,32,38,40,42,40,45,41,36,47,20,45,46,21,28,53,25,47,49,50,49,18,49,58,46,54
136,65,49,40,27,40,38,33,47,41,49,48,42,29,46,21,50,44,27,24,51,29,40,43,47,51,20,38,51,41,60
137,67,40,43,22,40,35,32,39,47,48,51,31,32,49,26,41,39,22,24,51,27,57,42,50,50,26,39,56,50,55
138,68,44,43,28,46,36,34,29,43,43,49,38,35,54,22,43,40,22,20,54,28,42,47,54,51,24,43,52,46,53
139,66,46,43,30,35,30,30,40,41,48,50,34,40,56,22,38,38,21,22,47,31,42,51,52,55,20,50,50,50,53
140,63,43,49,30,39,42,40,47,38,46,47,30,30,49,20,39,43,19,23,53,32,47,39,52,51,23,49,50,43,55
141,66,48,51,28,37,33,31,45,48,40,48,26,36,50,29,43,39,20,31,58,26,41,50,49,47,24,41,47,45,54
142,65,50,47,25,28,43,34,39,35,49,43,30,26,52,23,50,43,22,22,54,34,41,51,56,45,26,43,54,49,52
143,57,48,54,36,39,39,36,44,42,49,49,24,27,47,24,45,39,28,21,48,22,46,40,54,48,20,48,50,48,59
144,66,49,44,27,35,39,40,34,42,46,52,29,28,51,23,42,47,20,26,42,25,42,44,56,46,26,43,55,54,58
145,68,42,42,28,33,40,40,41,44,42,48,28,33,55,28,51,45,19,32,54,25,36,51,43,47,21,47,49,47,52
146,66,47,41,26,35,40,32,39,41,47,47,34,33,52,26,42,42,23,24,54,29,54,46,57,45,19,42,51,44,53
147,61,41,45,29,28,31,38,44,47,45,47,28,28,54,26,47,38,16,31,53,29,44,49,48,51,26,41,53,52,61
148,61,43,43,25,38,39,31,45,37,46,49,37,41,50,26,49,38,21,24,49,26,44,42,57,54,21,47,44,41,63
149,66,44,44,27,41,44,37,36,41,48,49,28,37,47,22,48,39,15,25,55,29,45,45,55,48,27,44,46,46,53
150,64,47,45,31,33,45,27,32,45,40,50,29,29,56,27,42,42,26,21,48,29,52,44,50,49,29,42,51,52,54
151,67,49,46,24,31,35,37,34,41,53,50,31,36,57,26,42,39,23,25,49,25,45,52,49,47,23,50,50,47,48
152,65,39,42,28,41,34,35,43,41,41,50,33,31,51,24,49,45,21,23,49,26,48,48,50,49,20,45,51,52,57
153,67,43,44,25,34,31,37,42,47,53,50,28,33,54,26,44,41,23,20,55,16,47,44,57,55,21,36,55,50,53
154,66,44,44,25,36,35,33,41,40,49,50,32,33,54,22,44,43,24,23,52,28,45,50,54,41,25,44,48,46,60
155,61,44,54,27,36,35,30,40,44,45,46,33,31,52,27,47,40,23,24,47,22,47,43,51,61,24,42,56,45,54
156,56,49,52,25,27,30,36,43,43,50,51,38,31,58,26,42,38,29,23,51,24,41,46,54,46,21,38,54,50,59
157,59,47,45,29,36,38,40,40,40,44,43,29,31,59,21,51,35,29,25,52,21,40,44,53,56,26,47,54,42,55
158,61,43,44,28,39,43,32,37,37,50,46,31,37,57,26,42,40,22,26,54,31,42,51,50,45,22,48,47,47,53
159,65,45,41,28,40,38,34,39,40,50,55,32,34,49,21,47,43,21,24,52,26,48,43,46,57,23,38,50,45,57
160,62,42,46,25,35,32,36,46,36,50,51,25,32,52,26,45,41,23,33,55,27,42,40,53,51,26,41,57,47,54
161,63,47,44,20,39,30,34,35,44,47,49,40,35,55,24,45,33,21,30,51,26,48,53,50,54,19,50,49,44,52
162,65,47,39,29,39,43,33,34,42,41,49,32,30,52,25,43,39,25,23,55,25,51,46,55,53,20,44,50,52,50
163,62,44,47,34,32,38,32,41,43,37,46,31,33,52,19,47,34,25,26,48,32,47,53,51,52,26,42,51,51,55
164,63,44,41,23,41,45,32,35,39,55,46,36,30,44,30,41,45,22,15,55,24,50,45,51,49,32,48,49,45,56
165,58,41,51,36,29,39,31,40,42,44,46,36,29,59,29,42,38,18,20,50,25,42,45,59,51,19,51,59,51,51
166,63,46,51,26,36,28,35,45,42,42,51,30,33,52,16,53,37,23,23,49,25,54,48,47,46,32,45,52,50,51
167,60,50,45,32,39,37,43,43,42,43,47,33,32,51,19,44,43,18,28,56,22,42,45,51,56,22,46,52,42,48
168,66,51,46,25,35,33,29,40,42,51,58,35,29,52,30,49,40,24,20,45,29,48,49,48,50,26,44,43,43,51
169,58,40,40,28,31,40,40,41,50,51,54,34,27,56,23,46,36,26,24,43,26,46,49,47,57,21,45,55,38,59
170,56,46,52,29,41,34,31,36,41,53,49,38,35,55,23,45,41,19,31,56,27,47,42,54,50,24,41,44,38,53
171,57,44,45,28,30,37,34,44,45,43,55,31,35,54,25,43,43,29,18,50,28,43,46,57,51,21,44,46,48,57
172,61,38,45,30,34,43,35,37,38,44,47,32,39,50,25,41,44,25,19,49,33,38,49,51,49,26,54,54,43,58
173,60,46,43,28,38,34,36,45,46,53,46,32,27,56,19,48,45,17,26,50,21,42,49,49,53,17,46,54,49,56
174,60,46,52,27,37,38,36,37,43,45,49,29,34,54,31,35,38,25,29,47,18,44,48,53,54,22,48,45,50,57
175,63,44,43,30,37,38,37,39,44,41,56,29,32,50,26,40,42,20,23,54,34,47,49,49,48,24,40,50,47,55
176,58,48,43,22,39,37,33,38,45,38,42,33,37,51,25,44,41,30,26,56,28,39,51,45,54,22,41,62,47,56
177,58,46,46,23,39,39,37,41,47,44,49,28,30,50,24,48,43,27,20,48,26,54,41,58,52,20,39,52,46,56
178,67,44,44,29,37,35,37,43,43,52,44,31,36,56,21,45,41,22,22,48,29,39,44,49,49,23,46,54,50,51
179,68,46,40,30,30,42,44,46,44,46,43,32,33,52,17,47,42,23,17,56,27,46,43,53,45,21,48,49,43,58
180,63,47,51,26,32,38,30,43,41,50,51,35,23,53,24,38,44,16,27,46,30,47,46,55,53,27,48,53,49,45
181,62,53,52,31,37,37,33,40,43,37,49,32,29,52,25,44,44,22,28,49,20,45,43,47,58,23,44,53,47,52
182,58,42,55,27,36,41,39,36,43,46,46,32,34,51,25,44,41,21,24,45,32,47,47,50,51,19,48,49,45,57
183,62,46,42,28,44,34,32,42,42,49,46,38,28,58,20,48,41,23,20,49,32,47,46,49,48,22,46,54,38,57
184,64,47,44,35,34,35,42,42,42,48,50,33,32,49,23,40,34,21,30,55,22,43,44,53,47,20,47,52,47,56
185,60,56,46,32,40,38,34,36,41,50,58,23,28,56,26,47,43,18,25,48,22,47,45,44,45,17,43,58,48,57
186,64,45,43,26,40,29,38,42,47,49,51,32,34,53,22,48,40,29,20,52,23,46,45,54,50,23,41,61,40,44
187,65,47,43,26,37,45,31,42,46,49,51,26,29,44,25,47,44,26,22,51,26,46,51,45,48,23,47,45,44,60
188,61,51,42,30,46,34,39,33,49,40,47,28,34,56,18,44,35,28,24,51,22,44,41,54,55,24,49,51,43,58
189,60,51,49,28,27,35,35,37,46,41,50,35,39,53,21,45,37,21,22,49,28,44,46,61,47,26,45,53,46,54
190,66,51,45,28,32,42,34,36,46,52,47,37,32,54,16,42,41,22,26,53,24,37,48,50,57,22,35,52,51,53
191,61,44,51,28,39,42,30,36,42,49,40,32,31,56,19,55,42,23,25,46,27,45,42,56,55,25,47,47,46,50
192,64,43,48,24,43,42,31,36,39,43,53,33,30,55,26,42,40,24,23,54,25,48,43,52,49,23,42,53,48,55
193,63,50,40,29,37,34,41,48,46,46,45,36,27,52,24,42,42,22,25,45,27,42,50,51,50,18,47,46,47,59
194,57,43,44,22,37,34,43,44,37,50,48,30,29,51,26,47,50,18,23,51,31,41,47,53,50,17,47,60,46,55
195,64,42,49,24,37,40,33,41,46,46,52,25,30,58,19,48,36,21,19,49,24,42,46,51,54,30,44,56,48,57
196,61,43,39,30,44,35,34,35,40,48,43,39,31,49,23,50,31,20,25,54,30,53,41,49,53,26,41,54,49,61
197,63,41,48,23,38,41,29,46,37,45,51,35,36,51,17,48,51,22,24,56,34,51,49,42,47,22,35,46,48,55
198,67,44,45,28,29,35,41,44,42,49,49,32,26,52,30,50,36,25,26,52,21,49,50,44,53,24,44,49,44,51
199,63,46,45,35,39,36,36,40,41,53,49,41,30,54,24,48,38,22,21,45,34,38,46,48,48,22,42,50,46,51
200,60,54,42,25,35,33,42,39,39,47,47,37,34,52,16,48,47,21,27,50,23,49,53,51,52,20,39,45,51,53
201,61,48,38,27,36,37,32,42,44,50,42,28,31,50,28,41,37,22,26,57,34,41,43,56,49,27,45,52,49,58
202,56,42,37,30,32,35,40,39,43,54,54,41,40,52,25,44,42,15,25,50,31,44,49,54,53,23,39,54,35,53
203,63,44,47,29,31,34,31,43,39,51,45,31,35,53,24,47,33,22,29,56,22,41,47,52,55,24,44,53,47,59
204,66,50,42,34,36,40,35,37,47,42,48,34,29,52,26,45,37,24,20,48,25,47,44,54,51,22,46,52,47,51
205,66,44,41,32,34,38,38,36,44,44,43,33,30,54,20,40,41,17,32,52,26,44,42,54,55,23,49,54,44,61
206,65,57,40,31,36,32,38,44,48,50,47,35,32,50,20,46,39,21,23,42,25,50,49,53,50,18,47,49,40,54
207,64,43,43,28,35,31,32,37,41,55,45,33,29,54,23,46,42,20,29,50,31,50,49,54,51,21,50,48,46,51
208,63,47,42,25,32,41,38,49,44,44,47,34,33,54,26,43,45,19,25,52,24,46,49,43,47,21,47,53,43,55
209,65,42,49,27,32,32,39,40,43,48,48,33,28,53,21,45,40,19,23,52,27,49,47,51,54,23,45,57,43,56
210,61,42,42,35,36,31,42,37,43,50,50,42,28,46,25,46,44,24,29,52,25,39,44,51,49,25,39,55,48,51
211,61,43,46,22,32,41,33,42,37,46,57,36,32,54,31,42,31,22,23,48,28,46,46,54,54,25,44,53,43,59
212,60,43,45,32,38,35,33,38,42,43,50,33,33,55,27,40,38,24,26,57,27,41,52,46,54,23,41,47,51,57
213,63,43,41,27,34,38,37,35,45,48,45,26,39,55,27,41,36,19,28,52,25,45,49,55,51,25,44,56,44,58
214,64,42,51,36,33,37,36,46,36,43,50,37,42,57,24,47,35,28,22,49,27,40,44,52,48,25,43,46,42,49
215,61,41,39,31,37,41,39,37,42,44,46,34,37,53,28,44,41,25,21,49,26,46,43,57,49,24,43,51,48,54
216,61,38,47,26,37,33,34,41,32,50,54,33,32,49,21,44,41,20,25,52,33,44,51,56,49,24,48,52,46,58
217,63,49,45,31,39,37,37,37,44,37,41,35,33,55,23,46,44,26,22,52,21,43,47,53,54,21,46,49,48,53
218,62,48,40,28,32,36,41,30,49,46,51,37,33,53,24,43,40,23,18,48,30,46,46,50,55,26,44,51,50,51
219,56,45,43,26,42,28,34,43,40,50,54,26,37,55,26,46,39,23,24,47,33,42,46,55,54,24,36,56,45,56
220,63,48,43,25,35,34,33,43,38,52,53,36,30,46,29,42,44,26,19,49,29,47,50,48,53,23,45,45,49,54
