team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,56.729,25.271,0.317,0.487,0.634,0.837,1.0
OKC,63.396,18.604,0.256,0.45,0.62,0.83,1.0
CLE,59.775,22.225,0.059,0.119,0.341,0.644,1.0
IND,48.119,33.881,0.051,0.1,0.23,0.547,0.984
NYK,50.262,31.738,0.045,0.104,0.236,0.575,0.994
MIL,46.27,35.73,0.037,0.084,0.213,0.463,0.95
MIN,44.558,37.442,0.035,0.103,0.193,0.369,0.754
DEN,50.244,31.756,0.035,0.098,0.253,0.558,0.979
DAL,44.918,37.082,0.035,0.096,0.197,0.394,0.766
MEM,49.88,32.12,0.032,0.08,0.23,0.51,0.972
HOU,49.34,32.66,0.02,0.063,0.161,0.436,0.964
SAC,42.735,39.265,0.014,0.038,0.104,0.236,0.575
PHO,40.961,41.039,0.013,0.025,0.066,0.139,0.367
ORL,42.714,39.286,0.012,0.037,0.115,0.283,0.779
PHI,35.335,46.665,0.01,0.019,0.047,0.081,0.224
MIA,41.884,40.116,0.006,0.026,0.084,0.225,0.725
ATL,41.549,40.451,0.006,0.014,0.057,0.204,0.685
GSW,41.078,40.922,0.006,0.013,0.05,0.131,0.387
LAL,42.608,38.392,0.005,0.018,0.065,0.19,0.549
LAC,43.717,38.283,0.003,0.015,0.054,0.191,0.607
DET,39.69,42.31,0.002,0.004,0.026,0.095,0.459
SAS,36.903,44.097,0.001,0.001,0.007,0.016,0.08
CHI,35.279,46.721,0.0,0.006,0.016,0.041,0.178
CHO,27.365,54.635,0.0,0.0,0.001,0.002,0.012
BRK,26.708,55.292,0.0,0.0,0.0,0.003,0.003
TOR,26.455,55.545,0.0,0.0,0.0,0.0,0.007
POR,28.817,53.183,0.0,0.0,0.0,0.0,0.0
NOP,28.435,53.565,0.0,0.0,0.0,0.0,0.0
UTA,24.822,57.178,0.0,0.0,0.0,0.0,0.0
WAS,18.454,63.546,0.0,0.0,0.0,0.0,0.0
