team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,58.796,23.204,0.33,0.495,0.66,0.865,1.0
OKC,64.9,17.1,0.306,0.518,0.686,0.844,1.0
DEN,52.287,29.713,0.06,0.131,0.325,0.599,1.0
MIN,46.889,35.111,0.057,0.118,0.24,0.507,0.929
CLE,65.039,16.961,0.044,0.154,0.43,0.73,1.0
NYK,51.577,30.423,0.042,0.113,0.229,0.67,1.0
IND,46.505,35.495,0.042,0.104,0.251,0.543,1.0
MIL,45.767,36.233,0.027,0.062,0.2,0.48,0.995
LAL,49.502,32.498,0.021,0.053,0.16,0.481,0.976
GSW,46.001,35.999,0.015,0.049,0.143,0.329,0.81
MEM,50.11,31.89,0.013,0.048,0.17,0.491,0.992
DAL,41.558,40.442,0.009,0.015,0.049,0.089,0.334
HOU,49.007,32.993,0.008,0.036,0.117,0.406,0.977
ORL,37.66,44.34,0.007,0.019,0.048,0.118,0.501
SAC,42.417,39.583,0.006,0.023,0.065,0.131,0.409
MIA,38.357,43.643,0.005,0.017,0.058,0.144,0.615
DET,44.377,37.623,0.003,0.025,0.079,0.28,0.984
LAC,43.564,38.436,0.002,0.006,0.039,0.108,0.513
ATL,39.606,42.394,0.001,0.005,0.024,0.116,0.67
PHO,37.929,44.071,0.001,0.003,0.005,0.014,0.054
PHI,30.819,51.181,0.001,0.001,0.005,0.012,0.031
CHI,34.759,47.241,0.0,0.005,0.015,0.04,0.193
POR,35.207,46.793,0.0,0.0,0.001,0.001,0.004
BRK,27.625,54.375,0.0,0.0,0.001,0.001,0.003
TOR,29.775,52.225,0.0,0.0,0.0,0.001,0.008
SAS,34.18,47.82,0.0,0.0,0.0,0.0,0.002
NOP,24.572,57.428,0.0,0.0,0.0,0.0,0.0
CHO,21.738,60.262,0.0,0.0,0.0,0.0,0.0
UTA,20.673,61.327,0.0,0.0,0.0,0.0,0.0
WAS,18.804,63.196,0.0,0.0,0.0,0.0,0.0
