simulation,OKC,LAL,PHX,UTA,MIL,MEM,CHI,POR,ATL,ORL,BOS,CHO,DAL,NYK,IND,GSW,LAC,NOP,SAC,HOU,BRK,TOR,PHI,DEN,MIN,WAS,MIA,SAS,CLE,DET
23,55,52,41,30,33,43,41,39,43,40,51,32,39,49,18,39,43,23,21,56,22,47,48,54,49,23,40,57,51,52
24,67,41,48,25,35,34,41,34,41,48,44,37,24,49,25,45,44,21,21,57,23,45,51,49,49,24,44,54,52,59
25,60,51,40,28,40,35,35,44,40,48,54,33,38,51,29,44,40,23,22,51,23,39,43,52,44,18,48,54,48,56
26,62,46,47,27,28,38,44,41,41,41,52,33,33,47,26,43,43,21,25,53,25,45,45,50,49,24,45,47,51,59
27,61,49,45,27,36,37,39,39,43,45,50,36,35,53,19,47,35,27,18,49,26,47,41,52,48,22,49,50,49,57
28,61,46,48,28,33,31,42,43,41,47,46,37,31,52,18,43,43,25,24,56,23,46,49,54,46,22,43,54,47,52
29,60,55,37,20,39,34,42,44,43,46,49,37,31,45,27,47,44,23,24,49,24,50,43,52,42,17,41,55,49,62
30,65,48,44,26,34,34,40,44,44,45,45,36,34,55,22,45,41,26,19,51,17,43,43,56,45,22,51,49,51,56
31,63,50,44,28,34,39,31,38,42,46,52,35,35,49,28,48,38,29,21,46,20,47,48,57,50,18,43,50,43,59
32,61,49,43,24,40,37,37,46,43,46,54,34,33,57,18,47,47,25,24,48,20,46,40,47,48,23,41,46,47,60
33,63,51,46,27,39,30,42,43,45,42,46,42,37,51,20,47,41,17,25,50,21,48,41,51,49,20,44,51,49,53
34,68,51,47,23,33,38,39,42,41,46,52,31,30,48,26,45,40,24,25,57,19,49,42,50,46,22,41,53,48,55
35,62,47,47,25,38,38,38,48,40,39,47,33,34,59,21,42,46,19,18,49,23,50,42,51,53,20,48,48,49,57
36,64,44,43,27,34,37,38,39,38,44,46,36,35,47,22,46,41,28,22,57,24,47,49,55,43,23,48,50,47,57
37,63,42,44,33,36,34,40,40,42,47,47,35,32,50,18,47,41,20,28,49,29,52,45,54,48,23,48,50,45,49
38,60,38,43,25,33,38,36,42,40,46,48,36,32,51,27,45,47,22,24,56,30,45,45,57,52,15,36,53,50,59
39,63,40,44,24,31,36,37,43,45,39,55,38,30,51,28,44,41,28,26,48,27,48,43,56,43,24,45,54,49,51
40,64,39,47,26,29,37,46,37,41,44,51,36,31,52,22,46,43,22,22,53,23,44,43,53,51,20,53,58,44,54
41,63,46,49,27,39,36,37,44,45,47,49,33,36,53,17,45,38,22,22,47,22,46,47,50,42,23,48,53,53,52
42,60,49,40,21,38,40,44,48,44,39,52,39,35,48,22,44,44,18,21,52,21,48,44,53,48,17,46,51,46,59
43,67,48,45,28,46,31,42,38,44,44,52,30,36,47,20,42,45,26,25,52,18,40,42,51,49,24,46,55,43,55
44,62,43,48,25,32,40,35,45,45,40,56,33,35,51,30,41,41,31,21,52,26,52,43,50,42,17,50,52,37,56
45,65,47,52,28,26,40,45,34,41,49,45,35,36,46,28,45,46,28,20,46,22,43,44,51,44,21,44,52,52,56
46,63,43,44,23,35,42,41,40,41,39,50,34,39,52,32,41,37,24,21,54,22,49,39,50,46,21,47,50,54,58
47,64,47,49,24,37,40,39,39,36,45,48,37,41,56,19,45,42,22,25,51,23,50,45,46,40,21,49,52,45,54
48,70,43,41,30,40,31,40,45,37,43,46,37,35,50,22,47,39,21,23,55,25,46,48,47,50,19,46,51,51,53
49,63,42,40,28,39,36,36,41,42,50,46,37,34,47,22,42,47,23,19,59,23,48,46,52,45,25,44,57,46,52
50,63,43,46,31,37,33,39,39,40,41,49,37,39,50,21,47,43,22,27,59,23,43,45,47,46,20,49,52,43,57
51,60,44,49,24,34,41,44,48,43,47,46,36,33,52,17,48,38,24,24,52,27,49,40,54,49,19,40,51,47,51
52,67,49,47,24,32,36,42,37,46,43,44,39,29,50,18,44,42,23,25,53,24,52,46,55,53,18,44,50,47,52
53,59,52,47,21,37,32,41,45,42,42,49,40,30,43,20,50,41,22,23,51,21,53,43,52,48,24,47,56,44,56
54,62,41,48,25,35,32,39,42,40,40,48,32,36,51,32,47,47,23,27,47,27,44,43,51,43,26,43,52,51,57
55,66,49,37,23,34,36,42,43,41,40,56,38,31,48,25,44,43,30,26,55,15,45,42,51,49,21,50,48,48,55
56,61,43,45,21,38,38,44,41,44,47,46,36,33,51,19,43,43,22,31,51,21,43,42,53,44,22,46,55,52,56
57,66,49,41,25,41,38,31,42,45,48,48,33,32,53,23,52,45,23,22,57,20,48,43,51,48,17,47,48,48,47
58,63,47,45,22,41,34,40,42,40,44,48,38,29,54,17,43,38,17,25,56,29,45,42,51,53,20,47,53,51,57
59,61,43,40,20,34,41,41,45,41,44,53,44,33,51,30,49,39,25,22,46,24,51,46,47,45,22,41,54,48,51
60,63,47,43,25,33,38,40,36,39,38,50,33,28,55,28,53,43,33,21,47,24,49,48,45,48,21,51,49,49,54
61,64,50,49,26,35,39,37,46,47,39,47,41,31,45,24,44,40,22,22,54,24,47,45,49,47,15,46,51,50,55
62,61,52,44,30,27,33,41,42,42,42,51,35,33,48,29,45,44,23,24,49,19,46,46,50,54,25,43,46,54,53
63,63,49,48,25,41,37,35,40,41,40,50,26,38,55,23,51,40,20,25,53,21,45,37,51,50,21,43,54,51,58
64,59,42,45,25,31,41,41,42,45,41,51,34,36,52,21,43,44,19,25,50,26,46,44,55,50,19,51,51,48,54
65,63,46,50,22,36,36,36,42,43,50,48,37,27,51,28,35,39,30,19,55,25,40,47,55,54,17,46,51,48,55
66,64,41,53,19,34,34,41,42,41,40,49,30,33,48,19,48,47,29,23,51,26,49,45,54,43,26,46,55,49,52
67,63,45,49,25,38,31,33,49,46,44,48,40,33,46,26,46,41,23,21,50,20,53,53,48,48,22,43,49,45,53
68,62,42,41,29,38,38,41,47,39,39,55,41,33,56,19,47,38,19,21,54,23,50,41,48,44,20,43,54,49,60
69,63,47,44,22,37,37,39,34,43,43,55,35,36,48,29,45,50,27,24,52,23,47,41,52,45,17,40,54,49,53
70,61,50,37,28,35,38,40,38,46,44,47,35,36,50,25,52,41,28,22,48,23,44,47,50,50,21,42,54,46,53
71,67,51,43,32,34,36,40,41,37,47,48,43,27,47,19,46,40,22,30,52,22,46,46,50,42,25,40,51,51,56
72,61,44,48,22,37,40,35,37,41,48,55,33,30,52,25,46,42,22,26,48,23,48,43,55,49,19,51,50,44,57
73,59,44,45,25,39,43,36,41,40,45,53,36,33,48,23,39,46,22,19,51,26,51,42,54,45,19,45,48,55,59
74,66,41,54,22,34,42,41,38,44,39,49,30,37,49,36,45,42,26,27,53,22,46,36,53,40,20,47,49,46,57
75,62,52,45,31,36,36,47,38,42,44,46,36,31,51,18,45,44,23,19,53,23,44,40,53,46,15,45,54,53,59
76,59,46,41,26,42,36,41,39,42,42,54,41,31,50,18,48,42,23,23,52,28,48,43,49,49,24,42,51,47,54
77,64,49,53,32,37,37,32,38,34,41,52,31,34,45,21,40,47,22,25,51,23,47,43,56,49,27,45,57,44,55
78,63,50,47,24,34,28,41,42,42,41,50,39,39,52,22,44,43,22,20,49,19,40,49,51,50,23,47,56,46,58
79,64,48,49,29,34,36,33,38,44,46,46,33,27,53,19,48,40,26,32,50,27,39,37,52,49,27,44,56,50,55
80,62,51,41,25,39,42,35,46,40,48,51,32,27,48,29,45,39,20,24,52,22,47,41,49,47,27,42,51,49,60
81,62,42,50,23,32,42,37,39,38,47,41,36,41,52,20,40,38,28,24,55,32,49,48,50,46,18,43,51,52,55
82,70,50,46,26,36,35,39,35,42,39,47,32,44,43,22,46,43,24,23,53,24,49,45,47,47,24,42,51,50,57
83,59,46,48,27,39,36,33,44,31,46,49,36,38,54,26,47,36,24,27,49,23,44,45,52,51,23,50,46,49,53
84,63,49,46,26,29,38,44,41,37,46,47,37,38,53,21,48,39,24,22,49,20,51,44,49,51,18,49,50,49,53
85,59,46,49,26,42,39,36,34,35,47,56,37,28,47,20,45,41,19,28,50,27,47,45,55,53,23,47,50,46,54
86,60,41,47,26,39,36,31,39,42,49,52,40,30,49,34,48,47,24,23,53,19,44,40,55,47,20,42,55,50,49
87,64,46,45,25,36,38,39,46,40,44,51,34,35,51,18,40,43,30,21,55,22,45,47,49,49,23,45,48,47,55
88,59,46,47,23,38,36,38,39,41,41,48,33,41,54,21,48,44,24,21,47,22,50,51,57,48,19,44,46,46,59
89,61,49,39,25,39,35,41,40,38,43,46,30,32,47,22,48,38,29,25,56,29,46,51,50,47,20,45,54,49,57
90,58,51,53,33,40,37,37,39,42,46,47,38,35,48,21,43,39,22,20,53,20,44,45,51,45,20,44,49,50,61
91,66,47,51,25,32,39,36,47,43,45,55,36,32,47,26,45,43,26,20,53,24,46,48,49,36,19,45,46,47,57
92,60,41,49,26,37,37,41,43,33,45,49,38,32,49,19,47,38,27,26,45,29,39,45,48,49,22,52,53,51,61
93,64,36,48,25,31,41,37,42,43,48,42,41,35,52,24,49,41,21,22,53,27,46,47,50,47,24,47,50,43,55
94,61,49,45,30,37,35,38,42,38,34,47,39,35,50,28,52,45,27,24,45,20,49,40,49,56,23,46,42,51,54
95,62,46,46,28,40,36,36,38,42,47,48,40,34,46,17,46,44,24,24,53,28,48,46,49,45,18,47,49,49,55
96,63,42,47,31,30,40,38,42,43,39,52,29,33,54,22,46,42,21,26,47,19,49,49,52,50,21,53,46,51,54
97,64,51,48,29,38,37,34,39,44,43,49,36,37,51,27,51,41,21,25,54,18,47,40,44,42,20,43,49,52,57
98,64,47,48,27,39,43,40,43,43,48,52,24,34,52,23,44,33,25,23,54,21,51,43,47,45,20,49,47,48,54
99,63,51,47,28,45,35,35,31,39,42,47,38,31,48,29,50,37,23,24,55,23,48,46,52,46,13,49,50,46,60
100,61,47,42,29,33,43,39,45,37,49,52,36,31,52,19,46,41,18,22,52,19,46,47,52,47,18,44,57,48,59
101,62,48,49,26,36,33,38,42,42,37,51,28,39,49,25,46,39,24,20,51,31,50,41,54,51,20,46,49,52,52
102,68,37,44,26,41,37,37,38,41,47,49,32,33,50,28,50,39,22,26,50,28,50,41,51,48,21,45,59,42,51
103,60,42,43,20,39,32,38,35,46,42,44,30,38,54,21,39,40,28,28,57,21,53,49,55,51,26,47,49,48,56
104,62,48,42,26,37,39,38,41,36,38,51,42,37,46,21,47,47,20,27,55,19,50,45,49,49,20,44,53,51,51
105,63,39,45,20,40,41,46,42,46,47,48,39,35,51,21,47,42,22,24,50,23,45,44,55,48,19,38,46,52,53
106,61,49,38,27,31,35,35,40,40,45,53,32,42,54,20,45,43,19,29,51,21,50,45,48,52,23,47,53,46,57
107,58,48,42,31,34,32,40,41,45,40,48,41,40,47,20,48,49,19,23,51,24,45,46,54,39,23,47,50,47,59
108,60,40,41,23,33,44,38,41,36,44,51,34,44,50,26,50,43,24,23,49,28,42,45,47,52,20,50,47,53,53
109,62,45,48,26,37,31,45,38,40,43,47,35,34,57,20,43,43,24,23,52,23,45,43,53,49,19,46,55,53,52
110,64,38,46,25,44,36,34,44,43,38,54,43,33,44,30,44,45,24,24,49,23,50,43,48,51,18,43,51,49,53
111,61,41,48,24,34,43,36,42,36,46,53,33,34,51,24,44,47,20,29,51,24,42,50,53,45,25,39,48,49,59
112,66,51,47,26,34,46,37,38,41,34,51,37,29,55,21,42,43,23,26,54,24,52,39,45,51,15,41,61,47,55
113,65,46,48,32,37,39,35,49,40,43,55,33,29,43,23,50,35,22,17,55,19,47,46,51,43,28,45,56,48,52
114,61,44,47,24,32,32,44,38,40,48,46,31,34,55,22,48,44,25,24,51,24,49,47,53,47,22,47,51,49,52
115,63,48,46,25,33,40,38,48,45,43,48,37,33,50,21,49,40,18,21,57,25,49,39,52,47,22,45,51,45,53
116,63,46,50,29,34,34,39,45,45,44,45,41,36,50,20,50,44,23,17,47,23,44,43,50,49,18,50,49,51,52
117,57,42,41,27,32,38,44,43,41,43,51,35,34,52,18,45,40,28,25,52,25,45,46,52,50,26,48,53,45,53
118,65,46,44,27,37,31,39,38,35,44,48,32,33,48,23,47,42,31,30,55,27,46,42,54,46,21,45,50,46,59
119,65,45,49,22,37,36,42,38,43,45,49,35,33,48,24,49,47,24,17,53,23,45,45,49,42,22,45,48,49,62
120,62,43,49,32,36,36,35,38,46,45,46,35,37,53,23,47,49,19,25,47,18,48,43,50,48,21,44,51,44,61
121,63,47,49,27,38,40,41,40,47,37,49,33,30,54,25,39,39,23,25,50,21,50,43,54,45,23,41,55,41,62
122,64,42,46,27,33,30,41,46,46,36,51,36,32,48,24,48,46,24,20,53,30,46,45,49,42,19,44,53,48,62
123,58,46,43,20,30,37,40,48,42,40,54,39,34,50,21,49,39,27,24,60,19,47,41,51,43,26,39,53,51,60
124,62,47,43,20,43,35,35,41,40,37,54,32,36,47,23,49,42,27,28,56,23,45,50,47,51,19,40,57,49,53
125,68,44,45,28,34,36,30,43,44,45,45,35,34,51,29,45,40,20,19,51,21,52,42,50,45,28,47,54,53,53
126,63,46,41,27,35,40,38,44,44,50,49,36,35,50,19,40,43,26,24,49,21,47,46,47,49,23,44,54,43,58
127,60,45,46,26,33,33,37,43,42,39,47,43,34,46,24,43,40,26,24,55,21,48,42,59,47,26,45,52,48,57
128,61,44,45,25,38,37,43,42,43,44,47,33,44,46,23,45,40,23,25,52,21,47,48,47,45,24,49,50,46,54
129,64,48,47,26,40,42,36,37,41,41,50,38,32,50,21,42,39,21,28,52,20,47,50,49,47,23,40,54,48,58
130,65,48,41,30,37,38,45,39,45,40,51,29,40,48,24,47,37,23,27,46,17,44,46,56,50,18,45,53,46,56
131,56,47,43,33,44,37,41,38,39,48,50,37,38,41,19,46,38,22,24,55,28,54,42,51,49,18,39,52,48,54
132,64,47,44,23,33,41,39,40,38,45,52,33,32,48,28,44,36,26,22,51,27,47,45,48,48,20,49,51,53,57
133,65,46,49,16,34,42,39,42,37,39,47,34,37,51,21,49,43,30,25,53,20,46,45,52,45,27,49,52,50,46
134,62,47,45,25,38,35,38,41,42,38,49,36,37,48,21,46,43,24,25,43,28,41,49,48,54,21,46,56,49,56
135,62,41,47,26,37,38,41,41,44,45,50,35,36,54,20,49,41,24,22,53,19,38,46,50,53,18,46,50,50,55
136,63,41,48,28,37,30,34,43,41,43,49,34,36,47,23,53,42,32,19,45,25,53,47,55,45,23,39,52,50,54
137,64,49,35,26,36,37,41,44,35,48,52,30,36,48,20,41,45,23,21,55,25,43,43,55,48,25,52,52,47,55
138,62,48,40,23,30,35,41,45,43,41,55,30,35,46,36,45,40,30,21,45,23,51,51,50,42,16,47,55,49,56
139,60,43,48,33,38,34,36,38,42,38,56,33,33,54,17,43,44,21,22,50,29,47,43,58,49,20,42,52,52,56
140,60,41,48,23,39,32,39,42,38,48,47,33,31,51,24,54,42,21,20,59,23,44,49,53,49,19,48,45,50,59
141,61,49,47,24,35,39,39,42,40,46,47,35,29,47,18,50,40,23,23,49,23,50,43,55,46,25,43,56,52,55
142,61,51,46,28,29,41,41,39,41,46,49,35,31,51,20,37,47,22,21,53,26,48,42,48,44,24,39,56,55,60
143,66,42,45,25,30,34,38,44,42,41,53,39,37,54,18,50,45,26,20,58,24,45,42,52,42,24,46,46,46,57
144,69,44,46,22,35,44,31,38,39,46,51,37,32,53,19,49,42,22,25,46,26,49,45,48,51,25,47,49,50,51
145,62,44,43,20,39,27,46,42,37,42,48,39,42,58,27,45,38,26,21,51,19,52,48,49,46,20,43,56,46,55
146,67,47,41,23,43,44,39,38,40,39,41,39,34,47,28,41,41,20,27,55,19,46,47,55,49,20,46,54,51,50
147,63,47,42,25,41,45,32,45,43,49,44,38,29,46,27,44,32,30,24,50,21,49,42,54,49,21,45,54,44,56
148,60,49,47,26,31,35,40,48,38,41,51,43,33,52,25,44,48,28,21,52,21,47,39,50,41,25,44,52,44,56
149,63,46,42,26,34,36,43,41,40,44,55,33,32,50,18,44,43,30,19,57,27,45,46,48,44,22,40,51,52,60
150,64,45,49,27,40,36,37,39,44,42,46,36,31,55,23,41,38,26,27,53,25,47,46,54,45,23,42,43,49,58
151,64,49,40,27,32,33,41,37,46,47,42,38,32,48,24,42,46,28,20,54,27,52,44,54,43,19,46,55,48,53
152,61,47,45,25,40,42,33,39,49,43,46,34,33,46,22,52,41,25,25,48,22,48,42,53,47,22,45,51,50,55
153,60,48,44,23,30,44,35,46,46,46,44,32,40,49,21,45,32,23,22,56,24,46,51,48,49,16,49,55,48,59
154,64,47,44,24,38,34,41,41,36,41,47,28,41,55,21,49,40,23,29,49,21,45,44,49,48,28,49,58,47,50
155,64,45,45,25,35,39,37,41,37,44,49,37,30,49,22,48,41,22,29,52,20,44,48,46,49,29,47,51,52,54
156,60,45,46,26,37,38,34,43,39,43,49,34,40,55,28,39,36,30,20,56,22,49,43,58,42,22,50,50,46,51
157,60,47,46,25,39,27,41,41,39,40,55,30,33,52,20,48,31,27,23,53,25,49,43,52,46,21,46,60,53,59
158,62,34,39,30,42,37,37,36,46,40,50,35,32,54,27,48,39,26,21,51,24,42,48,55,47,18,49,53,53,56
159,63,49,42,27,28,37,46,45,50,39,48,31,36,49,25,49,36,26,24,58,24,46,38,53,46,19,47,54,43,53
160,61,53,46,29,35,39,35,43,42,44,49,34,31,46,25,52,41,24,23,46,24,45,45,47,48,18,43,52,52,59
161,64,47,47,27,37,29,38,42,43,43,43,40,36,47,28,53,42,19,26,47,23,49,44,52,49,14,43,53,51,55
162,68,50,45,26,40,48,40,43,43,46,47,34,35,51,19,43,42,24,24,51,25,47,41,46,42,19,43,49,47,53
163,58,45,53,27,36,38,40,40,39,48,45,41,27,56,19,41,44,24,24,51,26,44,42,55,46,23,41,54,47,57
164,64,44,42,23,33,36,40,46,40,44,53,40,37,49,22,48,44,23,17,51,24,42,50,50,44,22,48,51,48,56
165,60,55,44,24,33,45,40,45,42,39,52,34,36,48,21,43,47,29,20,48,24,48,42,53,45,20,42,48,47,57
166,58,49,44,23,32,38,33,42,44,43,50,34,32,54,23,46,44,26,24,53,21,49,50,51,44,22,48,52,47,55
167,63,48,43,25,37,41,44,37,41,41,41,34,40,49,22,43,40,26,19,57,25,49,47,47,46,19,47,56,50,54
168,65,47,42,28,38,42,38,45,44,40,49,32,35,45,23,51,42,24,24,50,20,49,45,50,42,20,45,50,46,60
169,61,45,40,21,36,37,37,38,42,48,47,39,40,50,18,48,40,25,22,53,21,49,40,52,47,20,49,56,51,59
170,63,46,50,27,40,39,39,42,40,37,52,36,36,46,21,50,40,22,16,50,23,52,45,46,44,24,48,51,51,55
171,63,49,42,28,30,39,41,40,39,42,54,38,34,50,20,40,42,28,23,55,24,45,41,53,49,18,45,52,48,59
172,61,50,50,36,30,31,38,45,38,47,54,33,41,50,20,43,43,21,21,53,18,50,54,46,42,16,47,53,48,52
173,63,50,42,30,43,35,41,44,41,33,49,33,31,50,18,45,36,23,29,52,30,48,51,54,43,22,43,53,47,52
174,66,54,43,25,30,43,42,43,47,50,46,36,38,46,23,42,33,21,27,52,17,46,46,49,47,21,50,49,44,55
175,63,42,42,33,38,40,40,39,44,46,46,33,37,52,23,48,38,23,22,51,18,45,46,55,49,23,47,53,42,53
176,58,44,46,24,43,35,34,36,41,42,48,36,39,48,23,48,42,23,25,53,21,48,42,56,50,26,43,50,50,57
177,60,40,43,25,34,38,38,35,38,45,52,30,33,49,29,49,45,25,24,56,22,47,51,56,44,23,39,53,50,58
178,60,42,44,21,36,36,40,38,41,46,53,35,37,55,19,45,38,26,23,53,21,52,45,53,49,23,44,48,53,55
179,64,38,43,30,42,32,40,43,47,38,52,37,29,51,19,49,45,21,24,52,17,45,46,50,50,24,46,53,45,59
180,57,49,41,25,27,40,37,40,42,50,52,32,36,53,27,48,45,22,25,44,24,49,45,53,48,19,42,49,52,58
181,63,54,53,21,34,33,38,42,44,47,46,33,30,51,20,42,42,21,23,51,19,49,44,52,55,21,43,53,50,57
182,64,47,39,19,37,41,39,40,42,51,52,35,35,38,24,49,39,31,23,46,20,52,46,55,49,22,46,46,49,55
183,59,44,43,30,37,37,44,48,42,48,50,35,39,49,18,45,39,24,20,48,19,47,40,56,47,23,42,47,55,56
184,61,40,49,28,33,33,44,36,43,36,53,31,38,54,27,45,45,21,24,50,24,44,42,53,46,25,48,55,46,57
185,64,49,48,22,33,30,35,39,40,46,51,36,41,49,24,47,42,22,30,50,16,54,52,48,44,17,47,53,48,54
186,64,46,41,28,40,36,37,39,39,44,44,41,37,46,26,42,45,22,26,55,26,53,45,53,41,21,41,48,53,52
187,69,54,37,21,41,46,34,37,44,45,53,34,29,50,17,47,35,32,24,52,29,48,44,51,43,22,43,53,42,55
188,65,50,43,29,39,38,31,35,44,42,51,37,38,48,31,45,42,19,23,49,19,49,40,49,47,17,47,62,48,54
189,63,41,43,20,46,45,40,40,44,43,48,34,33,50,18,42,38,18,25,51,26,46,44,52,51,24,52,56,40,58
190,60,44,48,26,41,34,49,39,42,41,50,39,32,50,21,41,37,29,17,52,19,47,39,50,51,19,47,62,54,51
191,63,41,49,28,36,39,37,36,39,41,50,41,37,47,26,48,45,21,20,54,22,53,45,51,45,26,43,47,43,58
192,62,45,43,26,29,37,36,41,44,50,54,32,35,53,24,48,43,22,22,50,24,50,44,50,44,24,41,54,47,57
193,61,46,47,21,42,40,46,45,40,43,51,33,30,48,26,51,39,23,27,52,27,46,42,48,38,19,42,52,51,55
194,64,41,46,24,33,37,37,41,46,41,48,36,29,53,31,49,42,25,25,47,18,51,47,49,50,21,48,49,44,59
195,59,50,43,26,35,42,50,40,40,49,51,42,26,52,33,44,37,23,28,49,19,43,41,45,48,20,48,48,49,51
196,67,44,44,20,38,43,41,45,48,46,50,34,34,49,20,49,38,20,22,49,22,48,43,51,43,18,46,54,49,56
197,62,42,38,28,31,36,41,42,41,44,55,35,35,51,27,43,37,22,19,59,25,47,45,51,49,19,41,55,53,58
198,63,50,47,32,37,38,39,44,39,47,47,33,33,52,21,44,36,24,27,48,21,48,40,48,45,19,48,53,51,57
199,63,53,45,23,36,37,42,41,43,42,50,34,34,48,26,41,41,24,25,52,23,53,49,47,44,27,41,50,41,56
200,65,47,43,30,37,29,38,40,38,43,49,35,39,57,22,47,42,24,25,51,22,47,48,47,47,18,40,55,49,57
201,63,45,48,24,42,36,37,32,41,35,48,31,42,52,32,41,35,25,28,55,22,45,46,54,51,22,42,50,48,59
202,63,42,46,26,38,35,36,42,40,44,51,41,33,50,24,50,42,20,24,56,17,55,42,47,51,18,46,47,49,56
203,65,49,45,24,39,37,38,44,38,45,53,28,32,51,23,45,40,30,24,52,18,43,47,48,45,20,49,50,48,61
204,69,46,41,33,39,37,38,38,41,39,55,31,34,52,26,46,43,21,24,51,25,52,41,45,49,20,45,52,42,56
205,65,52,50,26,41,33,40,38,37,41,48,36,33,46,20,50,47,23,28,52,26,47,44,51,42,19,45,48,48,55
206,62,47,48,22,47,39,33,45,39,43,48,39,36,54,23,49,36,29,25,50,25,48,43,51,45,17,41,48,46,53
207,68,46,45,23,31,35,38,42,41,47,52,40,37,51,25,46,38,24,21,52,24,51,48,52,47,21,41,51,45,49
208,63,45,48,20,37,33,40,45,39,42,52,33,32,52,30,40,45,32,29,51,22,50,42,47,46,22,51,49,41,53
209,66,45,53,26,29,31,37,49,42,46,47,31,32,54,21,47,40,20,24,51,18,49,46,54,50,19,48,50,51,55
210,60,48,44,22,37,35,32,42,44,46,53,35,39,49,27,43,46,25,26,51,24,45,36,55,38,23,49,49,48,60
211,54,41,49,21,34,37,43,44,48,49,38,36,35,52,20,47,43,24,18,53,22,48,47,50,46,23,51,54,46,58
212,60,42,45,25,32,38,42,43,37,43,54,39,37,53,19,44,42,27,24,46,24,49,40,60,43,24,46,48,48,57
213,67,47,46,23,31,44,34,41,37,46,50,41,37,53,22,44,41,19,25,52,27,39,46,50,49,16,52,52,48,52
214,64,46,41,22,30,35,36,43,44,43,43,38,34,50,22,48,39,25,21,55,25,46,43,58,47,22,46,57,55,53
215,66,45,43,26,30,34,36,44,44,38,42,35,34,54,25,45,39,34,24,51,24,42,48,53,49,22,42,58,51,53
216,61,51,42,22,33,34,37,44,37,47,54,32,41,54,24,49,37,28,25,48,27,44,42,50,49,18,51,51,47,52
217,63,53,40,27,38,39,43,38,43,39,49,34,35,49,21,49,44,21,22,53,26,48,46,52,42,19,44,51,49,54
218,59,46,44,28,36,34,42,47,36,45,48,33,31,53,23,47,43,21,32,55,20,46,45,58,44,20,46,50,47,52
219,63,46,46,26,28,42,46,40,40,42,49,36,28,47,28,47,43,25,25,49,23,44,40,53,53,19,44,49,52,58
220,62,47,44,29,31,30,47,37,43,41,47,36,33,45,25,49,40,26,26,49,25,47,50,52,46,19,43,52,55,55
