team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,68.0,14.0,1.0,1.0,0.0,0.0,1.0
DET,44.0,38.0,0.0,1.0,1.0,1.0,1.0
LAC,50.0,32.0,0.0,0.0,1.0,1.0,1.0
DEN,50.0,32.0,0.0,0.0,1.0,1.0,1.0
ATL,40.0,42.0,0.0,0.0,1.0,1.0,1.0
CLE,64.0,18.0,0.0,0.0,0.0,1.0,1.0
MIN,49.0,33.0,0.0,0.0,0.0,1.0,1.0
GSW,48.0,34.0,0.0,0.0,0.0,1.0,1.0
SAC,40.0,42.0,0.0,0.0,0.0,1.0,0.0
BOS,61.0,21.0,0.0,0.0,0.0,0.0,1.0
HOU,52.0,30.0,0.0,0.0,0.0,0.0,1.0
NYK,51.0,31.0,0.0,0.0,0.0,0.0,1.0
LAL,50.0,32.0,0.0,0.0,0.0,0.0,1.0
IND,50.0,32.0,0.0,0.0,0.0,0.0,1.0
MIL,48.0,34.0,0.0,0.0,0.0,0.0,1.0
ORL,41.0,41.0,0.0,0.0,0.0,0.0,1.0
DAL,39.0,43.0,0.0,0.0,0.0,0.0,1.0
MEM,48.0,34.0,0.0,0.0,0.0,0.0,0.0
CHI,39.0,43.0,0.0,0.0,0.0,0.0,0.0
MIA,37.0,45.0,0.0,0.0,0.0,0.0,0.0
PHO,36.0,46.0,0.0,0.0,0.0,0.0,0.0
POR,36.0,46.0,0.0,0.0,0.0,0.0,0.0
SAS,34.0,48.0,0.0,0.0,0.0,0.0,0.0
TOR,30.0,52.0,0.0,0.0,0.0,0.0,0.0
BRK,26.0,56.0,0.0,0.0,0.0,0.0,0.0
PHI,24.0,58.0,0.0,0.0,0.0,0.0,0.0
NOP,21.0,61.0,0.0,0.0,0.0,0.0,0.0
CHO,19.0,63.0,0.0,0.0,0.0,0.0,0.0
WAS,18.0,64.0,0.0,0.0,0.0,0.0,0.0
UTA,17.0,65.0,0.0,0.0,0.0,0.0,0.0
