team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,66.468,15.532,0.264,0.415,0.598,0.795,1.0
BOS,59.001,22.999,0.258,0.418,0.59,0.82,1.0
CLE,63.797,18.203,0.065,0.151,0.369,0.706,1.0
NYK,51.11,30.89,0.065,0.131,0.242,0.655,1.0
MIN,46.739,35.261,0.061,0.124,0.263,0.464,0.911
DEN,51.116,30.884,0.051,0.123,0.288,0.562,0.997
IND,47.773,34.227,0.05,0.12,0.285,0.564,1.0
MIL,45.287,36.713,0.031,0.078,0.212,0.463,0.996
GSW,47.15,34.85,0.028,0.085,0.194,0.409,0.884
LAL,49.971,32.029,0.026,0.078,0.202,0.498,0.978
MEM,49.014,32.986,0.024,0.069,0.159,0.487,0.974
ORL,38.235,43.765,0.02,0.034,0.081,0.177,0.672
HOU,50.988,31.012,0.015,0.053,0.162,0.452,0.995
ATL,39.254,42.746,0.008,0.018,0.054,0.146,0.699
DET,44.893,37.107,0.007,0.029,0.115,0.311,0.993
LAC,45.426,36.574,0.007,0.022,0.072,0.21,0.716
SAC,42.072,39.928,0.006,0.018,0.04,0.081,0.315
DAL,39.139,42.861,0.005,0.007,0.014,0.028,0.141
MIA,35.606,46.394,0.004,0.014,0.032,0.084,0.351
PHO,38.411,43.589,0.003,0.005,0.007,0.012,0.072
CHI,34.971,47.029,0.002,0.006,0.015,0.063,0.265
TOR,29.841,52.159,0.0,0.001,0.004,0.006,0.015
POR,36.238,45.762,0.0,0.001,0.001,0.001,0.013
PHI,29.727,52.273,0.0,0.0,0.001,0.004,0.008
SAS,34.79,47.21,0.0,0.0,0.0,0.001,0.004
BRK,27.746,54.254,0.0,0.0,0.0,0.001,0.001
NOP,24.292,57.708,0.0,0.0,0.0,0.0,0.0
CHO,21.293,60.707,0.0,0.0,0.0,0.0,0.0
UTA,20.002,61.998,0.0,0.0,0.0,0.0,0.0
WAS,19.65,62.35,0.0,0.0,0.0,0.0,0.0
