team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,57.829,24.171,0.29,0.446,0.62,0.842,1.0
OKC,62.897,19.103,0.255,0.432,0.611,0.8,1.0
CLE,60.595,21.405,0.083,0.148,0.368,0.672,1.0
NYK,51.615,30.385,0.053,0.126,0.265,0.658,1.0
DEN,51.268,30.732,0.052,0.127,0.285,0.573,0.988
IND,47.076,34.924,0.051,0.11,0.267,0.55,0.994
DAL,44.639,37.361,0.043,0.084,0.18,0.329,0.702
MIN,45.929,36.071,0.041,0.111,0.238,0.463,0.832
MEM,51.716,30.284,0.028,0.081,0.228,0.52,0.993
MIL,43.877,38.123,0.023,0.071,0.163,0.421,0.937
ORL,39.832,42.168,0.014,0.03,0.093,0.205,0.649
LAL,47.426,34.574,0.013,0.041,0.131,0.377,0.885
SAC,41.999,40.001,0.012,0.03,0.066,0.152,0.405
HOU,48.456,33.544,0.011,0.039,0.115,0.368,0.93
MIA,40.081,41.919,0.01,0.022,0.066,0.188,0.701
GSW,42.232,39.768,0.008,0.025,0.062,0.148,0.416
PHI,34.612,47.388,0.007,0.02,0.05,0.09,0.22
LAC,44.432,37.568,0.004,0.022,0.06,0.209,0.62
DET,41.773,40.227,0.001,0.017,0.047,0.206,0.819
ATL,38.972,43.028,0.001,0.006,0.048,0.139,0.555
PHO,39.658,42.342,0.0,0.007,0.02,0.049,0.179
CHI,33.087,48.913,0.0,0.003,0.011,0.019,0.089
SAS,36.612,45.388,0.0,0.001,0.004,0.011,0.048
TOR,29.089,52.911,0.0,0.001,0.001,0.005,0.014
BRK,29.806,52.194,0.0,0.0,0.001,0.005,0.022
POR,33.883,48.117,0.0,0.0,0.0,0.001,0.002
NOP,24.895,57.105,0.0,0.0,0.0,0.0,0.0
UTA,23.206,58.794,0.0,0.0,0.0,0.0,0.0
CHO,23.155,58.845,0.0,0.0,0.0,0.0,0.0
WAS,19.353,62.647,0.0,0.0,0.0,0.0,0.0
