team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,56.262,25.738,0.218,0.353,0.508,0.756,1.0
OKC,61.601,20.399,0.199,0.311,0.494,0.741,1.0
DAL,49.767,32.233,0.069,0.131,0.285,0.557,0.952
NYK,51.907,30.093,0.064,0.14,0.275,0.569,0.994
CLE,56.913,25.087,0.052,0.126,0.322,0.582,1.0
MIN,45.683,36.317,0.049,0.105,0.223,0.418,0.787
DEN,45.952,36.048,0.047,0.102,0.192,0.388,0.807
MEM,48.917,33.083,0.046,0.097,0.219,0.48,0.928
IND,44.516,37.484,0.042,0.09,0.189,0.41,0.824
ORL,46.786,35.214,0.03,0.078,0.188,0.434,0.929
MIL,44.595,37.405,0.026,0.075,0.167,0.394,0.853
HOU,47.95,34.05,0.026,0.075,0.166,0.417,0.898
LAL,44.236,37.764,0.025,0.049,0.12,0.276,0.665
MIA,44.089,37.911,0.021,0.057,0.141,0.32,0.8
PHI,39.563,42.437,0.02,0.045,0.106,0.227,0.533
PHO,41.545,40.455,0.02,0.041,0.096,0.198,0.467
GSW,42.463,39.537,0.016,0.035,0.08,0.194,0.536
LAC,43.024,38.976,0.009,0.032,0.075,0.194,0.536
ATL,41.136,40.864,0.008,0.017,0.056,0.17,0.561
SAC,37.9,44.1,0.008,0.015,0.033,0.071,0.197
SAS,38.368,43.632,0.003,0.007,0.017,0.064,0.216
CHI,37.533,44.467,0.002,0.016,0.037,0.101,0.299
DET,35.13,46.87,0.0,0.003,0.011,0.033,0.168
BRK,30.669,51.331,0.0,0.0,0.0,0.004,0.032
POR,28.177,53.823,0.0,0.0,0.0,0.001,0.005
NOP,26.63,55.37,0.0,0.0,0.0,0.001,0.003
TOR,26.048,55.952,0.0,0.0,0.0,0.0,0.005
UTA,25.496,56.504,0.0,0.0,0.0,0.0,0.003
CHO,25.212,56.788,0.0,0.0,0.0,0.0,0.001
WAS,21.932,60.068,0.0,0.0,0.0,0.0,0.001
