team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,62.665,19.335,0.262,0.42,0.595,0.802,1.0
BOS,57.181,24.819,0.248,0.401,0.577,0.804,1.0
CLE,59.27,22.73,0.06,0.137,0.316,0.624,1.0
NYK,50.333,31.667,0.055,0.135,0.292,0.579,0.986
DAL,47.385,34.615,0.048,0.099,0.256,0.511,0.913
MIN,45.128,36.872,0.043,0.103,0.201,0.408,0.778
IND,46.668,35.332,0.039,0.091,0.215,0.462,0.958
DEN,47.119,34.881,0.038,0.104,0.228,0.484,0.884
MEM,48.77,33.23,0.033,0.083,0.189,0.454,0.946
MIL,44.622,37.378,0.032,0.075,0.192,0.409,0.874
ORL,45.208,36.792,0.025,0.062,0.155,0.412,0.882
HOU,48.354,32.646,0.024,0.053,0.155,0.391,0.913
PHO,40.787,41.213,0.021,0.041,0.079,0.174,0.397
SAC,42.482,39.518,0.017,0.036,0.105,0.247,0.546
MIA,44.09,37.91,0.014,0.044,0.11,0.297,0.841
LAL,42.465,37.535,0.014,0.023,0.064,0.191,0.543
PHI,38.411,43.589,0.009,0.028,0.065,0.14,0.408
GSW,41.599,40.401,0.009,0.019,0.071,0.188,0.486
LAC,41.294,39.706,0.003,0.015,0.048,0.122,0.436
ATL,38.767,42.233,0.003,0.013,0.031,0.105,0.392
DET,38.742,43.258,0.002,0.003,0.022,0.084,0.351
CHI,37.851,44.149,0.001,0.011,0.023,0.08,0.293
SAS,37.82,43.18,0.0,0.004,0.008,0.026,0.154
BRK,27.97,54.03,0.0,0.0,0.001,0.003,0.013
UTA,26.735,55.265,0.0,0.0,0.001,0.001,0.001
CHO,24.571,55.429,0.0,0.0,0.001,0.001,0.001
POR,29.082,52.918,0.0,0.0,0.0,0.001,0.003
TOR,24.178,57.822,0.0,0.0,0.0,0.0,0.001
NOP,26.175,55.825,0.0,0.0,0.0,0.0,0.0
WAS,20.278,61.722,0.0,0.0,0.0,0.0,0.0
