team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,67.733,14.267,0.326,0.509,0.665,0.845,1.0
BOS,60.763,21.237,0.239,0.412,0.607,0.84,1.0
IND,48.86,33.14,0.074,0.15,0.327,0.609,1.0
CLE,64.751,17.249,0.068,0.151,0.365,0.691,1.0
MIN,48.553,33.447,0.054,0.131,0.289,0.567,0.957
NYK,51.727,30.273,0.054,0.13,0.249,0.672,1.0
HOU,52.941,29.059,0.038,0.087,0.253,0.518,1.0
MIL,45.911,36.089,0.029,0.076,0.195,0.425,1.0
LAL,48.924,33.076,0.02,0.048,0.139,0.383,0.936
GSW,48.845,33.155,0.018,0.058,0.186,0.472,0.95
MEM,48.218,33.782,0.018,0.037,0.131,0.336,0.894
DEN,49.077,32.923,0.017,0.067,0.181,0.477,0.961
LAC,48.121,33.879,0.015,0.05,0.128,0.332,0.886
ORL,39.845,42.155,0.013,0.027,0.075,0.177,0.775
DET,44.971,37.029,0.007,0.027,0.08,0.294,1.0
MIA,37.372,44.628,0.003,0.006,0.036,0.095,0.334
ATL,38.679,43.321,0.002,0.011,0.037,0.121,0.546
CHI,37.739,44.261,0.002,0.01,0.029,0.076,0.345
DAL,39.493,42.507,0.002,0.005,0.012,0.032,0.178
SAC,39.346,42.654,0.001,0.007,0.014,0.034,0.21
PHO,37.292,44.708,0.0,0.001,0.001,0.003,0.026
POR,36.215,45.785,0.0,0.0,0.001,0.001,0.002
SAS,34.048,47.952,0.0,0.0,0.0,0.0,0.0
TOR,30.064,51.936,0.0,0.0,0.0,0.0,0.0
BRK,27.002,54.998,0.0,0.0,0.0,0.0,0.0
PHI,24.937,57.063,0.0,0.0,0.0,0.0,0.0
NOP,22.989,59.011,0.0,0.0,0.0,0.0,0.0
CHO,20.274,61.726,0.0,0.0,0.0,0.0,0.0
WAS,18.33,63.67,0.0,0.0,0.0,0.0,0.0
UTA,16.98,65.02,0.0,0.0,0.0,0.0,0.0
