team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,56.558,25.442,0.281,0.427,0.611,0.835,1.0
OKC,63.578,18.422,0.253,0.423,0.571,0.787,1.0
CLE,59.291,22.709,0.067,0.155,0.365,0.693,1.0
DEN,49.872,32.128,0.065,0.148,0.293,0.584,0.97
MIL,46.736,34.264,0.052,0.099,0.214,0.529,0.972
IND,47.987,34.013,0.049,0.119,0.252,0.549,0.992
DAL,45.016,36.984,0.043,0.09,0.203,0.373,0.734
NYK,51.118,30.882,0.039,0.105,0.263,0.568,0.998
MIN,46.024,35.976,0.035,0.096,0.194,0.418,0.827
HOU,51.766,30.234,0.023,0.067,0.22,0.494,0.988
MEM,50.441,31.559,0.02,0.061,0.194,0.489,0.968
PHI,36.795,45.205,0.012,0.027,0.063,0.128,0.39
PHO,42.229,39.771,0.011,0.031,0.076,0.179,0.451
SAC,42.941,39.059,0.011,0.03,0.076,0.164,0.505
MIA,42.196,39.804,0.011,0.029,0.092,0.245,0.8
LAL,44.549,36.451,0.009,0.029,0.082,0.241,0.664
ORL,41.67,40.33,0.008,0.026,0.086,0.246,0.766
GSW,40.543,41.457,0.004,0.01,0.029,0.084,0.267
LAC,43.764,38.236,0.002,0.013,0.052,0.165,0.549
ATL,38.428,43.572,0.002,0.008,0.028,0.1,0.449
SAS,37.371,43.629,0.002,0.002,0.01,0.021,0.075
CHI,34.407,47.593,0.001,0.004,0.015,0.03,0.152
DET,38.909,43.091,0.0,0.001,0.011,0.075,0.465
TOR,28.615,53.385,0.0,0.0,0.0,0.002,0.012
POR,29.806,52.194,0.0,0.0,0.0,0.001,0.002
CHO,26.285,55.715,0.0,0.0,0.0,0.0,0.004
NOP,26.034,54.966,0.0,0.0,0.0,0.0,0.0
BRK,24.942,57.058,0.0,0.0,0.0,0.0,0.0
UTA,22.903,59.097,0.0,0.0,0.0,0.0,0.0
WAS,17.226,64.774,0.0,0.0,0.0,0.0,0.0
