team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,71.998,14.0,0.375,0.556,0.758,0.982,1.0
BOS,62.999,21.0,0.248,0.476,0.67,0.898,1.0
MIN,50.999,34.999,0.08,0.183,0.435,0.687,1.0
CLE,65.0,18.0,0.062,0.154,0.391,0.741,1.0
IND,53.998,32.0,0.055,0.162,0.431,0.842,1.0
NYK,52.999,32.999,0.044,0.108,0.213,0.627,1.0
GSW,50.999,34.0,0.042,0.089,0.315,0.766,1.0
DEN,51.999,33.999,0.026,0.058,0.123,0.489,1.0
LAC,51.999,33.999,0.014,0.048,0.111,0.511,1.0
LAL,51.999,33.999,0.011,0.032,0.15,0.313,1.0
HOU,52.0,31.999,0.01,0.032,0.1,0.234,1.0
MIA,39.0,46.0,0.01,0.03,0.104,0.259,1.0
ORL,42.0,42.999,0.01,0.022,0.046,0.102,1.0
MIL,48.0,37.998,0.009,0.026,0.074,0.158,1.0
DET,45.999,39.999,0.004,0.022,0.071,0.373,1.0
MEM,49.0,38.998,0.0,0.002,0.008,0.018,1.0
ATL,40.0,44.0,0.0,0.0,0.0,0.0,0.0
SAC,40.0,43.0,0.0,0.0,0.0,0.0,0.0
DAL,40.0,44.0,0.0,0.0,0.0,0.0,0.0
CHI,39.0,44.0,0.0,0.0,0.0,0.0,0.0
PHO,36.0,46.0,0.0,0.0,0.0,0.0,0.0
POR,36.0,46.0,0.0,0.0,0.0,0.0,0.0
SAS,34.0,48.0,0.0,0.0,0.0,0.0,0.0
TOR,30.0,52.0,0.0,0.0,0.0,0.0,0.0
BRK,26.0,56.0,0.0,0.0,0.0,0.0,0.0
PHI,24.0,58.0,0.0,0.0,0.0,0.0,0.0
NOP,21.0,61.0,0.0,0.0,0.0,0.0,0.0
CHO,19.0,63.0,0.0,0.0,0.0,0.0,0.0
WAS,18.0,64.0,0.0,0.0,0.0,0.0,0.0
UTA,17.0,65.0,0.0,0.0,0.0,0.0,0.0
