team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,63.577,18.423,0.306,0.432,0.624,0.843,1.0
CLE,49.314,32.686,0.112,0.241,0.399,0.637,0.937
NYK,52.824,29.176,0.097,0.204,0.376,0.653,0.984
HOU,53.845,28.155,0.072,0.137,0.305,0.607,0.984
DEN,53.919,28.081,0.07,0.136,0.32,0.608,0.994
ORL,49.428,32.572,0.063,0.142,0.272,0.522,0.929
DET,53.485,28.515,0.056,0.126,0.268,0.586,0.991
MIN,48.076,33.924,0.036,0.073,0.176,0.416,0.896
LAL,48.985,33.015,0.032,0.066,0.157,0.424,0.915
GSW,44.589,37.411,0.026,0.057,0.136,0.31,0.751
ATL,44.435,37.565,0.025,0.064,0.15,0.327,0.734
BOS,46.982,35.018,0.019,0.076,0.186,0.385,0.855
MIL,38.786,43.214,0.015,0.04,0.074,0.151,0.402
TOR,43.221,38.779,0.015,0.036,0.088,0.226,0.647
SAS,48.171,33.829,0.014,0.038,0.114,0.344,0.884
PHI,43.923,38.077,0.012,0.033,0.093,0.246,0.685
MEM,39.313,42.687,0.008,0.017,0.043,0.118,0.404
MIA,43.577,38.423,0.006,0.029,0.073,0.211,0.654
LAC,36.272,45.728,0.004,0.019,0.054,0.103,0.263
PHX,40.403,41.597,0.004,0.008,0.024,0.103,0.424
POR,35.002,46.998,0.004,0.005,0.018,0.045,0.173
DAL,36.546,45.454,0.003,0.011,0.026,0.072,0.248
CHI,33.23,48.77,0.001,0.007,0.015,0.044,0.126
IND,27.834,54.166,0.0,0.001,0.004,0.006,0.028
UTA,28.987,53.013,0.0,0.001,0.002,0.004,0.023
CHO,26.704,55.296,0.0,0.001,0.001,0.003,0.011
SAC,28.075,53.925,0.0,0.0,0.001,0.003,0.034
BRK,25.86,56.14,0.0,0.0,0.001,0.003,0.017
NOP,23.154,58.846,0.0,0.0,0.0,0.0,0.007
WAS,21.483,60.517,0.0,0.0,0.0,0.0,0.0
