team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,58.409,23.591,0.277,0.454,0.603,0.83,1.0
OKC,63.569,18.431,0.268,0.439,0.58,0.793,1.0
CLE,61.495,20.505,0.059,0.135,0.369,0.693,1.0
DEN,51.517,30.483,0.052,0.126,0.312,0.599,0.995
IND,48.035,33.965,0.052,0.105,0.293,0.62,0.996
NYK,51.166,30.834,0.051,0.121,0.255,0.629,1.0
MIN,45.684,36.316,0.05,0.103,0.2,0.43,0.826
DAL,44.932,37.068,0.044,0.091,0.187,0.375,0.768
MIL,44.857,37.143,0.034,0.073,0.172,0.407,0.951
HOU,48.774,33.226,0.02,0.048,0.137,0.386,0.957
MEM,51.449,30.551,0.018,0.072,0.229,0.518,0.985
ORL,39.955,42.045,0.014,0.035,0.082,0.198,0.689
MIA,40.411,41.589,0.013,0.03,0.09,0.219,0.727
LAL,46.963,35.037,0.012,0.049,0.139,0.377,0.87
PHI,33.927,48.073,0.008,0.016,0.03,0.07,0.189
GSW,42.901,39.099,0.006,0.033,0.091,0.195,0.502
LAC,43.993,38.007,0.006,0.015,0.053,0.187,0.606
DET,42.738,39.262,0.005,0.015,0.059,0.199,0.857
SAC,41.156,40.844,0.005,0.012,0.042,0.087,0.312
PHO,39.075,42.925,0.004,0.01,0.026,0.047,0.135
ATL,38.403,43.597,0.001,0.011,0.037,0.107,0.471
SAS,36.805,45.195,0.001,0.002,0.004,0.006,0.039
CHI,32.936,49.064,0.0,0.003,0.006,0.022,0.094
TOR,28.634,53.366,0.0,0.002,0.003,0.004,0.013
BRK,29.391,52.609,0.0,0.0,0.001,0.002,0.013
POR,33.647,48.353,0.0,0.0,0.0,0.0,0.005
NOP,24.412,57.588,0.0,0.0,0.0,0.0,0.0
CHO,23.654,58.346,0.0,0.0,0.0,0.0,0.0
UTA,22.731,59.269,0.0,0.0,0.0,0.0,0.0
WAS,18.381,63.619,0.0,0.0,0.0,0.0,0.0
