team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,61.443,20.557,0.267,0.431,0.587,0.806,1.0
BOS,56.758,25.242,0.266,0.436,0.597,0.822,0.999
NYK,53.167,28.833,0.07,0.142,0.282,0.625,0.998
DAL,48.198,33.802,0.063,0.132,0.285,0.522,0.921
CLE,58.271,23.729,0.046,0.121,0.287,0.598,1.0
MIN,45.338,36.662,0.041,0.098,0.214,0.442,0.792
DEN,47.049,34.951,0.039,0.085,0.211,0.429,0.858
MEM,49.573,32.427,0.034,0.073,0.203,0.5,0.945
IND,43.674,38.326,0.032,0.084,0.192,0.37,0.819
MIL,45.463,36.537,0.024,0.066,0.174,0.401,0.884
PHI,39.919,42.081,0.02,0.05,0.112,0.223,0.528
ORL,45.976,36.024,0.018,0.044,0.177,0.414,0.904
LAL,43.993,38.007,0.014,0.032,0.095,0.249,0.645
HOU,48.101,33.899,0.013,0.045,0.131,0.375,0.902
MIA,44.288,37.712,0.01,0.036,0.101,0.297,0.819
GSW,42.18,39.82,0.01,0.032,0.089,0.195,0.504
PHO,40.803,41.197,0.009,0.037,0.082,0.176,0.391
LAC,42.747,39.253,0.007,0.016,0.046,0.154,0.544
ATL,40.7,41.3,0.006,0.012,0.048,0.143,0.526
SAC,39.111,42.889,0.004,0.015,0.039,0.084,0.238
DET,36.51,45.49,0.003,0.005,0.014,0.047,0.241
SAS,39.092,42.908,0.002,0.004,0.018,0.068,0.255
CHI,36.57,45.43,0.002,0.004,0.014,0.052,0.24
TOR,25.988,56.012,0.0,0.0,0.001,0.003,0.009
CHO,25.174,56.826,0.0,0.0,0.001,0.001,0.003
BRK,29.436,52.564,0.0,0.0,0.0,0.004,0.03
POR,27.605,54.395,0.0,0.0,0.0,0.0,0.004
NOP,25.494,56.506,0.0,0.0,0.0,0.0,0.001
UTA,24.808,57.192,0.0,0.0,0.0,0.0,0.0
WAS,22.571,59.429,0.0,0.0,0.0,0.0,0.0
