team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,67.113,14.887,0.289,0.474,0.625,0.813,1.0
BOS,59.755,22.245,0.271,0.437,0.609,0.813,1.0
MIN,47.029,34.971,0.067,0.137,0.281,0.527,0.933
CLE,63.591,18.409,0.06,0.146,0.417,0.72,1.0
IND,48.251,33.749,0.053,0.125,0.279,0.594,1.0
NYK,50.388,31.612,0.049,0.11,0.242,0.616,1.0
DEN,50.916,31.084,0.042,0.096,0.28,0.586,1.0
MIL,46.796,35.204,0.041,0.093,0.219,0.481,1.0
GSW,46.751,35.249,0.024,0.074,0.168,0.403,0.881
HOU,51.11,30.89,0.02,0.055,0.197,0.443,1.0
LAL,48.409,33.591,0.019,0.046,0.155,0.443,0.962
MEM,48.553,33.447,0.016,0.067,0.157,0.429,0.975
ORL,38.747,43.253,0.012,0.032,0.075,0.175,0.677
LAC,45.677,36.323,0.011,0.023,0.089,0.263,0.784
DET,44.787,37.213,0.006,0.023,0.067,0.307,0.994
ATL,40.281,41.719,0.005,0.023,0.053,0.155,0.724
PHO,38.911,43.089,0.004,0.011,0.016,0.022,0.104
DAL,39.512,42.488,0.004,0.009,0.014,0.028,0.116
MIA,35.308,46.692,0.003,0.004,0.014,0.058,0.257
CHI,36.641,45.359,0.002,0.007,0.025,0.081,0.346
SAC,40.797,41.203,0.002,0.007,0.017,0.041,0.22
SAS,35.887,46.113,0.0,0.001,0.001,0.002,0.011
POR,36.461,45.539,0.0,0.0,0.0,0.0,0.014
PHI,28.891,53.109,0.0,0.0,0.0,0.0,0.002
TOR,28.913,53.087,0.0,0.0,0.0,0.0,0.0
BRK,27.431,54.569,0.0,0.0,0.0,0.0,0.0
NOP,23.401,58.599,0.0,0.0,0.0,0.0,0.0
CHO,21.554,60.446,0.0,0.0,0.0,0.0,0.0
UTA,19.084,62.916,0.0,0.0,0.0,0.0,0.0
WAS,19.055,62.945,0.0,0.0,0.0,0.0,0.0
