team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,68.0,14.0,0.321,0.518,0.697,0.86,1.0
BOS,61.0,21.0,0.25,0.43,0.602,0.814,1.0
MIN,49.0,33.0,0.089,0.165,0.329,0.532,0.959
CLE,64.0,18.0,0.062,0.151,0.389,0.703,1.0
NYK,51.0,31.0,0.06,0.133,0.233,0.695,1.0
IND,50.0,32.0,0.048,0.114,0.294,0.574,1.0
GSW,49.0,34.0,0.025,0.08,0.237,0.514,0.94
MIL,48.0,34.0,0.025,0.063,0.199,0.426,1.0
DEN,50.0,32.0,0.025,0.055,0.168,0.54,1.0
HOU,52.0,30.0,0.017,0.059,0.18,0.387,1.0
LAC,50.0,32.0,0.016,0.043,0.119,0.44,1.0
LAL,50.0,32.0,0.015,0.046,0.153,0.467,1.0
ORL,42.0,41.0,0.012,0.036,0.095,0.193,0.824
MIA,37.0,45.0,0.01,0.018,0.045,0.106,0.275
DET,44.0,38.0,0.009,0.032,0.079,0.305,1.0
MEM,48.0,35.0,0.008,0.029,0.1,0.222,0.724
ATL,40.0,43.0,0.004,0.015,0.046,0.128,0.686
CHI,39.0,43.0,0.002,0.008,0.018,0.056,0.215
DAL,39.0,43.0,0.002,0.003,0.01,0.02,0.153
SAC,40.0,42.0,0.0,0.002,0.007,0.018,0.224
PHO,36.0,46.0,0.0,0.0,0.0,0.0,0.0
POR,36.0,46.0,0.0,0.0,0.0,0.0,0.0
SAS,34.0,48.0,0.0,0.0,0.0,0.0,0.0
TOR,30.0,52.0,0.0,0.0,0.0,0.0,0.0
BRK,26.0,56.0,0.0,0.0,0.0,0.0,0.0
PHI,24.0,58.0,0.0,0.0,0.0,0.0,0.0
NOP,21.0,61.0,0.0,0.0,0.0,0.0,0.0
CHO,19.0,63.0,0.0,0.0,0.0,0.0,0.0
WAS,18.0,64.0,0.0,0.0,0.0,0.0,0.0
UTA,17.0,65.0,0.0,0.0,0.0,0.0,0.0
