simulation,OKC,LAL,DAL,CHO,BOS,ORL,ATL,NYK,CHI,MEM,POR,MIL,UTA,PHX,IND,GSW,BRK,HOU,TOR,SAC,LAC,NOP,PHI,DEN,SAS,DET,CLE,MIA,WAS,MIN
221,65,51,31,39,51,46,38,51,35,41,33,34,26,49,16,46,27,52,38,29,34,28,47,57,48,52,47,52,22,46
222,62,50,32,34,41,51,36,53,41,46,35,34,25,51,21,49,29,46,38,28,41,28,48,50,53,48,45,45,23,48
223,66,39,37,25,51,50,48,50,30,30,42,35,26,44,24,39,28,51,47,33,41,18,52,52,52,60,45,44,24,48
224,62,48,31,33,50,51,46,48,32,32,43,40,22,47,15,48,30,50,43,25,35,26,38,54,57,58,47,44,20,56
225,57,43,47,30,51,43,45,44,42,41,39,43,23,43,27,38,19,51,52,19,37,21,53,53,52,51,47,45,20,55
226,53,53,40,31,55,46,37,55,30,37,38,39,22,33,28,50,25,50,51,29,33,27,39,56,51,56,47,45,26,49
227,56,49,39,36,54,49,42,50,29,33,41,42,24,45,19,47,37,47,43,20,33,24,44,50,51,58,43,48,27,51
228,56,52,39,28,54,45,38,51,29,48,38,40,21,45,16,38,31,53,46,24,44,18,42,47,56,61,48,39,25,59
229,67,50,36,29,52,44,37,55,33,35,41,41,23,49,24,39,30,52,42,18,40,24,42,58,51,52,46,50,24,47
230,58,53,35,31,53,49,47,55,34,37,43,31,22,38,21,46,27,48,44,22,38,21,40,55,57,57,44,56,20,49
231,62,49,33,37,49,46,46,50,34,39,38,43,23,49,24,43,26,47,50,14,35,20,37,54,57,60,44,51,21,50
232,58,47,29,35,54,39,31,49,38,35,36,36,27,47,32,47,20,58,51,19,37,27,45,57,55,53,52,44,25,48
233,61,55,32,31,56,47,39,56,30,38,41,37,26,48,25,42,22,55,41,20,46,18,42,43,51,58,48,44,26,53
234,62,53,26,37,50,50,37,49,33,39,37,30,24,39,24,52,21,55,39,22,44,26,44,56,54,57,44,47,25,55
235,65,50,37,33,48,48,39,46,29,42,47,32,19,55,29,41,28,49,40,25,34,26,44,47,58,52,43,48,25,52
236,68,47,38,23,50,47,42,47,39,32,38,43,22,44,29,46,30,49,50,27,39,19,36,49,53,59,41,42,25,57
237,64,45,35,36,50,40,42,56,35,37,35,40,26,49,19,49,25,45,46,24,30,22,40,54,51,62,44,53,23,54
238,63,45,36,38,46,47,43,52,32,40,41,34,22,49,21,44,34,47,46,19,43,21,49,42,57,54,45,49,21,51
239,64,38,38,27,54,51,34,47,35,42,39,41,23,50,20,48,33,58,48,24,38,23,48,51,50,53,47,37,25,45
240,60,41,35,36,52,45,45,53,37,30,43,36,26,52,23,48,25,53,43,22,41,20,43,54,51,52,49,44,24,48
241,66,47,36,33,56,43,38,54,30,40,31,37,28,53,23,39,20,54,38,27,39,17,42,58,52,56,46,49,28,51
242,67,35,34,25,58,51,42,55,42,45,38,36,27,46,22,46,24,46,47,26,43,23,57,44,45,56,45,35,26,45
243,61,46,34,35,43,41,49,54,38,35,45,33,16,47,19,48,25,50,45,22,48,20,47,52,44,57,50,50,25,52
244,68,49,30,36,45,48,48,55,36,35,45,33,25,47,15,47,34,58,53,19,40,20,44,47,48,55,41,45,14,51
245,60,59,27,26,43,40,42,50,33,47,39,34,28,46,20,44,26,51,43,22,35,27,49,49,51,58,53,55,25,49
246,64,48,40,33,50,41,44,52,34,35,35,30,23,53,15,47,22,51,57,23,35,22,49,55,51,57,44,47,25,49
247,60,48,31,30,47,48,46,51,39,33,45,35,35,42,21,44,20,44,50,23,44,20,44,56,47,55,44,54,27,48
248,60,51,36,36,51,46,42,51,33,34,45,34,27,44,17,35,22,54,50,19,41,17,41,58,52,63,49,43,27,53
249,64,47,41,32,56,43,42,47,32,43,36,44,23,45,19,43,20,50,42,24,40,24,40,58,54,55,53,49,22,43
250,65,45,38,37,53,54,42,47,37,32,35,36,23,48,27,50,22,52,41,20,41,18,46,50,55,56,47,44,17,53
251,62,52,34,29,52,46,36,48,34,39,44,41,23,39,17,52,23,51,46,26,41,25,49,58,50,54,43,44,20,53
252,66,41,32,36,58,47,44,53,30,34,44,27,39,46,21,50,21,41,47,21,39,22,40,49,56,60,47,44,19,57
253,64,45,38,36,50,49,40,51,45,34,36,35,33,37,21,45,30,51,44,17,38,31,44,57,52,53,39,40,22,54
254,63,37,38,27,52,42,40,51,29,45,39,46,28,48,23,43,24,57,56,14,41,18,48,49,50,57,49,42,24,51
255,62,53,41,30,49,39,43,52,33,43,33,38,24,37,25,45,30,48,44,18,39,27,50,57,50,61,44,46,24,46
256,55,49,31,36,49,40,38,50,33,36,46,39,21,37,27,49,29,53,44,16,45,25,42,56,51,60,52,49,25,48
257,65,42,35,32,48,45,45,57,44,41,31,28,29,47,27,49,34,51,39,25,45,26,40,49,50,53,48,44,17,45
258,65,47,33,29,52,43,38,59,31,39,33,36,33,49,24,46,28,51,35,24,44,16,49,50,53,60,44,48,22,50
259,64,46,34,31,46,55,45,53,43,36,39,27,22,42,27,42,32,52,46,20,37,24,43,50,57,51,50,46,25,46
260,60,44,39,39,46,45,36,47,34,38,43,36,28,42,19,49,20,57,48,29,36,18,46,54,49,55,50,46,27,51
261,62,46,35,22,52,46,41,61,39,40,40,46,20,41,22,46,21,52,51,23,38,23,41,49,48,60,48,43,24,51
262,64,40,35,33,54,44,44,54,33,47,43,36,20,45,18,42,28,46,54,27,47,25,39,51,49,54,41,49,23,46
263,63,46,42,32,49,41,46,53,44,42,38,34,26,44,19,39,20,54,36,24,38,22,41,54,56,58,46,44,26,54
264,63,43,37,37,53,52,39,50,38,35,43,37,24,36,24,51,33,47,43,22,39,25,41,52,51,56,49,48,19,44
265,65,53,30,33,49,51,41,51,31,41,33,36,35,46,26,43,24,51,45,27,46,16,47,54,45,55,40,40,21,56
266,62,55,29,33,52,40,38,51,30,46,34,40,30,49,23,49,29,47,45,25,40,27,48,47,49,60,41,41,19,52
267,64,50,40,30,46,46,40,52,30,37,42,38,28,48,26,49,19,46,41,28,38,25,46,59,56,52,46,35,26,48
268,58,44,39,39,59,43,39,51,31,37,36,36,29,40,25,45,31,56,46,27,35,23,48,56,44,51,51,45,27,40
269,59,40,41,38,45,45,41,53,37,41,43,40,25,54,22,41,22,48,48,26,39,22,45,44,47,54,54,44,21,52
270,69,48,30,35,46,51,46,58,27,40,41,28,25,50,21,48,22,49,46,29,40,16,38,55,50,59,45,47,22,50
271,65,41,38,35,43,52,48,52,37,44,37,36,32,47,17,39,27,49,39,30,32,20,47,50,56,54,42,50,24,48
272,64,41,33,32,54,51,42,57,26,42,44,30,24,45,20,43,32,45,45,23,40,26,45,46,57,56,50,43,21,54
273,62,45,39,23,55,46,38,54,32,31,41,30,25,50,25,41,26,53,43,25,38,22,47,51,51,57,52,48,25,56
274,62,46,34,32,43,50,40,46,36,40,44,44,29,37,32,44,36,51,39,27,33,17,46,51,54,57,42,40,24,55
275,61,51,32,34,55,49,37,48,42,38,43,36,25,45,26,42,23,48,48,26,37,21,42,50,49,55,50,46,21,51
276,58,45,34,32,39,52,37,53,34,39,39,37,25,42,17,50,36,51,44,17,45,30,43,52,53,56,53,47,25,46
277,60,46,42,34,53,51,38,58,29,34,39,44,29,42,34,36,22,56,47,20,45,13,48,43,48,51,44,47,30,48
278,64,47,36,25,49,46,35,54,34,48,36,40,23,43,21,43,22,56,44,17,44,20,50,55,48,56,54,49,22,50
279,64,40,39,29,55,52,44,45,35,41,41,39,25,40,20,46,26,55,51,29,42,20,36,50,55,58,50,37,20,47
280,61,50,39,43,47,47,39,49,34,33,42,36,26,40,21,51,34,51,44,22,39,24,42,50,46,54,53,37,23,54
281,58,51,44,29,43,48,41,49,36,45,39,44,25,38,18,47,27,48,41,21,44,23,42,52,54,59,42,44,26,53
282,56,43,28,29,50,45,42,53,28,33,43,49,24,43,21,51,35,51,53,22,41,26,45,47,44,54,50,48,26,51
283,59,51,48,36,53,45,36,50,31,33,36,41,29,34,18,45,26,52,44,21,46,27,50,51,52,58,53,40,21,45
284,60,44,35,29,53,44,48,49,39,39,46,28,22,51,24,54,25,43,48,24,38,23,43,51,49,57,51,44,24,46
285,62,50,42,35,47,41,43,49,36,36,47,36,23,36,23,42,24,47,46,21,42,30,44,45,51,54,51,53,23,52
286,62,37,30,38,58,43,44,54,26,41,38,32,25,46,20,54,32,52,46,19,42,19,42,54,48,51,49,44,30,55
287,67,48,32,28,49,39,39,50,27,46,41,43,27,42,27,51,29,54,42,19,45,18,49,49,51,62,51,38,23,45
288,60,51,38,35,47,44,43,51,32,41,33,33,24,53,22,41,22,52,54,30,43,21,39,48,53,53,51,44,24,49
289,68,46,36,32,53,39,40,53,34,38,36,36,26,47,15,48,29,55,52,21,40,21,41,51,50,57,48,47,23,49
290,65,49,37,37,42,43,42,48,44,45,31,41,24,40,21,54,27,51,41,18,36,23,45,52,53,55,51,42,29,45
291,58,42,43,28,49,44,41,57,38,41,39,44,23,44,14,47,22,50,46,29,34,17,44,52,58,55,47,44,26,55
292,58,43,44,31,51,50,36,54,33,42,40,38,26,44,25,45,25,54,48,29,40,20,45,51,43,52,41,35,37,51
293,58,41,39,32,53,50,40,50,40,33,37,44,31,44,24,46,24,50,47,23,37,15,39,54,45,58,51,49,24,53
294,64,42,35,29,44,43,50,52,37,40,40,34,25,40,21,48,30,45,44,15,45,27,45,54,53,62,50,41,26,50
295,63,57,33,36,47,48,39,46,33,32,45,44,23,54,27,46,25,59,43,21,38,18,43,49,43,57,47,50,23,42
296,56,51,33,36,52,48,37,52,38,37,39,39,30,45,18,48,32,51,47,30,45,17,46,49,47,56,39,46,19,48
297,61,48,27,43,44,46,32,47,32,42,39,45,24,40,23,41,30,51,55,27,40,24,45,51,54,54,49,41,24,52
298,53,48,34,27,56,40,41,54,31,37,35,43,26,43,29,45,28,58,49,14,47,26,49,48,45,49,53,51,24,48
299,65,47,39,25,54,43,36,60,27,38,38,39,26,45,16,44,26,52,47,32,40,20,52,53,51,56,45,42,21,52
300,60,36,37,30,43,49,42,55,35,33,43,37,27,44,29,52,32,54,47,18,43,16,49,52,46,54,54,39,24,51
301,61,52,32,36,49,38,38,50,38,36,36,36,21,42,28,46,26,49,45,35,35,16,49,61,51,62,48,39,24,52
302,61,46,38,22,52,50,42,57,24,43,40,31,28,31,21,50,31,54,53,30,37,20,48,46,53,54,46,45,25,53
303,60,42,42,29,50,37,36,58,38,43,46,38,23,37,23,47,26,52,45,24,42,23,46,51,55,56,48,44,25,45
304,65,48,37,34,47,44,47,50,33,42,45,39,25,41,25,45,25,54,39,20,43,22,47,46,50,55,51,43,19,50
305,66,44,30,29,51,48,41,49,36,48,44,42,27,42,23,40,27,51,42,26,32,18,44,53,55,55,47,45,25,51
306,59,51,25,38,47,46,49,48,34,36,41,37,24,41,25,44,27,57,52,25,38,21,43,53,50,58,47,41,23,51
307,66,48,29,29,55,55,41,50,33,39,41,32,28,42,24,51,24,49,47,27,49,22,46,48,52,53,53,32,18,48
308,63,42,41,29,51,48,44,55,32,31,39,37,22,37,19,42,30,56,48,25,39,24,48,52,47,54,47,47,21,61
309,67,38,37,31,46,42,44,58,46,26,43,39,27,52,20,48,28,43,43,24,41,16,46,53,55,55,46,48,21,48
310,60,41,31,26,53,42,36,49,41,33,39,37,21,51,16,42,36,58,44,30,48,23,43,50,49,58,53,47,22,52
311,61,50,39,31,45,38,38,49,26,46,31,40,29,46,24,45,27,59,46,23,30,22,45,56,55,56,47,53,23,51
312,59,50,34,27,52,41,45,54,38,39,33,36,27,52,24,42,16,50,38,29,36,21,49,51,55,59,51,49,24,50
313,57,45,32,36,57,44,40,54,35,41,38,38,33,48,18,46,32,52,50,20,33,20,42,53,50,45,47,49,22,54
314,63,42,38,34,49,47,47,55,42,38,38,37,28,46,19,53,21,52,44,19,35,23,45,50,56,54,44,33,29,50
315,55,42,35,29,54,45,45,60,37,39,40,33,28,39,21,44,35,52,44,17,34,20,46,48,60,60,49,48,24,48
316,62,44,30,38,50,46,42,55,35,37,33,38,31,40,21,47,30,50,44,23,41,27,44,47,53,56,46,49,22,50
317,56,47,37,27,53,40,35,53,38,43,44,40,24,47,25,49,26,47,47,19,35,29,42,46,51,56,45,46,27,57
318,59,46,33,43,48,49,43,48,26,37,40,31,22,54,26,44,32,57,50,27,35,22,41,55,49,54,40,45,24,51
319,61,53,30,41,57,47,43,53,27,31,42,33,29,45,32,48,30,40,50,23,35,19,38,55,50,53,51,47,22,46
320,59,44,42,31,50,41,41,56,37,43,38,37,22,46,19,45,31,56,35,22,39,29,46,53,48,59,44,43,23,52
321,58,46,23,29,54,38,43,51,27,39,43,37,24,52,20,48,36,50,48,25,47,24,48,49,50,49,51,45,25,52
322,62,50,40,26,48,51,40,58,28,37,42,38,23,47,21,42,30,54,47,25,45,20,41,48,50,53,45,45,26,49
323,62,46,40,29,47,45,47,56,34,32,42,39,24,48,24,45,21,49,44,29,44,25,37,46,44,59,48,50,24,51
324,64,44,37,26,51,39,49,62,28,41,44,42,26,42,20,44,24,49,40,31,36,29,47,45,49,53,48,50,19,52
325,66,36,35,41,53,45,39,53,34,44,37,38,20,47,19,47,32,54,47,25,39,15,44,49,49,53,54,39,29,48
326,65,42,40,32,42,47,46,47,28,40,41,34,27,39,19,45,31,54,47,26,37,31,37,51,54,60,48,46,23,52
327,67,40,39,35,52,50,33,59,33,42,47,39,25,50,17,45,36,52,45,27,40,26,35,41,46,60,48,29,29,44
328,62,51,40,31,49,48,33,52,40,33,40,37,26,41,24,49,33,52,46,25,37,21,43,51,49,52,47,44,24,51
329,62,52,33,41,46,44,43,48,34,30,40,39,28,44,21,52,30,46,41,25,38,19,38,49,58,55,55,43,26,51
330,70,49,32,32,43,47,46,48,32,34,45,24,28,47,26,48,37,59,43,22,40,18,43,51,47,49,50,41,27,53
331,55,38,33,26,52,50,48,54,35,36,36,45,22,45,18,52,29,54,50,32,30,19,41,54,49,59,52,41,21,55
332,62,56,37,29,49,55,45,51,41,42,31,33,26,49,14,48,29,52,40,23,40,20,40,53,42,58,44,50,24,48
333,63,50,31,28,51,46,45,56,39,36,36,36,22,42,21,45,26,56,41,24,51,23,48,49,49,55,42,47,22,51
334,63,45,34,29,41,51,44,50,41,37,41,26,29,46,16,48,26,53,53,21,37,32,50,55,47,51,54,44,22,45
335,68,51,36,38,52,46,41,47,37,42,35,42,17,47,26,42,26,62,47,21,39,22,36,46,51,50,48,42,25,49
336,65,48,31,31,55,46,43,48,40,33,43,40,26,48,29,46,27,50,43,15,43,25,41,48,55,60,41,39,24,48
337,68,48,37,30,52,46,42,55,30,36,35,37,21,47,17,45,27,49,39,27,35,20,48,51,58,57,52,49,22,51
338,64,51,29,38,46,52,45,51,27,40,38,39,29,45,25,47,26,55,48,14,39,20,34,56,49,56,52,44,23,49
339,66,43,37,31,52,53,38,57,33,36,40,31,29,38,27,45,28,57,40,19,39,26,37,56,51,51,51,45,27,48
340,63,41,42,31,56,48,42,57,39,29,43,38,27,40,24,44,24,54,42,17,40,24,41,50,52,56,52,44,23,48
341,62,39,36,30,53,52,35,53,31,31,41,43,35,46,28,49,30,56,41,18,47,27,33,55,39,59,51,44,14,53
342,65,48,35,32,45,53,43,48,32,34,39,34,24,49,21,44,32,52,51,23,37,25,42,53,51,52,47,48,26,46
343,64,51,41,30,53,48,37,52,36,38,41,42,28,42,19,45,23,53,42,16,27,25,43,55,52,57,51,42,29,49
344,65,47,36,28,50,43,42,59,40,41,40,33,24,46,14,47,24,52,42,20,37,33,45,48,46,58,51,41,24,55
345,69,42,40,38,48,48,45,45,31,36,38,37,26,46,21,40,23,51,40,27,44,19,41,54,56,56,55,38,25,52
346,56,36,28,31,62,46,41,55,27,43,33,30,23,51,24,51,33,46,51,21,41,29,48,53,47,60,43,49,21,52
347,66,44,33,34,48,43,46,53,36,43,35,33,24,41,21,46,30,52,45,23,42,27,44,56,42,60,46,41,26,51
348,58,45,30,32,47,55,35,54,32,35,41,38,25,46,25,37,36,59,45,28,39,21,47,53,52,57,50,40,27,42
349,63,44,22,28,50,50,45,49,38,34,43,36,25,46,16,50,29,53,47,28,40,25,37,47,62,59,47,44,25,49
350,57,51,43,39,52,49,37,54,31,38,40,34,25,43,23,44,26,51,49,18,37,30,48,47,58,49,53,34,27,44
351,61,42,34,30,53,49,38,49,35,49,43,35,28,50,19,49,27,55,44,20,38,23,39,51,51,51,49,37,32,50
352,69,48,39,38,44,35,36,50,37,38,44,30,29,48,25,46,26,50,45,24,42,19,44,53,46,50,48,50,24,54
353,58,45,42,38,55,44,43,50,35,27,44,35,24,36,18,37,30,60,45,27,37,17,38,51,52,58,54,49,26,56
354,61,49,40,27,54,47,47,50,35,43,44,37,26,52,18,44,21,51,44,17,37,23,44,48,56,50,50,44,29,43
355,64,48,38,27,59,47,44,47,37,45,48,40,23,47,21,42,24,48,48,27,40,16,33,57,44,55,48,46,21,47
356,62,50,28,27,50,50,46,50,40,39,38,29,26,43,16,43,35,49,39,19,38,26,43,51,56,55,56,50,20,57
357,60,39,34,32,48,46,44,52,22,37,41,43,28,49,25,47,28,53,43,22,39,18,47,51,53,62,48,44,22,54
358,64,45,29,30,55,52,43,48,27,38,42,37,27,42,22,44,30,56,53,23,46,22,48,52,51,51,44,43,19,48
359,64,47,40,31,52,39,38,52,30,34,35,39,20,53,20,41,39,53,39,21,33,20,47,51,55,59,49,53,26,51
360,63,49,25,36,58,45,45,55,32,42,46,43,22,42,18,46,29,51,39,19,42,23,47,54,46,56,46,39,25,48
361,66,49,30,37,54,46,36,54,39,36,43,29,23,44,23,50,24,53,46,17,45,18,48,51,56,50,46,43,22,53
362,64,47,38,27,49,42,44,51,35,40,47,31,22,44,27,45,23,50,44,28,45,23,36,49,57,60,47,42,22,52
363,68,45,33,33,47,49,43,49,35,37,40,44,19,42,18,47,21,52,48,22,38,27,46,54,50,50,50,54,17,53
364,65,50,30,37,53,45,38,47,33,36,46,39,26,45,20,45,30,51,43,25,40,21,46,49,49,59,51,37,27,48
365,58,45,33,28,53,49,33,48,42,39,31,31,26,47,25,44,25,53,43,23,42,24,47,57,50,58,52,50,26,49
366,66,49,37,29,48,43,31,50,34,45,42,36,29,43,31,48,23,49,45,21,44,28,47,46,50,53,43,48,23,50
367,65,46,29,34,52,45,37,59,35,38,43,34,24,50,17,50,28,48,52,21,35,23,48,48,49,54,45,48,24,50
368,67,50,36,33,50,41,39,56,39,38,34,41,23,43,19,52,22,54,55,24,42,23,44,46,50,56,41,46,19,48
369,57,47,31,39,44,46,36,50,33,37,43,45,29,43,25,41,31,46,48,29,31,18,52,54,45,59,45,50,21,56
370,63,52,34,29,53,49,42,48,38,38,40,34,21,44,37,50,26,50,44,23,34,19,36,51,54,53,45,43,26,55
371,63,46,35,32,49,47,40,52,37,41,42,38,33,42,15,44,34,53,53,23,34,20,43,48,52,50,54,39,22,50
372,67,47,38,35,49,43,48,54,34,40,39,31,33,39,24,50,24,49,47,19,32,19,47,53,51,57,49,45,22,46
373,59,48,35,28,50,38,45,52,31,37,38,43,25,50,20,40,29,53,45,33,38,23,45,55,53,54,51,40,19,54
374,61,41,30,29,51,36,39,43,32,32,38,35,43,51,24,48,36,55,39,22,46,24,52,56,47,53,43,55,22,48
375,65,42,35,27,48,51,43,56,33,37,38,41,33,46,25,44,32,53,42,22,41,20,36,58,48,48,52,39,25,51
376,63,45,39,37,41,49,39,56,28,32,44,34,31,52,30,44,28,56,43,20,43,18,45,48,50,50,50,48,20,48
377,64,37,41,39,41,48,37,57,39,38,30,44,26,42,25,53,29,46,45,20,38,22,36,55,50,56,52,48,27,46
378,62,38,35,28,51,43,34,50,33,43,41,48,23,48,25,42,26,45,45,27,39,24,47,54,41,60,49,51,23,56
379,64,50,34,33,53,45,43,55,35,47,35,40,21,36,20,45,25,53,43,25,44,23,40,51,45,53,42,46,30,55
380,57,51,31,30,51,52,42,51,40,34,40,35,24,47,22,47,27,48,44,23,38,23,41,54,55,52,46,51,23,52
381,57,53,37,31,54,46,42,51,26,41,40,35,28,44,19,44,28,50,52,25,35,18,45,42,60,56,49,49,29,45
382,62,45,40,38,48,50,46,57,39,31,48,35,19,43,17,50,31,52,50,24,43,20,49,43,49,53,39,47,15,48
383,62,36,29,31,52,44,43,43,49,44,29,43,23,44,26,46,29,46,46,23,43,17,42,57,60,53,49,44,24,54
384,65,41,34,26,52,38,43,56,26,43,43,28,31,49,23,44,27,59,48,30,39,17,42,56,55,53,45,44,26,48
385,62,46,36,28,43,48,42,56,26,36,42,39,25,43,22,50,23,52,53,23,40,21,47,46,60,58,42,43,24,55
386,66,47,28,20,53,50,45,54,28,38,34,29,22,50,29,45,37,55,48,23,44,21,42,50,53,61,50,44,20,45
387,64,41,42,35,47,49,41,49,33,40,44,37,22,48,24,45,31,53,50,26,35,18,43,47,56,58,39,42,25,47
388,63,48,36,38,36,50,38,48,32,43,44,36,29,47,17,39,30,54,49,22,45,18,51,56,46,55,47,37,26,51
389,62,39,34,34,41,52,36,51,29,42,40,48,26,42,30,43,28,46,44,24,38,22,46,50,59,54,53,50,18,50
390,66,47,38,31,47,46,37,55,45,37,38,31,35,51,15,42,30,50,38,32,38,18,46,49,56,65,43,45,18,42
391,63,43,34,35,39,41,36,49,36,37,51,29,36,45,23,49,28,44,51,19,45,24,45,61,44,57,53,47,20,47
392,70,51,37,35,53,48,39,51,24,36,36,36,27,38,15,39,34,53,43,22,33,26,43,53,52,57,49,59,24,48
393,59,49,32,30,52,52,39,59,37,39,40,36,28,35,17,42,32,56,44,24,38,20,51,49,47,50,56,42,26,50
394,62,46,40,28,56,45,37,58,37,37,40,32,24,47,20,43,35,50,47,15,39,17,49,48,51,55,51,48,24,50
395,55,44,31,24,49,48,40,55,34,36,33,36,28,44,12,52,33,52,52,29,39,21,45,52,58,53,49,46,23,58
396,59,54,39,31,51,44,39,54,28,31,36,42,21,42,28,51,32,50,41,28,40,22,40,51,53,57,53,44,22,48
397,66,47,40,31,50,43,40,51,29,37,43,36,32,47,25,41,28,53,48,22,41,21,53,50,54,47,46,38,21,51
398,68,53,36,27,56,41,42,52,40,47,42,36,20,43,26,44,22,45,44,26,40,24,42,48,51,54,50,45,18,49
399,63,47,40,33,41,41,40,53,35,37,36,49,30,49,15,47,36,50,48,27,29,21,54,48,60,54,43,37,22,46
400,63,48,38,27,52,45,45,54,31,31,45,31,22,45,22,48,30,49,36,28,37,26,43,56,58,52,45,43,26,55
401,69,44,38,42,48,54,38,55,28,43,32,38,34,38,24,47,26,53,45,28,36,18,46,50,47,49,43,46,22,50
402,66,36,34,32,47,47,39,52,39,33,40,46,26,42,32,43,25,54,43,26,40,28,44,53,51,52,52,35,23,51
403,61,44,33,32,52,48,37,45,37,42,43,37,18,51,22,40,19,58,49,21,45,21,44,51,47,58,52,47,25,52
404,64,44,35,35,51,49,38,45,40,39,36,39,26,40,23,46,24,54,48,16,42,25,48,49,49,58,45,54,18,51
405,66,39,31,38,44,49,43,51,40,39,46,34,19,41,26,44,35,56,43,17,36,25,46,52,55,51,46,46,22,51
406,61,44,32,32,52,49,46,51,28,34,44,42,28,56,25,43,35,48,50,31,36,19,46,52,54,51,35,41,21,45
407,64,50,33,32,54,48,41,49,31,29,43,42,28,38,23,51,29,51,44,27,35,24,46,52,53,58,43,44,20,49
408,59,47,31,35,51,43,46,49,39,40,38,36,21,46,15,48,32,52,56,23,39,23,57,47,51,54,42,37,21,53
409,68,51,39,36,49,47,35,51,33,45,43,38,28,44,24,47,32,48,42,22,41,16,46,54,48,53,44,39,24,44
410,62,50,43,26,44,42,50,50,39,39,41,37,21,41,16,45,26,55,50,21,34,26,41,52,54,57,47,47,22,53
411,64,51,38,32,56,50,40,55,40,36,37,36,21,42,22,40,24,44,41,25,40,24,49,60,51,54,49,38,23,49
412,66,50,31,32,56,39,39,49,36,45,30,34,17,44,32,44,38,53,43,20,48,22,46,55,42,56,42,48,30,44
413,62,43,35,34,49,43,50,55,30,42,42,40,20,40,21,42,24,48,42,19,49,28,48,50,53,53,49,46,26,48
414,59,43,38,30,50,47,37,63,32,39,40,30,27,38,24,43,21,54,51,23,39,16,47,56,56,54,47,47,33,47
415,61,45,38,34,51,45,44,47,35,29,50,40,28,53,23,46,21,49,50,22,34,30,45,50,41,54,46,46,20,54
416,67,53,41,30,47,37,48,52,36,38,36,41,25,40,15,44,34,48,50,22,38,24,50,48,52,54,45,43,20,53
417,63,41,32,35,51,54,44,56,36,39,42,36,26,36,21,38,33,47,44,25,36,24,43,45,59,52,54,46,25,48
418,61,47,36,32,44,47,42,53,36,43,47,42,16,47,27,47,27,52,39,20,37,19,52,54,51,49,44,45,26,49
419,64,50,28,28,51,48,32,55,34,33,45,28,19,48,32,41,39,56,42,25,44,27,41,55,55,56,47,46,17,45
420,64,47,38,33,47,49,47,53,29,31,31,38,29,38,18,42,26,51,46,30,41,26,53,57,59,53,41,44,21,49
421,59,50,32,32,50,44,44,54,41,40,45,31,21,46,22,46,24,50,42,24,44,22,50,53,48,51,43,44,22,57
422,66,43,29,30,46,46,45,58,37,44,40,35,21,50,27,43,21,50,47,22,39,22,46,43,53,54,43,55,23,53
423,59,43,37,38,50,47,37,49,42,35,41,34,19,49,27,45,25,53,41,20,40,29,37,60,51,52,52,48,24,47
424,65,40,41,38,54,41,37,46,46,39,40,37,24,40,26,47,22,46,48,27,37,17,49,54,49,53,48,43,27,50
425,67,43,28,31,45,44,46,52,34,33,37,37,23,49,25,49,25,51,47,30,40,19,47,53,54,57,49,49,21,46
426,64,48,38,34,49,43,38,47,44,42,40,37,21,40,20,50,25,53,52,26,34,30,37,48,50,52,48,43,22,56
427,67,55,42,33,50,46,40,52,39,34,36,36,38,43,22,45,24,48,40,23,43,17,52,43,46,51,49,45,22,50
428,63,45,31,31,43,49,40,53,27,45,39,37,25,50,19,43,34,53,47,28,36,17,40,54,55,58,46,51,20,52
429,61,52,31,27,44,43,40,48,34,33,46,35,25,51,23,39,27,58,46,27,40,23,46,54,55,54,53,43,25,48
430,65,41,34,37,49,50,43,48,29,37,39,40,27,49,30,43,22,44,42,24,44,22,49,52,48,62,53,42,25,41
431,59,55,38,21,50,50,42,52,30,36,45,38,29,48,25,45,28,57,38,25,48,20,44,42,47,56,49,41,23,50
432,66,51,34,28,55,37,35,47,36,36,33,44,29,52,21,39,24,56,52,23,36,27,47,51,54,52,53,48,19,46
433,61,53,40,29,54,43,40,53,27,40,41,37,25,52,17,50,27,53,49,19,37,24,40,50,48,52,43,43,26,58
434,57,49,32,34,49,46,35,55,33,35,42,47,21,39,21,48,27,55,45,27,30,24,50,55,49,55,46,49,22,54
435,58,50,34,34,45,40,47,50,33,40,45,28,23,44,26,48,30,51,42,21,38,25,51,55,54,55,54,46,20,44
436,56,50,34,33,56,42,42,52,27,37,45,44,30,46,22,35,25,50,42,33,46,18,46,55,49,55,51,45,21,44
437,60,48,36,28,50,50,36,50,28,31,47,41,22,50,21,52,35,58,55,26,38,29,40,45,52,49,42,45,19,48
438,57,48,29,31,44,51,42,53,41,42,39,44,22,43,18,53,27,47,47,23,41,20,45,46,48,58,52,45,24,51
439,66,51,35,36,51,46,49,51,28,38,39,25,25,46,14,40,31,55,42,26,41,24,46,52,46,57,51,42,23,55
440,62,41,27,27,52,47,35,53,42,43,36,34,35,47,18,42,33,48,45,23,38,16,53,47,53,64,48,51,20,51
441,65,43,34,37,52,49,40,58,24,40,36,34,38,40,17,46,32,51,46,21,46,23,34,50,58,52,46,48,20,51
442,60,52,36,26,55,51,38,50,26,41,37,31,26,52,22,44,30,52,52,20,39,30,48,52,46,53,36,48,24,54
443,61,48,34,34,53,46,38,53,34,38,42,36,25,34,20,45,33,57,43,21,40,25,46,59,54,59,43,42,22,46
