team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,57.965,24.035,0.251,0.417,0.589,0.83,1.0
OKC,62.817,19.183,0.25,0.409,0.576,0.783,1.0
CLE,60.634,21.366,0.069,0.149,0.374,0.708,1.0
NYK,51.492,30.508,0.064,0.147,0.287,0.655,0.999
DEN,51.229,30.771,0.059,0.124,0.279,0.556,0.993
IND,47.127,34.873,0.056,0.112,0.271,0.58,0.997
MIN,45.939,36.061,0.045,0.101,0.218,0.452,0.839
DAL,44.678,37.322,0.045,0.094,0.18,0.347,0.711
MEM,51.54,30.46,0.034,0.084,0.248,0.537,0.992
MIL,44.121,37.879,0.027,0.059,0.173,0.385,0.94
ORL,39.864,42.136,0.022,0.05,0.1,0.219,0.654
HOU,48.624,33.376,0.018,0.055,0.146,0.395,0.956
LAL,47.426,34.574,0.016,0.047,0.127,0.397,0.884
SAC,41.89,40.11,0.008,0.028,0.061,0.14,0.403
GSW,42.355,39.645,0.008,0.024,0.071,0.149,0.429
LAC,44.366,37.634,0.008,0.017,0.064,0.172,0.59
MIA,40.03,41.97,0.006,0.024,0.073,0.199,0.684
PHI,34.514,47.486,0.005,0.018,0.036,0.077,0.227
PHO,39.581,42.419,0.004,0.015,0.025,0.062,0.167
ATL,39.204,42.796,0.003,0.012,0.043,0.142,0.589
DET,41.806,40.194,0.001,0.011,0.044,0.177,0.794
SAS,36.712,45.288,0.001,0.002,0.005,0.01,0.032
TOR,28.911,53.089,0.0,0.001,0.001,0.001,0.009
CHI,33.116,48.884,0.0,0.0,0.008,0.024,0.089
BRK,29.878,52.122,0.0,0.0,0.001,0.003,0.017
POR,34.175,47.825,0.0,0.0,0.0,0.0,0.004
CHO,23.3,58.7,0.0,0.0,0.0,0.0,0.001
NOP,24.554,57.446,0.0,0.0,0.0,0.0,0.0
UTA,23.109,58.891,0.0,0.0,0.0,0.0,0.0
WAS,19.043,62.957,0.0,0.0,0.0,0.0,0.0
