team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,58.8,23.2,0.238,0.394,0.568,0.801,1.0
OKC,64.292,17.708,0.222,0.363,0.554,0.779,1.0
NYK,51.094,30.906,0.068,0.145,0.278,0.658,0.999
DEN,50.689,31.311,0.057,0.127,0.282,0.588,0.993
CLE,62.021,19.979,0.056,0.143,0.358,0.651,1.0
MIN,45.009,36.991,0.056,0.105,0.213,0.392,0.81
IND,48.34,33.66,0.053,0.126,0.294,0.584,1.0
MEM,51.134,30.866,0.045,0.096,0.231,0.505,0.992
DAL,44.318,37.682,0.042,0.08,0.154,0.31,0.687
LAL,48.026,33.974,0.028,0.08,0.182,0.443,0.942
MIL,45.284,36.716,0.027,0.065,0.177,0.398,0.971
HOU,48.196,33.804,0.024,0.055,0.133,0.414,0.949
ORL,40.411,41.589,0.017,0.045,0.099,0.248,0.709
GSW,43.674,38.326,0.014,0.036,0.104,0.239,0.618
SAC,41.094,40.906,0.011,0.022,0.051,0.107,0.294
MIA,40.147,41.853,0.009,0.027,0.065,0.187,0.706
LAC,43.305,38.695,0.008,0.024,0.064,0.172,0.539
ATL,37.958,44.042,0.006,0.013,0.04,0.117,0.448
PHI,33.235,48.765,0.006,0.013,0.03,0.063,0.168
PHO,38.938,43.062,0.005,0.011,0.027,0.044,0.142
DET,43.233,38.767,0.004,0.025,0.07,0.246,0.878
CHI,32.241,49.759,0.001,0.002,0.014,0.036,0.089
TOR,29.197,52.803,0.001,0.001,0.006,0.007,0.021
SAS,35.66,46.34,0.001,0.001,0.005,0.006,0.03
BRK,30.097,51.903,0.001,0.001,0.001,0.004,0.011
POR,33.988,48.012,0.0,0.0,0.0,0.001,0.004
NOP,25.171,56.829,0.0,0.0,0.0,0.0,0.0
UTA,23.514,58.486,0.0,0.0,0.0,0.0,0.0
CHO,22.805,59.195,0.0,0.0,0.0,0.0,0.0
WAS,18.129,63.871,0.0,0.0,0.0,0.0,0.0
