simulation,OKC,LAL,PHX,UTA,MIL,MEM,CHI,POR,ATL,ORL,BOS,CHO,DAL,NYK,IND,GSW,LAC,NOP,SAC,HOU,BRK,TOR,PHI,DEN,MIN,WAS,MIA,SAS,CLE,DET
36,60,48,40,28,27,35,45,41,43,42,49,34,33,51,27,45,40,24,24,52,28,45,52,52,54,20,39,51,46,56
37,65,51,47,21,33,36,41,38,41,40,44,39,33,53,21,50,42,24,20,46,27,48,49,52,54,20,44,53,47,52
38,60,51,50,21,33,33,38,43,39,52,49,40,32,55,24,37,39,28,21,50,33,45,39,57,49,24,41,50,45,53
39,54,50,45,24,29,44,40,41,41,44,54,38,35,49,19,43,44,21,17,53,25,49,45,52,47,22,41,55,50,60
40,55,46,46,29,30,35,37,37,44,45,47,41,36,46,26,49,43,27,22,55,22,54,40,54,52,20,40,50,48,55
41,63,47,43,27,37,33,40,41,41,48,49,37,36,57,19,48,48,22,19,52,25,46,51,48,55,17,36,44,48,54
42,59,48,40,22,32,38,38,41,43,49,52,38,31,52,19,47,41,21,30,54,22,41,49,52,50,21,43,51,49,58
43,65,40,49,25,37,41,38,39,40,40,54,42,30,49,21,50,43,25,23,47,21,43,41,51,52,20,49,50,51,55
44,61,49,48,24,38,36,32,37,43,39,52,38,32,50,23,46,43,22,24,46,20,47,44,54,53,22,48,53,54,53
45,58,47,40,24,39,34,46,38,35,42,50,38,33,53,20,44,45,23,21,55,23,40,48,54,56,25,42,52,48,58
46,60,51,49,24,37,30,39,39,44,48,42,40,31,50,18,41,40,23,28,53,22,51,45,50,48,27,45,52,48,56
47,61,44,52,30,38,28,35,39,45,44,52,36,32,54,22,46,45,24,22,56,23,45,46,53,46,18,44,49,47,55
48,65,47,50,22,29,36,35,46,41,49,56,38,34,52,25,46,39,21,27,42,22,45,46,48,50,17,51,51,49,52
49,62,50,49,20,38,37,37,42,42,49,47,35,33,51,18,43,43,20,26,56,21,45,50,49,47,19,44,51,45,62
50,64,43,37,25,37,39,34,35,45,43,51,37,29,50,23,45,48,26,20,53,20,45,41,53,52,30,44,56,46,60
51,62,52,52,18,29,40,36,40,43,44,47,45,31,51,23,41,39,31,23,49,28,51,42,48,47,23,44,48,48,56
52,67,48,40,29,35,31,34,37,44,42,50,38,38,52,22,48,39,22,29,52,24,43,42,58,53,25,44,47,45,53
53,65,48,45,29,37,37,37,38,43,39,44,32,33,52,20,47,39,24,20,50,23,47,40,49,53,24,49,56,49,62
54,56,48,42,29,33,38,39,39,43,43,53,38,33,57,25,46,40,25,23,48,23,42,43,50,50,15,48,53,48,61
55,60,51,49,24,38,32,33,35,44,41,47,41,37,45,30,46,37,25,23,51,21,49,47,52,50,22,45,49,53,54
56,57,45,46,19,34,38,37,39,44,46,48,33,33,54,25,43,44,29,18,46,19,51,42,55,53,27,49,51,49,57
57,61,43,46,23,36,28,44,38,46,41,46,35,35,53,27,52,47,22,21,52,20,46,45,55,46,22,47,51,47,56
58,61,47,50,23,35,34,40,37,43,42,50,34,33,55,17,46,47,26,21,50,21,45,46,53,55,23,43,51,47,56
59,61,46,45,23,30,34,38,39,39,45,50,36,33,50,24,48,38,21,23,56,25,46,47,54,55,20,43,47,54,61
60,60,48,46,28,35,32,39,38,39,50,48,38,33,51,21,43,45,27,28,51,22,43,40,55,52,20,44,47,53,55
61,63,46,46,22,36,36,33,40,45,48,44,39,31,46,21,50,45,22,26,47,27,51,42,49,54,21,44,48,54,55
62,62,49,43,22,37,32,30,41,43,44,54,35,34,55,21,46,40,25,28,50,24,46,47,56,46,21,41,47,55,57
63,60,49,49,18,39,39,36,40,46,46,48,35,33,52,26,41,46,25,18,51,19,50,49,48,40,24,42,54,50,58
64,60,51,49,20,34,41,39,39,49,44,43,34,34,52,24,45,43,24,18,53,27,48,45,47,47,19,46,53,48,55
65,60,48,49,24,26,35,36,37,43,47,50,33,35,51,26,40,43,25,19,56,27,49,44,56,50,24,45,55,48,50
66,62,47,46,28,37,27,41,41,41,39,43,40,24,55,23,54,39,26,26,48,21,47,45,48,54,25,47,51,51,55
67,60,52,51,25,32,32,34,43,47,44,49,36,34,51,23,42,43,27,23,52,24,49,41,53,50,26,45,48,41,54
68,61,54,53,28,34,37,30,31,43,42,52,39,35,51,25,43,38,26,20,53,20,49,44,51,44,23,44,49,49,63
69,64,46,48,26,37,32,32,35,46,46,47,38,37,51,28,43,41,25,24,51,25,52,47,51,44,20,44,49,48,54
70,64,42,45,27,34,43,32,47,38,44,50,33,34,47,27,41,43,26,21,56,21,48,42,52,47,18,46,54,55,54
71,62,48,47,22,35,37,40,38,34,37,51,40,35,57,19,43,39,25,24,50,20,50,50,49,47,30,44,50,51,57
72,60,48,52,20,25,29,40,43,45,37,47,37,32,55,23,41,31,25,31,53,27,47,50,56,51,22,46,54,51,53
73,62,46,46,25,34,39,33,44,44,44,50,39,30,55,22,41,41,30,21,51,22,45,42,48,54,23,46,51,51,52
74,62,45,47,28,26,37,38,41,44,47,48,39,30,50,21,41,45,25,20,52,24,45,42,54,50,23,44,50,57,56
75,64,38,42,21,41,36,42,41,48,49,46,43,35,50,25,47,36,25,22,47,19,45,44,51,53,24,39,60,48,50
76,62,52,50,22,26,39,38,47,42,44,54,33,32,54,24,42,46,21,23,51,25,41,43,51,47,21,48,47,49,57
77,64,48,48,21,37,35,40,36,36,44,49,46,28,52,28,48,39,27,16,48,25,48,47,53,43,27,39,57,45,57
78,56,48,47,27,32,30,36,45,46,46,47,35,33,51,26,47,47,15,24,54,19,44,47,46,54,22,41,53,54,59
79,63,45,51,19,31,28,34,46,41,46,49,38,29,54,26,50,42,25,24,53,24,46,47,56,48,22,44,48,48,54
80,63,49,49,23,36,32,45,45,40,43,48,35,33,56,22,48,41,21,26,55,20,46,46,53,45,20,41,49,48,53
81,70,46,51,27,32,33,38,40,37,43,47,41,29,58,19,47,41,24,21,49,25,46,40,43,47,25,49,55,48,60
82,59,51,48,19,37,26,38,36,42,38,48,33,39,53,20,39,44,31,23,52,20,46,37,55,53,24,51,61,47,61
83,67,44,49,24,42,34,37,37,41,43,49,37,33,50,23,45,46,23,25,53,18,41,47,49,50,21,47,52,44,60
84,59,49,45,30,30,35,37,38,41,48,52,37,37,54,27,44,40,22,19,50,23,47,43,49,48,24,44,49,48,62
85,63,50,41,26,36,31,36,41,40,46,49,40,33,49,21,46,40,20,24,54,26,48,49,46,52,23,44,53,48,56
86,61,53,46,26,31,37,39,34,50,41,48,34,36,54,21,43,45,29,24,51,20,46,48,52,56,21,44,44,44,53
87,58,49,47,20,31,41,43,28,43,43,55,42,29,52,24,44,37,28,21,46,23,47,50,52,51,27,43,52,45,60
88,64,45,48,18,39,37,43,35,44,42,47,37,32,52,21,46,41,28,24,53,22,49,46,47,50,24,41,50,54,52
89,62,48,42,27,36,33,41,42,33,43,52,37,37,53,28,48,44,25,22,45,19,50,44,43,50,20,48,52,54,53
90,60,54,43,22,35,36,39,40,50,45,50,38,33,54,21,46,39,23,20,50,24,48,39,47,51,20,45,55,52,52
91,61,47,47,25,40,36,34,50,40,45,45,39,29,48,19,46,37,27,19,54,28,46,48,44,49,23,40,54,54,57
92,63,50,41,25,35,30,34,38,45,48,51,34,33,49,21,45,41,22,23,54,25,48,48,51,46,20,45,54,52,60
93,63,48,48,23,33,37,39,43,47,39,51,33,34,48,23,48,41,29,26,54,21,36,46,47,51,22,45,48,49,59
94,61,44,44,28,36,34,38,33,44,47,51,35,34,51,21,47,33,28,25,58,22,48,44,49,51,22,44,54,51,54
95,66,47,41,27,29,41,38,40,39,46,48,40,35,49,22,43,37,28,20,52,26,49,43,52,50,22,44,53,53,51
96,58,44,46,29,36,33,35,44,40,42,47,35,29,55,29,46,47,19,22,53,21,46,42,49,49,20,45,57,56,57
97,62,52,44,27,31,27,41,42,39,42,50,36,36,58,26,34,42,27,26,48,25,46,42,47,47,23,48,56,48,59
98,62,50,47,22,36,36,38,41,38,52,48,40,34,53,23,39,40,25,25,48,23,47,50,51,47,22,40,51,48,55
99,64,45,48,29,40,40,39,34,42,36,49,43,31,53,22,42,37,21,25,53,17,45,47,52,55,21,41,56,51,53
100,64,42,51,26,27,34,33,33,44,41,52,38,37,55,20,41,41,28,24,58,27,42,47,54,49,19,46,51,49,58
101,62,54,46,23,38,40,38,35,38,46,49,38,32,53,21,44,38,24,26,50,26,45,48,52,52,24,40,53,45,51
102,56,51,42,24,34,37,37,37,39,47,52,38,33,54,23,38,39,23,20,54,24,44,49,55,47,23,44,55,51,61
103,59,49,46,25,34,40,39,43,41,43,45,40,32,53,16,50,40,22,21,58,27,46,41,54,45,23,44,54,44,57
104,64,46,43,26,26,27,39,42,39,39,47,44,34,56,24,45,44,19,24,50,23,51,47,51,54,24,45,49,51,58
105,61,49,44,18,31,37,30,46,44,41,54,40,34,53,19,44,38,32,25,51,28,49,49,56,44,21,45,46,49,53
106,64,43,43,25,33,34,39,44,46,40,48,35,31,54,19,42,42,24,24,53,24,45,45,52,52,26,47,53,52,52
107,62,49,50,21,37,33,39,47,37,49,51,34,32,54,24,45,39,26,20,50,18,46,48,49,46,23,45,55,48,54
108,60,49,41,26,32,37,32,37,37,44,50,34,30,56,31,42,46,24,25,48,29,45,42,52,55,26,49,54,48,50
109,67,41,47,26,34,40,39,43,42,42,44,42,39,47,27,46,39,29,19,57,21,45,42,45,46,25,40,49,50,58
110,62,48,46,30,31,34,35,37,44,48,48,36,32,53,28,44,47,21,21,51,20,45,42,55,50,20,49,54,45,55
111,61,45,46,28,37,41,39,39,40,33,52,39,31,52,23,52,44,24,23,53,23,45,40,48,50,17,47,55,45,59
112,58,46,48,23,33,36,38,41,43,49,55,32,34,55,27,48,40,26,22,51,23,44,42,48,50,20,45,49,48,57
113,65,45,49,22,30,39,44,38,46,43,58,34,32,47,20,46,40,25,21,50,23,47,44,46,52,26,42,52,49,56
114,63,47,47,26,40,31,37,39,43,47,48,37,29,48,22,50,45,24,24,54,16,48,46,53,51,21,41,48,52,54
115,58,48,50,24,31,34,38,42,39,42,56,35,38,44,25,45,39,26,20,52,28,43,45,60,49,23,45,53,47,52
116,64,40,50,25,39,32,38,42,38,43,51,34,34,48,24,51,41,24,24,48,29,48,46,49,49,24,40,52,50,54
117,61,55,44,24,35,40,42,38,40,45,46,37,34,51,19,47,39,23,20,47,22,49,44,51,52,24,47,53,47,55
118,65,53,48,26,31,36,42,40,47,39,46,34,34,45,27,44,45,26,21,47,17,46,47,52,48,29,41,51,49,55
119,63,49,45,26,35,37,31,33,45,44,51,34,35,54,19,45,48,24,18,51,28,47,48,54,51,18,45,50,49,54
120,61,46,45,24,38,36,35,42,39,45,49,41,34,53,28,45,47,20,18,49,22,46,41,50,50,27,43,55,47,55
121,66,39,46,24,39,35,38,39,41,41,49,38,38,51,26,46,43,29,22,50,21,47,42,47,47,23,51,51,46,56
122,63,53,45,25,35,34,35,44,41,46,52,41,36,51,20,42,43,19,26,46,19,44,45,49,52,22,44,53,48,58
123,63,45,45,26,33,37,44,38,42,49,51,34,23,47,26,47,42,24,26,54,18,42,42,53,53,24,37,52,53,61
124,61,50,45,26,33,24,36,44,44,47,51,38,32,47,25,45,45,19,22,56,20,47,48,53,52,20,42,48,52,59
125,60,50,49,20,32,32,33,42,37,45,49,40,36,56,25,42,41,30,23,49,24,46,44,52,43,26,42,55,50,58
126,61,43,45,30,28,42,40,32,43,45,45,41,34,51,30,47,43,28,20,53,22,42,42,58,46,21,48,49,44,58
127,66,46,48,27,38,30,39,40,40,40,47,38,32,50,29,49,38,25,19,55,21,45,41,54,54,19,49,51,47,54
128,60,53,47,22,33,42,35,43,49,42,48,32,34,52,23,41,41,25,25,56,20,48,41,50,45,20,43,48,51,62
129,62,42,47,23,32,30,36,32,39,43,55,37,33,54,24,45,41,28,30,55,21,46,48,52,53,21,43,54,48,57
130,64,42,43,28,24,34,43,47,43,38,52,36,39,56,21,46,43,26,26,52,27,46,44,44,43,21,43,56,51,53
131,66,48,44,24,31,27,37,34,41,42,51,37,39,49,24,43,42,26,27,52,26,45,51,53,49,20,44,51,49,59
132,68,44,51,23,35,34,34,41,36,41,46,37,36,51,26,44,36,29,22,54,26,45,44,49,49,23,53,50,52,52
133,58,50,55,22,35,38,47,39,43,44,42,40,32,53,22,42,42,23,22,47,27,50,42,50,50,23,43,52,44,54
134,62,50,50,23,36,37,31,45,38,51,43,37,30,54,21,45,41,22,24,49,28,46,44,52,43,27,42,53,47,60
135,57,48,52,22,33,29,36,37,45,43,48,34,30,54,24,51,40,24,24,58,21,44,46,56,51,20,44,55,48,57
136,62,47,40,29,30,40,42,44,41,42,50,40,34,49,25,47,43,26,25,48,19,49,39,48,48,16,51,57,41,59
137,64,44,50,22,27,38,38,42,43,44,47,34,34,57,24,41,45,21,22,54,19,45,44,57,49,17,47,51,54,57
138,59,48,44,25,30,34,40,43,44,44,47,38,31,45,25,43,40,25,31,52,25,49,45,44,51,17,42,59,56,55
139,60,46,50,26,39,33,36,40,42,47,52,42,28,50,24,45,42,26,23,54,23,49,45,48,47,23,41,47,50,53
140,63,50,43,28,31,39,41,34,37,46,50,42,33,51,22,48,43,25,19,48,26,50,46,51,45,24,41,58,45,52
141,57,52,40,25,29,31,40,41,43,47,46,37,41,55,26,37,37,24,25,53,21,47,46,53,52,21,42,58,48,57
142,65,47,47,22,30,38,40,44,47,41,47,38,34,47,22,48,49,25,20,53,21,38,43,51,46,22,48,49,48,61
143,68,48,44,31,30,30,34,36,43,54,53,38,27,55,25,47,44,25,17,53,26,48,44,53,48,19,39,48,51,53
144,63,47,49,25,35,31,33,43,38,46,46,38,33,53,23,49,44,26,22,52,21,43,41,53,46,23,48,56,49,55
145,63,48,44,27,35,32,42,44,42,43,54,36,36,50,27,43,44,26,20,53,20,46,40,46,50,23,50,49,45,53
146,61,45,48,25,36,37,39,39,40,42,49,43,29,46,31,46,40,26,22,56,23,46,43,56,46,19,42,48,52,56
147,65,47,46,22,38,39,39,41,43,46,55,34,37,51,24,41,44,21,25,48,19,44,41,52,47,21,46,52,50,53
148,63,43,43,19,34,40,40,35,44,44,47,42,32,59,22,45,45,21,21,47,26,43,46,51,50,25,50,48,55,51
149,61,50,43,27,32,29,40,39,40,47,52,36,35,55,28,45,42,25,26,51,24,41,47,52,51,23,47,46,41,56
150,61,47,43,21,38,32,37,44,40,47,52,37,34,53,29,41,45,30,20,50,21,49,39,51,46,24,47,45,49,59
151,59,43,45,29,39,33,36,46,45,45,48,35,39,51,19,51,37,24,27,49,25,45,42,55,50,19,40,54,45,56
152,62,49,51,26,30,42,35,37,45,43,55,32,31,47,24,45,38,23,24,52,25,45,45,50,51,21,40,53,52,58
153,58,49,44,23,38,38,30,36,41,41,48,40,37,51,26,42,46,22,18,55,21,46,46,51,51,25,54,48,51,55
154,60,48,54,23,32,31,35,36,38,36,53,36,39,50,28,42,42,23,25,52,21,47,48,48,50,28,51,49,50,56
155,57,48,47,21,40,36,44,43,43,38,55,41,36,49,25,43,44,25,25,45,18,44,36,46,49,22,43,56,51,61
156,65,41,42,29,31,37,30,48,39,44,51,38,34,57,26,40,34,19,22,56,24,51,46,55,50,19,45,56,48,54
157,64,48,46,24,28,38,36,47,38,41,45,36,27,53,25,48,42,30,23,54,24,47,39,50,53,23,44,51,48,59
158,66,45,44,27,38,36,41,41,42,43,46,41,33,49,21,47,43,22,24,51,19,44,45,45,55,17,49,55,44,58
159,64,47,49,23,34,31,40,39,41,47,53,37,30,52,21,48,39,22,28,53,18,51,51,50,45,20,45,50,51,52
160,63,47,46,27,31,27,38,37,44,43,50,41,34,52,25,43,39,22,22,53,25,49,45,55,46,21,44,52,54,56
161,61,50,46,22,33,42,34,39,48,41,48,36,30,51,26,44,40,24,26,55,21,47,39,51,52,26,44,53,47,55
162,62,49,45,30,30,35,33,45,39,40,45,36,31,57,19,46,40,21,26,48,22,49,44,55,48,26,41,55,54,60
163,55,50,45,23,35,31,38,41,42,44,48,39,34,53,22,45,46,21,27,52,19,47,50,55,50,26,43,48,45,57
164,63,51,42,30,28,35,35,36,46,46,47,41,32,47,24,44,39,23,22,53,19,49,49,52,51,21,43,57,49,57
165,59,45,49,25,37,26,36,37,41,42,56,37,33,52,28,49,48,24,22,55,28,44,43,53,45,21,43,51,46,56
166,60,53,43,23,38,36,44,40,41,39,50,49,34,45,20,42,44,31,23,48,26,50,40,52,47,23,40,50,51,49
167,59,46,48,23,33,33,38,45,44,44,53,40,33,50,20,44,42,30,19,54,20,42,38,53,47,22,52,50,49,60
168,60,50,43,25,35,31,34,41,41,47,45,41,33,50,28,46,38,28,21,52,19,48,45,49,51,21,50,56,45,58
169,63,49,49,27,37,33,41,36,41,48,50,43,33,47,18,44,41,26,20,49,18,49,47,50,48,28,43,52,46,55
170,56,43,48,22,33,35,35,41,38,47,50,33,27,56,26,49,42,24,26,57,27,46,46,53,45,25,43,54,46,58
171,66,49,44,27,33,39,38,41,40,42,51,34,33,50,28,44,37,21,23,51,28,43,47,48,51,18,45,54,47,59
172,64,54,40,23,34,32,37,34,43,40,56,39,30,56,22,50,45,32,21,48,24,43,47,53,48,24,46,49,50,47
173,57,42,50,26,31,40,36,38,49,43,48,37,31,50,31,50,48,24,21,47,26,45,40,50,55,22,41,53,43,57
174,59,44,50,21,43,32,31,38,34,46,41,39,38,47,21,45,45,22,20,53,31,50,53,50,50,27,43,55,46,57
175,65,47,45,28,37,32,36,34,40,43,50,41,36,51,22,44,38,28,24,55,25,48,40,47,52,23,46,48,47,59
176,61,42,45,28,37,39,38,41,42,42,49,39,32,53,23,47,42,28,26,47,31,43,41,50,47,17,48,53,47,53
177,64,46,46,31,34,35,35,37,43,44,48,34,37,52,24,43,44,21,25,53,26,45,40,52,48,21,46,48,53,56
178,61,43,48,26,37,32,37,43,39,42,50,42,26,50,26,42,43,21,25,51,29,52,46,50,51,18,45,53,45,58
179,60,43,50,28,36,35,36,40,36,44,46,34,36,53,22,47,46,26,23,51,21,45,49,50,50,17,51,54,46,56
180,56,49,51,24,35,43,38,35,42,46,44,34,32,56,20,47,45,27,23,44,30,41,43,47,48,22,49,54,53,53
181,57,50,46,23,40,29,38,45,50,41,51,39,34,58,18,45,39,31,23,49,21,43,42,50,50,22,44,50,45,58
182,59,45,44,23,34,38,38,42,44,46,48,38,32,58,22,40,42,22,24,52,24,44,50,44,48,30,46,48,49,57
183,63,47,43,28,34,39,39,36,43,40,55,47,40,52,16,40,47,22,28,53,21,48,46,53,45,23,38,49,44,52
184,62,50,49,23,33,40,34,40,43,40,48,42,34,53,20,45,44,21,30,47,21,47,42,51,51,19,50,50,44,58
185,66,51,45,29,28,35,39,45,43,41,46,36,37,55,28,48,35,28,24,51,20,43,43,50,54,21,44,51,40,55
186,62,49,42,23,43,30,43,40,40,49,52,40,34,50,21,43,43,20,24,48,23,46,42,49,57,21,44,51,46,56
187,61,47,47,30,38,38,37,39,44,41,50,40,35,49,20,47,43,22,22,54,22,51,49,50,49,18,40,48,47,53
188,60,48,44,21,40,30,34,40,42,44,53,37,33,53,20,44,36,22,29,52,29,46,44,52,51,19,46,57,51,54
189,61,42,45,23,33,40,38,37,39,41,50,40,32,45,23,46,39,27,28,53,24,48,40,53,47,24,48,52,51,62
190,69,48,42,23,34,40,34,41,44,41,49,35,30,53,24,41,47,29,27,43,23,45,40,52,47,19,49,55,51,56
191,56,54,51,23,42,31,41,42,43,43,46,38,37,48,20,43,39,23,22,47,22,45,52,51,48,25,43,51,49,56
192,60,48,49,25,37,32,34,34,37,42,49,36,33,51,26,42,38,26,21,53,24,49,50,54,54,24,47,53,52,51
193,64,49,45,24,32,36,36,42,45,44,51,43,34,53,20,44,41,25,19,49,24,52,45,53,53,22,40,46,45,55
194,69,49,46,23,31,38,38,37,36,37,53,35,30,49,25,41,43,22,31,55,22,53,41,50,53,22,44,52,55,51
195,61,51,44,26,32,32,38,38,43,43,51,37,34,53,26,42,38,26,26,49,21,44,46,51,44,24,48,55,50,58
196,59,48,48,28,25,33,35,40,39,44,47,40,30,57,20,43,43,24,27,53,24,43,42,55,50,18,51,51,54,60
197,65,49,46,24,26,39,43,35,46,37,49,34,31,58,22,42,48,29,21,50,20,43,51,47,55,18,45,51,51,56
198,61,45,47,30,31,34,38,45,41,45,55,33,39,52,24,51,36,24,22,53,23,46,44,50,41,23,43,49,45,61
199,59,52,45,20,39,34,38,41,43,41,49,32,28,47,29,46,40,26,22,52,21,49,49,56,48,27,44,52,47,55
200,59,40,47,25,33,37,36,35,40,42,51,36,33,59,22,45,47,27,21,52,31,47,43,46,53,17,46,54,48,59
201,63,47,42,22,33,30,38,40,40,50,56,36,33,57,28,43,41,27,24,52,19,45,44,57,48,18,45,46,50,57
202,60,44,50,25,41,42,40,39,44,48,48,32,31,55,17,40,39,26,20,47,24,51,49,50,51,23,45,47,53,50
203,63,51,45,28,38,32,39,34,35,45,51,38,36,50,21,44,37,23,23,51,23,47,47,57,50,24,44,49,48,58
204,64,45,49,22,41,39,34,40,37,47,49,37,36,50,18,47,40,23,28,52,20,49,41,52,47,18,49,46,49,62
205,61,53,54,22,39,34,35,42,43,42,53,35,33,48,23,43,45,22,22,52,30,37,46,45,45,29,45,51,43,59
206,61,52,47,23,34,39,30,47,41,45,53,33,33,48,24,47,40,26,22,56,27,48,43,47,50,20,47,54,43,51
207,64,48,47,26,39,34,41,38,41,40,44,37,33,55,21,46,33,27,22,48,18,47,45,54,54,22,46,54,48,59
208,61,47,47,29,42,36,35,39,40,43,48,38,34,49,25,49,46,29,21,52,21,44,41,52,49,20,41,51,51,51
209,61,45,43,21,29,34,39,36,43,48,49,41,36,50,21,46,42,35,20,55,24,45,39,52,49,27,44,57,46,54
210,60,48,48,23,32,36,34,36,40,47,46,37,33,50,20,43,44,22,22,58,27,45,45,53,49,33,46,57,46,51
211,59,52,50,22,31,40,33,35,45,46,50,36,28,55,21,43,42,28,26,51,20,51,43,51,49,20,38,60,50,56
212,63,50,46,25,40,36,46,43,46,42,51,39,22,51,22,49,44,18,24,53,25,48,41,50,47,17,43,48,49,53
213,59,52,39,21,34,38,34,40,37,44,52,40,39,50,27,50,38,26,21,51,24,48,44,48,50,17,46,55,52,55
214,60,48,50,24,38,42,35,38,39,45,50,36,30,53,31,45,44,22,27,50,19,46,39,48,49,17,50,56,48,52
215,63,49,44,23,30,38,36,37,43,46,52,39,33,52,25,41,43,23,21,54,25,48,42,52,49,23,46,49,48,57
216,60,47,48,23,43,33,41,37,42,42,49,43,35,50,23,45,38,22,22,49,20,43,47,51,55,23,40,54,51,55
217,60,44,49,23,27,31,36,40,43,49,45,39,36,52,25,47,43,25,28,50,22,44,41,53,50,24,47,55,45,58
218,65,42,43,21,28,38,37,47,39,48,50,35,32,52,19,48,44,23,20,51,21,51,48,48,50,23,50,52,53,53
219,60,50,43,21,36,34,32,43,42,51,48,32,40,52,24,47,39,22,26,54,24,45,41,48,51,25,47,54,45,55
220,56,46,40,23,39,30,41,42,38,40,49,37,31,51,27,46,42,28,20,46,22,52,48,52,46,24,44,58,52,61
