simulation,OKC,LAL,PHX,UTA,MIL,MEM,CHI,POR,ATL,ORL,BOS,CHO,DAL,NYK,IND,GSW,LAC,NOP,SAC,HOU,BRK,TOR,PHI,DEN,MIN,WAS,MIA,SAS,CLE,DET
24,60,46,47,28,36,37,30,43,46,48,54,32,39,55,19,41,46,18,20,47,26,47,46,54,52,19,44,50,46,55
25,62,47,41,36,37,42,35,41,41,41,57,31,26,55,19,48,38,25,22,47,23,49,38,52,54,20,47,50,53,54
26,65,50,42,24,31,43,34,44,40,47,52,25,30,48,28,43,40,17,20,54,28,54,48,53,48,23,47,51,42,60
27,64,43,45,28,30,44,37,41,45,39,55,31,34,54,26,41,42,28,23,43,23,45,40,48,54,22,42,60,47,57
28,69,39,46,24,40,38,38,44,43,46,52,33,32,55,19,45,39,21,23,52,22,51,35,51,48,26,41,55,47,57
29,67,51,38,24,41,36,32,39,44,41,51,28,34,52,22,45,46,20,23,49,23,43,47,53,54,26,44,55,49,54
30,67,42,44,27,36,44,33,36,39,50,52,24,33,46,27,45,36,30,15,54,31,45,54,51,51,21,36,53,50,59
31,61,55,43,24,38,43,35,43,40,48,51,29,37,53,20,46,34,20,22,51,26,45,50,48,47,23,44,53,51,51
32,65,56,48,26,39,37,28,45,43,47,46,26,30,53,22,45,40,24,21,54,28,46,43,56,44,20,45,54,46,54
33,65,45,52,28,32,24,41,39,45,46,41,29,38,55,27,41,39,25,23,50,24,46,45,53,51,26,48,49,48,56
34,60,48,42,21,34,39,29,45,45,43,53,35,33,57,19,54,42,18,25,49,37,49,45,48,51,26,34,50,47,53
35,60,54,48,29,41,39,31,46,34,48,40,33,30,57,22,51,37,24,20,51,23,47,47,56,49,18,46,50,46,54
36,71,49,46,29,39,34,41,39,47,35,52,40,26,57,19,41,44,18,22,48,21,52,51,52,47,21,39,51,51,49
37,64,46,45,25,32,25,37,39,39,52,52,35,31,49,20,48,40,14,29,54,31,45,46,56,62,17,41,48,53,56
38,66,35,45,26,41,31,35,38,44,44,51,32,24,58,29,46,35,25,26,52,31,51,49,48,47,17,43,53,46,63
39,65,48,48,23,36,36,42,42,48,45,46,33,34,54,17,43,47,23,22,47,29,38,52,48,53,22,40,51,43,56
40,64,46,47,26,38,33,45,44,40,48,46,37,30,44,18,46,49,23,20,53,23,44,50,48,49,19,38,51,50,62
41,69,44,40,26,40,35,34,41,46,40,45,36,37,47,22,43,38,31,24,58,31,50,39,52,46,20,46,54,47,50
42,61,47,43,28,43,38,36,40,46,39,47,31,35,47,25,44,45,18,20,49,30,52,44,48,51,19,44,49,54,58
43,61,50,40,24,38,28,43,45,37,45,56,29,33,51,24,47,40,18,30,55,27,40,45,51,47,24,48,45,52,58
44,66,54,41,25,44,30,34,34,44,39,47,38,33,47,28,38,41,26,25,51,37,47,49,56,44,18,41,55,49,50
45,65,49,51,29,36,36,40,45,44,42,53,24,32,51,15,46,44,18,25,45,23,48,42,51,50,22,49,56,49,51
46,64,50,39,30,37,38,39,38,39,47,49,39,30,49,27,40,42,21,22,44,23,48,43,50,53,27,47,59,47,50
47,57,50,43,29,34,37,34,40,43,32,53,33,35,52,24,40,44,23,18,50,19,52,48,51,53,20,55,54,54,54
48,60,39,47,30,32,37,37,33,45,47,52,37,35,50,23,43,45,24,25,53,24,43,48,49,50,20,42,55,51,55
49,63,53,40,31,37,31,30,39,46,48,50,38,29,54,26,45,41,18,26,50,26,43,46,51,48,21,40,57,48,56
50,65,58,50,23,37,34,34,45,41,42,49,33,35,51,22,44,40,19,15,48,26,40,42,49,57,28,47,56,46,55
51,59,37,49,28,37,31,37,36,42,42,50,38,34,59,15,50,38,28,25,49,32,42,51,50,50,25,43,52,47,55
52,59,48,48,36,35,32,33,33,45,47,47,36,28,50,28,49,37,26,19,56,28,45,44,48,52,13,49,57,47,56
53,64,52,43,26,39,37,40,40,43,45,52,29,33,48,21,43,40,27,15,53,19,50,44,57,46,24,48,50,46,57
54,64,50,45,32,33,33,37,39,46,43,47,27,30,55,24,43,41,22,25,56,27,47,43,48,51,18,47,54,52,52
55,61,44,45,26,32,41,37,40,51,47,51,35,28,53,17,44,40,20,23,54,25,51,46,53,51,18,45,52,46,55
56,66,49,51,28,34,31,36,45,46,45,49,37,30,47,18,46,39,17,20,51,33,45,40,48,50,19,53,57,48,53
57,61,52,45,27,41,39,32,33,48,47,48,38,35,53,28,41,44,19,22,59,22,44,45,52,50,19,41,45,45,56
58,61,49,48,23,42,39,34,34,43,44,49,30,27,58,22,46,39,24,27,59,28,49,48,45,45,23,38,52,46,59
59,55,43,49,27,39,38,35,39,44,44,46,32,29,52,17,48,47,24,24,54,33,47,48,49,50,21,41,53,49,54
60,64,46,44,26,38,42,35,49,46,43,44,36,30,53,18,47,49,24,23,50,27,45,43,50,50,13,46,46,49,55
61,64,38,40,23,41,43,36,43,41,43,50,40,39,53,19,48,37,19,18,44,31,47,47,49,50,28,42,53,45,60
62,63,53,44,26,36,37,38,39,34,46,42,39,35,58,28,46,46,21,26,46,17,42,49,48,50,24,49,54,46,49
63,64,46,39,31,37,35,36,46,37,43,54,33,39,50,21,49,38,21,25,49,28,51,45,45,53,18,47,51,46,54
64,60,46,47,24,34,36,42,36,42,43,48,39,36,49,22,42,39,25,23,42,29,46,44,54,52,28,45,55,46,57
65,69,48,42,27,39,41,35,36,43,45,48,23,31,54,20,40,37,27,29,54,25,42,42,50,52,27,47,54,46,58
66,62,49,52,31,43,32,28,41,50,40,42,37,37,56,19,43,40,18,24,50,27,47,43,54,53,22,44,47,49,51
67,65,49,40,27,40,44,36,39,46,42,55,29,33,49,20,45,41,25,26,55,27,42,45,49,44,20,47,47,43,61
68,57,44,48,19,39,36,35,45,43,44,53,28,39,56,26,41,39,32,19,51,18,53,50,51,49,23,42,50,49,52
69,62,46,45,27,42,43,37,38,42,44,49,38,30,55,18,48,45,24,24,50,20,44,45,49,50,19,43,47,52,55
70,65,46,43,28,33,38,42,39,38,43,50,33,36,51,18,43,44,24,18,53,32,41,48,51,51,25,41,52,47,58
71,66,44,45,34,31,35,31,43,42,48,48,28,34,51,22,47,43,26,28,49,26,46,50,51,49,22,47,46,49,50
72,62,46,41,30,44,34,30,40,50,51,52,24,28,55,19,49,46,20,26,45,25,49,49,49,53,21,44,55,46,48
73,67,48,37,25,36,36,34,38,42,40,51,33,33,45,28,51,38,28,19,54,25,50,47,53,47,21,45,56,47,57
74,67,45,46,27,41,40,35,44,42,42,50,28,30,42,18,39,41,20,26,54,21,50,44,55,53,28,47,53,46,57
75,64,50,42,27,36,33,35,32,35,45,55,37,37,58,19,42,50,19,17,51,25,51,51,49,50,26,43,50,42,60
76,65,49,41,28,34,34,38,43,42,44,49,32,24,51,25,41,44,27,24,51,28,54,46,47,50,22,42,47,51,58
77,67,43,40,22,37,40,33,42,47,45,51,38,35,48,30,45,38,24,20,47,29,46,42,48,50,27,43,52,49,53
78,63,46,47,29,36,41,32,41,43,46,48,41,30,54,24,49,34,22,30,58,25,44,42,51,44,18,43,52,47,51
79,70,50,49,28,41,44,34,38,41,45,49,37,28,51,22,46,38,26,20,50,31,44,41,50,48,26,36,53,44,51
80,66,41,46,28,31,43,32,42,44,40,50,31,34,57,27,49,43,24,20,49,22,42,49,49,45,24,44,54,51,54
81,66,47,48,21,29,36,36,42,45,49,49,32,31,54,22,49,44,23,21,47,21,42,44,57,50,18,51,58,45,54
82,65,48,39,28,33,36,34,31,43,48,45,32,32,56,29,43,39,18,19,50,31,55,42,48,60,25,44,54,54,50
83,69,48,47,27,32,42,46,45,46,51,45,30,37,51,18,44,52,21,21,54,25,45,36,48,42,14,41,53,46,55
84,66,39,46,29,38,38,41,37,43,40,49,30,36,52,18,52,41,21,23,51,22,47,44,56,44,21,46,58,50,53
85,60,45,45,21,36,35,40,43,37,45,44,40,36,49,25,50,36,19,20,50,29,39,48,49,54,28,49,55,49,55
86,66,44,48,30,32,42,34,40,46,48,46,33,36,53,22,50,40,19,22,49,24,49,49,46,51,24,47,45,44,52
87,71,44,48,26,31,29,30,41,41,50,50,30,35,50,21,44,42,25,32,54,33,41,46,54,46,21,44,57,44,51
88,67,52,47,28,38,49,39,35,50,42,48,40,29,53,26,41,36,21,25,45,20,45,41,46,49,16,44,56,50,53
89,69,38,37,26,32,34,35,43,40,47,43,29,37,55,26,50,37,23,31,54,24,54,49,49,51,20,48,50,44,56
90,62,53,41,25,40,40,35,43,43,53,48,35,30,53,21,40,36,24,25,43,28,50,43,56,49,20,43,54,48,50
91,57,48,45,35,39,31,39,37,46,36,54,31,32,52,23,42,41,26,23,50,27,44,49,51,54,20,43,55,50,51
92,60,52,42,28,39,33,32,42,47,47,45,32,34,51,24,50,41,20,21,48,30,49,48,53,51,22,44,51,41,54
93,61,49,41,23,42,31,36,40,41,44,49,31,37,53,21,46,38,21,25,50,23,50,46,52,50,22,48,57,49,55
94,58,47,49,35,39,33,36,43,40,44,53,34,33,56,26,50,40,22,24,50,29,46,43,47,47,17,39,45,48,58
95,65,51,45,28,35,39,36,37,46,39,50,35,31,49,18,44,45,22,20,51,29,47,49,49,48,25,51,53,43,51
96,56,43,42,19,33,40,34,36,43,44,54,36,25,46,26,41,47,21,21,57,34,56,51,54,52,20,41,54,56,49
97,61,38,38,26,38,37,37,47,48,46,49,36,35,50,21,45,41,21,18,44,29,46,52,53,54,19,47,50,48,57
98,67,40,48,31,40,40,27,42,53,44,46,35,28,53,17,38,37,25,17,48,28,45,42,55,53,26,49,50,50,57
99,67,42,47,29,37,33,37,43,44,51,58,30,27,55,22,44,43,21,26,43,28,45,47,43,40,27,43,54,47,58
100,60,48,40,26,44,39,35,30,40,41,48,32,31,50,27,50,37,22,21,53,24,47,42,48,58,24,46,56,50,62
101,59,43,50,30,36,41,40,32,41,35,50,29,38,52,28,47,38,24,18,55,27,43,44,55,56,25,44,51,50,50
102,67,40,40,22,42,38,33,39,47,38,50,33,34,50,28,47,37,26,31,55,34,44,46,51,49,20,50,52,43,45
103,65,47,41,24,35,40,37,42,39,50,44,31,31,54,21,48,46,16,21,49,33,42,53,48,50,19,50,54,46,55
104,67,46,45,36,41,29,29,43,48,43,53,38,31,47,19,46,33,16,27,53,30,44,49,49,52,21,43,51,51,51
105,65,52,41,25,39,41,33,39,45,50,48,31,28,52,23,45,36,21,20,45,21,46,45,51,51,22,49,55,53,59
106,67,48,41,26,36,36,36,47,36,54,48,34,33,54,26,47,43,19,26,48,27,48,47,41,46,27,42,49,43,56
107,67,44,48,30,33,45,32,42,45,46,52,33,31,49,27,48,38,21,21,42,20,48,43,53,49,21,43,56,50,54
108,60,41,47,26,27,36,37,48,47,46,52,44,33,51,12,47,43,23,25,47,34,43,47,61,51,16,45,52,39,51
109,60,42,44,27,42,38,43,44,44,44,55,35,31,51,20,55,34,24,22,53,25,48,34,51,52,19,38,55,46,55
110,63,41,47,21,38,39,36,36,48,45,44,42,33,52,23,45,40,22,23,50,24,46,42,52,48,24,49,53,50,55
111,63,50,46,25,43,36,33,51,47,51,44,37,29,49,19,48,37,22,17,40,25,53,45,53,45,18,41,57,51,56
112,60,43,47,26,33,38,41,38,43,45,50,32,29,51,25,46,37,24,22,58,21,49,48,57,47,22,46,54,46,53
113,61,45,42,27,33,33,36,36,48,48,54,36,29,52,25,44,41,21,26,56,17,46,47,58,52,18,43,45,53,59
114,62,50,50,23,40,36,37,40,50,44,49,32,22,53,19,41,38,24,26,48,25,50,52,52,46,28,42,49,48,55
115,55,46,43,22,36,31,39,44,46,47,56,36,37,55,21,45,35,17,21,49,28,41,49,54,48,21,46,53,50,60
116,63,42,39,30,31,32,35,37,44,51,49,30,34,56,22,45,49,30,22,54,24,40,46,49,50,24,49,53,44,57
117,65,45,42,23,41,36,39,38,43,44,52,28,30,54,30,42,43,29,20,50,22,48,46,53,47,21,44,58,49,49
118,63,52,45,24,40,34,32,43,35,39,53,33,34,56,19,37,44,16,21,49,31,46,47,57,51,25,45,50,51,59
119,62,44,44,26,48,32,41,38,51,44,46,32,29,51,18,48,44,22,25,49,28,48,44,55,48,21,38,51,52,52
120,56,46,36,30,36,43,42,41,44,52,50,25,31,50,28,45,38,20,18,46,23,44,43,60,53,24,39,57,54,57
121,66,43,44,20,42,39,39,41,43,45,52,28,32,49,25,45,41,24,27,51,23,48,38,53,47,26,48,51,40,61
122,63,50,42,26,35,44,40,39,42,47,53,33,34,56,18,35,42,18,25,51,26,44,46,48,51,22,43,53,48,57
123,62,39,42,29,34,41,33,36,37,40,49,34,40,51,26,42,39,29,29,56,26,50,44,52,46,20,44,53,50,58
124,63,43,46,20,37,40,40,41,52,41,51,33,26,58,19,38,47,27,22,49,30,49,42,48,45,23,41,62,48,50
125,62,53,41,25,43,30,32,44,40,39,43,28,28,49,28,44,40,17,26,57,32,50,43,53,56,19,52,52,48,57
126,68,48,41,29,37,35,38,37,47,38,48,35,35,48,29,50,40,22,23,42,27,49,47,49,51,23,37,54,46,58
127,56,43,46,27,35,40,39,41,42,47,54,31,32,51,18,39,45,22,23,52,26,46,46,48,51,26,46,55,54,50
128,59,47,46,27,39,37,37,35,45,48,49,30,31,55,30,49,38,19,20,49,27,44,48,52,48,22,48,48,52,52
129,69,47,41,34,33,37,38,37,46,47,51,30,35,51,21,45,25,23,21,49,27,45,46,47,52,24,50,62,50,48
130,68,46,43,24,40,37,31,46,48,40,52,33,29,58,27,43,40,18,25,49,27,49,45,53,47,14,41,50,48,60
131,63,52,35,30,36,39,35,39,48,46,54,31,30,47,18,46,37,27,23,50,29,48,52,49,50,19,41,51,52,54
132,67,43,41,29,38,35,39,40,40,48,48,45,37,52,29,43,42,21,21,51,32,42,41,51,45,22,40,52,52,45
133,67,41,47,22,39,44,38,41,45,48,44,28,37,52,22,43,40,30,25,51,22,44,47,53,48,22,43,49,44,55
134,64,47,50,26,34,39,30,40,45,39,49,36,29,56,23,45,46,23,28,54,24,42,47,47,50,22,40,53,52,51
135,61,48,52,32,32,39,32,37,47,45,54,29,33,48,24,44,44,25,24,51,21,47,48,56,49,18,44,49,49,49
136,65,50,40,24,32,31,38,40,39,41,52,39,32,49,23,43,46,28,15,51,26,43,48,55,56,24,39,55,52,55
137,62,50,39,27,38,33,42,37,40,49,53,31,35,58,15,47,44,22,24,47,25,39,49,48,43,33,45,54,46,56
138,62,48,43,22,39,38,29,36,47,54,54,31,29,55,22,43,41,27,26,44,18,51,48,50,50,22,48,54,45,55
139,64,44,43,32,30,35,44,44,46,43,45,27,33,48,17,42,39,31,30,51,26,41,52,49,47,27,42,55,54,50
140,65,47,40,20,40,44,38,33,48,44,52,30,27,58,27,42,41,20,26,43,25,45,41,55,52,27,41,56,51,53
141,59,58,50,26,35,47,35,39,40,38,53,30,36,54,28,43,32,27,21,45,23,46,40,51,49,21,45,55,49,56
142,66,52,48,33,36,33,37,38,41,48,44,37,28,58,29,45,38,20,25,54,27,39,49,48,48,25,38,47,49,51
143,62,50,49,28,46,35,32,45,34,45,46,34,39,54,19,51,37,21,28,51,27,36,48,48,48,25,45,50,45,53
144,59,45,49,34,35,37,38,38,49,38,52,37,34,52,24,43,38,20,20,44,20,49,43,59,47,29,38,57,51,52
145,62,45,44,22,39,35,35,38,43,47,52,36,29,57,19,50,38,22,27,53,25,47,42,50,47,23,46,55,51,52
146,62,45,46,31,31,43,40,48,44,53,49,32,28,52,25,47,32,21,20,51,26,42,53,47,49,20,44,54,43,53
147,65,41,34,25,35,35,39,38,47,45,50,38,35,53,21,46,39,20,16,48,27,53,39,56,51,25,44,56,48,62
148,63,49,44,30,36,37,35,41,36,48,53,32,34,54,20,49,40,20,27,47,27,39,50,51,54,21,45,46,48,55
149,68,46,47,24,35,46,38,40,42,45,48,36,32,51,25,44,41,18,21,48,26,42,49,47,47,21,45,55,43,61
150,65,37,48,22,35,32,30,41,42,55,51,34,36,56,21,44,39,25,20,48,33,51,47,52,55,20,48,55,46,43
151,60,42,43,25,43,44,35,42,40,37,47,38,31,50,25,48,35,19,31,48,26,44,47,56,48,22,49,51,51,54
152,61,55,38,26,36,37,30,40,52,46,47,30,31,49,22,43,37,15,29,49,30,54,44,49,54,17,46,56,51,57
153,61,49,49,31,36,32,36,43,43,45,60,33,35,48,25,40,36,20,24,44,26,49,47,52,48,22,46,53,48,50
154,59,42,47,28,41,32,36,42,34,49,59,33,36,45,28,46,37,15,25,53,23,56,47,57,54,23,41,43,48,52
155,61,51,45,29,44,39,35,37,45,41,46,31,23,52,20,41,48,19,27,50,29,53,42,55,52,20,46,57,44,49
156,66,44,41,24,46,39,37,38,45,45,47,38,30,51,20,49,39,22,19,48,27,47,38,57,48,24,45,51,53,53
157,63,45,49,32,27,41,39,39,48,47,53,41,27,53,34,47,32,18,25,55,23,43,39,55,48,20,39,50,42,57
158,63,46,44,26,44,38,37,44,37,39,54,33,26,50,17,49,44,24,21,49,25,49,44,53,50,27,37,58,49,54
159,66,49,46,27,44,42,38,44,37,49,50,38,28,52,18,42,47,21,19,44,19,48,43,52,54,21,46,51,45,51
160,67,40,41,27,40,25,35,40,43,50,53,33,32,50,29,50,40,19,26,53,28,45,42,54,55,18,48,49,44,55
161,70,45,43,28,31,36,33,42,47,40,51,29,37,49,32,39,47,25,25,59,22,44,43,52,47,21,47,54,42,51
162,62,45,39,28,35,34,44,40,45,51,54,33,25,47,29,44,41,28,20,47,24,42,45,51,58,19,45,52,50,54
163,66,44,39,23,36,32,41,39,52,46,47,34,24,51,23,49,34,31,19,50,24,47,45,48,48,22,51,61,52,53
164,61,44,43,26,31,35,45,38,45,49,51,30,29,49,22,42,37,22,24,55,22,45,51,55,50,29,47,53,48,53
165,58,44,42,26,39,38,40,44,48,46,46,31,36,51,18,40,41,26,25,47,21,54,47,55,55,21,40,52,50,50
166,60,42,46,23,40,43,40,44,44,50,51,35,31,53,24,45,38,27,20,47,26,48,37,54,46,22,40,52,49,54
167,57,41,46,30,42,44,31,37,42,47,52,30,32,56,24,34,38,20,19,55,27,46,47,51,53,20,46,57,49,58
168,63,44,50,21,35,40,42,43,38,45,50,32,29,57,24,45,42,17,20,52,22,38,50,59,44,28,42,52,50,57
169,59,48,50,24,40,45,42,41,44,46,51,33,20,53,21,49,38,22,21,43,23,47,42,58,55,18,42,51,50,55
170,67,43,38,33,37,41,34,37,48,51,50,38,33,55,16,39,39,24,24,53,27,46,43,51,49,23,38,54,43,57
171,63,43,40,23,38,36,38,41,40,51,49,28,36,54,26,41,30,26,23,53,30,43,49,46,52,25,45,51,53,58
172,64,50,39,24,48,37,41,42,42,46,55,23,26,51,23,48,49,17,27,50,22,49,40,53,51,23,47,49,40,55
173,63,46,38,21,33,41,34,41,49,48,54,30,27,55,18,41,34,23,22,53,28,52,50,51,59,26,45,45,52,52
174,56,47,44,32,34,40,39,40,46,54,49,25,35,52,24,46,39,22,19,52,26,47,46,51,49,20,42,51,44,60
175,64,49,40,26,38,38,40,42,41,51,54,27,33,55,18,39,36,19,26,54,22,44,46,52,52,19,48,49,49,60
176,60,54,48,28,34,40,32,43,46,47,49,37,35,54,18,47,42,22,24,44,26,46,51,50,48,17,43,48,44,54
177,66,53,48,27,32,36,31,40,38,47,52,30,32,57,18,45,42,20,22,47,29,47,45,58,56,23,41,51,46,52
178,57,49,50,28,44,39,33,29,42,39,53,36,33,53,19,44,31,19,23,50,27,46,45,57,57,18,42,58,55,55
179,60,46,42,30,36,38,33,36,45,45,52,32,41,52,17,45,40,22,25,52,27,44,50,44,53,23,45,54,42,60
180,63,49,47,30,45,33,41,40,47,45,49,37,37,51,21,43,32,25,17,51,19,48,47,48,49,27,46,51,43,50
181,62,41,41,22,38,37,33,43,42,50,50,32,30,48,30,46,43,21,25,53,27,47,48,50,47,28,47,51,45,54
182,63,51,48,29,35,40,40,41,39,48,42,22,38,51,20,49,37,24,21,46,24,50,49,50,50,18,43,55,53,55
183,66,48,45,37,42,37,39,37,46,44,55,32,30,54,18,34,47,21,19,49,22,38,45,47,55,25,44,54,45,56
184,62,48,48,26,43,40,38,43,42,51,45,36,32,49,23,40,35,24,24,38,23,48,47,48,51,26,48,51,45,57
185,63,49,40,27,31,36,40,37,47,45,48,34,37,48,26,46,41,20,20,52,24,46,52,53,56,22,45,53,36,57
186,59,49,45,27,35,39,39,44,47,47,50,35,35,51,16,45,41,26,28,43,29,44,45,50,46,22,45,52,50,47
187,57,44,44,29,30,36,47,41,47,47,54,34,28,51,21,48,40,20,23,49,26,42,56,54,49,23,38,49,49,55
188,66,42,43,21,40,33,36,41,49,48,51,35,31,51,25,44,41,21,18,55,30,44,44,53,52,20,43,48,50,56
189,67,46,49,30,37,35,41,46,42,48,47,28,33,52,20,43,41,28,27,47,19,50,42,50,44,17,42,55,50,55
190,62,48,41,31,36,36,37,41,38,55,46,28,34,56,24,37,47,26,23,50,29,45,46,52,50,19,53,47,46,48
191,63,44,48,26,38,41,32,38,41,47,52,35,25,48,22,48,42,24,23,50,36,45,41,52,47,18,49,47,49,60
192,60,41,47,32,32,32,35,36,48,48,46,28,35,51,29,50,39,25,28,50,29,37,50,53,55,26,37,52,48,52
193,68,43,38,26,38,34,39,40,45,41,55,34,35,58,26,44,37,28,20,52,21,45,48,52,52,17,46,54,45,50
194,65,47,43,22,38,32,41,47,44,49,51,25,29,56,24,39,41,22,30,50,30,41,45,52,49,20,46,53,48,52
195,64,43,44,27,40,39,37,39,41,47,49,32,35,49,22,47,42,13,25,53,33,47,47,49,53,22,39,50,52,51
196,62,43,45,33,35,35,29,46,41,46,54,37,37,53,23,47,37,26,27,51,28,44,44,48,47,25,35,50,45,58
197,63,39,40,23,50,45,35,44,38,47,45,35,36,51,19,42,43,18,27,54,28,41,45,47,48,24,50,55,50,49
198,60,52,49,27,36,42,38,46,47,45,45,38,35,49,22,41,33,31,18,50,31,49,45,47,45,24,39,51,41,55
199,64,47,42,29,44,40,33,45,52,52,49,38,27,52,19,44,43,24,19,52,26,42,42,48,48,19,42,53,45,51
200,66,47,43,30,36,37,40,44,48,39,45,33,35,50,15,44,41,21,21,47,36,48,46,51,45,17,42,53,53,58
201,59,46,45,29,44,37,32,39,49,51,53,31,34,45,18,42,43,25,25,51,24,42,53,48,49,17,44,54,52,50
202,62,39,47,36,34,33,42,39,45,48,48,37,36,57,19,47,33,19,24,56,23,42,49,48,50,19,39,50,46,64
203,62,51,48,25,33,38,39,39,43,50,47,32,33,49,26,40,40,22,23,54,27,42,48,48,53,22,38,51,47,61
204,65,48,51,22,39,37,37,47,37,44,47,35,30,52,20,45,39,19,27,54,34,42,48,45,45,22,47,54,48,51
205,68,50,45,16,39,37,37,42,42,44,49,40,28,50,18,35,38,29,21,47,30,51,44,53,52,18,48,50,50,60
206,62,46,38,26,31,41,32,47,40,47,53,31,32,56,23,43,41,17,19,52,30,46,39,58,52,27,39,53,50,60
207,61,53,44,21,41,39,34,45,40,50,54,31,33,47,21,41,40,20,24,50,28,50,53,53,47,23,39,49,53,47
208,65,49,47,28,33,32,36,34,48,49,45,30,33,52,15,46,39,20,26,55,26,49,46,51,48,21,50,56,44,58
209,59,51,49,23,41,34,34,36,43,41,50,35,35,52,21,48,49,24,21,51,25,47,42,51,47,20,44,48,55,55
210,62,50,42,21,40,38,32,45,39,53,58,31,40,48,16,46,42,17,23,54,26,53,44,49,48,25,48,49,42,50
211,61,48,54,23,43,38,33,41,40,44,51,34,27,50,20,48,35,21,21,57,32,52,44,56,51,20,38,46,52,51
212,63,36,48,27,39,41,38,39,43,41,49,30,32,48,22,48,45,18,24,54,21,49,46,52,52,29,52,51,51,43
213,64,53,48,30,34,36,33,38,43,47,50,32,37,49,20,37,40,29,20,57,30,46,49,48,46,20,42,52,49,52
214,67,40,45,36,35,34,41,41,41,44,49,32,30,50,19,48,43,29,25,50,28,36,44,48,59,25,42,48,51,51
215,64,48,47,22,37,40,36,39,42,45,47,31,36,53,17,49,41,27,23,47,25,45,47,54,55,22,43,52,48,49
216,63,39,50,35,32,28,31,40,43,39,46,29,43,57,19,40,40,19,26,57,32,50,52,53,50,18,42,52,52,54
217,65,47,47,25,42,39,39,39,45,44,52,34,23,49,19,48,36,19,21,50,28,49,38,55,55,22,46,53,48,54
218,60,48,53,30,35,30,39,42,41,40,50,31,30,53,21,49,35,22,24,49,40,45,47,50,50,21,41,58,49,48
219,65,46,45,24,44,38,36,43,46,45,49,38,31,54,19,46,41,24,22,51,19,43,41,54,48,19,45,54,49,52
220,64,48,49,31,38,32,30,41,40,47,49,33,33,52,22,46,42,20,23,46,20,51,40,52,49,23,47,53,54,56
