team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,57.483,24.517,0.218,0.37,0.546,0.761,1.0
OKC,59.994,22.006,0.203,0.343,0.515,0.748,1.0
DAL,50.675,31.325,0.081,0.171,0.33,0.619,0.971
NYK,50.712,31.288,0.071,0.134,0.297,0.576,0.987
CLE,55.535,26.465,0.068,0.131,0.317,0.592,1.0
IND,44.43,37.57,0.055,0.097,0.187,0.402,0.852
DEN,47.052,34.948,0.043,0.093,0.205,0.433,0.844
ORL,48.04,33.96,0.037,0.083,0.208,0.469,0.962
MIL,45.835,36.165,0.036,0.082,0.168,0.427,0.906
MEM,48.371,33.629,0.028,0.078,0.191,0.429,0.906
MIN,43.459,38.541,0.027,0.079,0.164,0.338,0.643
HOU,48.559,33.441,0.027,0.062,0.157,0.391,0.892
PHO,41.52,40.48,0.021,0.036,0.096,0.199,0.474
GSW,43.511,38.489,0.017,0.039,0.098,0.262,0.627
PHI,38.194,43.806,0.017,0.032,0.076,0.165,0.449
MIA,42.968,39.032,0.015,0.038,0.1,0.302,0.767
LAL,43.024,38.976,0.013,0.043,0.09,0.207,0.565
LAC,42.865,39.135,0.007,0.027,0.081,0.197,0.557
ATL,38.969,43.031,0.005,0.016,0.042,0.134,0.46
CHI,37.348,44.652,0.005,0.012,0.041,0.106,0.322
SAS,38.125,43.875,0.003,0.012,0.026,0.075,0.224
SAC,39.27,42.73,0.002,0.017,0.046,0.101,0.288
DET,35.39,46.61,0.001,0.002,0.011,0.046,0.21
BRK,30.129,51.871,0.0,0.002,0.004,0.012,0.052
TOR,28.02,53.98,0.0,0.001,0.002,0.006,0.025
POR,27.369,54.631,0.0,0.0,0.001,0.001,0.004
WAS,22.204,59.796,0.0,0.0,0.001,0.001,0.001
CHO,26.426,55.574,0.0,0.0,0.0,0.001,0.007
UTA,26.955,55.045,0.0,0.0,0.0,0.0,0.003
NOP,27.568,54.432,0.0,0.0,0.0,0.0,0.002
