team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,75.996,14.0,0.467,0.692,0.899,1.0,1.0
BOS,64.998,22.999,0.305,0.564,0.752,0.92,1.0
MIN,52.998,34.999,0.086,0.194,0.579,0.86,1.0
CLE,67.0,18.0,0.048,0.202,0.625,0.974,1.0
NYK,54.998,32.999,0.032,0.105,0.194,0.848,1.0
IND,53.998,33.999,0.021,0.078,0.273,0.741,1.0
GSW,52.998,35.999,0.011,0.045,0.269,0.782,1.0
LAC,53.998,35.998,0.008,0.028,0.054,0.432,1.0
MIL,49.999,37.998,0.006,0.027,0.094,0.259,1.0
ORL,43.999,44.998,0.006,0.021,0.038,0.08,1.0
DEN,53.998,35.998,0.004,0.021,0.047,0.568,1.0
HOU,53.999,33.998,0.003,0.012,0.081,0.218,1.0
LAL,51.999,35.998,0.003,0.008,0.071,0.14,1.0
DET,45.999,41.998,0.0,0.002,0.016,0.152,1.0
MIA,39.0,48.0,0.0,0.001,0.008,0.026,1.0
MEM,49.0,42.996,0.0,0.0,0.0,0.0,1.0
SAC,40.0,43.0,0.0,0.0,0.0,0.0,0.0
DAL,40.0,44.0,0.0,0.0,0.0,0.0,0.0
ATL,40.0,44.0,0.0,0.0,0.0,0.0,0.0
CHI,39.0,44.0,0.0,0.0,0.0,0.0,0.0
PHO,36.0,46.0,0.0,0.0,0.0,0.0,0.0
POR,36.0,46.0,0.0,0.0,0.0,0.0,0.0
SAS,34.0,48.0,0.0,0.0,0.0,0.0,0.0
TOR,30.0,52.0,0.0,0.0,0.0,0.0,0.0
BRK,26.0,56.0,0.0,0.0,0.0,0.0,0.0
PHI,24.0,58.0,0.0,0.0,0.0,0.0,0.0
NOP,21.0,61.0,0.0,0.0,0.0,0.0,0.0
CHO,19.0,63.0,0.0,0.0,0.0,0.0,0.0
WAS,18.0,64.0,0.0,0.0,0.0,0.0,0.0
UTA,17.0,65.0,0.0,0.0,0.0,0.0,0.0
