simulation,OKC,LAL,PHX,UTA,MIL,MEM,CHI,POR,ATL,ORL,BOS,CHO,DAL,NYK,IND,GSW,LAC,NOP,SAC,HOU,BRK,TOR,PHI,DEN,MIN,WAS,MIA,SAS,CLE,DET
119,64,44,49,24,41,36,38,47,38,41,52,34,32,51,17,42,42,25,20,49,36,43,45,54,53,20,49,50,47,48
120,65,45,46,25,31,41,35,43,35,46,52,42,33,44,24,49,46,26,20,53,20,44,46,47,46,19,49,52,52,55
121,66,53,41,29,42,31,38,49,37,49,54,36,35,48,20,44,41,21,28,52,19,42,45,47,46,21,43,52,52,50
122,66,45,44,26,41,38,39,42,36,43,44,39,38,51,25,45,45,24,18,49,24,44,51,53,51,18,49,53,42,48
123,59,46,45,24,33,44,36,43,38,46,50,33,38,50,28,44,43,20,22,59,27,52,43,51,47,22,39,43,47,59
124,67,45,34,25,35,34,41,39,47,42,51,39,36,48,29,43,40,31,25,45,25,48,46,51,52,18,45,46,48,56
125,64,50,50,22,38,32,38,38,40,43,49,35,34,48,24,43,38,22,31,49,19,44,46,55,53,21,43,57,49,56
126,62,43,43,26,29,45,35,38,41,50,50,36,37,49,20,48,42,25,23,55,26,49,44,47,46,23,45,52,41,61
127,65,47,45,27,33,47,36,43,48,44,47,32,32,55,18,47,39,25,28,52,22,43,40,49,54,20,34,56,48,55
128,62,51,42,30,36,37,39,46,41,42,48,30,35,53,21,46,44,23,21,49,21,48,46,47,44,24,41,58,50,56
129,65,43,49,30,32,39,34,49,41,44,56,30,42,52,15,47,39,19,24,52,20,45,44,47,43,23,44,51,52,60
130,65,43,43,26,28,38,41,42,37,49,59,29,32,50,23,44,39,22,26,54,26,49,48,48,48,20,43,50,54,55
131,60,41,49,28,37,41,33,40,43,41,52,31,40,51,20,45,45,21,30,51,22,47,44,48,47,21,43,51,49,60
132,65,44,49,28,33,37,37,43,44,42,47,33,42,48,25,47,44,22,24,47,22,47,46,53,45,14,43,50,51,59
133,62,45,52,27,40,40,41,43,38,42,47,28,35,45,24,47,38,18,28,50,23,48,46,52,49,21,42,55,47,58
134,68,51,43,28,29,45,47,38,44,44,49,36,33,52,21,40,44,19,23,46,23,46,48,48,48,20,43,53,45,57
135,62,46,47,29,35,38,41,38,43,44,60,33,29,46,22,39,35,27,21,52,22,48,42,55,49,22,45,55,48,58
136,67,48,38,28,39,37,36,47,37,43,54,37,31,51,17,47,41,21,33,48,21,48,42,51,46,27,47,52,46,51
137,63,42,44,27,35,39,39,35,42,48,53,39,36,49,31,45,38,20,28,51,22,44,45,51,46,18,42,60,45,54
138,63,46,45,30,32,37,37,47,39,52,50,38,34,57,22,46,48,21,23,49,26,43,40,46,44,18,40,52,47,59
139,65,47,46,27,34,38,40,45,42,43,48,33,34,55,18,44,37,26,25,50,23,46,52,49,45,24,44,58,43,50
140,67,42,50,21,35,32,40,46,47,42,49,37,33,45,22,48,42,22,28,53,24,46,42,50,46,22,46,51,45,58
141,62,43,41,24,29,41,35,41,45,49,53,32,35,53,26,50,40,22,23,46,24,49,39,55,53,16,47,55,43,60
142,64,48,45,30,36,31,39,34,39,47,56,32,41,46,22,39,46,20,24,46,25,44,51,54,49,20,48,55,44,56
143,70,42,51,27,39,35,36,45,42,37,47,36,29,49,22,51,38,28,26,47,29,44,46,48,51,15,40,56,49,56
144,64,45,43,25,40,34,35,41,41,42,50,38,39,47,18,45,42,19,31,51,21,47,47,53,52,21,41,56,52,51
145,65,47,45,22,40,39,36,41,37,40,54,42,36,42,16,45,44,19,28,50,32,44,44,51,44,25,43,52,49,59
146,67,52,44,28,33,39,35,41,38,43,47,35,32,49,20,40,46,17,38,48,26,50,44,53,50,20,42,55,46,53
147,69,49,50,22,36,37,34,36,38,42,47,36,39,48,22,41,39,19,22,49,31,51,51,50,51,18,43,54,52,55
148,63,44,46,30,38,34,38,37,41,43,46,34,32,51,29,45,44,20,28,49,22,46,47,50,51,20,43,56,51,53
149,66,45,52,23,34,42,36,40,42,50,51,32,38,43,19,45,36,24,24,51,24,49,51,45,43,26,44,52,49,55
150,66,44,47,26,36,43,41,39,34,43,48,37,38,55,19,47,43,25,27,54,23,45,43,48,49,19,39,56,45,52
151,65,47,45,27,33,41,36,35,42,49,47,36,32,48,18,48,46,26,22,53,29,41,47,48,49,22,40,56,50,53
152,69,48,45,26,35,36,37,43,42,46,53,32,37,49,22,46,45,23,24,48,21,47,45,48,47,23,45,46,46,57
153,66,44,47,26,33,36,33,48,43,47,52,28,34,52,19,46,39,15,31,55,23,44,50,49,49,23,42,55,46,56
154,63,46,49,29,30,42,42,42,42,52,53,34,41,49,19,44,44,17,25,51,22,45,45,51,39,24,43,50,43,55
155,65,43,38,32,39,37,41,41,44,44,50,33,38,46,16,45,41,22,24,55,26,46,47,48,45,21,45,54,46,59
156,65,48,44,23,26,39,38,49,44,49,52,39,31,52,18,45,48,30,17,53,21,51,46,50,42,18,42,48,51,52
157,64,51,48,26,26,38,39,48,47,42,55,33,31,54,18,49,47,24,18,48,26,45,45,52,46,16,44,54,47,50
158,64,44,54,25,31,37,39,37,44,49,47,37,33,53,21,48,44,25,23,49,18,46,44,49,45,26,44,50,49,56
159,62,45,48,27,37,40,42,37,41,40,50,34,32,50,20,47,40,25,22,44,24,44,50,50,54,21,43,51,54,57
160,66,44,47,23,38,35,39,41,43,39,50,36,35,49,28,50,48,22,26,49,23,45,50,48,45,18,46,49,50,49
161,60,47,47,30,42,35,36,38,41,34,53,35,37,50,14,42,46,28,29,53,24,49,40,51,41,23,39,55,48,64
162,67,41,51,27,28,35,42,45,37,46,47,35,34,51,24,46,44,23,22,52,24,44,46,46,44,22,44,50,54,60
163,62,49,41,26,36,42,35,39,37,41,49,32,40,52,17,42,44,17,30,48,26,40,40,54,51,22,56,59,51,53
164,65,45,48,29,37,36,35,44,39,45,54,38,40,56,19,42,37,21,30,47,26,41,44,48,39,25,44,55,50,52
165,67,48,48,32,32,39,37,47,45,44,54,41,27,47,22,45,35,22,24,53,21,44,46,52,47,17,43,46,52,54
166,62,51,43,30,37,38,39,31,37,45,52,28,31,51,28,46,40,20,27,51,27,51,52,49,45,19,39,55,46,61
167,65,46,53,31,37,37,43,46,50,44,44,38,28,49,16,46,42,19,28,49,20,43,42,47,49,23,46,51,39,60
168,63,45,42,32,39,41,36,41,43,39,52,38,37,47,26,46,33,22,20,54,21,49,48,52,51,19,45,47,43,60
169,64,44,54,30,32,37,34,43,41,40,49,38,33,49,24,51,42,20,25,46,24,46,45,49,53,24,42,44,50,58
170,63,46,41,26,36,35,37,44,44,43,52,34,40,45,19,44,39,21,23,48,23,44,48,52,48,22,49,54,48,63
171,63,45,54,23,40,38,34,44,43,48,48,39,33,49,22,41,39,17,24,45,26,48,45,60,47,21,45,50,44,56
172,61,43,39,23,36,39,40,41,45,49,55,34,35,48,18,44,44,23,26,54,24,50,49,51,48,22,38,54,45,53
173,64,49,51,27,38,38,31,41,37,44,51,35,29,46,18,44,44,24,26,46,26,44,45,53,47,20,49,55,51,58
174,67,44,46,21,33,33,38,39,43,40,54,33,39,50,24,47,41,28,30,53,21,44,51,49,47,22,43,49,48,54
175,62,44,45,24,33,39,41,44,40,43,51,35,38,54,22,49,40,21,29,51,23,43,49,51,51,21,42,54,42,50
176,68,46,47,32,39,35,37,33,43,47,51,37,38,46,24,42,42,20,23,52,23,48,47,53,43,23,42,46,48,56
177,62,44,50,24,39,41,41,39,37,45,51,42,35,49,18,49,39,24,24,47,25,48,48,55,40,20,36,54,47,58
178,71,48,47,21,28,41,38,48,40,46,57,38,31,46,20,45,42,20,27,51,28,42,46,51,46,22,40,49,46,56
179,64,51,46,27,38,36,35,43,42,40,51,38,34,46,26,43,37,21,28,47,25,47,46,53,47,18,42,52,46,62
180,62,51,43,28,34,37,39,46,43,48,49,34,32,48,19,43,41,20,28,52,21,46,49,49,48,19,45,52,48,57
181,65,45,49,28,31,42,41,42,45,42,53,39,34,46,27,45,36,17,29,51,18,41,42,49,48,21,45,53,48,59
182,61,48,46,23,39,35,39,45,42,42,52,33,34,54,26,46,45,23,25,53,26,49,47,45,44,19,40,51,43,56
183,61,43,45,28,35,38,39,37,47,44,48,29,38,46,20,45,46,24,32,47,24,45,48,47,49,21,49,56,49,51
184,66,45,46,21,37,34,35,33,41,43,49,46,34,49,19,48,42,21,26,52,27,45,48,57,50,17,43,51,52,54
185,62,45,47,29,40,40,40,48,35,37,46,32,38,50,19,45,40,29,27,52,23,48,47,56,49,18,42,45,51,51
186,61,49,53,22,39,35,38,45,42,49,47,40,32,49,22,39,45,18,20,58,26,40,46,49,43,25,37,50,54,58
187,67,53,45,26,43,35,38,46,46,37,47,32,36,53,21,43,45,22,25,45,23,42,41,51,48,20,46,58,44,53
188,68,45,46,28,30,33,41,44,38,46,50,34,35,45,19,47,40,21,23,53,24,46,48,51,49,24,36,58,55,54
189,62,44,45,22,34,42,44,37,39,39,49,30,37,59,18,46,42,22,27,50,28,51,42,49,45,26,44,57,51,50
190,68,48,46,28,37,36,31,43,38,45,48,30,40,47,25,41,36,20,22,53,20,51,48,49,51,21,42,53,56,58
191,64,51,48,28,40,40,37,43,44,43,51,29,33,44,20,46,41,22,22,55,23,42,45,52,43,20,45,50,53,57
192,66,49,47,28,40,33,32,41,48,47,56,32,32,47,23,48,41,23,26,52,21,48,49,48,44,17,37,54,47,55
193,68,42,39,28,43,38,46,41,44,43,49,33,34,49,22,42,38,24,25,45,20,40,45,55,54,25,43,53,48,55
194,67,46,48,31,29,37,34,40,47,46,46,36,29,47,19,42,42,24,22,51,24,48,43,53,53,22,42,54,54,55
195,70,41,51,28,35,39,41,46,39,33,48,38,34,51,15,49,40,26,21,53,23,43,47,45,46,25,49,50,51,54
196,66,53,46,31,40,37,40,32,44,47,51,30,30,48,24,41,40,22,19,52,22,43,52,49,45,20,41,52,53,61
197,68,48,50,21,40,33,35,44,40,40,50,37,30,47,24,47,43,22,26,47,23,50,48,44,43,23,45,55,51,57
198,65,54,41,26,34,38,41,43,35,41,53,32,39,49,24,41,37,18,21,53,28,47,48,54,44,25,46,51,44,59
199,59,46,45,27,44,32,37,34,42,41,52,26,39,61,26,41,40,21,26,55,20,48,44,49,47,25,48,53,46,57
200,64,46,39,26,34,40,42,49,45,50,54,31,37,48,30,43,38,26,20,47,18,45,41,51,51,19,42,53,52,50
201,68,42,48,29,31,41,38,43,42,47,46,32,39,47,21,44,43,23,30,51,23,49,48,47,41,27,36,51,50,54
202,66,42,43,28,36,44,37,46,43,50,52,38,37,52,21,45,41,21,21,54,22,44,44,47,46,19,40,50,49,53
203,64,44,44,28,34,44,32,40,41,47,51,35,37,50,27,49,39,19,25,48,25,49,42,53,46,19,45,54,47,53
204,67,40,50,23,39,47,38,37,42,41,45,40,31,51,24,50,41,28,20,49,28,40,44,47,51,19,41,56,50,52
205,64,52,42,29,39,42,44,41,38,44,55,32,33,45,26,49,48,22,20,49,19,45,43,47,45,16,44,55,49,54
206,68,51,51,28,34,31,34,46,44,33,51,34,36,50,24,46,39,25,20,50,21,40,48,54,50,22,46,48,46,61
207,68,45,43,28,34,38,41,42,38,45,54,36,39,54,18,44,37,27,21,51,27,45,47,52,48,19,38,51,44,57
208,62,46,48,24,35,41,39,47,42,47,46,29,39,50,20,40,36,21,22,51,21,52,48,57,40,22,45,59,44,58
209,67,41,41,25,40,38,40,47,34,48,55,38,38,51,20,46,43,24,27,50,20,40,43,52,43,24,39,52,47,58
210,64,43,38,23,30,43,41,38,36,51,47,33,37,55,23,47,42,29,27,50,31,45,36,47,49,17,53,52,47,57
211,67,47,42,27,34,44,40,40,39,43,50,33,35,52,21,47,39,23,27,52,22,45,40,53,48,21,44,56,43,57
212,68,49,48,25,36,39,33,42,42,44,44,35,31,53,20,46,41,22,27,55,23,47,43,53,46,23,44,53,45,54
213,66,45,50,27,35,42,43,37,33,50,53,40,35,48,18,42,43,24,25,50,24,46,48,51,46,14,42,53,50,51
214,65,44,49,34,34,34,43,38,39,44,50,34,40,48,25,42,41,22,15,53,24,48,42,49,45,20,48,56,53,52
215,65,42,52,31,38,38,38,42,41,44,47,35,38,46,28,48,40,22,25,45,28,48,45,51,46,17,37,49,53,52
216,63,51,46,32,37,33,37,40,41,48,53,38,39,53,20,44,35,27,23,53,26,50,40,46,46,22,35,51,44,58
217,60,40,48,23,40,32,43,43,45,41,54,33,36,44,18,49,46,24,25,51,23,46,44,47,47,25,40,55,49,60
218,67,45,39,24,43,33,42,40,43,44,50,36,33,44,24,52,46,29,25,54,20,52,43,45,42,20,42,55,52,47
219,69,46,51,28,36,43,39,48,42,45,49,31,29,50,16,44,43,18,24,47,18,48,39,46,48,22,43,60,50,59
220,69,47,44,26,32,30,36,42,40,42,56,36,39,49,20,46,45,17,27,45,23,51,42,51,48,23,51,55,48,51
