team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,56.733,25.267,0.261,0.403,0.564,0.81,1.0
OKC,63.006,18.994,0.236,0.389,0.571,0.785,1.0
CLE,59.958,22.042,0.064,0.138,0.346,0.639,1.0
NYK,49.885,32.115,0.062,0.131,0.257,0.544,0.988
MIN,44.502,37.498,0.057,0.098,0.195,0.381,0.754
DAL,44.779,37.221,0.049,0.107,0.216,0.418,0.769
DEN,49.629,32.371,0.046,0.112,0.256,0.544,0.97
IND,48.003,33.997,0.046,0.1,0.247,0.55,0.967
MIL,46.196,35.804,0.033,0.082,0.198,0.415,0.92
MEM,50.206,31.794,0.029,0.083,0.202,0.488,0.978
HOU,49.534,32.466,0.023,0.066,0.178,0.437,0.947
ORL,43.555,38.445,0.02,0.051,0.121,0.307,0.81
SAC,42.446,39.554,0.012,0.041,0.105,0.243,0.557
PHO,40.852,41.148,0.011,0.025,0.068,0.155,0.401
MIA,42.737,39.263,0.009,0.047,0.115,0.294,0.76
LAL,42.347,38.653,0.009,0.026,0.066,0.184,0.519
PHI,36.112,45.888,0.009,0.017,0.049,0.087,0.243
GSW,40.75,41.25,0.008,0.021,0.055,0.138,0.383
LAC,43.667,38.333,0.006,0.025,0.073,0.198,0.613
ATL,41.424,40.576,0.005,0.013,0.048,0.189,0.643
DET,39.808,42.192,0.002,0.01,0.035,0.108,0.48
SAS,37.009,43.991,0.002,0.007,0.015,0.029,0.108
CHI,35.319,46.681,0.001,0.007,0.019,0.05,0.17
TOR,25.648,56.352,0.0,0.001,0.001,0.002,0.004
CHO,27.439,54.561,0.0,0.0,0.0,0.005,0.009
BRK,27.192,54.808,0.0,0.0,0.0,0.0,0.006
NOP,28.811,53.189,0.0,0.0,0.0,0.0,0.001
POR,27.649,54.351,0.0,0.0,0.0,0.0,0.0
UTA,24.692,57.308,0.0,0.0,0.0,0.0,0.0
WAS,19.112,62.888,0.0,0.0,0.0,0.0,0.0
