team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,57.804,24.196,0.278,0.424,0.582,0.798,0.999
OKC,59.445,22.555,0.246,0.426,0.598,0.801,1.0
NYK,50.047,31.953,0.061,0.119,0.279,0.594,0.99
DAL,50.068,31.932,0.052,0.11,0.292,0.553,0.941
CLE,55.166,26.834,0.043,0.109,0.289,0.601,0.999
MIN,44.668,37.332,0.042,0.087,0.184,0.365,0.702
IND,43.48,38.52,0.039,0.092,0.185,0.41,0.83
MEM,49.208,32.792,0.036,0.086,0.202,0.451,0.925
ORL,47.29,34.71,0.035,0.086,0.217,0.48,0.948
MIL,44.848,37.152,0.034,0.081,0.183,0.412,0.888
DEN,45.927,36.073,0.03,0.072,0.167,0.378,0.784
HOU,47.93,34.07,0.017,0.053,0.143,0.393,0.865
GSW,44.825,37.175,0.015,0.04,0.106,0.268,0.669
LAL,43.816,38.184,0.014,0.044,0.093,0.248,0.63
PHI,37.569,44.431,0.014,0.03,0.073,0.151,0.454
PHO,42.186,39.814,0.011,0.032,0.08,0.216,0.505
MIA,42.7,39.3,0.01,0.035,0.109,0.285,0.759
SAC,39.217,42.783,0.009,0.024,0.06,0.115,0.29
SAS,38.866,43.134,0.004,0.011,0.024,0.07,0.23
LAC,41.679,40.321,0.003,0.013,0.049,0.139,0.447
ATL,38.281,43.719,0.003,0.012,0.032,0.097,0.418
CHI,38.076,43.924,0.003,0.011,0.037,0.11,0.432
POR,28.185,53.815,0.001,0.001,0.001,0.002,0.006
DET,34.515,47.485,0.0,0.001,0.008,0.039,0.163
NOP,27.726,54.274,0.0,0.001,0.001,0.001,0.004
BRK,31.122,50.878,0.0,0.0,0.005,0.013,0.078
CHO,27.317,54.683,0.0,0.0,0.001,0.005,0.016
TOR,28.36,53.64,0.0,0.0,0.0,0.005,0.024
UTA,27.394,54.606,0.0,0.0,0.0,0.0,0.002
WAS,22.285,59.715,0.0,0.0,0.0,0.0,0.002
