team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,60.017,19.983,0.288,0.415,0.605,0.809,1.0
CLE,50.766,29.234,0.158,0.299,0.476,0.681,0.952
HOU,52.24,27.76,0.076,0.156,0.335,0.62,0.981
ORL,46.529,33.471,0.068,0.149,0.264,0.481,0.849
NYK,48.437,31.563,0.061,0.155,0.279,0.522,0.892
DEN,52.751,27.249,0.061,0.127,0.294,0.6,0.983
DET,50.917,29.083,0.039,0.101,0.238,0.52,0.934
LAL,48.183,31.817,0.036,0.073,0.19,0.451,0.908
MIN,44.629,35.371,0.03,0.058,0.137,0.343,0.798
ATL,44.542,35.458,0.027,0.062,0.158,0.349,0.715
LAC,37.445,42.555,0.025,0.045,0.098,0.2,0.456
GSW,43.103,36.897,0.022,0.047,0.115,0.323,0.715
MIA,45.3,34.7,0.02,0.05,0.127,0.296,0.722
MIL,40.751,39.249,0.02,0.044,0.1,0.215,0.498
SAS,45.913,34.087,0.016,0.045,0.122,0.335,0.84
BOS,41.412,38.588,0.014,0.035,0.078,0.205,0.534
TOR,45.912,34.088,0.01,0.043,0.103,0.292,0.769
PHI,43.542,36.458,0.01,0.036,0.11,0.27,0.663
CHI,40.316,39.684,0.007,0.026,0.067,0.164,0.436
POR,37.74,42.26,0.004,0.013,0.03,0.112,0.388
PHX,39.191,40.809,0.003,0.009,0.032,0.101,0.455
MEM,34.669,45.331,0.002,0.006,0.026,0.063,0.269
DAL,30.931,49.069,0.001,0.004,0.008,0.02,0.099
SAC,28.302,51.698,0.001,0.001,0.006,0.014,0.055
UTA,27.214,52.786,0.001,0.001,0.002,0.008,0.042
IND,25.196,54.804,0.0,0.0,0.0,0.004,0.02
CHO,24.94,55.06,0.0,0.0,0.0,0.001,0.011
NOP,23.18,56.82,0.0,0.0,0.0,0.001,0.011
BRK,25.135,54.865,0.0,0.0,0.0,0.0,0.005
WAS,20.797,59.203,0.0,0.0,0.0,0.0,0.0
