team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,75.996,14.0,0.325,0.513,0.791,1.0,1.0
BOS,68.996,22.999,0.253,0.462,0.722,1.0,1.0
MIN,56.996,34.999,0.112,0.258,0.629,1.0,1.0
CLE,68.0,18.0,0.101,0.244,0.564,1.0,1.0
IND,57.996,33.999,0.072,0.168,0.436,1.0,1.0
NYK,56.997,34.998,0.054,0.118,0.245,0.803,1.0
DEN,55.997,35.998,0.033,0.087,0.161,0.755,1.0
GSW,54.997,37.998,0.029,0.086,0.29,0.801,1.0
HOU,55.998,35.997,0.017,0.036,0.081,0.199,1.0
LAC,53.998,37.997,0.003,0.02,0.048,0.245,1.0
DET,47.998,43.997,0.001,0.008,0.033,0.197,1.0
LAL,51.999,39.996,0.0,0.0,0.0,0.0,1.0
MIL,49.999,41.996,0.0,0.0,0.0,0.0,1.0
MEM,49.0,42.996,0.0,0.0,0.0,0.0,1.0
ORL,43.999,48.996,0.0,0.0,0.0,0.0,1.0
MIA,39.0,49.0,0.0,0.0,0.0,0.0,1.0
ATL,40.0,44.0,0.0,0.0,0.0,0.0,0.0
SAC,40.0,43.0,0.0,0.0,0.0,0.0,0.0
DAL,40.0,44.0,0.0,0.0,0.0,0.0,0.0
CHI,39.0,44.0,0.0,0.0,0.0,0.0,0.0
PHO,36.0,46.0,0.0,0.0,0.0,0.0,0.0
POR,36.0,46.0,0.0,0.0,0.0,0.0,0.0
SAS,34.0,48.0,0.0,0.0,0.0,0.0,0.0
TOR,30.0,52.0,0.0,0.0,0.0,0.0,0.0
BRK,26.0,56.0,0.0,0.0,0.0,0.0,0.0
PHI,24.0,58.0,0.0,0.0,0.0,0.0,0.0
NOP,21.0,61.0,0.0,0.0,0.0,0.0,0.0
CHO,19.0,63.0,0.0,0.0,0.0,0.0,0.0
WAS,18.0,64.0,0.0,0.0,0.0,0.0,0.0
UTA,17.0,65.0,0.0,0.0,0.0,0.0,0.0
