team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,61.355,20.645,0.231,0.388,0.567,0.792,1.0
BOS,57.437,24.563,0.215,0.376,0.56,0.788,1.0
NYK,52.398,29.602,0.082,0.156,0.301,0.622,0.996
CLE,58.469,23.531,0.075,0.135,0.314,0.597,1.0
DAL,47.422,34.578,0.063,0.134,0.275,0.533,0.887
MEM,48.888,33.112,0.037,0.095,0.217,0.446,0.925
DEN,46.058,35.942,0.037,0.092,0.201,0.417,0.816
IND,44.445,37.555,0.037,0.082,0.198,0.414,0.862
MIN,44.609,37.391,0.035,0.075,0.181,0.368,0.739
ORL,46.466,35.534,0.035,0.07,0.181,0.443,0.939
MIL,44.059,37.941,0.029,0.066,0.165,0.373,0.825
HOU,47.576,34.424,0.025,0.055,0.148,0.397,0.886
MIA,43.514,38.486,0.019,0.044,0.098,0.281,0.788
PHI,39.391,42.609,0.018,0.042,0.091,0.198,0.517
LAL,44.516,37.484,0.015,0.043,0.109,0.274,0.704
GSW,42.617,39.383,0.011,0.029,0.071,0.216,0.512
PHO,40.614,41.386,0.01,0.029,0.072,0.156,0.382
SAC,39.795,42.205,0.009,0.029,0.068,0.13,0.314
LAC,42.493,39.507,0.007,0.023,0.065,0.196,0.515
ATL,39.894,42.106,0.006,0.019,0.039,0.126,0.492
CHI,36.76,45.24,0.002,0.009,0.032,0.088,0.281
SAS,39.862,42.138,0.002,0.008,0.025,0.073,0.317
DET,36.981,45.019,0.0,0.001,0.017,0.051,0.243
BRK,31.115,50.885,0.0,0.0,0.004,0.015,0.047
NOP,26.426,55.574,0.0,0.0,0.001,0.001,0.001
CHO,25.316,56.684,0.0,0.0,0.0,0.002,0.006
TOR,25.99,56.01,0.0,0.0,0.0,0.002,0.003
POR,28.062,53.938,0.0,0.0,0.0,0.001,0.002
WAS,22.44,59.56,0.0,0.0,0.0,0.0,0.001
UTA,25.032,56.968,0.0,0.0,0.0,0.0,0.0
