simulation,OKC,LAL,PHX,UTA,MIL,MEM,CHI,POR,ATL,ORL,BOS,CHO,DAL,NYK,IND,GSW,LAC,NOP,SAC,HOU,BRK,TOR,PHI,DEN,MIN,WAS,MIA,SAS,CLE,DET
22,61,52,39,31,43,37,34,45,41,46,48,35,32,50,20,48,39,19,26,50,33,40,38,53,47,19,47,55,48,55
23,60,49,44,29,41,37,37,41,44,47,49,23,36,49,28,43,36,24,28,48,17,48,50,55,50,29,44,49,42,54
24,64,39,48,26,33,38,38,37,40,56,47,31,28,52,22,43,49,24,28,49,32,42,46,51,54,20,44,55,41,54
25,67,44,42,25,38,40,39,40,48,42,44,34,35,50,23,47,46,23,24,45,26,47,49,54,46,19,49,50,48,47
26,63,45,47,22,35,42,40,35,43,40,47,38,35,53,25,50,37,27,21,50,31,40,42,51,51,18,47,56,48,52
27,61,37,46,25,35,36,39,35,44,44,56,36,29,50,23,44,43,26,26,56,28,51,42,55,45,19,47,47,51,55
28,54,45,48,28,36,34,36,40,38,49,54,33,32,57,17,46,38,19,24,50,21,38,43,54,53,25,49,60,48,62
29,67,42,44,23,30,38,36,45,39,37,52,36,38,47,25,41,35,26,22,54,25,47,50,54,47,21,49,56,50,55
30,64,44,51,24,32,30,33,43,41,52,45,36,28,50,28,44,37,26,28,47,29,42,48,53,49,26,38,58,46,59
31,66,46,44,31,27,32,39,41,51,43,60,30,35,49,24,44,44,22,20,50,25,46,41,51,46,19,51,55,46,53
32,66,47,40,22,38,39,38,39,38,50,51,35,32,48,17,42,44,21,23,49,21,48,47,54,53,21,51,54,50,53
33,64,46,50,27,32,38,36,45,41,46,49,34,35,48,21,44,42,25,19,55,25,42,45,58,50,17,37,56,51,53
34,66,44,52,24,36,44,32,37,44,44,52,35,30,49,17,48,46,19,25,49,29,41,51,55,51,25,44,47,49,46
35,58,38,52,29,28,39,35,46,46,47,55,31,40,49,21,46,45,26,20,53,20,47,34,54,50,23,48,49,48,54
36,58,46,45,25,38,33,38,40,40,47,45,39,35,55,16,51,47,26,21,52,25,45,44,49,50,22,46,50,49,54
37,61,47,47,27,38,34,30,39,37,48,49,38,36,43,24,50,39,20,26,50,22,45,53,52,53,21,46,46,51,59
38,69,52,39,30,39,31,36,46,43,45,54,33,32,52,23,37,40,21,26,51,25,46,43,46,47,17,46,52,53,57
39,62,40,44,28,41,42,29,38,36,44,58,31,35,51,24,44,42,16,32,50,25,41,45,51,56,21,44,48,51,62
40,67,47,47,27,35,35,29,38,46,38,44,40,33,53,27,44,48,22,24,52,23,51,39,46,46,23,41,57,54,55
41,62,46,44,31,41,40,34,38,43,48,55,36,30,50,21,49,40,22,21,46,24,43,44,50,43,19,46,54,51,60
42,64,45,46,20,32,46,31,38,42,47,56,32,30,53,18,42,53,18,28,49,25,49,51,50,51,23,41,46,51,54
43,63,52,44,25,34,41,37,43,37,48,49,29,41,52,17,43,44,20,23,52,25,44,46,51,51,23,46,53,48,50
44,65,45,48,19,33,38,38,41,47,49,44,31,31,51,25,56,46,23,27,52,21,46,35,46,51,18,50,53,49,53
45,64,41,49,22,30,37,36,41,37,42,53,42,31,51,27,50,42,18,24,54,24,47,45,49,48,18,45,57,50,57
46,64,42,48,23,32,40,33,41,38,44,53,34,31,49,26,41,39,25,29,50,28,43,45,51,53,21,49,58,48,53
47,62,47,44,27,27,36,31,46,40,45,53,34,41,46,20,45,43,25,21,51,28,45,47,52,53,16,48,54,48,56
48,58,50,47,20,33,35,46,39,37,48,55,31,26,47,20,47,49,24,18,52,28,45,40,49,53,25,45,56,51,57
49,66,37,43,24,34,42,32,38,42,49,47,33,29,55,24,46,47,24,28,59,27,41,39,53,46,22,48,46,52,58
50,63,43,44,30,35,40,39,36,40,48,49,35,38,49,23,51,39,23,16,50,27,40,46,56,46,24,39,55,49,58
51,68,47,45,20,41,35,29,39,38,43,52,33,34,51,26,45,39,19,32,54,23,41,43,46,52,19,52,58,49,58
52,65,51,50,27,40,33,38,43,35,42,54,33,34,50,18,50,36,24,20,48,21,50,47,45,45,24,47,55,52,54
53,66,35,42,31,32,40,32,32,42,45,57,34,37,51,25,44,30,25,31,53,27,42,48,50,51,23,45,54,53,54
54,64,48,43,24,39,37,41,41,41,46,46,30,36,52,23,48,42,26,21,47,22,44,49,42,52,25,48,48,48,58
55,59,50,46,24,35,41,38,40,40,52,49,33,27,50,20,48,41,19,31,56,25,42,46,49,45,21,43,49,51,61
56,62,43,40,33,38,37,41,40,41,48,50,44,28,51,22,52,45,20,26,49,26,43,42,50,42,18,45,52,49,54
57,64,45,46,28,46,36,34,41,36,47,48,35,34,52,22,48,41,24,24,48,28,48,42,52,48,18,46,50,45,55
58,65,49,51,33,42,45,38,32,38,45,53,35,32,46,26,45,37,23,25,47,26,40,44,50,53,23,43,50,46,49
59,60,43,49,24,35,42,38,40,36,45,49,32,36,52,14,36,45,25,31,50,29,41,49,52,49,20,48,51,50,60
60,60,43,42,27,36,34,37,35,35,41,55,32,37,48,25,41,43,23,30,51,30,43,46,55,56,21,42,52,54,57
61,65,43,49,24,34,36,38,33,42,44,49,34,35,54,17,43,41,23,21,43,29,46,54,54,51,23,48,54,51,53
62,62,50,42,25,33,43,39,47,42,46,52,38,33,47,21,44,43,21,26,54,27,44,43,50,43,21,36,54,48,57
63,63,48,45,26,34,38,34,45,42,42,54,30,35,52,22,45,41,22,21,56,21,43,47,46,46,18,51,55,54,55
64,65,39,45,31,27,31,39,44,43,41,46,39,33,53,26,40,42,20,23,53,31,45,43,57,52,16,44,61,51,51
65,63,46,47,26,29,35,40,48,45,46,49,30,31,49,21,48,38,26,23,54,32,45,41,54,53,21,49,46,41,55
66,61,45,43,28,31,41,39,42,43,45,54,32,32,50,19,42,37,18,33,53,30,46,45,50,54,23,41,52,48,54
67,67,46,41,26,34,40,32,35,43,45,56,29,26,48,20,52,38,19,26,45,25,48,43,57,53,21,47,56,53,60
68,65,45,51,27,44,38,35,48,41,54,47,22,34,49,24,50,42,18,26,51,28,34,43,47,50,21,41,51,49,56
69,61,45,45,23,39,35,43,31,39,47,46,36,31,48,24,42,35,18,32,50,32,47,48,55,52,18,44,57,53,55
70,63,50,47,29,41,40,40,40,38,45,48,32,29,53,22,45,35,17,20,55,29,45,46,52,50,25,42,52,45,56
71,67,47,44,28,36,31,32,47,42,52,47,33,41,47,19,50,40,22,20,51,28,38,42,55,50,26,48,48,48,52
72,68,44,46,31,32,41,37,40,41,42,49,33,39,45,25,44,44,17,21,51,25,48,40,50,47,26,46,52,51,56
73,65,40,42,24,39,35,35,40,41,50,48,29,31,51,25,46,38,21,28,54,25,42,52,59,48,21,47,53,46,56
74,62,35,43,36,44,41,35,37,41,45,49,28,43,43,27,43,43,23,29,53,23,42,41,51,48,23,44,53,47,59
75,60,44,42,26,33,39,40,42,44,42,56,36,42,50,24,45,41,20,25,46,23,44,47,48,47,20,45,53,50,57
76,62,38,48,28,31,36,35,40,40,48,51,32,33,52,25,49,37,21,25,50,21,41,44,52,51,25,48,54,54,60
77,63,45,47,22,31,45,32,37,35,51,51,38,34,53,23,48,38,27,29,50,25,45,51,51,51,21,45,52,46,45
78,63,45,48,29,39,44,35,41,45,49,50,28,32,53,27,51,37,16,22,49,24,45,49,44,44,21,45,53,49,54
79,69,35,50,27,32,43,37,39,45,51,55,34,39,47,27,42,36,26,24,49,16,41,49,48,50,24,41,52,43,60
80,61,49,43,22,37,36,27,44,44,42,51,30,33,45,29,45,47,27,18,48,31,44,49,52,50,21,50,55,50,51
81,62,43,51,29,30,36,35,37,42,41,55,32,31,54,18,43,38,28,23,54,23,48,46,58,55,15,49,47,51,57
82,66,48,42,23,30,28,36,44,46,43,52,32,34,42,25,41,42,25,27,53,25,41,48,57,50,20,53,55,49,54
83,63,40,41,28,38,35,32,34,35,49,47,33,45,53,28,49,38,27,25,50,33,43,51,52,45,26,50,41,44,56
84,60,44,45,22,41,40,38,36,39,44,48,34,29,53,20,44,42,23,25,54,31,49,44,54,57,18,49,47,44,57
85,61,51,44,23,31,31,34,42,45,55,46,40,34,43,25,44,45,23,21,51,33,50,47,53,47,15,50,52,41,54
86,62,44,45,24,40,31,37,42,44,47,50,35,29,49,18,52,36,20,27,51,27,47,48,58,56,17,44,54,45,52
87,66,42,52,23,32,42,37,40,37,51,48,31,35,49,25,43,46,21,20,52,29,44,43,53,49,22,43,53,47,56
88,65,45,47,37,35,36,34,38,34,44,55,31,32,55,22,51,38,22,29,49,32,39,44,50,52,18,46,55,47,49
89,63,46,49,22,34,39,37,44,34,50,55,44,28,48,15,49,38,30,25,51,27,40,42,56,43,23,43,54,42,60
90,64,40,51,26,40,34,30,42,46,42,52,29,38,43,24,49,38,23,29,55,23,43,39,53,53,26,45,53,46,55
91,65,41,45,22,32,38,33,46,40,45,57,35,34,50,26,44,43,20,31,49,25,45,42,48,53,22,47,56,42,55
92,62,44,48,20,37,42,38,43,43,42,45,29,34,50,26,45,42,25,35,46,29,44,44,53,57,17,46,45,51,49
93,69,49,45,28,42,43,31,37,40,50,48,34,35,43,25,46,43,23,18,42,21,48,43,53,49,20,42,55,51,58
94,62,41,44,26,42,24,40,37,41,45,53,36,29,49,26,45,44,21,27,52,23,48,38,55,55,24,45,50,52,57
95,62,46,47,20,37,37,40,43,36,48,48,32,37,53,20,46,42,22,16,55,21,44,51,51,52,23,48,53,48,53
96,63,44,39,23,40,38,45,41,46,44,48,35,37,51,21,49,45,17,26,50,27,46,45,48,57,25,35,50,46,50
97,64,49,46,31,27,40,42,41,41,43,53,39,31,49,29,46,45,22,26,48,21,47,43,51,51,15,46,43,47,55
98,64,52,45,28,41,37,42,40,38,44,52,36,28,49,22,45,43,17,23,49,25,54,46,46,47,21,40,51,52,54
99,63,49,43,28,37,36,38,44,41,50,54,32,34,49,28,41,39,23,21,54,28,43,48,52,50,18,34,45,51,58
100,63,48,45,28,42,40,39,40,41,52,52,26,31,51,22,50,44,15,23,47,17,41,48,56,44,22,48,52,44,60
101,60,46,38,26,41,41,33,38,35,42,61,38,28,48,24,45,44,20,25,51,23,41,46,50,50,27,42,62,49,57
102,66,45,48,27,40,39,40,47,40,43,52,35,34,46,23,45,41,23,21,51,21,42,40,46,49,26,47,52,47,55
103,55,44,48,30,35,38,42,44,43,47,54,27,29,48,22,46,35,26,32,52,25,43,44,55,48,20,40,47,51,61
104,67,48,40,24,43,40,38,41,42,40,55,30,34,55,18,42,43,23,26,45,25,51,47,54,48,17,46,44,52,53
105,63,41,46,31,37,41,41,37,43,47,47,35,36,55,19,46,40,21,23,50,23,36,39,51,53,19,46,52,50,63
106,64,47,50,25,38,36,38,52,37,44,50,40,30,46,19,51,42,22,28,55,23,41,44,51,48,20,37,53,48,52
107,59,49,50,28,30,43,33,39,36,41,53,32,34,45,27,47,39,26,25,57,26,44,36,57,51,21,45,45,53,60
108,67,44,47,23,37,41,38,51,34,37,40,35,35,51,21,44,39,25,23,54,26,40,45,48,53,25,46,54,53,55
109,65,47,51,21,38,41,35,41,38,52,56,29,38,49,18,47,42,21,25,46,24,46,52,53,46,22,41,49,47,51
110,60,43,39,28,37,36,35,43,47,50,53,36,33,51,23,46,46,19,23,54,27,46,42,52,46,23,47,47,44,55
111,65,45,44,27,35,38,38,45,38,40,55,32,30,54,31,52,39,19,28,48,28,49,40,50,49,18,43,44,51,56
112,69,39,47,26,35,41,34,37,42,43,51,35,34,48,26,43,44,21,24,55,22,45,44,48,53,25,51,56,44,49
113,68,40,49,21,36,37,35,41,40,49,55,36,31,53,26,52,48,19,24,44,24,47,47,44,47,20,47,51,49,51
114,62,45,48,22,47,43,31,42,46,41,54,31,35,54,20,49,36,22,24,48,27,38,45,54,49,19,50,55,46,48
115,57,55,49,24,43,36,38,38,43,42,43,31,34,58,18,45,41,21,23,55,22,50,45,54,52,24,35,42,53,60
116,64,42,43,27,33,36,35,41,41,50,47,33,31,53,25,50,38,23,23,62,32,42,47,49,47,19,45,51,51,51
117,67,44,44,27,32,37,36,39,46,45,53,32,31,55,24,43,42,19,22,57,22,42,43,50,54,21,45,56,46,57
118,63,39,47,22,47,38,35,43,43,46,53,34,28,52,27,45,41,25,28,53,24,52,43,51,44,21,37,52,39,59
119,60,43,44,28,37,44,39,41,40,49,52,30,34,50,17,40,43,19,28,58,24,51,42,52,51,27,41,48,45,54
120,65,45,45,22,38,38,40,47,45,48,48,29,33,47,20,46,37,25,27,52,21,37,48,52,51,20,40,57,48,60
121,66,42,46,25,34,37,37,42,36,44,49,29,32,50,29,43,47,20,20,53,28,42,40,54,52,25,54,55,51,49
122,68,42,47,27,33,39,37,39,41,46,55,36,39,43,26,49,40,19,24,52,25,43,42,53,41,20,51,55,49,50
123,64,40,44,35,40,39,36,33,43,45,49,36,28,50,29,48,47,25,26,51,26,39,43,45,55,22,43,50,51,49
124,62,37,42,29,46,39,36,38,35,53,52,38,30,51,23,42,45,17,25,48,25,43,42,54,54,24,46,53,48,54
125,62,44,52,27,40,38,36,35,44,41,53,36,34,54,18,49,42,28,20,46,27,41,42,54,48,23,47,47,51,52
126,63,47,43,22,30,33,39,41,41,48,49,37,31,52,31,48,40,30,21,50,20,45,47,52,47,16,48,54,49,57
127,63,50,39,27,39,46,34,41,41,44,52,27,33,51,22,41,43,24,28,47,24,46,51,45,52,23,43,52,54,49
128,63,51,44,27,40,31,37,41,43,43,43,38,32,54,27,46,45,17,29,51,24,40,49,49,46,20,42,57,44,58
129,59,47,42,26,40,43,36,44,42,47,49,40,37,50,22,50,42,20,26,53,20,44,44,46,41,16,44,58,45,58
130,68,42,48,26,33,45,36,45,41,47,52,33,30,48,20,48,36,23,23,52,25,41,48,54,49,20,45,52,45,56
131,63,43,49,30,38,38,37,35,34,39,45,41,32,48,27,50,37,21,31,53,24,45,41,53,52,19,48,54,45,59
132,62,41,46,28,29,31,40,44,48,46,45,37,37,53,22,47,42,17,27,56,26,45,43,52,48,18,43,58,47,53
133,62,46,41,27,38,39,38,43,42,45,45,30,29,51,28,47,37,17,29,56,22,48,44,55,51,19,55,52,45,50
134,63,42,44,26,33,42,32,40,48,51,57,31,36,53,21,43,42,23,31,54,26,39,40,53,50,23,40,54,45,49
135,57,49,44,25,42,37,33,44,49,40,58,38,35,56,26,38,47,21,26,55,29,47,37,48,43,24,44,47,43,49
136,66,43,49,23,42,38,28,39,38,43,54,33,36,45,18,46,45,20,24,55,35,44,47,51,51,19,44,52,44,59
137,66,49,51,28,34,37,38,43,44,47,47,32,31,49,21,41,34,22,28,54,25,46,39,52,52,17,41,52,55,56
138,64,46,47,27,28,44,36,39,37,51,59,27,34,58,24,38,40,28,26,56,27,36,44,50,48,19,42,48,49,59
139,61,50,46,33,39,34,39,45,42,49,49,34,32,58,16,44,44,16,21,52,32,41,45,49,47,17,46,52,46,52
140,70,48,45,24,39,37,37,38,39,44,53,36,36,48,27,47,39,25,26,48,19,43,41,58,54,19,38,53,47,53
141,62,48,42,26,36,38,33,42,44,47,48,39,36,50,13,47,44,21,30,50,23,42,45,51,55,18,50,53,45,53
142,65,51,44,25,30,38,35,46,42,45,53,30,32,53,22,39,36,31,27,48,29,39,47,56,53,21,45,51,45,53
143,66,44,47,28,33,31,38,37,43,50,51,35,28,43,25,45,44,26,22,52,27,47,41,54,48,20,46,55,50,55
144,65,43,42,31,34,43,43,41,39,36,50,31,36,43,18,48,49,23,21,46,27,40,48,51,59,19,46,50,51,58
145,65,45,47,23,34,41,41,40,40,46,56,28,34,51,22,47,43,21,25,52,22,39,46,49,56,19,46,54,50,49
146,59,42,48,27,31,36,39,37,38,51,56,29,35,51,24,47,44,19,24,41,26,44,45,55,52,21,48,58,48,56
147,59,51,46,24,38,41,37,36,40,47,45,33,35,48,17,46,48,22,29,49,24,47,48,47,53,24,46,54,49,48
148,57,50,45,21,43,30,37,43,39,45,49,31,34,49,27,52,43,22,23,55,22,42,42,53,47,23,54,51,45,57
149,67,45,44,26,35,33,39,44,39,44,54,29,30,50,26,45,41,25,24,54,30,46,34,55,54,19,45,48,48,58
150,62,44,45,25,39,34,37,35,43,49,49,39,32,52,23,51,37,19,22,48,24,47,46,51,46,23,44,55,53,57
151,66,47,45,24,32,33,34,39,41,42,53,34,35,52,27,43,41,20,22,49,31,48,45,53,52,19,43,58,52,51
152,67,44,42,28,41,33,41,40,42,38,53,33,38,48,26,43,42,21,27,50,21,49,47,50,50,20,45,47,51,54
153,65,45,38,29,36,38,34,46,37,47,55,35,37,53,24,47,41,22,24,48,25,46,41,53,50,20,45,57,43,50
154,63,50,46,25,30,29,37,44,35,39,53,34,35,52,25,45,38,23,24,50,27,45,42,54,54,20,49,49,55,59
155,62,41,45,26,41,35,36,47,39,42,45,38,40,46,20,49,41,26,23,50,31,43,47,50,48,23,41,58,51,47
156,67,41,41,26,33,40,38,40,44,41,50,32,32,49,20,42,42,18,29,51,22,44,51,47,56,26,42,58,53,56
157,66,45,45,23,34,41,39,41,40,40,45,38,31,49,25,41,47,15,23,50,29,41,52,50,51,22,48,57,44,59
158,64,49,40,22,39,37,40,30,36,48,51,35,35,47,27,41,42,20,28,47,26,53,59,50,54,21,37,54,51,48
159,61,50,48,29,40,38,43,45,41,40,45,34,30,51,21,50,45,22,22,56,21,47,40,53,41,17,48,48,46,59
160,66,48,41,24,38,34,33,44,45,50,52,33,30,46,22,45,35,25,24,56,22,45,51,47,52,18,47,51,48,59
161,60,48,41,28,28,39,35,33,47,46,49,36,33,56,28,42,36,26,27,50,30,48,43,51,54,20,40,50,53,54
162,64,46,46,23,30,42,30,39,39,43,49,38,34,47,20,39,42,29,25,55,21,45,46,54,51,24,52,52,51,55
163,58,37,40,19,33,40,44,48,46,48,50,37,33,47,22,55,42,29,19,51,23,39,48,57,48,20,39,49,53,57
164,64,35,48,29,40,32,37,48,39,38,59,32,38,53,23,43,34,30,25,56,30,38,43,47,54,23,42,52,46,53
165,65,43,51,28,41,44,30,39,40,47,45,35,31,46,27,51,43,17,24,47,24,48,45,52,49,21,48,56,42,52
166,58,43,45,28,27,36,45,43,45,44,46,32,39,55,22,46,43,16,27,49,22,41,48,55,43,21,46,56,53,57
167,57,49,42,27,32,43,38,44,42,46,55,35,33,50,15,46,46,19,25,51,33,38,42,54,50,21,46,49,46,57
168,64,40,46,19,41,40,40,44,40,48,57,31,28,51,21,42,35,24,22,50,17,37,48,55,52,23,51,54,54,57
169,62,50,43,21,34,39,35,42,42,43,57,30,28,50,23,49,41,26,26,48,21,48,41,57,54,21,41,53,48,58
170,57,39,47,29,43,34,36,47,35,45,45,31,41,57,25,51,31,27,26,52,26,44,42,51,51,20,42,55,45,57
171,66,48,47,24,45,36,33,41,41,45,58,32,36,49,17,42,48,20,24,47,23,44,47,46,48,23,47,47,50,57
172,63,42,45,28,39,37,36,37,35,45,55,38,29,52,22,49,50,22,17,47,26,42,46,56,49,25,43,53,47,56
173,59,46,50,29,32,29,41,36,38,48,43,32,31,53,27,48,48,21,28,50,33,39,45,52,52,23,45,48,46,59
174,66,41,49,24,34,39,37,49,38,39,46,31,36,50,22,44,39,22,24,55,25,47,45,53,53,26,46,56,48,47
175,61,43,45,21,36,42,31,36,43,42,55,38,45,51,19,44,40,24,30,53,22,37,49,47,49,16,45,60,52,55
176,64,38,41,29,32,37,34,43,44,48,50,32,30,47,30,48,48,22,24,55,27,44,46,56,47,22,36,46,53,58
177,66,43,44,26,35,39,34,39,41,44,47,39,32,54,23,40,38,24,22,51,28,46,43,53,54,20,50,52,54,50
178,65,50,57,28,30,42,35,41,40,46,44,32,34,50,25,53,39,19,26,46,28,42,43,45,51,23,41,53,54,49
179,63,51,48,26,34,34,35,46,40,41,54,30,31,44,29,46,46,28,23,56,19,48,51,53,44,20,40,49,48,54
180,60,39,44,28,33,35,36,38,42,49,52,40,36,46,23,47,38,26,28,51,28,46,45,52,55,22,37,55,47,53
181,63,51,46,25,31,38,28,39,42,48,45,31,34,48,24,48,38,26,29,52,29,47,38,51,52,25,48,51,50,54
182,64,46,42,22,42,37,36,39,39,48,49,33,36,47,23,51,38,19,27,50,26,41,48,50,47,26,50,47,47,61
183,66,49,46,25,38,40,36,39,43,42,50,35,25,44,23,45,42,23,20,53,25,48,48,55,51,17,44,52,55,52
184,62,48,45,19,32,41,40,37,42,44,51,35,32,51,18,51,42,21,34,51,22,43,47,47,46,26,50,53,45,56
185,65,45,42,23,36,40,29,40,45,50,49,29,34,48,22,46,40,22,26,54,21,44,46,54,52,26,44,54,54,51
186,61,42,55,27,34,36,32,40,40,44,47,38,33,51,21,45,44,19,30,57,24,49,48,49,51,23,43,48,49,51
187,66,44,45,26,41,35,37,47,41,44,45,30,34,53,27,46,40,26,22,48,28,42,49,47,50,17,46,61,41,53
188,65,44,45,27,34,47,35,40,44,45,45,30,30,45,17,43,34,27,22,51,30,53,48,53,59,21,42,46,54,55
189,61,43,46,28,42,39,42,42,43,38,51,32,31,52,27,45,38,22,26,49,24,42,48,52,44,17,49,56,49,53
190,65,43,47,22,33,31,34,41,39,45,54,35,36,52,27,47,43,25,22,51,26,48,43,51,49,21,45,53,48,55
191,65,46,56,25,35,40,37,37,43,45,56,36,32,47,22,46,36,18,27,49,19,39,43,53,57,27,47,45,49,54
192,60,46,42,22,36,44,39,39,42,48,49,38,35,49,22,43,47,17,21,56,28,48,51,46,52,17,43,50,48,53
193,66,38,46,30,34,37,35,49,45,38,54,31,31,45,23,45,38,18,33,50,25,42,40,56,50,22,46,57,50,57
194,60,45,42,19,39,34,34,40,41,44,48,38,39,49,23,45,44,17,30,51,25,44,49,56,53,25,44,47,50,56
195,61,42,46,28,31,40,35,48,44,45,52,27,32,51,33,44,47,28,24,51,17,46,38,53,46,22,41,51,50,58
196,66,49,52,27,42,32,39,38,43,41,47,33,33,44,19,50,41,18,22,54,24,45,41,49,51,24,46,53,53,55
197,60,45,47,22,35,42,42,43,41,47,54,32,37,51,23,48,48,19,26,51,18,41,45,47,45,18,49,49,46,60
198,62,48,44,25,33,37,35,41,47,47,48,39,31,50,17,39,40,25,20,50,23,49,44,54,54,23,44,59,51,52
199,67,45,48,22,39,35,44,43,39,41,50,28,31,52,24,43,51,23,22,47,20,43,50,50,51,20,43,53,49,58
200,68,40,53,27,36,39,36,49,39,48,48,30,27,53,21,48,41,20,28,47,30,46,38,50,48,17,49,53,49,53
201,60,45,47,26,34,41,39,44,34,49,50,35,31,46,25,48,42,23,31,50,25,47,41,50,52,21,48,46,50,51
202,69,46,47,28,40,34,41,46,36,42,45,36,33,51,20,52,42,28,23,52,29,39,44,49,43,21,45,46,49,55
203,68,46,46,28,34,32,28,43,49,40,50,31,36,54,25,49,43,20,37,48,25,45,43,54,49,22,44,49,38,55
204,62,48,40,24,33,34,36,44,34,52,53,31,40,54,23,49,48,24,21,51,23,41,42,53,52,20,48,46,47,58
205,66,50,50,27,39,38,33,35,45,40,52,32,29,47,27,44,45,28,23,54,25,40,45,45,56,18,48,55,45,50
206,68,46,45,25,29,36,30,39,45,43,49,27,35,49,22,43,41,23,29,53,29,43,42,56,51,22,52,58,51,50
207,67,43,41,22,40,41,36,44,41,45,40,33,39,46,26,42,46,21,23,50,29,46,38,45,51,31,38,53,57,57
208,66,44,45,25,34,42,35,40,37,38,53,35,36,52,21,46,35,19,17,54,30,45,42,52,57,25,44,54,50,58
209,63,50,45,27,36,36,31,38,43,40,48,34,29,47,25,40,43,16,39,58,26,46,43,53,50,18,53,50,54,50
210,64,45,40,30,35,43,31,42,41,45,55,32,32,55,22,41,41,20,23,43,30,47,42,55,50,27,44,53,46,57
211,65,48,47,25,38,38,39,41,34,49,51,40,30,47,27,45,40,18,24,61,22,45,46,50,52,17,43,45,49,55
212,68,43,42,31,34,40,36,44,36,49,51,33,35,51,25,41,45,21,24,50,27,41,40,50,44,23,42,54,54,57
213,65,46,42,29,30,40,34,49,43,47,56,36,36,57,24,44,41,19,23,48,21,41,50,49,45,17,44,51,45,59
214,64,42,45,21,35,37,33,44,39,53,57,33,36,46,25,46,44,17,26,52,31,42,45,52,50,22,43,49,48,54
215,59,48,41,33,33,33,39,37,38,51,53,35,36,51,23,48,38,24,23,51,27,42,46,50,51,17,45,54,48,57
216,63,47,45,24,30,41,35,39,36,44,53,26,31,52,26,39,46,24,24,53,23,45,45,56,51,26,40,56,53,58
217,70,50,47,25,28,43,33,47,45,45,43,28,29,52,22,43,42,22,21,52,23,40,47,48,56,22,46,58,50,54
218,60,49,44,21,34,38,36,38,41,42,54,37,34,50,25,43,44,24,25,50,27,41,40,51,51,26,49,53,50,54
219,60,45,46,32,40,47,29,33,44,49,53,37,36,47,28,42,40,20,25,50,21,47,45,50,46,19,48,48,51,53
220,64,42,47,33,43,44,36,44,42,43,52,35,40,46,25,41,36,23,23,51,21,45,49,46,44,21,41,47,49,58
