team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,56.88,25.12,0.2,0.33,0.51,0.73,1.0
OKC,52.47,29.53,0.12,0.24,0.37,0.63,0.94
MIL,46.48,35.52,0.1,0.17,0.27,0.44,0.8
PHI,46.68,35.32,0.06,0.12,0.27,0.53,0.81
CLE,44.01,37.99,0.06,0.1,0.17,0.38,0.78
DEN,44.89,37.11,0.06,0.1,0.17,0.35,0.66
MIN,45.58,36.42,0.05,0.09,0.26,0.46,0.73
DAL,47.65,34.35,0.05,0.09,0.26,0.44,0.84
PHO,44.46,37.54,0.04,0.07,0.18,0.35,0.65
HOU,42.62,39.38,0.04,0.07,0.13,0.25,0.56
GSW,43.09,38.91,0.03,0.08,0.14,0.32,0.64
ORL,44.83,37.17,0.03,0.07,0.19,0.33,0.77
NYK,47.55,34.45,0.03,0.06,0.16,0.37,0.82
NOP,41.49,40.51,0.03,0.06,0.11,0.24,0.56
LAL,40.69,41.31,0.03,0.04,0.06,0.16,0.43
SAC,43.2,38.8,0.02,0.07,0.11,0.25,0.6
CHI,37.12,44.88,0.01,0.04,0.08,0.14,0.33
SAS,37.65,44.35,0.01,0.03,0.06,0.17,0.31
LAC,36.55,45.45,0.01,0.03,0.05,0.1,0.26
MEM,41.91,40.09,0.01,0.02,0.08,0.21,0.57
UTA,32.77,49.23,0.01,0.01,0.01,0.05,0.15
IND,45.15,36.85,0.0,0.03,0.12,0.39,0.78
MIA,43.81,38.19,0.0,0.03,0.08,0.3,0.7
ATL,39.02,42.98,0.0,0.02,0.07,0.21,0.49
CHO,33.04,48.96,0.0,0.02,0.04,0.07,0.17
WAS,29.07,52.93,0.0,0.01,0.02,0.02,0.09
BRK,29.03,52.97,0.0,0.0,0.01,0.05,0.13
POR,30.48,51.52,0.0,0.0,0.01,0.02,0.1
TOR,30.62,51.38,0.0,0.0,0.01,0.01,0.17
DET,31.21,50.79,0.0,0.0,0.0,0.03,0.16
