team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,58.028,23.972,0.253,0.392,0.563,0.788,1.0
OKC,61.686,20.314,0.233,0.392,0.555,0.782,1.0
NYK,51.786,30.214,0.061,0.134,0.297,0.598,0.996
DAL,47.398,34.602,0.05,0.114,0.246,0.508,0.904
DEN,46.633,35.367,0.05,0.108,0.222,0.457,0.845
CLE,58.337,23.663,0.049,0.121,0.303,0.613,0.999
IND,45.033,36.967,0.045,0.094,0.2,0.447,0.89
MIN,43.983,38.017,0.043,0.092,0.196,0.361,0.697
MEM,48.337,33.663,0.029,0.075,0.172,0.453,0.92
MIL,43.242,38.758,0.027,0.059,0.144,0.342,0.798
ORL,46.689,35.311,0.024,0.071,0.158,0.418,0.942
PHI,40.187,41.813,0.022,0.047,0.115,0.246,0.581
HOU,47.608,34.392,0.021,0.058,0.149,0.381,0.886
LAL,44.551,37.449,0.021,0.057,0.137,0.303,0.69
GSW,43.174,38.826,0.018,0.035,0.104,0.247,0.603
MIA,42.335,39.665,0.014,0.046,0.111,0.265,0.703
SAC,39.5,42.5,0.009,0.017,0.046,0.108,0.282
PHO,39.911,42.089,0.008,0.028,0.074,0.155,0.344
ATL,39.152,42.848,0.007,0.016,0.049,0.119,0.44
LAC,42.891,39.109,0.006,0.019,0.066,0.161,0.555
CHI,37.612,44.388,0.004,0.012,0.035,0.091,0.318
DET,37.868,44.132,0.003,0.007,0.02,0.064,0.307
SAS,39.56,42.44,0.003,0.005,0.033,0.084,0.272
BRK,30.074,51.926,0.0,0.001,0.005,0.008,0.019
TOR,25.896,56.104,0.0,0.0,0.0,0.001,0.005
CHO,25.099,56.901,0.0,0.0,0.0,0.0,0.002
POR,28.718,53.282,0.0,0.0,0.0,0.0,0.001
UTA,26.563,55.437,0.0,0.0,0.0,0.0,0.001
NOP,26.115,55.885,0.0,0.0,0.0,0.0,0.0
WAS,22.034,59.966,0.0,0.0,0.0,0.0,0.0
