simulation,OKC,LAL,PHX,UTA,MIL,MEM,CHI,POR,ATL,ORL,BOS,CHO,DAL,NYK,IND,GSW,LAC,NOP,SAC,HOU,BRK,TOR,PHI,DEN,MIN,WAS,MIA,SAS,CLE,DET
80,58,44,47,27,38,31,37,30,42,47,51,38,40,55,22,48,41,21,19,50,23,44,45,55,52,24,46,50,45,61
81,63,46,51,23,26,36,45,43,47,42,51,31,32,52,20,44,42,30,18,50,25,44,45,48,49,22,41,54,50,61
82,61,50,45,28,35,39,38,35,42,49,54,33,31,54,28,45,44,22,23,54,24,43,47,50,43,23,42,44,47,58
83,62,47,45,22,34,37,38,37,38,46,50,37,31,48,23,44,42,26,28,52,23,49,46,53,51,23,43,51,50,55
84,63,46,49,23,35,32,39,38,44,47,51,36,29,53,27,45,45,24,18,51,24,44,47,52,50,22,48,51,44,54
85,65,45,49,22,32,32,34,42,45,43,45,34,28,49,22,44,45,24,23,54,25,49,46,51,51,24,47,54,51,56
86,59,48,47,25,35,43,35,42,34,46,48,35,32,55,23,43,48,22,19,51,24,47,42,48,50,28,41,55,52,54
87,58,47,45,28,32,31,32,37,47,42,51,38,32,50,28,50,40,21,23,53,18,50,46,50,53,26,43,58,49,53
88,61,46,43,26,37,33,35,32,43,50,51,42,32,56,22,50,51,21,25,44,23,48,48,47,48,21,38,50,51,57
89,62,46,49,29,32,39,43,44,42,38,53,37,31,46,25,47,41,26,22,45,25,46,43,51,47,21,45,54,47,55
90,64,48,45,23,39,36,32,33,40,43,47,39,28,53,20,42,39,23,24,52,25,48,46,55,52,26,46,56,53,54
91,63,48,48,24,28,37,36,36,44,47,53,40,29,53,20,41,42,27,24,49,24,45,45,53,50,23,38,50,54,60
92,63,43,42,25,28,37,39,40,42,49,51,44,32,48,24,48,42,27,18,48,25,46,42,46,47,24,45,55,52,59
93,60,51,52,29,34,37,45,36,41,45,51,34,36,51,20,42,41,21,20,55,22,43,41,50,50,24,47,52,45,56
94,66,47,45,23,31,36,38,41,42,45,49,38,28,55,19,42,45,27,16,58,22,40,46,53,50,21,45,48,57,58
95,61,47,43,23,27,37,36,38,42,39,48,36,30,52,22,50,46,24,20,56,26,46,50,49,51,22,45,60,52,53
96,60,44,45,29,30,41,38,42,45,40,49,40,27,45,28,46,43,23,27,39,23,47,39,56,49,22,49,56,51,58
97,63,49,53,23,32,34,40,39,40,44,54,33,30,52,31,46,39,27,19,51,27,40,44,48,51,22,43,54,52,51
98,64,51,45,27,33,39,36,40,39,46,52,40,33,53,22,46,37,19,20,52,22,49,45,48,50,21,44,53,47,58
99,63,45,46,25,29,32,35,40,42,50,51,40,37,54,23,43,46,21,23,52,25,47,44,48,49,22,42,54,46,57
100,67,44,44,27,40,31,36,39,43,43,46,35,32,52,30,50,39,20,26,55,23,42,43,45,48,20,48,53,51,59
101,54,43,47,21,34,40,29,33,38,51,52,39,27,50,22,50,49,25,24,48,32,49,43,57,50,24,46,50,48,56
102,68,46,48,20,38,41,40,38,41,42,47,36,32,51,27,45,33,29,30,46,25,47,46,46,49,24,40,50,49,57
103,63,43,45,25,36,33,32,40,42,41,43,40,42,55,23,40,42,29,25,51,26,53,46,53,46,19,46,46,48,58
104,64,48,47,20,32,36,37,42,42,44,46,39,37,53,19,43,49,27,18,49,22,46,45,53,47,24,40,50,54,58
105,64,45,44,20,32,29,41,42,47,41,49,38,30,52,23,45,43,27,20,51,22,40,50,52,51,21,45,58,52,57
106,62,46,43,25,32,36,41,37,35,38,53,39,34,53,24,45,41,25,23,51,21,52,46,48,55,28,40,59,55,44
107,64,41,46,19,38,30,40,40,40,51,46,36,29,56,25,43,43,27,24,55,23,44,48,51,49,25,42,53,49,54
108,57,53,50,24,30,31,40,41,44,36,49,39,32,49,27,43,44,22,25,49,25,48,41,52,50,21,52,51,49,57
109,60,46,43,25,32,32,44,37,41,42,49,34,40,57,25,41,42,20,25,54,18,51,47,45,51,25,46,53,52,54
110,61,48,42,26,33,37,39,41,37,45,52,33,32,53,22,41,43,25,25,55,22,51,49,45,48,23,43,51,51,58
111,63,46,44,20,29,28,36,42,42,39,50,41,37,50,29,44,43,25,27,62,21,43,43,44,48,20,45,56,53,61
112,64,45,46,25,32,33,38,32,38,42,56,35,35,54,26,42,46,21,23,53,24,47,42,52,50,28,47,47,52,56
113,64,45,43,22,31,34,38,36,44,46,48,36,32,51,24,47,45,23,20,55,28,44,45,52,50,27,43,52,54,52
114,61,51,48,23,38,29,38,39,44,41,44,37,26,54,22,50,36,26,30,50,24,46,50,52,46,24,49,52,49,52
115,58,48,51,27,27,31,39,39,42,52,52,42,29,50,22,46,46,26,23,51,30,43,45,52,50,17,42,53,48,50
116,61,48,42,26,40,37,37,33,46,39,49,35,30,54,18,47,47,20,22,53,19,49,53,49,50,21,46,54,50,56
117,65,40,52,22,31,29,41,40,40,47,48,38,25,49,29,44,48,17,29,56,20,46,42,52,49,27,47,52,48,58
118,63,50,47,21,29,39,39,34,42,41,50,38,30,51,24,47,40,22,25,57,28,41,50,46,52,25,43,54,52,51
119,61,43,49,33,34,36,38,40,43,41,51,40,32,50,22,45,47,27,19,50,23,45,42,51,49,22,41,46,50,61
120,62,48,47,25,30,35,32,42,39,48,50,38,29,51,25,47,43,23,20,52,25,46,43,52,50,22,49,50,52,56
121,63,48,48,24,26,43,35,36,43,44,50,39,27,50,31,40,47,21,25,55,24,50,42,51,51,20,44,49,52,53
122,60,48,49,24,34,36,34,40,39,44,50,43,34,53,22,48,38,32,19,45,22,49,46,53,50,18,46,51,48,56
123,64,49,50,24,37,36,36,36,40,49,50,38,32,55,28,44,37,24,24,54,16,43,43,49,52,21,44,52,50,54
124,63,45,50,22,31,26,42,36,43,43,48,41,38,53,25,44,41,28,22,47,21,46,43,54,52,19,47,51,51,59
125,61,52,43,28,33,31,38,33,44,47,47,37,34,51,33,47,44,24,24,45,18,49,45,47,55,22,41,51,53,54
126,61,45,43,23,32,33,41,46,41,46,52,37,32,49,25,41,42,28,25,54,22,44,37,52,51,23,40,54,54,58
127,59,48,38,31,34,38,35,39,40,44,55,43,30,50,30,47,46,25,23,46,22,43,43,49,51,20,45,52,49,56
128,60,52,43,27,37,40,38,35,38,42,48,40,35,53,23,45,41,33,17,46,30,46,38,50,49,22,44,50,52,57
129,64,47,47,22,34,31,38,42,39,38,45,39,36,50,24,41,40,23,23,52,22,50,43,54,50,23,44,57,55,58
130,62,43,46,24,26,39,38,43,41,42,50,34,31,54,25,40,48,28,19,52,22,41,46,55,48,25,50,48,52,59
131,60,52,44,25,27,38,39,34,41,45,49,39,33,49,22,44,44,25,20,53,20,48,45,56,44,26,49,54,49,57
132,61,42,46,23,32,39,36,38,43,42,50,37,35,56,19,46,39,27,21,52,22,49,45,52,49,21,46,54,54,55
133,67,41,49,24,35,37,35,37,38,48,51,40,29,54,26,45,45,21,19,50,29,53,48,50,48,22,45,47,49,49
134,64,50,44,23,28,34,38,38,41,42,54,39,29,48,22,44,42,25,28,52,25,47,43,52,46,23,47,52,53,58
135,63,49,37,26,30,34,37,36,42,41,51,39,33,56,23,44,39,24,23,47,24,54,45,53,54,29,42,54,49,53
136,63,49,46,26,30,34,40,42,41,43,51,34,32,47,18,48,42,25,30,52,22,52,45,50,46,23,46,51,50,53
137,64,48,44,25,31,33,35,30,39,44,57,35,37,43,24,45,45,28,26,53,25,48,44,52,46,28,44,51,46,61
138,60,47,52,23,36,31,34,32,42,40,49,35,33,54,27,43,44,26,29,52,26,44,42,52,49,24,44,55,47,59
139,56,44,50,25,31,31,39,38,37,43,53,33,35,49,26,41,42,27,20,57,29,46,45,53,51,23,45,51,48,63
140,57,38,45,24,35,38,35,38,46,45,52,37,31,50,28,47,45,26,19,47,28,49,44,51,51,24,43,50,50,58
141,63,43,44,32,31,30,41,40,39,45,50,33,40,49,18,43,42,21,20,54,26,52,45,56,50,26,47,48,47,56
142,61,44,47,29,33,34,32,40,44,42,48,42,37,51,26,44,47,22,20,54,28,47,38,50,46,23,40,53,56,53
143,67,39,44,22,35,31,36,35,43,44,54,38,39,49,21,46,40,21,22,57,22,52,40,55,49,25,47,51,50,57
144,59,51,45,38,36,23,35,39,40,46,57,35,32,50,24,44,48,21,23,45,24,48,46,51,51,23,42,47,56,52
145,62,50,50,25,26,32,42,44,42,48,46,34,30,51,19,43,47,20,23,54,24,51,41,52,47,22,45,55,52,54
146,62,50,45,25,40,31,36,36,36,49,53,42,29,47,23,44,44,20,24,51,20,44,45,50,53,24,46,53,51,58
147,66,42,52,24,33,28,33,41,40,45,44,35,36,54,27,48,42,25,17,52,29,44,45,50,50,23,42,57,54,53
148,65,48,48,23,31,36,31,33,34,51,50,45,38,55,20,46,42,25,25,48,26,47,45,48,49,21,50,48,46,57
149,61,49,49,24,33,37,36,41,38,47,59,31,30,50,16,42,42,27,26,54,27,51,39,49,45,27,45,51,51,54
150,60,46,45,22,37,32,37,39,42,41,49,41,36,54,20,44,36,26,20,56,25,44,47,53,45,22,51,53,48,60
151,66,46,46,23,35,38,33,39,44,42,50,29,31,52,29,43,39,28,19,60,25,50,44,49,48,20,44,54,53,52
152,61,47,47,27,26,34,37,41,48,49,53,37,37,49,25,44,43,21,18,54,23,45,46,49,51,27,42,51,47,52
153,62,46,43,19,37,34,40,41,39,40,51,39,35,53,22,48,43,24,24,49,23,48,47,53,50,25,43,51,47,55
154,59,55,46,32,30,39,44,34,42,45,51,34,30,49,28,46,41,23,25,47,24,44,42,51,51,16,48,50,51,54
155,65,49,43,23,33,37,37,42,34,47,52,39,32,59,16,42,41,24,23,55,24,46,44,51,46,21,47,53,51,55
156,67,44,47,24,25,33,42,34,40,44,53,42,33,52,25,39,44,30,16,53,27,46,48,56,49,20,40,56,51,51
157,59,46,45,21,30,32,38,41,42,44,51,39,34,57,28,45,43,25,22,54,27,47,39,53,49,21,40,50,51,58
158,61,44,44,21,33,37,37,42,41,50,51,35,35,53,21,45,47,22,21,53,17,48,46,50,49,20,48,57,50,53
159,62,49,43,28,31,34,41,30,42,43,44,41,34,53,29,43,39,21,25,52,20,44,46,51,52,27,42,55,48,62
160,60,49,46,33,30,32,37,38,45,47,53,36,34,50,24,43,45,23,20,51,20,51,44,51,49,19,42,51,49,59
161,64,46,49,24,31,30,37,42,43,45,45,35,34,58,23,49,38,23,28,46,26,48,47,45,48,24,43,57,52,51
162,67,45,47,23,33,36,41,39,39,44,52,35,28,50,17,40,41,25,27,52,23,44,45,50,54,20,50,58,47,59
163,65,50,45,25,33,31,38,35,38,44,54,39,35,46,26,39,41,23,22,47,26,47,42,50,53,24,48,57,54,54
164,63,51,37,24,30,36,43,40,39,49,52,42,29,51,24,46,42,29,25,51,25,44,46,49,47,22,40,52,52,51
165,61,49,49,29,31,39,39,41,42,43,53,33,29,50,23,46,40,26,19,53,26,41,45,52,50,21,49,54,47,51
166,66,42,50,27,31,31,38,42,44,45,53,31,28,58,20,48,39,24,23,51,21,40,45,47,54,24,46,55,50,58
167,63,57,47,26,30,25,39,43,44,43,53,34,34,52,21,37,40,18,23,56,20,47,47,52,53,23,42,55,51,56
168,60,51,48,27,34,32,37,38,47,43,44,40,31,49,21,48,44,24,21,48,20,43,46,51,49,23,48,56,48,60
169,62,44,50,20,36,39,38,37,40,46,51,40,27,50,16,44,43,25,20,54,26,42,47,50,49,22,43,55,57,58
170,64,42,50,21,41,31,45,40,43,41,51,41,32,52,21,50,36,22,29,53,22,47,44,49,53,27,39,46,47,52
171,60,49,48,23,32,38,41,37,42,45,48,38,34,55,19,42,40,22,27,42,20,52,43,51,53,21,48,57,50,54
172,67,47,49,25,32,35,36,36,41,43,54,37,31,54,30,44,39,22,24,53,20,46,46,50,47,21,44,53,49,56
173,65,47,45,26,28,33,39,45,46,46,51,36,33,48,24,43,37,26,23,53,22,44,42,49,53,25,43,53,53,53
174,58,50,46,21,39,30,33,42,47,47,49,37,31,55,19,43,42,22,26,52,22,45,41,49,52,23,45,49,54,62
175,61,48,43,27,38,33,40,33,41,42,52,39,33,52,18,38,44,28,23,49,26,44,48,53,51,22,45,57,49,54
176,63,49,44,34,35,37,38,34,35,42,49,42,33,47,18,52,40,29,23,53,29,43,37,49,53,21,42,54,51,55
177,64,48,48,26,31,40,36,40,40,47,45,33,36,58,19,43,44,27,22,53,23,46,42,41,47,19,46,54,55,58
178,59,47,43,28,34,31,35,38,40,48,56,37,31,59,26,46,45,24,25,45,20,45,43,56,47,25,43,48,48,59
179,67,53,45,20,32,35,37,38,40,43,51,40,31,52,20,46,38,31,27,50,23,43,42,46,48,24,44,52,51,62
180,58,43,50,27,26,28,40,36,40,43,53,34,35,53,20,35,44,27,29,57,22,45,53,55,49,20,44,51,52,62
181,61,47,48,24,35,36,41,41,40,43,48,39,34,54,21,45,44,20,23,50,24,44,40,53,48,24,39,54,52,59
182,60,47,45,26,33,36,38,35,44,48,47,33,42,50,26,42,35,16,27,52,23,43,51,53,50,26,47,51,46,59
183,61,41,40,21,42,37,38,40,41,51,54,37,30,53,24,44,44,27,18,53,22,46,49,51,47,25,38,48,49,60
184,66,43,54,23,29,31,38,42,43,47,42,32,33,54,21,43,43,26,21,54,23,46,46,51,51,20,46,52,53,58
185,57,44,42,24,41,37,36,39,42,42,49,41,34,52,29,45,44,24,23,54,19,47,45,52,47,18,44,46,49,65
186,59,49,47,25,38,38,36,32,40,46,48,38,33,50,20,44,43,20,20,52,22,44,51,55,49,23,45,58,51,55
187,65,42,48,21,33,36,34,42,41,46,52,38,35,56,23,42,44,24,18,51,23,50,47,50,52,21,46,49,50,52
188,58,46,47,24,36,35,36,34,40,46,50,39,36,56,27,49,41,21,22,48,25,43,47,51,53,17,50,50,47,57
189,63,53,46,28,37,34,37,37,42,37,54,37,32,48,23,44,47,21,26,51,21,41,43,44,52,22,47,53,49,62
190,61,53,42,26,36,36,35,34,45,40,49,42,33,52,24,45,44,19,21,54,25,48,42,51,55,21,48,51,46,53
191,65,45,44,30,31,39,32,37,43,48,48,37,34,49,24,40,46,28,20,50,25,51,50,53,45,22,42,49,50,54
192,63,45,40,22,39,36,34,46,38,42,52,38,34,48,25,49,41,22,28,55,28,46,43,55,46,24,46,49,49,48
193,58,50,48,25,30,33,36,43,40,42,48,35,35,46,25,43,38,24,26,52,26,47,48,54,52,24,49,52,48,54
194,63,48,43,23,34,33,41,39,41,46,43,41,35,51,25,51,44,23,25,53,19,47,41,49,50,23,43,52,47,58
195,62,47,41,25,36,35,35,42,44,43,48,41,30,48,23,47,43,28,16,46,26,51,49,53,50,24,46,49,50,53
196,65,49,41,27,31,30,39,33,41,40,51,38,33,53,26,37,45,26,26,54,24,54,39,53,47,23,46,47,56,57
197,65,45,42,18,37,31,39,34,46,45,52,42,33,52,22,48,40,20,21,54,28,48,41,52,52,29,38,56,51,50
198,58,54,47,28,34,35,35,39,43,37,48,38,31,52,21,47,43,24,23,54,26,48,47,49,50,25,41,53,50,51
199,66,46,48,27,31,39,32,32,44,45,49,41,35,56,22,43,44,24,20,54,23,44,49,43,46,20,42,53,57,56
200,61,50,45,21,31,41,37,36,45,46,46,37,31,55,23,47,43,23,27,52,19,44,40,54,53,17,48,49,52,58
201,63,55,50,28,29,34,39,35,43,44,48,37,29,54,23,46,42,20,19,47,22,46,44,50,48,23,47,54,52,60
202,62,47,47,24,34,28,42,39,43,42,47,37,29,52,28,42,49,30,23,53,23,46,49,48,47,17,47,49,50,57
203,62,47,48,25,33,32,43,35,44,46,55,33,26,48,24,41,41,25,21,51,23,42,43,52,54,23,51,52,51,60
204,63,50,44,27,36,36,40,32,45,44,46,41,32,55,22,43,44,22,20,50,25,42,48,56,48,23,42,49,45,61
205,65,50,48,25,31,36,39,40,42,48,48,41,31,54,23,43,40,26,18,51,26,45,42,52,45,20,47,51,49,55
206,63,48,49,25,29,34,40,44,40,46,47,38,32,52,21,48,43,22,25,50,28,46,42,50,51,19,38,52,49,60
207,62,49,44,22,29,34,32,41,38,46,51,42,33,52,28,49,42,24,27,46,24,45,41,53,52,26,45,53,47,54
208,61,46,42,29,33,31,38,36,44,47,55,41,33,53,20,46,44,27,18,49,21,42,41,50,54,25,40,54,55,56
209,60,47,44,26,32,36,37,43,39,42,56,43,34,53,29,40,41,27,27,49,19,49,43,45,48,23,43,56,42,58
210,56,52,45,26,34,36,38,40,37,45,51,43,31,53,19,48,43,21,23,50,24,36,41,49,54,26,44,54,54,58
211,63,39,41,26,38,26,42,43,41,41,53,37,38,48,23,42,44,21,24,59,27,46,48,57,55,21,40,52,44,52
212,58,44,44,25,41,31,43,46,45,46,53,33,33,50,31,47,39,26,20,54,21,41,44,46,51,21,42,50,46,60
213,68,48,49,21,24,36,38,37,38,43,48,40,40,52,25,40,45,24,19,47,22,46,45,55,49,29,44,54,49,56
214,67,49,50,23,28,34,40,39,35,42,49,41,33,54,21,46,40,29,24,51,29,44,43,53,50,24,44,46,51,52
215,62,42,44,23,39,36,34,42,38,40,53,34,31,52,25,45,42,25,19,52,20,47,47,54,47,29,47,53,51,58
216,64,50,47,26,32,31,36,40,38,46,54,39,32,54,27,44,40,29,20,45,30,42,43,49,51,22,44,51,48,57
217,64,50,44,21,41,39,33,38,40,43,50,38,33,52,20,46,49,25,25,47,18,46,47,52,51,22,43,51,45,58
218,62,42,41,30,34,32,40,38,42,46,46,45,30,50,24,45,47,26,19,50,25,46,45,46,48,25,46,55,52,54
219,61,42,43,20,40,31,36,34,45,45,51,39,29,49,22,51,44,23,23,57,22,45,50,56,50,23,44,51,51,54
220,62,42,51,26,28,25,38,40,42,43,54,35,31,53,28,49,45,22,18,61,24,49,45,52,54,23,44,52,48,47
