team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,57.894,24.106,0.21,0.315,0.501,0.748,1.0
OKC,63.198,18.802,0.195,0.35,0.532,0.765,1.0
NYK,50.632,31.368,0.073,0.137,0.27,0.559,0.993
CLE,59.856,22.144,0.063,0.133,0.323,0.608,1.0
DAL,47.794,34.206,0.061,0.133,0.257,0.498,0.934
IND,47.012,34.988,0.061,0.118,0.253,0.533,0.967
MIN,45.745,36.255,0.054,0.107,0.216,0.427,0.835
DEN,47.47,34.53,0.048,0.107,0.238,0.496,0.902
MIL,44.67,37.33,0.047,0.088,0.175,0.382,0.865
MEM,48.372,33.628,0.028,0.081,0.18,0.44,0.922
ORL,45.462,36.538,0.024,0.079,0.173,0.395,0.914
MIA,43.493,38.507,0.023,0.05,0.112,0.304,0.792
PHI,38.599,43.401,0.022,0.037,0.079,0.171,0.429
HOU,49.207,32.793,0.021,0.061,0.186,0.428,0.94
SAC,42.029,39.971,0.015,0.041,0.089,0.218,0.521
PHO,40.445,41.555,0.012,0.027,0.056,0.152,0.387
LAC,41.163,39.837,0.011,0.023,0.062,0.151,0.406
GSW,41.356,40.644,0.01,0.032,0.087,0.178,0.446
LAL,42.239,37.761,0.01,0.031,0.079,0.197,0.521
ATL,39.033,42.967,0.007,0.017,0.041,0.129,0.395
SAS,37.892,43.108,0.003,0.007,0.018,0.05,0.18
CHI,37.794,44.206,0.002,0.016,0.041,0.098,0.341
DET,37.971,44.029,0.0,0.01,0.031,0.07,0.292
BRK,27.52,54.48,0.0,0.0,0.001,0.003,0.01
POR,29.285,52.715,0.0,0.0,0.0,0.0,0.005
TOR,24.056,57.944,0.0,0.0,0.0,0.0,0.002
UTA,26.778,55.222,0.0,0.0,0.0,0.0,0.001
NOP,26.053,55.947,0.0,0.0,0.0,0.0,0.0
CHO,24.283,55.717,0.0,0.0,0.0,0.0,0.0
WAS,19.699,62.301,0.0,0.0,0.0,0.0,0.0
