team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,57.834,24.166,0.268,0.419,0.595,0.835,1.0
OKC,64.551,17.449,0.263,0.436,0.606,0.808,1.0
NYK,52.629,29.371,0.07,0.144,0.257,0.649,1.0
CLE,63.629,18.371,0.062,0.156,0.399,0.717,1.0
IND,48.009,33.991,0.056,0.116,0.275,0.589,1.0
MIN,45.589,36.411,0.055,0.127,0.221,0.444,0.855
DEN,50.908,31.092,0.052,0.131,0.319,0.6,0.994
MIL,45.931,36.069,0.031,0.08,0.207,0.444,0.981
LAL,49.662,32.338,0.027,0.063,0.184,0.483,0.977
MEM,49.253,32.747,0.023,0.068,0.173,0.468,0.98
DAL,42.733,39.267,0.018,0.039,0.098,0.183,0.489
HOU,48.09,33.91,0.017,0.042,0.128,0.388,0.955
SAC,43.725,38.275,0.012,0.037,0.114,0.249,0.599
ORL,38.502,43.498,0.011,0.029,0.06,0.148,0.554
GSW,44.112,37.888,0.01,0.043,0.114,0.248,0.647
MIA,40.433,41.567,0.01,0.024,0.068,0.197,0.746
LAC,42.633,39.367,0.005,0.009,0.035,0.114,0.432
DET,44.636,37.364,0.003,0.015,0.086,0.26,0.953
ATL,38.603,43.397,0.003,0.008,0.027,0.1,0.535
PHI,31.528,50.472,0.002,0.007,0.017,0.033,0.091
PHO,37.496,44.504,0.002,0.004,0.006,0.01,0.04
CHI,33.047,48.953,0.0,0.002,0.008,0.024,0.111
SAS,35.341,46.659,0.0,0.001,0.001,0.002,0.014
TOR,28.768,53.232,0.0,0.0,0.001,0.004,0.021
POR,36.567,45.433,0.0,0.0,0.001,0.003,0.018
BRK,28.115,53.885,0.0,0.0,0.0,0.0,0.008
NOP,26.605,55.395,0.0,0.0,0.0,0.0,0.0
UTA,22.108,59.892,0.0,0.0,0.0,0.0,0.0
CHO,20.704,61.296,0.0,0.0,0.0,0.0,0.0
WAS,18.259,63.741,0.0,0.0,0.0,0.0,0.0
